t_ns,wall_ms,sentence
19278847133341,1788549225020,"$GPGSV,2,1,05,06,75,038,40,11,64,217,42,19,51,025,38,21,15,168,35,1*67  "
19278847462821,1788549225020,"$GPGSV,2,2,05,24,38,266,45,1*5F  "
19278848008550,1788549225020,"$GPGSV,2,1,05,06,75,038,30,11,64,217,34,14,23,124,28,21,15,168,29,8*6C  "
19278848949019,1788549225020,"$GPGSV,2,2,05,24,38,266,41,8*52  "
19278849602612,1788549225020,"$GLGSV,1,1,02,16,27,145,40,21,22,235,44,1*7B  "
19278850535841,1788549225020,"$GAGSV,2,1,06,02,63,077,35,15,25,208,30,18,65,357,36,30,47,328,42,7*7C  "
19278850718081,1788549225020,"$GAGSV,2,2,06,34,76,174,40,36,44,043,37,7*73  "
19278850749904,1788549225020,"$GAGSV,2,1,07,02,63,077,24,15,25,208,27,18,65,357,31,25,16,115,33,1*70  "
19278850764748,1788549225020,"$GAGSV,2,2,07,30,47,328,27,34,76,174,24,36,44,043,26,1*4A  "
19278851100998,1788549225020,"$GQGSV,1,1,02,02,24,096,30,03,32,062,36,8*65  "
19278851509800,1788549225020,"$GBGSV,2,1,05,25,38,156,36,27,09,244,24,34,10,052,31,37,32,315,29,5*7D  "
19278852208029,1788549225020,"$GBGSV,2,2,05,38,60,016,25,5*4A  "
19278859393289,1788549225032,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.7,0.4,0.6,1*3C  "
19278860618185,1788549225032,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.7,0.4,0.6,1,8*46  "
19278860641883,1788549225032,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.7,0.4,0.6,2*39  "
19278860652769,1788549225032,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.7,0.4,0.6,3*3F  "
19278860950425,1788549225032,"$PSSGR,GSA,A,3,302,315,318,325,330,334,336,,,,,,0.7,0.4,0.6,3,1*71  "
19278861849852,1788549225032,"$GNGSA,A,3,23,25,27,28,34,37,38,,,,,,0.7,0.4,0.6,4*30  "
19278862139019,1788549225032,"$PSSGR,GSA,A,3,223,225,227,228,234,237,238,,,,,,0.7,0.4,0.6,4,5*7B  "
19278862168758,1788549225032,"$GNGSA,A,3,02,03,,,,,,,,,,,0.7,0.4,0.6,5*31  "
19278863705477,1788549225032,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.7,0.4,0.6,5,8*45  "
19278869099800,1788549225032,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19278869639539,1788549225032,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19278870700789,1788549225032,"$GNRMC,191344.55,A,2831.361192,N,07734.439293,E,0.0,,040926,1.3,E,A,V*79  "
19278871374487,1788549225032,"$GNGNS,191344.55,2831.361192,N,07734.439293,E,AAAAAN,27,0.4,209.1,-54.0,,,V*07  "
19278872714696,1788549225032,"$GNGGA,191344.55,2831.361192,N,07734.439293,E,1,12,0.4,209.1,M,-54.0,M,,*5E  "
19278874302144,1788549225047,"$PSMSG,magcal=FAIL,bluesky=0*00 "
19279776092143,1788549225948,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.6,0.4,0.5,1*3E  "
19279782368497,1788549225948,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
19279782396674,1788549225948,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19279782777299,1788549225948,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19279782794018,1788549225948,"$PSSGR,GSA,A,3,302,315,318,325,330,334,336,,,,,,0.6,0.4,0.5,3,1*73  "
19279782946049,1788549225948,"$GNGSA,A,3,02,06,07,08,09,10,13,23,25,27,28,34,0.6,0.4,0.5,4*3C  "
19279783056414,1788549225948,"$PSSGR,GSA,A,3,223,225,227,228,234,237,238,,,,,,0.6,0.4,0.5,4,5*79  "
19279783092091,1788549225948,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19279783104227,1788549225948,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19279783113029,1788549225948,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19279783119331,1788549225948,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19279783126102,1788549225948,"$GNRMC,191346.00,A,2831.361199,N,07734.439308,E,0.0,,040926,1.3,E,A,V*73  "
19279783531727,1788549225948,"$GNGNS,191346.00,2831.361199,N,07734.439308,E,AAAAAN,34,0.4,209.2,-54.0,,,V*0C  "
19279783907664,1788549225948,"$GNGGA,191346.00,2831.361199,N,07734.439308,E,1,12,0.4,209.2,M,-54.0,M,,*57  "
19279784258289,1788549225957,"$PSMSG,magcal=PASS,bluesky=0*00 "
19280772657039,1788549226946,"$GPGSV,2,1,08,06,75,038,43,11,64,217,42,14,23,124,36,17,26,059,37,1*6B  "
19280773488914,1788549226946,"$GPGSV,2,2,08,19,51,025,39,21,15,168,37,22,43,112,36,24,38,266,46,1*6C  "
19280774156101,1788549226946,"$GPGSV,2,1,05,06,75,038,27,11,64,217,34,14,23,124,26,21,15,168,27,8*6A  "
19280775473966,1788549226946,"$GPGSV,2,2,05,24,38,266,42,8*51  "
19280775517299,1788549226946,"$GLGSV,2,1,05,09,86,121,31,16,27,145,41,20,61,269,41,19,45,018,35,1*75  "
19280775535893,1788549226946,"$GLGSV,2,2,05,21,22,235,42,1*4C  "
19280775546622,1788549226946,"$GAGSV,2,1,07,02,63,077,36,15,25,208,35,18,65,357,34,25,16,115,22,7*73  "
19280776371309,1788549226946,"$GAGSV,2,2,07,30,47,328,43,34,76,174,40,36,44,043,38,7*43  "
19280776437143,1788549226946,"$GAGSV,2,1,07,02,63,077,22,15,25,208,28,18,65,357,33,25,16,115,32,1*7A  "
19280776670997,1788549226946,"$GAGSV,2,2,07,30,47,328,26,34,76,174,25,36,44,043,25,1*49  "
19280777419278,1788549226946,"$GQGSV,1,1,02,02,24,096,36,03,32,062,33,1*6F  "
19280777446570,1788549226946,"$GQGSV,1,1,02,02,24,096,27,03,32,062,36,8*63  "
19280777821309,1788549226946,"$GBGSV,5,1,17,42,04,099,26,38,60,016,40,37,32,315,34,34,10,052,32,1*79  "
19280778031726,1788549226946,"$GBGSV,5,2,17,33,01,148,29,28,48,263,45,25,38,156,33,23,78,239,37,1*7C  "
19280778291726,1788549226946,"$GBGSV,5,3,17,14,02,078,33,13,69,312,45,10,17,162,29,09,21,146,34,1*75  "
19280778494539,1788549226946,"$GBGSV,5,4,17,08,38,047,34,07,07,160,25,06,29,120,30,03,39,128,36,1*7C  "
19280778735580,1788549226946,"$GBGSV,5,5,17,02,54,175,37,1*44  "
19280779034747,1788549226946,"$GBGSV,2,1,06,23,78,239,31,25,38,156,31,28,48,263,44,34,10,052,33,3*79  "
19280779330893,1788549226946,"$GBGSV,2,2,06,37,32,315,32,38,60,016,28,3*71  "
19280780022403,1788549226946,"$GBGSV,2,1,07,23,78,239,22,25,38,156,35,27,09,244,21,28,48,263,26,5*70  "
19280780282612,1788549226946,"$GBGSV,2,2,07,34,10,052,31,37,32,315,31,38,60,016,24,5*4A  "
19280784894643,1788549226958,"$GNGSA,A,3,06,11,14,17,19,21,22,24,,,,,0.6,0.4,0.5,1*3E  "
19280785083445,1788549226958,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
19280785395580,1788549226958,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19280785569851,1788549226958,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19280786380372,1788549226958,"$PSSGR,GSA,A,3,302,315,318,325,330,334,336,,,,,,0.6,0.4,0.5,3,1*73  "
19280786414070,1788549226958,"$GNGSA,A,3,02,06,07,08,09,10,13,23,25,27,28,34,0.6,0.4,0.5,4*3C  "
19280787091830,1788549226958,"$PSSGR,GSA,A,3,223,225,227,228,234,237,238,,,,,,0.6,0.4,0.5,4,5*79  "
19280787126309,1788549226958,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19280787145164,1788549226958,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19280788621570,1788549226958,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
19280788645528,1788549226958,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
19280788657820,1788549226958,"$GNRMC,191347.00,A,2831.361205,N,07734.439329,E,0.0,,040926,1.3,E,A,V*77  "
19280788668809,1788549226958,"$GNGNS,191347.00,2831.361205,N,07734.439329,E,AAAAAN,34,0.4,209.2,-54.0,,,V*08  "
19280788678914,1788549226958,"$GNGGA,191347.00,2831.361205,N,07734.439329,E,1,12,0.4,209.2,M,-54.0,M,,*53  "
19280788688601,1788549226962,"$PSMSG,magcal=PASS,bluesky=0*00 "
19281770213913,1788549227943,"$GPGSV,2,1,08,06,75,038,44,11,64,217,43,14,23,124,37,17,26,059,37,1*6C  "
