t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-1.299591,9.064326,3.862276,-0.002639,-0.005366,-0.004921,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.010000,-1.081070,9.072341,3.901016,-0.001872,-0.019342,0.001656,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.020000,-0.798277,9.059657,3.920217,-0.000429,-0.014755,0.000753,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.030000,-0.673850,9.024488,3.911507,0.000535,0.005858,-0.006417,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.040000,-0.799364,9.008536,3.871690,0.001804,0.027697,-0.015837,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.050000,-1.087386,9.001966,3.859593,0.002536,0.028504,-0.016366,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.060000,-1.268333,9.011358,3.840006,0.002431,0.004835,-0.005092,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.070000,-1.158499,9.010724,3.787275,0.001336,-0.021728,0.009382,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.080000,-0.864838,9.003398,3.789018,0.000126,-0.025693,0.014773,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.090000,-0.679506,9.038924,3.811809,0.000356,-0.003128,0.004172,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.100000,-0.850533,9.073279,3.821337,0.001167,0.023162,-0.010310,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.110000,-1.210970,9.078993,3.830462,0.001362,0.021353,-0.009599,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.120000,-1.357132,9.064236,3.841745,0.000266,-0.009926,0.006532,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.130000,-1.128916,9.059189,3.889680,-0.000625,-0.037174,0.021891,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.140000,-0.734228,9.066259,3.927387,0.000284,-0.034780,0.021442,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.150000,-0.549121,9.050764,3.911647,0.002132,-0.004172,0.006703,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.160000,-0.764420,9.013445,3.873643,0.003943,0.024917,-0.006876,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.170000,-1.139111,9.004354,3.847251,0.004051,0.022555,-0.005535,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.180000,-1.320789,9.047180,3.818859,0.002444,-0.006201,0.008014,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.190000,-1.150573,9.066918,3.796679,0.001285,-0.032372,0.022610,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.200000,-0.777370,9.053009,3.808912,0.000888,-0.032054,0.026481,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.210000,-0.587311,9.038844,3.812873,0.001097,-0.002401,0.014887,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.220000,-0.809399,9.053694,3.801588,0.002132,0.027946,0.001424,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.230000,-1.171280,9.069088,3.812510,0.002139,0.024352,0.001947,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.240000,-1.269474,9.048918,3.825539,0.001349,-0.008670,0.014829,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.250000,-0.973831,9.031798,3.870976,0.000196,-0.040359,0.028243,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.260000,-0.466498,9.018937,3.911201,0.000572,-0.038656,0.027263,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.270000,-0.243263,9.036190,3.915724,0.003117,0.005613,0.004996,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.280000,-0.594984,9.065778,3.902502,0.004779,0.048649,-0.019659,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.290000,-1.159334,9.092019,3.854193,0.004320,0.041138,-0.017923,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.300000,-1.390448,9.096621,3.812034,0.002049,-0.008210,0.008656,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.310000,-1.090658,9.078335,3.797439,-0.000040,-0.045860,0.030338,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.320000,-0.623773,9.090216,3.777856,-0.000886,-0.032732,0.024487,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.330000,-0.552037,9.106492,3.782102,-0.000003,0.012841,0.001270,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.340000,-0.943243,9.085812,3.785725,0.000269,0.033853,-0.009413,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.350000,-1.303162,9.047127,3.762389,-0.001303,0.006941,0.005566,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.360000,-1.203117,9.034407,3.799417,-0.003688,-0.032144,0.027017,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.370000,-0.766181,9.060686,3.851695,-0.003975,-0.038857,0.029646,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.380000,-0.491329,9.051870,3.885988,-0.001931,-0.009649,0.012783,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.390000,-0.607920,9.029736,3.882719,-0.000416,0.019458,-0.004287,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.400000,-0.922248,9.015111,3.877020,-0.000632,0.018461,-0.004000,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.410000,-1.095399,8.998498,3.907262,-0.001237,-0.006668,0.009887,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.420000,-0.989127,9.006322,3.872464,-0.000349,-0.024805,0.018030,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.430000,-0.811052,9.039449,3.797752,0.000154,-0.015976,0.014524,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.440000,-0.836515,9.070982,3.765155,-0.001205,0.004022,0.008341,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.450000,-1.022969,9.077016,3.784497,-0.001535,0.011453,0.007842,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.460000,-1.138600,9.094388,3.807838,-0.001536,0.002828,0.012959,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.470000,-1.085717,9.084745,3.853746,-0.002211,-0.013996,0.020622,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.480000,-0.867452,9.050099,3.913155,-0.001703,-0.024408,0.024374,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.490000,-0.635792,9.036467,3.971435,-0.000317,-0.016655,0.019303,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.500000,-0.597761,9.022681,3.990582,0.001434,0.003537,0.010292,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.510000,-0.803056,9.047337,3.927690,0.003407,0.018068,0.004983,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.520000,-1.044906,9.080128,3.849111,0.003686,0.011047,0.006057,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.530000,-1.124848,9.082367,3.767222,0.003036,-0.012610,0.015896,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.540000,-0.967653,9.072417,3.713854,0.000315,-0.033522,0.026798,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.550000,-0.704498,9.054409,3.716708,-0.001401,-0.029330,0.026464,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.560000,-0.672428,9.054731,3.737196,-0.001385,0.000918,0.013929,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.570000,-0.984652,9.068887,3.784154,-0.002571,0.021161,0.005814,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.580000,-1.310833,9.097224,3.843244,-0.002916,0.007324,0.014051,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.590000,-1.339236,9.085294,3.902128,-0.003032,-0.026568,0.031029,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.600000,-1.014933,9.053075,3.934131,-0.003000,-0.051309,0.043695,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
0.610000,-0.569139,9.036199,3.942248,-0.001179,-0.044332,0.041197,-0.193533,-0.039776,28.52268654,77.57398822,0.000000,,,CALIB
