t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.2112830,19278317721831,28.5226865,77.5739882,155.1036377,3.7900925,0.0000000,,29,-0.1935917,-0.0398367
2.6522828,19279758721674,28.5226867,77.5739885,155.1567383,3.7900925,0.0000000,,29,-0.1691395,-0.0275915
3.6475307,19280753969591,28.5226867,77.5739888,155.1821289,3.7900925,0.0000000,,55,-0.1349064,-0.0164595
4.6455184,19281751957247,28.5226868,77.5739892,155.2025757,3.7900925,0.0000000,,56,-0.1006733,-0.0120067
5.6480528,19282754491621,28.5226869,77.5739895,155.2193604,3.7900925,0.0000000,,55,-0.0635059,-0.0019879
6.6490482,19283755487090,28.5226870,77.5739898,155.1950684,3.7900925,0.0000000,,60,-0.0400318,0.0169365
7.6493379,19284755776776,28.5226870,77.5739901,155.1723022,3.7900925,0.0000000,,60,-0.0136234,0.0158233
8.6454744,19285751913287,28.5226870,77.5739904,155.1744995,3.7900925,0.0000000,,59,0.0206097,0.0124837
9.6537758,19286760214641,28.5226870,77.5739906,155.1562500,3.7900925,0.0000000,,58,0.0440839,0.0135969
10.6460478,19287752486671,28.5226870,77.5739910,155.1704712,3.7900925,0.0000000,,57,0.0792951,0.0113705
11.6483410,19288754779848,28.5226870,77.5739913,155.1540527,3.7900925,0.0000000,,58,0.1066815,0.0058045
12.6458649,19289752303806,28.5226870,77.5739916,155.1854248,3.7900925,0.0000000,,56,0.1360242,0.0080309
13.6490351,19290755473962,28.5226870,77.5739918,155.2229004,3.7900925,0.0000000,,56,0.1594983,0.0080309
14.6569981,19291763436983,28.5226870,77.5739919,155.2499390,3.7900925,0.0000000,,56,0.1692792,0.0058045
15.6482344,19292754673232,28.5226869,77.5739920,155.2493896,3.7900925,0.0000000,,55,0.1722135,0.0035781
16.6544217,19293760860523,28.5226837,77.5739904,155.2687378,3.7900925,0.2900000,19.4000000,55,0.0225659,-0.3593251
17.6532788,19294759717711,28.5226727,77.5739877,155.4020996,3.7900925,1.4700000,190.7000000,56,-0.2464085,-1.5782791
18.6447527,19295751191564,28.5226585,77.5739837,155.4569702,3.7900925,1.6500000,193.3000000,60,-0.6376440,-3.1556835
19.6520207,19296758459585,28.5226419,77.5739775,155.4262085,3.7900925,2.1000000,196.9000000,60,-1.2460153,-5.0125011
20.6445848,19297751023698,28.5226226,77.5739696,155.4329834,3.7900925,2.4100000,198.7000000,62,-2.0157712,-7.1576375
21.6532096,19298759648438,28.5226012,77.5739600,155.4440918,3.7900925,2.7000000,202.1000000,63,-2.9508241,-9.5432251
22.6476390,19299754077813,28.5225779,77.5739485,155.3371582,3.7900925,2.8700000,203.6000000,63,-4.0736700,-12.1392075
23.6493028,19300755741666,28.5225548,77.5739359,155.3845825,3.7900925,2.8300000,205.5000000,63,-5.3080181,-14.7095863
24.6462628,19301752701666,28.5225313,77.5739212,155.3781738,3.7900925,3.0000000,209.2000000,64,-6.7448306,-17.3256063
25.6468112,19302753250103,28.5225104,77.5739058,155.0225830,3.7900925,2.6100000,213.8000000,63,-8.2549997,-19.6521943
26.6559082,19303762347030,28.5224898,77.5738865,155.3449097,3.7900925,3.0600000,220.3000000,63,-10.1436892,-21.9398203
27.6449796,19304751418436,28.5224701,77.5738663,155.3323975,3.7900925,2.8500000,222.7000000,64,-12.1174724,-24.1305979
28.6575939,19305764032758,28.5224527,77.5738459,155.3583374,3.7900925,2.6900000,226.4000000,64,-14.1176640,-26.0675659
29.6446794,19306751118227,28.5224368,77.5738225,155.6083984,3.7900925,2.9700000,232.7000000,64,-16.4005233,-27.8442331
30.6503872,19307756826091,28.5224219,77.5737972,155.6408081,3.7900925,3.0100000,236.1000000,64,-18.8819346,-29.5040143
31.6554009,19308761839736,28.5224080,77.5737705,155.8045654,3.7900925,3.0900000,239.1000000,64,-21.4924536,-31.0524755
32.6514033,19309757842131,28.5223951,77.5737417,155.9536743,3.7900925,3.1800000,242.9000000,63,-24.3034809,-32.4885035
33.6446487,19310751087548,28.5223842,77.5737121,156.0709229,3.7900925,3.1100000,245.5000000,63,-27.2005799,-33.6929859
34.6473871,19311753825933,28.5223737,77.5736807,155.7515869,3.7900925,3.2600000,247.4000000,63,-30.2747130,-34.8607327
35.6547758,19312761214630,28.5223623,77.5736483,155.8235474,3.7900925,3.4400000,246.4000000,63,-33.4388303,-36.1364599
36.6479803,19313754419162,28.5223511,77.5736157,155.7407227,3.7900925,3.3500000,248.6000000,63,-36.6293560,-37.3865835
37.6477168,19314754155620,28.5223419,77.5735822,155.5538940,3.7900925,3.4400000,252.3000000,63,-39.9049755,-38.4062747
38.6523405,19315758779316,28.5223321,77.5735485,155.6505737,3.7900925,3.4500000,249.8000000,63,-43.2011348,-39.4916447
39.6502503,19316756689212,28.5223203,77.5735151,155.7679443,3.7900925,3.4700000,247.2000000,62,-46.4689295,-40.8118999
40.6542917,19317760730566,28.5223103,77.5734807,155.7354736,3.7900925,3.4800000,252.6000000,60,-49.8306207,-41.9217603
41.6473444,19318753783274,28.5223055,77.5734451,155.7124023,3.7900925,3.4900000,262.2000000,61,-53.3175073,-42.4594359
42.6472043,19319753643169,28.5223050,77.5734092,155.5487671,3.7900925,3.4300000,268.4000000,60,-56.8298242,-42.5150959
43.6463619,19320752800721,28.5223081,77.5733734,155.7167969,3.7900925,3.4500000,276.3000000,60,-60.3294260,-42.1633247
44.6460981,19321752536919,28.5223183,77.5733391,155.7084961,3.7900925,3.5200000,290.6000000,60,-63.6823144,-41.0289739
45.6533894,19322759828272,28.5223358,77.5733089,155.6470947,3.7900925,3.4900000,304.5000000,60,-66.6400550,-39.0831003
46.6468678,19323753306710,28.5223558,77.5732823,155.7283936,3.7900925,3.2800000,308.1000000,60,-69.2359027,-36.8533607
47.6452158,19324751654678,28.5223698,77.5732506,155.6314697,3.7900925,3.6600000,289.6000000,60,-72.3384004,-35.3004467
48.6447010,19325751139835,28.5223658,77.5732135,155.7371216,3.7900925,3.9800000,256.3000000,60,-75.9671099,-35.7468399
49.6451697,19326751608531,28.5223410,77.5731847,155.8844604,3.7900925,4.1900000,220.7000000,61,-78.7888961,-38.5098023
50.6448958,19327751334625,28.5223090,77.5731653,155.8756714,3.7900925,3.7000000,211.4000000,61,-80.6814979,-42.0720423
51.6527370,19328759175823,28.5222832,77.5731396,155.6230469,3.7900925,3.8100000,229.6000000,61,-83.1932300,-44.9418719
52.6448430,19329751281863,28.5222683,77.5731059,155.8582153,3.7900925,3.7500000,248.1000000,58,-86.4972140,-46.6016531
53.6544099,19330760848738,28.5222622,77.5730688,155.7064209,3.7900925,3.7100000,257.9000000,60,-90.1249454,-47.2751391
54.6527882,19331759227020,28.5222610,77.5730302,155.5412598,3.7900925,3.8200000,266.6000000,58,-93.8974339,-47.4154023
55.6505353,19332756974154,28.5222678,77.5729910,155.6191406,3.7900925,4.0000000,281.3000000,58,-97.7354544,-46.6506339
56.6502370,19333756675821,28.5222839,77.5729538,155.5709229,3.7900925,4.0900000,296.0000000,58,-101.3719886,-44.8639479
57.6555471,19334761985976,28.5223055,77.5729215,155.7508545,3.7900925,3.9000000,305.7000000,60,-104.5302374,-42.4538699
58.6526206,19335759059413,28.5223287,77.5728909,155.5344849,3.7900925,3.9400000,307.5000000,60,-107.5241672,-39.8768119
59.6532359,19336759674778,28.5223490,77.5728590,155.8229980,3.7900925,3.8200000,302.7000000,59,-110.6452486,-37.6136763
60.6509603,19337757399204,28.5223664,77.5728242,155.7830811,3.7900925,3.9400000,297.4000000,59,-114.0411729,-35.6767083
61.6554182,19338761857069,28.5223819,77.5727888,155.7160645,3.7900925,3.8800000,295.7000000,59,-117.5124101,-33.9512483
62.6532112,19339759650038,28.5223944,77.5727538,155.8430786,3.7900925,3.6500000,292.5000000,58,-120.9298524,-32.5575219
63.6451656,19340751604463,28.5224047,77.5727191,156.1074219,3.7900925,3.6700000,289.1000000,60,-124.3218644,-31.4142655
64.6554699,19341761908786,28.5224128,77.5726826,155.7764282,3.7900925,3.6800000,284.6000000,56,-127.8967790,-30.5070075
65.6525810,19342759019880,28.5224198,77.5726457,156.0009155,3.7900925,3.6600000,282.7000000,58,-131.5069048,-29.7355599
