t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.872966,5.703868,8.684819,-0.141588,-0.094470,0.198960,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.010000,-0.648811,5.531864,8.761594,-0.029340,-0.056686,0.152338,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.020000,-0.559086,5.441142,8.620553,0.085293,-0.016350,0.085381,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.030000,-0.660502,5.493346,8.308526,0.171774,0.005735,0.023723,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.040000,-0.869498,5.619223,7.945399,0.212553,-0.002048,-0.014568,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.050000,-1.084167,5.729747,7.680943,0.198275,-0.055308,-0.032246,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.060000,-1.237356,5.793295,7.543090,0.141694,-0.131495,-0.028510,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.070000,-1.258203,5.754650,7.530022,0.063406,-0.185036,-0.011011,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.080000,-1.172386,5.604913,7.673275,-0.016035,-0.192690,0.006840,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.090000,-1.100515,5.443840,7.889892,-0.076972,-0.148430,0.025680,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.100000,-1.041981,5.320556,8.061747,-0.114927,-0.062455,0.045238,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.110000,-0.982732,5.265956,8.179874,-0.135320,0.031308,0.059473,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.120000,-0.991860,5.305817,8.308500,-0.142382,0.096885,0.064619,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.130000,-1.050037,5.387814,8.437857,-0.133878,0.126680,0.063212,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.140000,-1.080236,5.423929,8.478350,-0.110215,0.140014,0.057305,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.150000,-1.018986,5.386650,8.450628,-0.079777,0.145478,0.042497,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.160000,-0.949025,5.334439,8.404609,-0.050473,0.141673,0.021275,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.170000,-0.922086,5.311780,8.341556,-0.028714,0.134228,-0.000062,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.180000,-0.941049,5.315639,8.338326,-0.016356,0.118666,-0.017088,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.190000,-1.008501,5.332824,8.375632,-0.006064,0.094351,-0.024915,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.200000,-1.069978,5.332835,8.397591,0.007869,0.075546,-0.024352,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.210000,-1.101814,5.288546,8.404982,0.024866,0.058931,-0.023327,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.220000,-1.109563,5.255485,8.454325,0.041104,0.030088,-0.027627,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.230000,-1.104805,5.228771,8.517306,0.059459,0.005850,-0.034471,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.240000,-1.052241,5.194722,8.474354,0.079412,0.021689,-0.040219,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.250000,-0.981444,5.150309,8.370736,0.091010,0.067681,-0.045792,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
0.260000,-0.988846,5.132736,8.292856,0.087787,0.102150,-0.050508,-0.099623,0.155227,28.52591507,77.57070860,0.000000,,,CALIB
