t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5750811,19569542521564,28.5226820,77.5739914,154.2220459,3.7900925,0.0000000,,48,0.0969007,0.6963861
2.7860812,19570753521615,28.5226807,77.5739911,154.2478027,3.7900925,0.0000000,,48,0.0704923,0.5438777
3.7834310,19571750871459,28.5226789,77.5739911,154.3341064,3.7900925,0.0000000,,58,0.0695142,0.3490677
4.7835889,19572751029323,28.5226772,77.5739906,154.2898560,3.7900925,0.0000000,,60,0.0186536,0.1542577
5.7871518,19573754592240,28.5226757,77.5739905,154.2808838,3.7900925,0.0000000,,59,0.0098508,-0.0138355
6.7868593,19574754299687,28.5226745,77.5739904,154.2766113,3.7900925,0.0000000,,58,-0.0028644,-0.1385139
7.7901675,19575757607915,28.5226742,77.5739903,154.3001709,3.7900925,0.0000000,,59,-0.0136234,-0.1774759
8.7822663,19576749706717,28.5226740,77.5739902,154.3122559,3.7900925,0.0000000,,59,-0.0234043,-0.2030795
9.7953186,19577762759009,28.5226740,77.5739900,154.3133545,3.7900925,0.0000000,,58,-0.0380756,-0.1964003
10.7868885,19578754328904,28.5226740,77.5739900,154.3151855,3.7900925,0.0000000,,59,-0.0419880,-0.1941739
11.7950574,19579762497862,28.5226740,77.5739900,154.3237915,3.7900925,0.0000000,,58,-0.0400318,-0.1997399
12.7867173,19580754157758,28.5226739,77.5739900,154.3317871,3.7900925,0.0000000,,60,-0.0361194,-0.2053059
13.7880595,19581755499945,28.5226739,77.5739900,154.3352051,3.7900925,0.0000000,,61,-0.0351413,-0.2075323
14.7841652,19582751605622,28.5226739,77.5739901,154.3378296,3.7900925,0.0000000,,62,-0.0341632,-0.2075323
15.7845091,19583751949475,28.5226739,77.5739900,154.3465576,3.7900925,0.0000000,,63,-0.0380756,-0.2075323
16.7891630,19584756603433,28.5226688,77.5739880,154.3099976,3.7900925,0.7400000,21.0000000,63,-0.2327153,-0.7819435
17.7854944,19585752934839,28.5226593,77.5739850,154.4865723,3.7900925,1.1600000,197.7000000,65,-0.5300543,-1.8316911
18.7935672,19586761007599,28.5226435,77.5739778,154.4303589,3.7900925,2.1700000,205.2000000,66,-1.2333003,-3.5916603
19.7923884,19587759828796,28.5226235,77.5739663,154.4600830,3.7900925,2.7200000,207.8000000,66,-2.3581025,-5.8136075
20.7946057,19588762046087,28.5226004,77.5739546,154.4841919,3.7900925,3.0300000,202.5000000,67,-3.5014884,-8.3906655
21.7940444,19589761484838,28.5225735,77.5739445,154.5087280,3.7900925,3.3100000,199.1000000,67,-4.4874021,-11.3885131
22.7835056,19590750946035,28.5225461,77.5739323,154.7788086,3.7900925,3.3400000,204.0000000,67,-5.6796924,-14.4320019
23.7885061,19591755946503,28.5225199,77.5739154,154.7227783,3.7900925,3.4000000,211.8000000,66,-7.3395093,-17.3519255
24.7902530,19592757693429,28.5224975,77.5738939,154.5373535,3.7900925,3.3200000,221.0000000,66,-9.4404443,-19.8410407
25.7902102,19593757650617,28.5224755,77.5738688,154.6315308,3.7900925,3.5600000,224.1000000,65,-11.8905570,-22.2934203
26.7949526,19594762393064,28.5224533,77.5738429,154.6606445,3.7900925,3.5500000,225.5000000,65,-14.4267416,-24.7647243
27.7842105,19595751650877,28.5224331,77.5738155,154.9218750,3.7900925,3.5100000,231.5000000,65,-17.1076833,-27.0167279
28.7900742,19596757514574,28.5224154,77.5737857,154.9218140,3.7900925,3.5500000,236.8000000,65,-20.0243444,-28.9815259
29.7878106,19597755251032,28.5223998,77.5737548,154.8938599,3.7900925,3.5200000,240.2000000,65,-23.0476173,-30.7214575
30.7822918,19598749732177,28.5223856,77.5737216,154.9875488,3.7900925,3.6400000,243.7000000,65,-26.2860697,-32.3022015
31.7885339,19599755974312,28.5223727,77.5736871,154.9685059,3.7900925,3.7100000,246.1000000,67,-29.6604764,-33.7360031
32.7826612,19600750101656,28.5223601,77.5736523,154.7970581,3.7900925,3.7000000,246.9000000,66,-33.0720505,-35.1430879
33.7876851,19601755125562,28.5223476,77.5736188,154.6383057,3.7900925,3.5700000,246.0000000,67,-36.3427799,-36.5301351
34.7931600,19602760600405,28.5223348,77.5735848,154.6970215,3.7900925,3.5600000,246.9000000,66,-39.6741507,-37.9539179
35.7928258,19603760266238,28.5223246,77.5735506,154.5856323,3.7900925,3.4800000,251.7000000,66,-43.0172586,-39.0971743
36.7834446,19604750885041,28.5223170,77.5735156,154.5864258,3.7900925,3.5400000,255.1000000,64,-46.4415479,-39.9354139
37.7831199,19605750560300,28.5223103,77.5734803,154.5976562,3.7900925,3.5300000,256.7000000,64,-49.8932236,-40.6801447
38.7878727,19606755313113,28.5223055,77.5734441,154.7671509,3.7900925,3.5300000,261.0000000,64,-53.4319493,-41.2222731
39.7877646,19607755204988,28.5223039,77.5734078,154.7644653,3.7900925,3.4800000,268.0000000,64,-56.9853464,-41.4003851
40.7947925,19608762232903,28.5223075,77.5733726,154.9892578,3.7900925,3.3600000,278.2000000,64,-60.4213727,-41.0007463
41.7845284,19609751968788,28.5223175,77.5733402,155.3061523,3.7900925,3.2600000,292.0000000,64,-63.5952712,-39.8786407
