t_ns,gx,gy,gz,accuracy
30120250241143,-0.020616686,0.020616686,-0.025045456,3
30120252620049,-0.015729768,0.008399391,-0.011606431,3
30120254998955,1.527162E-4,-0.0013744457,0.005497783,3
30120257377914,0.014813471,-0.031917684,0.011606431,3
30120259756820,0.01725693,-0.0490219,0.021380268,3
30120262135778,0.006261364,-0.050243627,0.032375835,3
30120264514684,-0.007177661,-0.06856957,0.032375835,3
30120266893591,-0.015729768,-0.07589995,0.029932374,3
30120269272497,-0.013286309,-0.062460925,0.031154104,3
30120271651403,-0.002290743,-0.058795735,0.027488915,3
30120274030414,0.0074830935,-0.05146536,0.021380268,3
30120276409320,0.011148282,-0.033139415,0.017715078,3
30120278788226,0.0050396346,-0.020922119,0.009162972,3
30120281167184,-0.0035124724,-0.012370012,0.0030543238,3
30120283546091,-0.008399391,0.0035124724,-0.005497783,3
30120285924997,-0.00962112,0.021838415,-0.010384701,3
30120288303955,-0.0010690134,0.032833982,-0.017715078,3
30120290682862,0.009926553,0.042607818,-0.022601997,3
30120293061820,0.011148282,0.048716467,-0.023823727,3
30120295440726,0.003817905,0.04382955,-0.023823727,3
30120297819632,-0.007177661,0.04382955,-0.023823727,3
30120300198591,-0.012064579,0.03405571,-0.017715078,3
30120302577497,-0.007177661,0.019394957,-0.01282816,3
30120304956455,1.527162E-4,0.0035124724,-0.0042760535,3
30120307335362,0.006261364,-0.009926553,0.0067195124,3
30120309714268,0.006261364,-0.030695954,0.016493348,3
30120312093226,0.0013744457,-0.04780017,0.023823727,3
30120314472132,-0.007177661,-0.060017463,0.031154104,3
30120316851091,-0.012064579,-0.07223476,0.03604102,3
30120319229997,-0.008399391,-0.08078687,0.03970621,3
30120321608903,-0.0035124724,-0.08078687,0.04214967,3
30120323987862,0.0025961753,-0.077121675,0.04092794,3
30120326366768,0.003817905,-0.0697913,0.037262753,3
30120328745674,1.527162E-4,-0.057574004,0.031154104,3
30120331124632,-0.0059559317,-0.04535671,0.022601997,3
30120333503539,-0.007177661,-0.029474225,0.01282816,3
30120335882497,-0.0059559317,-0.009926553,0.0042760535,3
30120338261403,-0.002290743,0.008399391,-0.0067195124,3
30120340640309,0.0025961753,0.024281874,-0.01527162,3
30120343019268,0.0050396346,0.04016436,-0.022601997,3
30120345398174,0.0013744457,0.052381653,-0.029932374,3
30120347777080,-0.0035124724,0.059712034,-0.034819294,3
30120350155987,-0.0059559317,0.063377224,-0.03848448,3
30120352534945,-0.0035124724,0.063377224,-0.037262753,3
30120354913903,1.527162E-4,0.06093376,-0.03604102,3
30120357292809,0.0025961753,0.052381653,-0.033597562,3
30120359671716,0.003817905,0.042607818,-0.026267186,3
