t_ns,qx,qy,qz,qw
30120277586351,0.38489306,0.39367545,0.5873418,0.59321713
30120282344216,0.39094356,0.39365178,0.587422,0.58918315
30120287102080,0.3918707,0.3917756,0.58870494,0.5885369
30120291859945,0.3905423,0.3898032,0.5900433,0.58938867
30120296617757,0.39049855,0.39207417,0.5886241,0.5893305
30120301375622,0.38889915,0.39492673,0.58676636,0.59033513
30120306133487,0.38531607,0.39650944,0.5856759,0.5927019
30120310891351,0.3830479,0.39853522,0.5842391,0.5942294
30120315649216,0.38236347,0.40076503,0.58263165,0.5947486
30120320407028,0.38190877,0.4010094,0.5823416,0.59515995
30120325164893,0.38224474,0.4001348,0.5828297,0.59505516
30120329922757,0.38394803,0.39947367,0.58321816,0.5940213
30120334680622,0.38586834,0.39847845,0.5838777,0.5927963
30120339438434,0.38701642,0.39707693,0.584851,0.5920284
30120344196299,0.38805044,0.39622197,0.5854983,0.591284
30120348954112,0.38881275,0.3962778,0.5855561,0.59068835
30120353712028,0.38867983,0.39650124,0.5854937,0.5906876
30120358469841,0.3879691,0.39695564,0.5852488,0.5910923
30120363227705,0.38737953,0.39793456,0.5846173,0.5914456
30120367985570,0.3868147,0.3988331,0.5840084,0.5918114
30120372743434,0.3862159,0.39936206,0.5835961,0.5922523
30120377501247,0.38600248,0.39967948,0.5833097,0.5924595
30120382259112,0.38630575,0.39982527,0.5831472,0.59232336
30120387016976,0.38671917,0.39960054,0.58325267,0.5921014
30120391774841,0.3871258,0.39920634,0.5835225,0.59183556
30120396532653,0.38766256,0.3989032,0.58374816,0.591466
30120401290518,0.38805833,0.3987478,0.58389884,0.59116244
30120406048382,0.3881434,0.39871448,0.583984,0.59104496
30120410806247,0.38802484,0.3989042,0.58391273,0.5910653
30120415564112,0.38780636,0.3992927,0.5836851,0.59117115
30120420321924,0.38745186,0.3996905,0.5834202,0.5913961
30120425079789,0.38706577,0.4000124,0.58319896,0.59164953
30120429837653,0.3868956,0.40025336,0.5829858,0.5918079
30120434595518,0.38685423,0.40035185,0.5828582,0.5918941
30120439353330,0.3869426,0.40025663,0.5828623,0.59189653
30120444111195,0.38718015,0.40004155,0.582966,0.5917844
30120448869059,0.38749677,0.39984602,0.5831016,0.59157586
30120453626924,0.38775158,0.3996506,0.58324397,0.5914005
30120458384737,0.3879069,0.39950636,0.5833721,0.59126973
30120463142601,0.38793328,0.39952362,0.5834029,0.59121037
30120467900466,0.3878375,0.3996704,0.58334386,0.5912322
30120472658330,0.3875939,0.3998753,0.58322865,0.59136707
30120477416143,0.38729262,0.40014493,0.5830471,0.59156114
30120482174007,0.38701084,0.40041623,0.58286077,0.59174556
30120486931872,0.38678706,0.400613,0.5826864,0.5919304
30120491689737,0.3866453,0.4006873,0.58258635,0.5920711
30120496447549,0.3866011,0.40068293,0.58254147,0.5921471
30120501205414,0.38664812,0.4006327,0.5825414,0.59215045
30120505963226,0.3867173,0.40052268,0.5826167,0.59210575
30120510721143,0.38674486,0.40042725,0.58268577,0.5920842
30120515478955,0.38672203,0.40038323,0.58273655,0.5920789
30120520236820,0.386638,0.4003966,0.5827566,0.5921051
30120524994684,0.3864782,0.4004553,0.5827432,0.5921829
30120529752549,0.3862618,0.40057603,0.58267957,0.592305
30120534510362,0.3860191,0.4007168,0.5825855,0.5924605
30120539268226,0.38577408,0.40085977,0.582486,0.5926213
30120544026091,0.38558075,0.40095592,0.58239067,0.59277564
30120548783955,0.3854555,0.4009815,0.5823369,0.5928925
30120553541768,0.38540226,0.4009418,0.5823322,0.5929587
30120558299632,0.3853756,0.4008861,0.5823695,0.592977
30120563057497,0.3853748,0.40079817,0.58242893,0.5929786
30120567815362,0.38535872,0.40073964,0.58248353,0.59297496
30120572573174,0.38528663,0.40072823,0.582518,0.5929957
30120577331039,0.3851642,0.40076292,0.58252996,0.59304
30120582088903,0.38499525,0.4008521,0.58250093,0.59311795
30120586846768,0.38478225,0.40097186,0.5824425,0.59323263
30120591604632,0.38454652,0.40109712,0.58236635,0.59337556
30120596362445,0.38433346,0.40121242,0.5822857,0.5935148
30120601120309,0.38414523,0.40131474,0.5822141,0.5936377
30120605878174,0.38401493,0.40136084,0.58215934,0.59374446
30120610636039,0.38391978,0.40136835,0.5821352,0.59382457
30120615393851,0.38385087,0.40136775,0.5821348,0.59387
30120620151716,0.38380066,0.4013414,0.58215183,0.5939034
30120624909580,0.38375926,0.40131828,0.582167,0.59393096
30120629667393,0.38370988,0.40131146,0.58217114,0.59396356
30120634425257,0.38363317,0.4013331,0.5821553,0.5940138
30120639183122,0.38354576,0.40136957,0.5821296,0.59407085
30120643940987,0.3834417,0.4014195,0.5820945,0.5941387
30120648698799,0.38334444,0.40146774,0.58206064,0.59420204
30120653456664,0.3832592,0.4015062,0.5820237,0.59426725
30120658214528,0.38319993,0.4015406,0.58198744,0.59431773
30120662972341,0.38318285,0.40154266,0.5819679,0.5943466
30120667730205,0.38318548,0.4015261,0.58196384,0.59436
30120672488070,0.38320205,0.40149835,0.5819713,0.5943608
30120677245934,0.3832357,0.40146276,0.58199,0.59434474
30120682003799,0.3832744,0.4014359,0.5820087,0.59431964
30120686761612,0.38329753,0.4014254,0.58201617,0.59430456
30120691519476,0.38331288,0.40140888,0.58202016,0.5943018
30120696277341,0.38333422,0.40138218,0.5820241,0.5943023
30120701035205,0.3833672,0.40134633,0.5820282,0.59430116
30120705793070,0.3834157,0.40129977,0.5820338,0.5942959
30120710550882,0.38347974,0.4012353,0.582047,0.5942852
30120715308747,0.38355857,0.40116125,0.5820668,0.59426486
30120720066612,0.38365018,0.4010802,0.5820944,0.59423345
30120724824424,0.38372684,0.40102708,0.58213127,0.5941837
30120729582289,0.3837552,0.40097558,0.58216643,0.5941656
