t_ns,ax,ay,az,bx,by,bz
30120505312184,-0.05742774,9.059227,3.7758741,0.0,0.0,0.0
30120507691091,-0.06699903,9.078369,3.7950168,0.0,0.0,0.0
30120510070049,-0.08135597,9.073584,3.790231,0.0,0.0,0.0
30120512449007,-0.11485548,9.078369,3.7998023,0.0,0.0,0.0
30120514827914,-0.13399807,9.064013,3.790231,0.0,0.0,0.0
30120517206820,-0.18185452,9.073584,3.790231,0.0,0.0,0.0
30120519585778,-0.23449662,9.092726,3.8141594,0.0,0.0,0.0
30120521964684,-0.29671,9.073584,3.8285162,0.0,0.0,0.0
30120524343643,-0.35413775,9.092726,3.842873,0.0,0.0,0.0
30120526722549,-0.4211368,9.111869,3.842873,0.0,0.0,0.0
30120529101455,-0.51206404,9.092726,3.8380876,0.0,0.0,0.0
30120531480414,-0.5407779,9.126225,3.8572302,0.0,0.0,0.0
30120533859320,-0.57906306,9.116654,3.8572302,0.0,0.0,0.0
30120536238226,-0.6029913,9.12144,3.8620157,0.0,0.0,0.0
30120538617184,-0.60777694,9.126225,3.8572302,0.0,0.0,0.0
30120540996091,-0.59342,9.126225,3.8572302,0.0,0.0,0.0
30120543375049,-0.5455636,9.107083,3.8572302,0.0,0.0,0.0
30120545753955,-0.4881358,9.126225,3.8668015,0.0,0.0,0.0
30120548132862,-0.44027936,9.145369,3.8668015,0.0,0.0,0.0
30120550511820,-0.3589234,9.126225,3.8620157,0.0,0.0,0.0
30120552890726,-0.29192436,9.107083,3.8620157,0.0,0.0,0.0
30120555269632,-0.26799613,9.107083,3.8524444,0.0,0.0,0.0
30120557648591,-0.2009971,9.107083,3.8476589,0.0,0.0,0.0
30120560027497,-0.15792629,9.097511,3.8620157,0.0,0.0,0.0
30120562406455,-0.12921242,9.116654,3.8572302,0.0,0.0,0.0
30120564785362,-0.13399807,9.092726,3.842873,0.0,0.0,0.0
30120567164268,-0.15792629,9.078369,3.8285162,0.0,0.0,0.0
30120569543226,-0.2009971,9.083155,3.8476589,0.0,0.0,0.0
30120571922132,-0.23928227,9.08794,3.8524444,0.0,0.0,0.0
30120574301039,-0.27756742,9.116654,3.871587,0.0,0.0,0.0
30120576679997,-0.3397808,9.111869,3.8668015,0.0,0.0,0.0
30120579058903,-0.4019942,9.135797,3.871587,0.0,0.0,0.0
30120581437862,-0.46899325,9.111869,3.871587,0.0,0.0,0.0
30120583816768,-0.52163535,9.111869,3.8763726,0.0,0.0,0.0
30120586195674,-0.5886344,9.102298,3.8811584,0.0,0.0,0.0
30120588574632,-0.6412765,9.08794,3.8955152,0.0,0.0,0.0
30120590953539,-0.6412765,9.068798,3.8907297,0.0,0.0,0.0
30120593332497,-0.65084773,9.068798,3.8811584,0.0,0.0,0.0
30120595711351,-0.6652047,9.078369,3.871587,0.0,0.0,0.0
30120598090309,-0.66041905,9.092726,3.871587,0.0,0.0,0.0
30120600469268,-0.63170516,9.078369,3.8668015,0.0,0.0,0.0
30120602848174,-0.57906306,9.073584,3.8763726,0.0,0.0,0.0
30120605227080,-0.53599226,9.064013,3.8524444,0.0,0.0,0.0
30120607606039,-0.4833502,9.068798,3.8620157,0.0,0.0,0.0
30120609984945,-0.4546363,9.049655,3.871587,0.0,0.0,0.0
30120612363903,-0.41635114,9.035298,3.8524444,0.0,0.0,0.0
30120614742809,-0.3924229,9.044869,3.8237305,0.0,0.0,0.0
30120617121716,-0.3493521,9.059227,3.8380876,0.0,0.0,0.0
30120619500674,-0.3062813,9.049655,3.8620157,0.0,0.0,0.0
30120621879580,-0.3062813,9.049655,3.8476589,0.0,0.0,0.0
30120624258487,-0.3062813,9.0544405,3.8380876,0.0,0.0,0.0
30120626637445,-0.31585258,9.064013,3.8380876,0.0,0.0,0.0
30120629016351,-0.33499518,9.049655,3.8285162,0.0,0.0,0.0
30120631395257,-0.38763726,9.044869,3.8285162,0.0,0.0,0.0
30120633774216,-0.39720857,9.083155,3.8476589,0.0,0.0,0.0
30120636153122,-0.43070808,9.078369,3.8380876,0.0,0.0,0.0
30120638532080,-0.4546363,9.092726,3.8476589,0.0,0.0,0.0
30120640910987,-0.49292147,9.107083,3.8620157,0.0,0.0,0.0
30120643289893,-0.5168497,9.083155,3.8476589,0.0,0.0,0.0
30120645668851,-0.52163535,9.097511,3.8524444,0.0,0.0,0.0
30120648047757,-0.526421,9.111869,3.8476589,0.0,0.0,0.0
30120650426664,-0.5407779,9.116654,3.8524444,0.0,0.0,0.0
30120652805622,-0.5312066,9.111869,3.8476589,0.0,0.0,0.0
30120655184528,-0.5312066,9.126225,3.8380876,0.0,0.0,0.0
30120657563487,-0.5024927,9.135797,3.8285162,0.0,0.0,0.0
30120659942393,-0.44506502,9.131011,3.8141594,0.0,0.0,0.0
30120662321299,-0.4211368,9.126225,3.8141594,0.0,0.0,0.0
30120664700205,-0.38763726,9.08794,3.790231,0.0,0.0,0.0
30120667079164,-0.36370903,9.083155,3.790231,0.0,0.0,0.0
30120669458070,-0.3397808,9.097511,3.804588,0.0,0.0,0.0
30120671837028,-0.31585258,9.12144,3.7950168,0.0,0.0,0.0
30120674215934,-0.2727818,9.116654,3.7998023,0.0,0.0,0.0
30120676594893,-0.2727818,9.097511,3.7806597,0.0,0.0,0.0
30120678973799,-0.2536392,9.092726,3.7615173,0.0,0.0,0.0
30120681352705,-0.2632105,9.08794,3.7615173,0.0,0.0,0.0
30120683731664,-0.29192436,9.08794,3.7615173,0.0,0.0,0.0
30120686110570,-0.31106696,9.116654,3.7615173,0.0,0.0,0.0
30120688489476,-0.31585258,9.092726,3.7806597,0.0,0.0,0.0
30120690868434,-0.33499518,9.08794,3.7758741,0.0,0.0,0.0
30120693247341,-0.33020952,9.107083,3.7950168,0.0,0.0,0.0
30120695626299,-0.31585258,9.107083,3.7950168,0.0,0.0,0.0
30120698005205,-0.31585258,9.107083,3.7950168,0.0,0.0,0.0
30120700384112,-0.31585258,9.116654,3.7854455,0.0,0.0,0.0
30120702763070,-0.30149564,9.135797,3.7950168,0.0,0.0,0.0
30120705141976,-0.28713873,9.12144,3.7950168,0.0,0.0,0.0
30120707520934,-0.27756742,9.116654,3.790231,0.0,0.0,0.0
30120709899841,-0.22492532,9.150154,3.8237305,0.0,0.0,0.0
30120712278747,-0.21535404,9.150154,3.8093736,0.0,0.0,0.0
30120714657705,-0.20578274,9.140582,3.8093736,0.0,0.0,0.0
30120717036612,-0.17228323,9.164511,3.8237305,0.0,0.0,0.0
30120719415518,-0.12921242,9.111869,3.7758741,0.0,0.0,0.0
30120721794476,-0.148355,9.102298,3.7567315,0.0,0.0,0.0
30120724173382,-0.1052842,9.078369,3.7328033,0.0,0.0,0.0
30120726552289,-0.148355,9.0544405,3.7854455,0.0,0.0,0.0
30120728931247,-0.16749759,9.025727,3.8333018,0.0,0.0,0.0
30120731310153,-0.23928227,9.01137,3.804588,0.0,0.0,0.0
30120733689059,-0.2536392,9.035298,3.7471602,0.0,0.0,0.0
30120736068018,-0.32063824,9.0544405,3.7136607,0.0,0.0,0.0
30120738446924,-0.34456646,9.059227,3.7136607,0.0,0.0,0.0
30120740825882,-0.4019942,9.049655,3.7663028,0.0,0.0,0.0
30120743204789,-0.4642076,9.064013,3.7806597,0.0,0.0,0.0
30120745583695,-0.5072784,9.116654,3.7663028,0.0,0.0,0.0
30120747962653,-0.51206404,9.135797,3.7280176,0.0,0.0,0.0
30120750341559,-0.5312066,9.135797,3.6849468,0.0,0.0,0.0
30120752720518,-0.52163535,9.140582,3.6753755,0.0,0.0,0.0
30120755099424,-0.51206404,9.140582,3.7136607,0.0,0.0,0.0
30120757478330,-0.47377887,9.150154,3.7471602,0.0,0.0,0.0
30120759857289,-0.4546363,9.126225,3.790231,0.0,0.0,0.0
30120762236195,-0.44985065,9.111869,3.7998023,0.0,0.0,0.0
30120764615101,-0.41635114,9.12144,3.804588,0.0,0.0,0.0
30120766994059,-0.3924229,9.145369,3.8285162,0.0,0.0,0.0
30120769372966,-0.37328035,9.126225,3.8380876,0.0,0.0,0.0
30120771751872,-0.3493521,9.126225,3.842873,0.0,0.0,0.0
30120774130830,-0.36370903,9.107083,3.8380876,0.0,0.0,0.0
30120776509737,-0.3589234,9.092726,3.842873,0.0,0.0,0.0
30120778888695,-0.3684947,9.078369,3.8524444,0.0,0.0,0.0
30120781267601,-0.3589234,9.073584,3.8333018,0.0,0.0,0.0
30120783646507,-0.35413775,9.116654,3.7950168,0.0,0.0,0.0
30120786025466,-0.35413775,9.092726,3.7758741,0.0,0.0,0.0
30120788404372,-0.3589234,9.116654,3.7615173,0.0,0.0,0.0
30120790783330,-0.37806597,9.111869,3.7758741,0.0,0.0,0.0
30120793162237,-0.38285163,9.083155,3.7758741,0.0,0.0,0.0
30120795541143,-0.3924229,9.078369,3.7710886,0.0,0.0,0.0
30120797920101,-0.40677986,9.092726,3.7758741,0.0,0.0,0.0
30120800299007,-0.4019942,9.102298,3.7423747,0.0,0.0,0.0
30120802677914,-0.38763726,9.102298,3.751946,0.0,0.0,0.0
30120805056872,-0.36370903,9.073584,3.7710886,0.0,0.0,0.0
30120807435778,-0.36370903,9.092726,3.8093736,0.0,0.0,0.0
30120809814737,-0.34456646,9.08794,3.8285162,0.0,0.0,0.0
30120812193643,-0.32063824,9.092726,3.8333018,0.0,0.0,0.0
30120814572549,-0.27756742,9.102298,3.8093736,0.0,0.0,0.0
30120816951507,-0.2632105,9.107083,3.7854455,0.0,0.0,0.0
30120819330414,-0.22492532,9.097511,3.7998023,0.0,0.0,0.0
30120821709320,-0.18664017,9.073584,3.790231,0.0,0.0,0.0
30120824088278,-0.16271193,9.08794,3.8141594,0.0,0.0,0.0
30120826467184,-0.16749759,9.097511,3.8285162,0.0,0.0,0.0
30120828846091,-0.16271193,9.097511,3.8333018,0.0,0.0,0.0
30120831225049,-0.14356937,9.08794,3.818945,0.0,0.0,0.0
30120833603955,-0.16749759,9.083155,3.8141594,0.0,0.0,0.0
30120835982914,-0.19142582,9.092726,3.7950168,0.0,0.0,0.0
30120838361820,-0.19142582,9.107083,3.790231,0.0,0.0,0.0
30120840740726,-0.2009971,9.12144,3.790231,0.0,0.0,0.0
30120843119684,-0.22971097,9.131011,3.7998023,0.0,0.0,0.0
30120845498591,-0.27756742,9.116654,3.804588,0.0,0.0,0.0
30120847877497,-0.27756742,9.135797,3.7998023,0.0,0.0,0.0
30120850256455,-0.3062813,9.12144,3.7950168,0.0,0.0,0.0
30120852635362,-0.32542387,9.140582,3.7950168,0.0,0.0,0.0
30120855014268,-0.32542387,9.126225,3.7663028,0.0,0.0,0.0
30120857393226,-0.3397808,9.111869,3.790231,0.0,0.0,0.0
30120859772132,-0.3397808,9.150154,3.8141594,0.0,0.0,0.0
30120862151091,-0.32542387,9.131011,3.8141594,0.0,0.0,0.0
30120864529997,-0.33499518,9.131011,3.8093736,0.0,0.0,0.0
30120866908903,-0.35413775,9.116654,3.790231,0.0,0.0,0.0
30120869287862,-0.3589234,9.111869,3.7758741,0.0,0.0,0.0
30120871666768,-0.3684947,9.102298,3.804588,0.0,0.0,0.0
30120874045726,-0.37806597,9.102298,3.790231,0.0,0.0,0.0
30120876424632,-0.3924229,9.107083,3.790231,0.0,0.0,0.0
30120878803539,-0.3684947,9.107083,3.7854455,0.0,0.0,0.0
30120881182497,-0.3493521,9.092726,3.7758741,0.0,0.0,0.0
30120883561403,-0.3397808,9.116654,3.7567315,0.0,0.0,0.0
30120885940309,-0.3397808,9.140582,3.7615173,0.0,0.0,0.0
30120888319268,-0.33499518,9.12144,3.7567315,0.0,0.0,0.0
30120890698174,-0.32542387,9.107083,3.7567315,0.0,0.0,0.0
30120893077080,-0.30149564,9.131011,3.7806597,0.0,0.0,0.0
30120895456039,-0.30149564,9.116654,3.7806597,0.0,0.0,0.0
30120897834945,-0.32063824,9.107083,3.7663028,0.0,0.0,0.0
30120900213903,-0.30149564,9.150154,3.7567315,0.0,0.0,0.0
30120902592809,-0.28235307,9.140582,3.7567315,0.0,0.0,0.0
30120904971716,-0.2727818,9.140582,3.751946,0.0,0.0,0.0
30120907350674,-0.28713873,9.135797,3.7567315,0.0,0.0,0.0
30120909729580,-0.2632105,9.140582,3.7615173,0.0,0.0,0.0
30120912108487,-0.27756742,9.131011,3.7471602,0.0,0.0,0.0
30120914487445,-0.28235307,9.12144,3.7280176,0.0,0.0,0.0
30120916866351,-0.29192436,9.131011,3.7280176,0.0,0.0,0.0
30120919245257,-0.29671,9.135797,3.7280176,0.0,0.0,0.0
30120921624216,-0.32063824,9.131011,3.7184465,0.0,0.0,0.0
30120924003122,-0.31106696,9.12144,3.7280176,0.0,0.0,0.0
30120926382080,-0.32542387,9.116654,3.7280176,0.0,0.0,0.0
30120928760987,-0.32542387,9.140582,3.7615173,0.0,0.0,0.0
30120931139893,-0.3493521,9.131011,3.7567315,0.0,0.0,0.0
30120933518851,-0.33499518,9.126225,3.7710886,0.0,0.0,0.0
30120935897757,-0.36370903,9.140582,3.751946,0.0,0.0,0.0
30120938276664,-0.3589234,9.140582,3.7615173,0.0,0.0,0.0
30120940655622,-0.3493521,9.159725,3.7615173,0.0,0.0,0.0
30120943034528,-0.3397808,9.145369,3.751946,0.0,0.0,0.0
30120945413434,-0.32542387,9.145369,3.7423747,0.0,0.0,0.0
30120947792393,-0.3062813,9.150154,3.7471602,0.0,0.0,0.0
30120950171299,-0.29192436,9.150154,3.7567315,0.0,0.0,0.0
30120952550257,-0.31106696,9.159725,3.751946,0.0,0.0,0.0
30120954929164,-0.29671,9.159725,3.7567315,0.0,0.0,0.0
30120957308122,-0.30149564,9.150154,3.7615173,0.0,0.0,0.0
30120959687028,-0.28235307,9.140582,3.7758741,0.0,0.0,0.0
30120962065934,-0.27756742,9.131011,3.7758741,0.0,0.0,0.0
30120964444841,-0.2727818,9.131011,3.7615173,0.0,0.0,0.0
30120966823799,-0.2632105,9.08794,3.7758741,0.0,0.0,0.0
30120969202705,-0.27756742,9.102298,3.8093736,0.0,0.0,0.0
30120971581664,-0.28235307,9.08794,3.7950168,0.0,0.0,0.0
30120973960570,-0.29192436,9.092726,3.7854455,0.0,0.0,0.0
30120976339476,-0.28713873,9.083155,3.790231,0.0,0.0,0.0
30120978718382,-0.2632105,9.08794,3.7758741,0.0,0.0,0.0
30120981097341,-0.23928227,9.107083,3.751946,0.0,0.0,0.0
30120983476247,-0.2440679,9.092726,3.804588,0.0,0.0,0.0
30120985855205,-0.22013968,9.064013,3.804588,0.0,0.0,0.0
30120988234112,-0.22492532,9.08794,3.7758741,0.0,0.0,0.0
30120990613070,-0.2105684,9.078369,3.7806597,0.0,0.0,0.0
30120992991976,-0.17706887,9.078369,3.7950168,0.0,0.0,0.0
30120995370830,-0.148355,9.08794,3.818945,0.0,0.0,0.0
30120997749841,-0.13878371,9.073584,3.8141594,0.0,0.0,0.0
30121000128747,-0.11964113,9.083155,3.8333018,0.0,0.0,0.0
30121002507653,-0.11006984,9.092726,3.8476589,0.0,0.0,0.0
30121004886612,-0.1052842,9.092726,3.8524444,0.0,0.0,0.0
30121007265518,-0.1052842,9.073584,3.8572302,0.0,0.0,0.0
30121009644424,-0.09571291,9.064013,3.8572302,0.0,0.0,0.0
30121012023382,-0.086141616,9.068798,3.871587,0.0,0.0,0.0
30121014402289,-0.07178468,9.064013,3.8763726,0.0,0.0,0.0
30121016781247,-0.086141616,9.064013,3.8811584,0.0,0.0,0.0
30121019160101,-0.086141616,9.064013,3.8572302,0.0,0.0,0.0
30121021539059,-0.09092726,9.0544405,3.8572302,0.0,0.0,0.0
30121023918018,-0.09571291,9.064013,3.8524444,0.0,0.0,0.0
30121026296924,-0.10049855,9.064013,3.8524444,0.0,0.0,0.0
30121028675830,-0.11485548,9.0544405,3.8668015,0.0,0.0,0.0
30121031054789,-0.11485548,9.035298,3.8907297,0.0,0.0,0.0
30121033433695,-0.13399807,9.035298,3.9050865,0.0,0.0,0.0
30121035812653,-0.16749759,9.064013,3.9098723,0.0,0.0,0.0
30121038191559,-0.20578274,9.068798,3.9242291,0.0,0.0,0.0
30121040570466,-0.2105684,9.078369,3.8907297,0.0,0.0,0.0
30121042949424,-0.22492532,9.097511,3.871587,0.0,0.0,0.0
30121045328330,-0.2105684,9.102298,3.885944,0.0,0.0,0.0
30121047707237,-0.23449662,9.092726,3.9242291,0.0,0.0,0.0
30121050086195,-0.22013968,9.0544405,3.9194436,0.0,0.0,0.0
30121052465101,-0.2105684,9.068798,3.9146578,0.0,0.0,0.0
30121054844007,-0.2009971,9.078369,3.900301,0.0,0.0,0.0
30121057222966,-0.18664017,9.078369,3.8907297,0.0,0.0,0.0
30121059601872,-0.19621146,9.078369,3.885944,0.0,0.0,0.0
30121061980830,-0.19621146,9.064013,3.8763726,0.0,0.0,0.0
30121064359737,-0.20578274,9.068798,3.8955152,0.0,0.0,0.0
30121066738643,-0.18185452,9.059227,3.871587,0.0,0.0,0.0
30121069117601,-0.19621146,9.068798,3.8668015,0.0,0.0,0.0
30121071496507,-0.17228323,9.068798,3.8333018,0.0,0.0,0.0
30121073875414,-0.15314065,9.116654,3.8476589,0.0,0.0,0.0
30121076254372,-0.17706887,9.2075815,3.8380876,0.0,0.0,0.0
30121078633278,-0.18185452,9.298509,3.7950168,0.0,0.0,0.0
30121081012184,-0.21535404,9.226724,3.723232,0.0,0.0,0.0
30121083391143,-0.22492532,9.073584,3.6227336,0.0,0.0,0.0
30121085770049,-0.2632105,8.977871,3.6466618,0.0,0.0,0.0
30121088149007,-0.26799613,8.968299,3.7806597,0.0,0.0,0.0
30121090527914,-0.31106696,8.872586,3.885944,0.0,0.0,0.0
30121092906820,-0.3397808,8.805588,3.8572302,0.0,0.0,0.0
30121095285778,-0.33499518,8.882157,3.7854455,0.0,0.0,0.0
30121097664684,-0.2727818,8.9108715,3.7280176,0.0,0.0,0.0
30121100043591,-0.29671,8.906086,3.7950168,0.0,0.0,0.0
30121102422549,-0.20578274,8.939586,3.9098723,0.0,0.0,0.0
30121104801455,-0.19621146,9.0544405,3.9864426,0.0,0.0,0.0
30121107180414,-0.11485548,9.006584,3.8380876,0.0,0.0,0.0
30121109559320,-0.086141616,9.08794,3.7184465,0.0,0.0,0.0
30121111938226,-0.0047856453,9.178867,3.603591,0.0,0.0,0.0
30121114317184,0.0047856453,9.193225,3.6370904,0.0,0.0,0.0
30121116696091,0.1052842,9.12144,3.723232,0.0,0.0,0.0
30121119074997,0.05742774,9.159725,3.8572302,0.0,0.0,0.0
30121121453955,0.1052842,9.078369,3.8524444,0.0,0.0,0.0
30121123832862,0.076570325,9.020942,3.8237305,0.0,0.0,0.0
30121126211768,0.124426775,8.968299,3.7328033,0.0,0.0,0.0
30121128590726,0.09092726,8.9826565,3.6753755,0.0,0.0,0.0
30121130969632,0.05742774,8.987442,3.6466618,0.0,0.0,0.0
30121133348591,0.047856454,9.169296,3.7280176,0.0,0.0,0.0
30121135727497,0.023928227,9.327223,3.8907297,0.0,0.0,0.0
30121138106403,-0.019142581,9.126225,4.019942,0.0,0.0,0.0
30121140485362,-0.062213387,8.987442,3.9864426,0.0,0.0,0.0
30121142864268,-0.14356937,9.241081,3.8524444,0.0,0.0,0.0
30121145243174,-0.10049855,9.255438,3.7567315,0.0,0.0,0.0
30121147622080,-0.17228323,9.064013,3.737589,0.0,0.0,0.0
30121150001039,-0.2536392,9.159725,3.8668015,0.0,0.0,0.0
30121152379997,-0.22971097,9.178867,3.9481573,0.0,0.0,0.0
30121154758903,-0.2440679,9.174082,3.9433718,0.0,0.0,0.0
30121157137809,-0.32542387,9.327223,3.842873,0.0,0.0,0.0
30121159516768,-0.2536392,9.475577,3.818945,0.0,0.0,0.0
30121161895674,-0.2440679,9.389436,3.8668015,0.0,0.0,0.0
30121164274580,-0.26799613,9.403793,3.938586,0.0,0.0,0.0
30121166653539,-0.22971097,9.437292,3.9433718,0.0,0.0,0.0
