t_ns,gx,gy,gz,bx,by,bz
30120254998955,-0.012217295,-0.0012217296,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30120257377914,0.0024434591,-0.03176497,0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30120259756820,0.0048869182,-0.04886918,0.02687805,-0.012334555,1.4908008E-4,0.0055495976
30120262135778,-0.0061086477,-0.050090913,0.037873615,-0.012334555,1.4908008E-4,0.0055495976
30120264514684,-0.019547673,-0.068416856,0.037873615,-0.012334555,1.4908008E-4,0.0055495976
30120266893591,-0.028099779,-0.07574723,0.035430156,-0.012334555,1.4908008E-4,0.0055495976
30120269272497,-0.02565632,-0.062308207,0.036651887,-0.012334555,1.4908008E-4,0.0055495976
30120271651403,-0.014660755,-0.05864302,0.032986697,-0.012334555,1.4908008E-4,0.0055495976
30120274030414,-0.0048869182,-0.05131264,0.02687805,-0.012334555,1.4908008E-4,0.0055495976
30120276409320,-0.0012217296,-0.032986697,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30120278788226,-0.0073303776,-0.020769402,0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30120281167184,-0.015882485,-0.012217295,0.008552107,-0.012334555,1.4908008E-4,0.0055495976
30120283546091,-0.020769402,0.0036651888,0.0,-0.012334555,1.4908008E-4,0.0055495976
30120285924997,-0.021991132,0.021991132,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30120288303955,-0.013439025,0.032986697,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30120290682862,-0.0024434591,0.042760536,-0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30120293061820,-0.0012217296,0.04886918,-0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30120295440726,-0.008552107,0.043982264,-0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30120297819632,-0.019547673,0.043982264,-0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30120300198591,-0.02443459,0.034208428,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30120302577497,-0.019547673,0.019547673,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
30120304956455,-0.012217295,0.0036651888,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
30120307335362,-0.0061086477,-0.0097738365,0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30120309714268,-0.0061086477,-0.03054324,0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30120312093226,-0.010995566,-0.047647454,0.02932151,-0.012334555,1.4908008E-4,0.0055495976
30120314472132,-0.019547673,-0.05986475,0.036651887,-0.012334555,1.4908008E-4,0.0055495976
30120316851091,-0.02443459,-0.07208204,0.041538805,-0.012334555,1.4908008E-4,0.0055495976
30120319229997,-0.020769402,-0.080634154,0.045203995,-0.012334555,1.4908008E-4,0.0055495976
30120321608903,-0.015882485,-0.080634154,0.047647454,-0.012334555,1.4908008E-4,0.0055495976
30120323987862,-0.0097738365,-0.07696896,0.046425723,-0.012334555,1.4908008E-4,0.0055495976
30120326366768,-0.008552107,-0.06963859,0.042760536,-0.012334555,1.4908008E-4,0.0055495976
30120328745674,-0.012217295,-0.05742129,0.036651887,-0.012334555,1.4908008E-4,0.0055495976
30120331124632,-0.018325943,-0.045203995,0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30120333503539,-0.019547673,-0.02932151,0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30120335882497,-0.018325943,-0.0097738365,0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
30120338261403,-0.014660755,0.008552107,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
30120340640309,-0.0097738365,0.02443459,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
30120343019268,-0.0073303776,0.040317077,-0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30120345398174,-0.010995566,0.05253437,-0.02443459,-0.012334555,1.4908008E-4,0.0055495976
30120347777080,-0.015882485,0.05986475,-0.02932151,-0.012334555,1.4908008E-4,0.0055495976
30120350155987,-0.018325943,0.06352994,-0.032986697,-0.012334555,1.4908008E-4,0.0055495976
30120352534945,-0.015882485,0.06352994,-0.03176497,-0.012334555,1.4908008E-4,0.0055495976
30120354913903,-0.012217295,0.06108648,-0.03054324,-0.012334555,1.4908008E-4,0.0055495976
30120357292809,-0.0097738365,0.05253437,-0.028099779,-0.012334555,1.4908008E-4,0.0055495976
30120359671716,-0.008552107,0.042760536,-0.020769402,-0.012334555,1.4908008E-4,0.0055495976
30120362050674,-0.0097738365,0.02932151,-0.013439025,-0.012334555,1.4908008E-4,0.0055495976
30120364429580,-0.014660755,0.015882485,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
30120366808539,-0.017104214,0.0012217296,0.0,-0.012334555,1.4908008E-4,0.0055495976
30120369187445,-0.015882485,-0.013439025,0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30120371566351,-0.014660755,-0.02443459,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30120373945309,-0.012217295,-0.035430156,0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30120376324216,-0.010995566,-0.042760536,0.020769402,-0.012334555,1.4908008E-4,0.0055495976
30120378703122,-0.012217295,-0.045203995,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30120381082080,-0.015882485,-0.043982264,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30120383460987,-0.018325943,-0.041538805,0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30120385839945,-0.017104214,-0.034208428,0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30120388218851,-0.014660755,-0.02687805,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30120390597757,-0.012217295,-0.014660755,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30120392976716,-0.010995566,-0.0036651888,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
30120395355622,-0.012217295,0.0097738365,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30120397734528,-0.013439025,0.019547673,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
30120400113487,-0.014660755,0.02932151,-0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30120402492393,-0.015882485,0.036651887,-0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30120404871351,-0.013439025,0.045203995,-0.02565632,-0.012334555,1.4908008E-4,0.0055495976
