t_ns,wall_ms,sentence
30122096033997,1788560068269,"$GPGSV,2,1,05,05,76,174,42,12,61,206,42,13,53,206,38,18,11,261,43,1*64  "
30122096847590,1788560068269,"$GPGSV,2,2,05,47,00,000,37,1*56  "
30122096897747,1788560068269,"$GPGSV,2,1,06,11,36,042,24,13,53,206,37,18,11,261,30,20,16,146,32,8*61  "
30122097734778,1788560068269,"$GPGSV,2,2,06,21,58,057,22,25,53,278,33,8*6B  "
30122099433476,1788560068269,"$GLGSV,1,1,03,11,47,261,44,05,25,052,40,21,43,001,44,1*49  "
30122099768580,1788560068269,"$GAGSV,2,1,06,02,13,153,37,13,25,255,37,15,63,316,38,27,55,301,40,7*7B  "
30122100490872,1788560068269,"$GAGSV,2,2,06,30,62,181,40,34,36,037,37,7*7C  "
30122104132434,1788560068269,"$GAGSV,2,1,07,02,13,153,32,03,10,126,22,13,25,255,35,15,63,316,35,1*72  "
30122104653997,1788560068269,"$GAGSV,2,2,07,18,08,110,22,27,55,301,31,30,62,181,36,1*4C  "
30122104699205,1788560068269,"$GQGSV,1,1,02,02,13,127,25,03,28,064,28,8*6C  "
30122104712643,1788560068269,"$GBGSV,3,1,10,41,41,143,38,38,15,083,27,33,38,075,37,28,54,034,36,1*7D  "
30122104995247,1788560068269,"$GBGSV,3,2,10,27,46,319,45,09,70,142,35,08,36,090,28,03,41,126,40,1*7D  "
30122105263528,1788560068269,"$GBGSV,3,3,10,02,56,175,35,01,16,104,35,1*76  "
30122105541913,1788560068269,"$GBGSV,1,1,01,28,54,034,32,5*4E  "
30122111946861,1788560068285,"$GNGSA,A,3,05,11,12,13,18,19,20,21,25,29,,,0.6,0.4,0.5,1*3E  "
30122113049413,1788560068285,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
30122113521236,1788560068285,"$GNGSA,A,3,69,70,71,75,76,85,,,,,,,0.6,0.4,0.5,2*35  "
