t_ns,qx,qy,qz,qw,heading_acc_rad
30120277586351,0.3764831,0.40172568,0.5997535,0.5806657,-1.0
30120282344216,0.38208997,0.40225098,0.6003831,0.57597005,-1.0
30120287102080,0.3831153,0.40034166,0.6015699,0.5753806,-1.0
30120291859945,0.3820631,0.39811763,0.6025907,0.5765541,-1.0
30120296617757,0.38181922,0.40053135,0.60138816,0.5762994,-1.0
30120301375622,0.3800801,0.40342137,0.59966403,0.577229,-1.0
30120306133487,0.37662366,0.40477505,0.59839594,0.57985693,-1.0
30120310891351,0.37434128,0.4067243,0.596951,0.58145803,-1.0
30120315649216,0.3735026,0.4090357,0.5955061,0.58185744,-1.0
30120320407028,0.37305874,0.40925545,0.5952023,0.58229834,-1.0
30120325164893,0.37345102,0.40835425,0.59563476,0.58223736,-1.0
30120329922757,0.37508804,0.40780416,0.59611493,0.58107805,-1.0
30120334680622,0.3769552,0.40692037,0.5968536,0.57972956,-1.0
30120339438434,0.3781454,0.40553397,0.59779346,0.578957,-1.0
30120344196299,0.37918028,0.40471882,0.59844965,0.5781721,-1.0
30120348954112,0.37987897,0.4048498,0.59858286,0.5774835,-1.0
30120353712028,0.3797346,0.40507638,0.5985299,0.5774745,-1.0
30120358469841,0.37903574,0.40549436,0.59826285,0.57791674,-1.0
30120363227705,0.37840068,0.40648207,0.59767324,0.57824904,-1.0
30120367985570,0.37780157,0.4073812,0.5970932,0.57860714,-1.0
30120372743434,0.37719908,0.40788928,0.59667957,0.57906884,-1.0
30120377501247,0.37697297,0.40820703,0.59640574,0.5792742,-1.0
30120382259112,0.3772396,0.40839037,0.5962876,0.579093,-1.0
30120387016976,0.37764224,0.40818942,0.5964103,0.57884586,-1.0
30120391774841,0.37806407,0.40779856,0.596665,0.5785834,-1.0
30120396532653,0.37858817,0.4075255,0.5969097,0.57818055,-1.0
30120401290518,0.37896752,0.40739742,0.5970816,0.5778447,-1.0
30120406048382,0.37904882,0.40737024,0.5971705,0.5777187,-1.0
30120410806247,0.3789214,0.40756154,0.59710616,0.5777339,-1.0
30120415564112,0.3786829,0.4079555,0.596897,0.5778283,-1.0
30120420321924,0.37831792,0.40834668,0.59663963,0.5780569,-1.0
30120425079789,0.37794226,0.40864342,0.59639907,0.578341,-1.0
30120429837653,0.37776282,0.40888414,0.59619516,0.57849836,-1.0
30120434595518,0.3777152,0.40898532,0.59607506,0.5785817,-1.0
30120439353330,0.37780577,0.40889215,0.59607935,0.578584,-1.0
30120444111195,0.3780455,0.4086849,0.59618425,0.5784657,-1.0
30120448869059,0.3783647,0.40849817,0.5963174,0.57825166,-1.0
30120453626924,0.3786181,0.4083139,0.596464,0.5780647,-1.0
30120458384737,0.37877488,0.40817478,0.5965916,0.57792854,-1.0
30120463142601,0.37879714,0.4081961,0.5966263,0.5778631,-1.0
30120467900466,0.37869453,0.408344,0.5965729,0.577881,-1.0
30120472658330,0.37844986,0.4085401,0.5964557,0.5780236,-1.0
30120477416143,0.3781462,0.40879944,0.5962734,0.57822704,-1.0
