t_ns,qx,qy,qz,qw
19849535160940,0.36926544,0.3724845,0.60106295,0.60301054
19849539919117,0.3681077,0.37262866,0.60099304,0.6036985
19849544677242,0.3668861,0.37357417,0.60042655,0.60442114
19849549435367,0.36523053,0.3743396,0.5999462,0.6054263
19849554193492,0.36349723,0.37450033,0.5998399,0.6064745
19849558951670,0.36223334,0.3742808,0.5999545,0.6072525
19849563709795,0.36167887,0.37365255,0.60032135,0.6076071
19849568467920,0.3615185,0.37275818,0.6008731,0.6077065
19849573226045,0.36158827,0.37191245,0.60139406,0.60766786
19849577984170,0.36167088,0.37121484,0.6018412,0.60760254
19849582742295,0.3615783,0.37090424,0.6020633,0.6076273
19849587500420,0.36116606,0.37103066,0.6020212,0.60783696
19849592258597,0.3604451,0.3715483,0.6017284,0.6082385
19849597016722,0.35961038,0.37232533,0.60125273,0.60872763
19849601774847,0.35892203,0.37310767,0.60074455,0.6091565
19849606532972,0.35853872,0.3735505,0.60042226,0.6094285
19849611291097,0.35856685,0.3736167,0.60032624,0.60946596
19849616049222,0.35905236,0.37343606,0.6003932,0.6092249
19849620807347,0.35974434,0.37301147,0.6006331,0.60884017
19849625565524,0.3604922,0.37260357,0.6008874,0.6083965
19849630323649,0.3610426,0.37241694,0.60103893,0.6080346
19849635081774,0.36127093,0.3725608,0.60100204,0.6078473
19849639839899,0.36110896,0.37304536,0.6007542,0.6078913
19849644597972,0.36061215,0.3737841,0.60032713,0.6081543
19849649356149,0.35995126,0.37456056,0.5998435,0.6085452
19849654114274,0.35927695,0.37518913,0.5994153,0.6089782
19849658872451,0.35882667,0.37546882,0.5991772,0.60930556
19849663630576,0.35867545,0.3753989,0.59915113,0.60946333
19849668388701,0.35889053,0.3750198,0.59933484,0.6093894
19849673146826,0.3593291,0.3744673,0.599662,0.6091488
19849677904899,0.35980085,0.373923,0.6000013,0.60887057
19849682663076,0.36013737,0.37359345,0.60026026,0.60861856
19849687421201,0.360213,0.37354678,0.60035634,0.6085077
19849692179378,0.3599904,0.3738218,0.60024816,0.6085773
19849696937503,0.35952753,0.37432042,0.59997314,0.60881555
19849701695628,0.3590133,0.37484747,0.5996442,0.6091188
19849706453753,0.3586526,0.37524733,0.5993514,0.6093732
19849711211878,0.35856745,0.3754241,0.5991781,0.60948485
19849715970003,0.35876682,0.3753811,0.5991465,0.60942507
19849720728180,0.35921967,0.37515816,0.5992668,0.6091772
19849725486305,0.35984316,0.37478596,0.5995006,0.6088082
19849730244430,0.36014464,0.37455493,0.599715,0.6085609
19849735002555,0.36036253,0.37445775,0.5998495,0.60835904
19849739760680,0.36035144,0.37482372,0.5997038,0.608284
19849744518805,0.3599774,0.3752016,0.5995109,0.6084626
19849749276930,0.35947964,0.37551996,0.5993108,0.6087575
19849754035055,0.35916343,0.37589782,0.5990337,0.6089837
19849758793232,0.35909894,0.37603092,0.5988697,0.6091008
19849763551357,0.35917503,0.37586957,0.5988975,0.6091282
19849768309482,0.359481,0.37553376,0.5990556,0.6089994
19849773067607,0.35996163,0.37521845,0.5992434,0.608725
19849777825732,0.36034483,0.37494895,0.5994447,0.608466
19849782583857,0.36050743,0.3747666,0.5996181,0.6083113
19849787341982,0.360491,0.37481648,0.59965336,0.6082555
19849792100159,0.360333,0.37507352,0.59953636,0.60830593
19849796858284,0.3600786,0.37534934,0.59936386,0.60845643
19849801616409,0.35984272,0.37557322,0.59918976,0.6086293
19849806374534,0.35979348,0.37570938,0.5990432,0.60871863
19849811132659,0.35993388,0.37567154,0.59899884,0.6087026
19849815890784,0.36019114,0.37544766,0.59908944,0.60859936
19849820648909,0.36051217,0.3751609,0.5992557,0.60842246
19849825407034,0.36082605,0.37494326,0.5994176,0.608211
19849830165211,0.36103275,0.37481925,0.59955025,0.608034
19849834923336,0.3610596,0.37481958,0.5996118,0.6079571
19849839681461,0.36097044,0.3749752,0.5995642,0.6079611
19849844439586,0.3608454,0.3751919,0.5994289,0.608035
19849849197711,0.3607055,0.37537572,0.59930205,0.6081296
19849853955836,0.36063647,0.37547252,0.59920186,0.6082096
19849858713961,0.36070666,0.3754779,0.5991434,0.6082222
19849863472086,0.36087877,0.37536475,0.5991677,0.608166
19849868230263,0.3610945,0.37516996,0.59926814,0.60805917
19849872988388,0.36130628,0.37497738,0.5993887,0.6079333
19849877746513,0.36145046,0.3748765,0.59948796,0.6078119
19849882504638,0.36147547,0.37489238,0.5995324,0.6077434
19849887262763,0.36135605,0.37501982,0.59950715,0.6077608
19849892020836,0.3611608,0.37522882,0.59940934,0.60784423
19849896779065,0.36095992,0.37546864,0.5992592,0.60796344
19849901537190,0.3607776,0.37564707,0.5991233,0.60809547
19849906295315,0.36065948,0.37572005,0.59903175,0.60821056
19849911053440,0.36065122,0.37569553,0.5989935,0.6082684
19849915811565,0.3607515,0.3755864,0.59901524,0.60825485
19849920569690,0.36089364,0.37541276,0.5990962,0.60819805
19849925327815,0.3610352,0.37520376,0.59922034,0.60812056
19849930085940,0.36116406,0.37503022,0.5993289,0.6080442
19849934844117,0.3612336,0.3749439,0.5994153,0.6079709
19849939602242,0.36122254,0.37492722,0.5994609,0.6079429
19849944360367,0.36114478,0.37498307,0.5994556,0.6079598
19849949118492,0.36104247,0.37506497,0.5994043,0.6080206
19849953876617,0.36092994,0.37514168,0.59934324,0.6081003
19849958634742,0.36086142,0.37516877,0.5992967,0.6081701
19849963392867,0.3608547,0.3751496,0.5992697,0.6082126
19849968151045,0.3609226,0.3750936,0.5992701,0.60820645
19849972909170,0.3610424,0.37500548,0.59930336,0.6081568
19849977667295,0.3611485,0.37489942,0.5993708,0.6080928
19849982425420,0.36123514,0.37481478,0.59942377,0.6080413
19849987183545,0.36125293,0.37478903,0.5994778,0.6079933
19849991941670,0.36120832,0.37480995,0.5995011,0.607984
19849996699795,0.36112922,0.3748528,0.5994742,0.6080311
19850001457920,0.36104867,0.37489787,0.59944594,0.6080789
19850006216045,0.36101535,0.37491488,0.5994141,0.6081196
