t_ns,hPa
19849662085628,982.834
19849702086305,982.823
19849742157972,982.82886
19849782083440,982.82764
19849822083909,982.8264
19849862089847,982.8301
19849902087399,982.82104
19849942088805,982.8196
19849982084951,982.8247
19850022084534,982.8262
19850062086878,982.8286
19850102153649,982.8225
19850142087399,982.8279
19850182088961,982.8225
19850222083545,982.8235
19850262085315,982.81934
19850302085367,982.8242
19850342087399,982.8247
19850382096826,982.82666
19850422083857,982.82324
19850462084534,982.82104
19850502086253,982.8186
19850542087815,982.82324
19850582087242,982.8218
19850622084690,982.8186
19850662084117,982.8286
19850702089586,982.82544
19850742090055,982.82446
19850782089170,982.82153
19850822086513,982.82153
19850862083909,982.8257
19850902086097,982.82886
19850942086878,982.83154
19850982087503,982.8281
19851022087503,982.82544
19851062084170,982.8262
19851102087399,982.81885
19851142086409,982.8147
19851182087503,982.8196
19851222086565,982.81665
19851262087295,982.8159
19851302083492,982.80884
19851342089013,982.812
19851382161826,982.81885
19851422085784,982.822
19851462261565,982.81934
19851502084430,982.8103
19851542090524,982.8191
19851582092451,982.8198
19851622086774,982.81665
19851662086930,982.8125
19851702084586,982.81445
19851742087555,982.81934
19851782083701,982.8264
19851822086774,982.8186
19851862086878,982.82227
19851902090732,982.8203
19851942084482,982.824
19851982092242,982.8174
19852022085003,982.81445
19852062086513,982.8086
19852102188857,982.80615
19852142083961,982.81274
19852182084274,982.8115
19852222087190,982.80664
19852262085211,982.8113
19852302088128,982.81323
19852342083440,982.8096
19852382086513,982.8013
19852422086617,982.80615
19852462088649,982.812
19852502088128,982.81104
19852542086149,982.8176
19852582083388,982.82544
19852622090732,982.82446
19852662088909,982.8262
19852702087763,982.8279
19852742135263,982.8225
19852782083597,982.8274
19852822085315,982.8257
19852862085680,982.82227
19852902087763,982.8247
19852942088388,982.8225
19852982084899,982.81934
19853022083909,982.8164
19853062086513,982.8147
19853102090628,982.81494
19853142090211,982.8152
19853182086409,982.8142
19853222083805,982.8152
19853262086826,982.82666
19853302087711,982.8213
19853342086149,982.8225
19853382130107,982.81836
19853422083701,982.8147
19853462083649,982.82666
19853502089222,982.8259
19853542084742,982.8303
19853582086774,982.8301
19853622084274,982.83154
19853662084586,982.82983
19853702088180,982.82104
19853742089430,982.8286
19853782086357,982.83276
19853822294534,982.8237
19853862084274,982.82324
19853902086565,982.8208
19853942130576,982.8257
19853982087711,982.82446
19854022133492,982.8176
19854062084117,982.81836
19854102087920,982.81885
19854142086357,982.8196
19854182087242,982.8242
19854222086045,982.8301
19854262085367,982.8303
19854302084117,982.82764
19854342090159,982.8257
19854382088753,982.8279
19854422085003,982.82153
19854462213284,982.8235
19854502083909,982.8191
19854542083909,982.8159
19854582088909,982.81323
19854622086826,982.813
19854662088024,982.8242
19854702083440,982.8242
19854742084222,982.8235
19854782086149,982.82544
19854822087399,982.8262
19854862085315,982.8291
19854902086565,982.8291
19854942084222,982.8281
19854982089013,982.8252
19855022086357,982.8274
19855062089742,982.83374
19855102168961,982.8291
19855142181305,982.82837
19855182084795,982.8303
19855222088128,982.8274
19855262086357,982.82764
19855302087451,982.82764
19855342083753,982.8318
19855382088909,982.83276
19855422092399,982.824
19855462090680,982.822
19855502087867,982.82227
19855542087763,982.81714
19855582084170,982.8135
19855622090472,982.8159
19855662090159,982.8179
19855702084326,982.8191
19855742166149,982.82324
19855782084274,982.823
19855822087086,982.8242
19855862088336,982.824
19855902089847,982.8237
19855942097138,982.8318
19855982086097,982.82227
19856022086878,982.824
19856062089274,982.82935
19856102089534,982.83325
19856142086878,982.8296
19856182086565,982.82886
19856222083701,982.8274
19856262087920,982.82544
19856302089742,982.82446
19856342089117,982.8225
19856382157711,982.81665
19856422084117,982.813
19856462084065,982.82227
19856502085836,982.8235
19856542084951,982.82324
19856582089586,982.81836
19856622085680,982.8196
19856662084951,982.8159
19856702091149,982.8157
19856742086826,982.8152
19856782086774,982.8108
19856822260524,982.8159
19856862084482,982.8237
19856902085784,982.82275
19856942114742,982.81934
19856982086461,982.8196
19857022104482,982.8179
19857062084065,982.82056
19857102088180,982.83057
19857142086305,982.823
19857182126722,982.8164
19857222086670,982.81177
19857262085940,982.8186
19857302084117,982.8279
19857342089065,982.82886
19857382085211,982.82227
19857422089013,982.8262
19857462207607,982.8247
19857502084222,982.8218
19857542084170,982.8262
19857582087242,982.8225
19857622086357,982.8264
19857662117138,982.82715
19857702084170,982.8237
19857742086617,982.82324
19857782089065,982.82666
19857822087503,982.82764
19857862086253,982.82983
19857902099013,982.82544
19857942083961,982.8262
19857982089065,982.8174
19858022186045,982.8191
19858062087399,982.8208
19858102199586,982.81836
19858142084742,982.8135
19858182171670,982.81885
19858222087451,982.81665
19858262089742,982.8208
19858302085784,982.8196
19858342084065,982.82495
19858382083961,982.82104
19858422090107,982.81445
19858462089430,982.81055
19858502086045,982.8125
19858542086513,982.8103
19858582084482,982.81445
19858622089795,982.8213
19858662119222,982.8257
19858702088024,982.82666
19858742180888,982.83276
19858782084326,982.8291
19858822083753,982.8303
19858862086722,982.82056
19858902086357,982.8125
19858942085992,982.8208
19858982085628,982.82104
19859022084013,982.8235
19859062091357,982.82007
19859102086670,982.82275
19859142085680,982.8242
19859182098492,982.82275
19859222084534,982.82104
19859262085524,982.82227
19859302087972,982.82324
19859342086409,982.82153
19859382088857,982.8198
19859422084222,982.82446
19859462085263,982.822
19859502086513,982.8186
19859542089847,982.81445
19859582085888,982.8071
19859622084690,982.80273
19859662084482,982.80225
19859702086878,982.8042
19859742120836,982.803
19859782085107,982.8064
19859822087607,982.81006
19859862084899,982.8091
19859902087034,982.8125
19859942086357,982.81396
19859982087295,982.8164
19860022141878,982.81836
19860062084013,982.81104
19860102084013,982.81274
19860142089742,982.81665
19860182088336,982.8196
19860222087711,982.82666
19860262087086,982.8242
19860302085472,982.82153
19860342089534,982.8213
19860382087190,982.82056
19860422084951,982.8235
19860462228857,982.82715
19860502084430,982.82983
19860542083961,982.8259
19860582090420,982.82764
19860622086982,982.822
19860662093128,982.8237
19860702084378,982.8237
19860742083857,982.823
19860782091253,982.8269
19860822089742,982.822
19860862086722,982.8313
19860902087086,982.8262
19860942084326,982.82275
19860982088753,982.8198
19861022147190,982.8225
19861062088076,982.8203
19861102213284,982.8157
19861142084534,982.81885
19861182087503,982.8247
19861222105836,982.82056
19861262086617,982.824
19861302087086,982.8159
19861342084482,982.82104
19861382085992,982.82056
19861422086670,982.8262
19861462085159,982.8281
19861502085888,982.83545
19861542085680,982.83374
19861582084117,982.8296
19861622091513,982.82935
19861662086930,982.834
19861702084274,982.82983
19861742170211,982.8347
19861782083701,982.8413
19861822115524,982.83545
19861862238180,982.8367
19861902200263,982.83496
19861942087451,982.8362
19861982084222,982.82886
19862022084170,982.82837
19862062088388,982.8274
19862102183492,982.8169
19862142086097,982.8242
19862182256670,982.82544
19862222084274,982.8291
19862262085836,982.83374
19862302087972,982.8401
19862342086409,982.84155
19862382088649,982.8313
19862422084326,982.8213
19862462084326,982.81616
19862502087451,982.82153
19862542087034,982.8286
19862582086670,982.8274
19862622083753,982.83154
19862662084534,982.8264
19862702084951,982.82275
19862742086930,982.824
19862782084274,982.8237
19862822262607,982.8174
19862862084170,982.8108
19862902084534,982.8096
19862942086930,982.8174
19862982090628,982.81396
19863022121722,982.8218
19863062084013,982.8252
19863102083232,982.8323
19863142087503,982.8286
19863182133492,982.8279
19863222086357,982.83374
19863262086826,982.8269
19863302084170,982.8264
19863342092242,982.8269
19863382090732,982.8252
19863422084847,982.8213
19863462246878,982.8274
19863502083909,982.8257
19863542088284,982.82666
19863582089117,982.8242
19863622087347,982.8279
19863662089690,982.8242
19863702084742,982.8242
19863742086045,982.82007
19863782086565,982.8147
19863822086253,982.8176
19863862086253,982.82227
19863902087555,982.81714
19863942083805,982.8269
19863982091774,982.81836
19864022086722,982.8218
19864062085628,982.8235
19864102204326,982.82227
19864142084534,982.82056
19864182083492,982.81885
19864222086722,982.8269
19864262086045,982.8198
19864302086357,982.8157
19864342084326,982.8191
19864382089951,982.822
19864422089951,982.8181
19864462089013,982.81616
19864502087399,982.81616
19864542087451,982.81396
19864582083961,982.81665
19864622088336,982.81226
19864662085992,982.8147
19864702085107,982.8174
19864742187815,982.8154
19864782084899,982.8142
19864822084742,982.8137
19864862089638,982.8208
19864902087815,982.822
19864942087399,982.8259
19864982085055,982.8237
19865022084795,982.8242
19865062088701,982.8269
19865102126722,982.8313
19865142087555,982.82983
19865182286513,982.83154
19865222084170,982.8367
19865262083805,982.8342
19865302086826,982.83105
19865342087399,982.8308
19865382139742,982.82324
19865422084586,982.82227
19865462083857,982.8242
19865502086722,982.8225
19865542236670,982.8213
19865582087555,982.81836
19865622085107,982.81445
19865662085159,982.8125
19865702092503,982.8052
19865742140420,982.8164
19865782089378,982.8169
19865822296982,982.8064
19865862083961,982.8015
19865902088336,982.8093
19865942086722,982.80615
19865982086201,982.8037
19866022130211,982.81006
19866062084326,982.8157
19866102084795,982.8164
19866142088180,982.813
19866182090732,982.8169
19866222086149,982.8154
19866262091305,982.8169
19866302084482,982.81055
19866342088961,982.8108
19866382089170,982.8076
19866422086149,982.8064
19866462227607,982.80054
19866502083701,982.80273
19866542084742,982.8096
19866582086513,982.803
19866622086357,982.8064
19866662087086,982.80786
19866702084742,982.8164
19866742083545,982.81665
19866782089586,982.8164
19866822090315,982.8098
19866862086357,982.8174
19866902087138,982.8169
19866942084951,982.812
19866982089847,982.8181
19867022086149,982.8218
19867062087972,982.8274
19867102199899,982.8301
19867142083909,982.8235
19867182085367,982.824
19867222087347,982.822
19867262086930,982.8257
19867302088805,982.8242
19867342083545,982.82007
19867382083857,982.80835
19867422089534,982.8154
19867462088753,982.8154
19867502087555,982.8181
19867542086201,982.82324
19867582084690,982.8274
19867622083701,982.8269
19867662088180,982.8235
19867702087607,982.8257
19867742237867,982.83276
19867782083805,982.8291
19867822083961,982.8323
19867862089222,982.83105
19867902084899,982.8308
19867942086670,982.8296
19867982086982,982.8281
19868022083597,982.8147
19868062083701,982.82104
19868102090940,982.81836
19868142090263,982.81323
19868182085107,982.8247
19868222084222,982.82544
19868262086670,982.82056
19868302086253,982.8179
19868342085107,982.8196
19868382143440,982.82153
19868422084534,982.81494
19868462084690,982.8176
19868502087138,982.8203
19868542085055,982.81714
19868582089274,982.8142
19868622086201,982.8076
19868662084430,982.8125
19868702088961,982.81665
