t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
19854583664580,1788549800757,47,false,32.4,0,0,5817909248
19859600061297,1788549805774,47,false,32.4,0,0,5816922112
19864637795305,1788549810812,47,false,32.4,0,0,5812957184
19869717348064,1788549815891,47,false,32.4,0,0,5840592896
19874764441343,1788549820938,47,false,32.4,0,0,5839650816
19879805175248,1788549825979,47,false,32.4,0,0,5836460032
19884820247277,1788549830994,47,false,32.4,0,0,5834948608
19889834302796,1788549836008,47,false,32.4,0,0,5834002432
19894847975763,1788549841022,47,false,32.4,0,0,5833052160
19899863990188,1788549846038,47,false,32.4,0,0,5829230592
19904928347790,1788549851102,47,false,32.4,0,0,5842722816
19909972813726,1788549856147,46,false,31.8,0,0,5841690624
19915018599505,1788549861192,46,false,31.8,0,0,5840711680
19920046728097,1788549866221,46,false,31.8,0,0,5836972032
19925062446064,1788549871236,46,false,31.8,0,0,5835735040
19930078317208,1788549876252,46,false,31.8,0,0,5834084352
19935095411685,1788549881269,46,false,31.8,0,0,5829918720
19940111276787,1788549886285,46,false,31.8,0,0,5826035712
19945149767202,1788549891324,46,false,31.8,0,0,5825036288
19950231629596,1788549896405,46,false,31.8,0,0,5824094208
19955275393188,1788549901449,46,false,31.8,0,0,5823143936
19960356612769,1788549906530,46,false,31.8,0,0,5819240448
19965414616882,1788549911588,46,false,31.8,0,0,5815517184
19970456779848,1788549916631,46,false,31.8,0,0,5813923840
19975499171201,1788549921673,46,false,31.8,0,0,5810057216
