t_ns,wall_ms,sentence
19851306832238,1788549797478,"$GPGSV,1,1,04,11,68,223,37,19,49,031,39,22,40,117,40,24,37,260,42,1*63  "
19851306903592,1788549797478,"$GPGSV,1,1,04,06,71,033,30,11,68,223,33,14,20,127,38,24,37,260,42,8*6F  "
19851306927811,1788549797478,"$GLGSV,1,1,04,16,23,148,42,20,63,281,46,19,40,020,41,21,26,240,39,1*7F  "
19851306945831,1788549797478,"$GAGSV,2,1,06,02,62,085,41,18,64,005,34,25,13,118,27,30,50,330,42,7*79  "
19851306963436,1788549797478,"$GAGSV,2,2,06,34,80,171,33,36,41,041,33,7*78  "
19851306978227,1788549797478,"$GAGSV,1,1,03,02,62,085,34,18,64,005,30,36,41,041,33,1*42  "
19851307340571,1788549797478,"$GQGSV,1,1,01,03,32,062,38,1*59  "
19851307877863,1788549797478,"$GQGSV,1,1,02,02,24,097,31,03,32,062,30,8*63  "
19851308380936,1788549797478,"$GBGSV,2,1,06,23,76,222,24,25,34,158,28,27,11,247,29,28,50,269,35,5*7E  "
19851308792602,1788549797478,"$GBGSV,2,2,06,37,35,313,37,38,57,020,33,5*78  "
19851311784321,1788549797485,"$GNGSA,A,3,06,11,12,14,17,19,21,22,24,,,,0.6,0.4,0.5,1*3D  "
19851311971404,1788549797485,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
19851312676977,1788549797485,"$GNGSA,A,3,80,83,85,,,,,,,,,,0.6,0.4,0.5,2*3B  "
19851312692238,1788549797485,"$GNGSA,A,3,02,15,18,25,30,34,36,,,,,,0.6,0.4,0.5,3*3D  "
19851313260519,1788549797485,"$PSSGR,GSA,A,3,302,315,318,325,330,334,336,,,,,,0.6,0.4,0.5,3,1*73  "
19851313742915,1788549797485,"$GNGSA,A,3,06,07,08,09,10,13,23,25,27,28,34,37,0.6,0.4,0.5,4*3A  "
19851314224269,1788549797485,"$PSSGR,GSA,A,3,223,225,227,228,234,237,238,,,,,,0.6,0.4,0.5,4,5*79  "
19851314673123,1788549797485,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
19851315552133,1788549797485,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
19851316098488,1788549797485,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
