t_ns,gx,gy,gz,accuracy
21223400332971,0.0012217296,0.031459536,-0.06444623,3
21223402712086,0.0012217296,0.04612029,-0.07055488,3
21223405091148,-0.0,0.059559315,-0.07788526,3
21223407470263,-0.0,0.07177661,-0.08032872,3
21223409849377,-0.0012217296,0.08032872,-0.08277218,3
21223412228440,-0.0024434591,0.08277218,-0.08277218,3
21223414607554,-0.0012217296,0.083993904,-0.08277218,3
21223416986669,-0.0,0.08155045,-0.08032872,3
21223419365731,-0.0,0.07422007,-0.0754418,3
21223421744846,-0.0,0.06444623,-0.07055488,3
21223424123909,-0.0012217296,0.053450666,-0.065667965,3
21223426503023,-0.0024434591,0.041233372,-0.059559315,3
21223428882138,-0.0036651888,0.026572619,-0.054672398,3
21223431261200,-0.0024434591,0.013133593,-0.04734202,3
21223433640263,-0.0024434591,9.162972E-4,-0.041233372,3
21223436019429,-0.0024434591,-0.008857539,-0.036346454,3
21223438398492,-0.0024434591,-0.018631376,-0.031459536,3
21223440777606,-0.0012217296,-0.024740024,-0.027794348,3
21223443156721,-0.0012217296,-0.028405212,-0.02535089,3
21223445535784,-0.0024434591,-0.028405212,-0.02535089,3
21223447914898,-0.0,-0.024740024,-0.026572619,3
21223450293961,-0.0,-0.018631376,-0.029016078,3
21223452673075,-0.0,-0.011300999,-0.032681264,3
21223455052190,0.0012217296,-3.054324E-4,-0.038789913,3
21223457431252,0.0012217296,0.013133593,-0.04367683,3
21223459810367,0.0012217296,0.02535089,-0.04856375,3
21223462189429,0.0012217296,0.037568185,-0.053450666,3
21223464568544,0.0048869182,0.04856375,-0.057115857,3
21223466947659,0.0048869182,0.05589413,-0.059559315,3
21223469326773,0.0048869182,0.060781047,-0.060781047,3
21223471705836,0.0048869182,0.0632245,-0.060781047,3
21223474084950,0.0048869182,0.059559315,-0.059559315,3
21223476464013,0.0036651888,0.053450666,-0.053450666,3
21223478843127,0.0036651888,0.04734202,-0.04734202,3
21223481222242,0.0036651888,0.037568185,-0.042455103,3
21223483601304,0.0048869182,0.027794348,-0.036346454,3
21223485980419,0.0036651888,0.01924224,-0.032681264,3
21223488359534,0.0036651888,0.010690134,-0.029016078,3
21223490738596,0.0036651888,0.004581486,-0.026572619,3
21223493117711,0.0024434591,-3.054324E-4,-0.024129158,3
21223495496773,0.0012217296,-0.003970621,-0.022907428,3
21223497875888,0.0012217296,-0.0051923506,-0.022907428,3
21223500255002,-0.0,-0.0051923506,-0.024129158,3
21223502634065,0.0012217296,-0.003970621,-0.02535089,3
21223505013179,-0.0,-0.0027488915,-0.027794348,3
21223507392294,-0.0,-3.054324E-4,-0.029016078,3
21223509771356,-0.0012217296,0.0058032153,-0.029016078,3
21223512150471,-0.0012217296,0.009468404,-0.030237807,3
21223514529586,-0.0012217296,0.014355322,-0.031459536,3
21223516908648,-0.0024434591,0.01802051,-0.030237807,3
21223519287763,-0.0024434591,0.022907428,-0.032681264,3
21223521666825,-0.0036651888,0.030237807,-0.032681264,3
21223524045940,-0.0024434591,0.033902995,-0.033902995,3
21223526425054,-0.0012217296,0.036346454,-0.036346454,3
21223528804117,-0.0012217296,0.041233372,-0.036346454,3
21223531183231,-0.0,0.042455103,-0.036346454,3
21223533562346,0.0012217296,0.041233372,-0.036346454,3
21223535941409,-0.0,0.040011644,-0.037568185,3
21223538320523,-0.0012217296,0.036346454,-0.036346454,3
21223540699586,-0.0012217296,0.031459536,-0.032681264,3
21223543078700,-0.0012217296,0.024129158,-0.031459536,3
21223545457815,-0.0,0.014355322,-0.029016078,3
21223547836877,-0.0012217296,0.004581486,-0.024129158,3
21223550215992,-0.0,-0.003970621,-0.02046397,3
21223552595106,-0.0012217296,-0.012522728,-0.014355322,3
21223554974169,-0.0,-0.019853106,-0.010690134,3
21223557353284,-0.0012217296,-0.024740024,-0.008246674,3
21223559732398,-0.0,-0.024740024,-0.0058032153,3
21223562111461,-0.0,-0.022296565,-0.0070249448,3
21223564490575,-0.0024434591,-0.017409647,-0.008246674,3
21223566869638,-0.0012217296,-0.00763581,-0.010690134,3
21223569248752,-0.0,0.0021380268,-0.014355322,3
21223571627867,0.0012217296,0.013133593,-0.01924224,3
21223574006929,-0.0,0.021685699,-0.024129158,3
21223576386044,0.0012217296,0.032681264,-0.029016078,3
21223578765106,0.0024434591,0.040011644,-0.032681264,3
21223581144221,0.0024434591,0.044898562,-0.035124727,3
21223583523336,0.0024434591,0.04367683,-0.033902995,3
21223585902398,0.0024434591,0.040011644,-0.032681264,3
21223588281513,-0.0,0.032681264,-0.030237807,3
21223590660627,-0.0,0.021685699,-0.026572619,3
21223593039690,0.0012217296,0.008246674,-0.02046397,3
21223595418804,0.0012217296,-0.003970621,-0.013133593,3
21223597797919,-0.0,-0.018631376,-0.004581486,3
21223600176981,-0.0012217296,-0.03084867,0.0015271619,3
21223602556096,-0.0012217296,-0.038179047,0.00641408,3
21223604935211,-0.0036651888,-0.044287696,0.010079269,3
21223607314273,-0.0024434591,-0.044287696,0.013744458,3
21223609693336,-0.0024434591,-0.03940078,0.012522728,3
21223612072450,-0.0024434591,-0.032070402,0.008857539,3
21223614451565,-0.0024434591,-0.018631376,0.00763581,3
21223616830679,-0.0024434591,-0.003970621,3.054324E-4,3
21223619209742,-0.0012217296,0.011911863,-0.0058032153,3
21223621588856,-0.0,0.027794348,-0.011911863,3
21223623967971,-0.0,0.040011644,-0.016798781,3
21223626347034,-0.0,0.04978548,-0.024129158,3
21223628726148,0.0012217296,0.058337588,-0.027794348,3
21223631105263,0.0012217296,0.060781047,-0.029016078,3
21223633484325,0.0024434591,0.057115857,-0.029016078,3
21223635863440,0.0024434591,0.04978548,-0.026572619,3
21223638242502,0.0012217296,0.035124727,-0.022907428,3
21223640621617,-0.0,0.02046397,-0.016798781,3
21223643000731,-0.0012217296,0.0021380268,-0.010690134,3
21223645379794,-0.0012217296,-0.016187917,-0.0033597562,3
21223647758909,-0.0012217296,-0.032070402,0.0051923506,3
21223650138023,-0.0024434591,-0.047952887,0.012522728,3
21223652517086,-0.0024434591,-0.06017018,0.018631376,3
21223654896200,-0.0048869182,-0.06750056,0.022296565,3
21223657275315,-0.0048869182,-0.068722285,0.023518294,3
21223659654377,-0.0036651888,-0.0650571,0.023518294,3
21223662033492,-0.0036651888,-0.05894845,0.019853106,3
21223664412554,-0.0024434591,-0.043065965,0.016187917,3
21223666791669,-0.0012217296,-0.025961753,0.008857539,3
21223669170784,-0.0,-0.008857539,3.054324E-4,3
21223671549846,-0.0,0.009468404,-0.0070249448,3
21223673928961,0.0012217296,0.02535089,-0.014355322,3
21223676308075,0.0012217296,0.038789913,-0.021685699,3
21223678687138,0.0036651888,0.04734202,-0.02535089,3
21223681066252,0.0024434591,0.04978548,-0.026572619,3
21223683445367,0.0024434591,0.04734202,-0.02535089,3
21223685824429,-0.0,0.040011644,-0.02046397,3
21223688203544,-0.0012217296,0.029016078,-0.015577052,3
21223690582606,-0.0012217296,0.013133593,-0.008246674,3
21223692961721,-0.0012217296,-0.0015271619,-9.162972E-4,3
21223695340836,-0.0012217296,-0.018631376,0.008857539,3
21223697719898,-0.0024434591,-0.032070402,0.016187917,3
21223700099013,-0.0036651888,-0.043065965,0.021074835,3
21223702478127,-0.0024434591,-0.050396346,0.025961753,3
21223704857190,-0.0024434591,-0.052839804,0.029626941,3
21223707236304,-0.0024434591,-0.050396346,0.029626941,3
21223709615315,-0.0012217296,-0.043065965,0.027183482,3
21223711994481,-0.0012217296,-0.03084867,0.022296565,3
21223714373596,-0.0,-0.017409647,0.016187917,3
21223716752659,0.0012217296,-0.0027488915,0.008857539,3
21223719131773,0.0012217296,0.011911863,-9.162972E-4,3
21223721510888,0.0024434591,0.026572619,-0.0070249448,3
21223723889950,0.0036651888,0.035124727,-0.010690134,3
21223726269065,0.0036651888,0.041233372,-0.015577052,3
21223728648179,0.0036651888,0.042455103,-0.016798781,3
21223731027242,0.0024434591,0.040011644,-0.016798781,3
21223733406356,0.0036651888,0.030237807,-0.014355322,3
21223735785419,0.0048869182,0.01924224,-0.009468404,3
21223738164534,0.0024434591,0.0070249448,-0.0033597562,3
21223740543648,0.0012217296,-0.00641408,0.003970621,3
21223742922763,0.0012217296,-0.018631376,0.011300999,3
21223745301825,0.0024434591,-0.03084867,0.016187917,3
21223747680940,0.0012217296,-0.03940078,0.021074835,3
21223750060002,0.0012217296,-0.040622506,0.023518294,3
21223752439117,0.0024434591,-0.041844238,0.024740024,3
21223754818231,0.0012217296,-0.03695732,0.023518294,3
21223757197294,0.0012217296,-0.029626941,0.021074835,3
21223759576409,-0.0,-0.018631376,0.016187917,3
21223761955471,-0.0,-0.00641408,0.011300999,3
21223764334534,0.0024434591,0.0058032153,0.00641408,3
21223766713700,0.0024434591,0.01802051,3.054324E-4,3
21223769092763,0.0061086477,0.026572619,-0.0033597562,3
21223771471877,0.0048869182,0.032681264,-0.0070249448,3
21223773850992,0.0048869182,0.036346454,-0.008246674,3
21223776230054,0.0024434591,0.035124727,-0.009468404,3
21223778609169,0.0024434591,0.029016078,-0.008246674,3
21223780988284,-0.0,0.02046397,-0.0058032153,3
21223783367346,-0.0012217296,0.009468404,-0.0033597562,3
21223785746461,-0.0012217296,-0.0027488915,0.0027488915,3
21223788125575,-0.0012217296,-0.014966187,0.00641408,3
21223790504638,-0.0012217296,-0.024740024,0.012522728,3
21223792883752,-0.0036651888,-0.032070402,0.017409647,3
21223795262867,-0.0048869182,-0.03940078,0.021074835,3
21223797641929,-0.0048869182,-0.041844238,0.022296565,3
21223800021044,-0.0024434591,-0.040622506,0.023518294,3
21223802400106,-0.0024434591,-0.03695732,0.022296565,3
21223804779221,-0.0036651888,-0.028405212,0.021074835,3
21223807158336,-0.0024434591,-0.018631376,0.017409647,3
21223809537398,-0.0012217296,-0.0051923506,0.013744458,3
21223811916513,-0.0,0.0070249448,0.008857539,3
21223814295575,0.0012217296,0.01802051,0.003970621,3
21223816674690,0.0012217296,0.027794348,-9.162972E-4,3
21223819053804,0.0036651888,0.032681264,-0.004581486,3
21223821432867,0.0036651888,0.040011644,-0.008246674,3
21223823811981,0.0024434591,0.040011644,-0.008246674,3
21223826191096,0.0012217296,0.035124727,-0.008246674,3
21223828570159,0.0012217296,0.029016078,-0.0070249448,3
21223830949273,-0.0,0.02046397,-0.0033597562,3
21223833328388,0.0012217296,0.0058032153,3.054324E-4,3
21223835707450,-0.0,-0.00641408,0.00763581,3
21223838086565,-0.0,-0.018631376,0.011300999,3
21223840465679,-0.0,-0.029626941,0.017409647,3
21223842844742,-0.0,-0.03695732,0.021074835,3
21223845223856,0.0012217296,-0.03940078,0.024740024,3
21223847602919,-0.0,-0.03940078,0.023518294,3
21223849982034,0.0012217296,-0.03451386,0.022296565,3
21223852361148,0.0024434591,-0.024740024,0.021074835,3
21223854740211,0.0036651888,-0.013744458,0.016187917,3
21223857119325,0.0048869182,-3.054324E-4,0.010079269,3
21223859498440,0.0048869182,0.011911863,0.0051923506,3
21223861877450,0.0048869182,0.02535089,-9.162972E-4,3
21223864256617,0.0061086477,0.035124727,-0.0058032153,3
21223866635731,0.0048869182,0.038789913,-0.009468404,3
21223869014794,0.0048869182,0.042455103,-0.011911863,3
21223871393909,0.0036651888,0.040011644,-0.011911863,3
21223873772971,0.0048869182,0.033902995,-0.009468404,3
21223876152086,0.0036651888,0.022907428,-0.0058032153,3
21223878531200,0.0012217296,0.011911863,-0.0021380268,3
21223880910263,-0.0,-0.0027488915,0.0015271619,3
21223883289377,-0.0024434591,-0.019853106,0.00763581,3
21223885668492,-0.0036651888,-0.032070402,0.013744458,3
21223888047554,-0.0036651888,-0.044287696,0.017409647,3
21223890426617,-0.0048869182,-0.051618073,0.021074835,3
21223892805784,-0.0048869182,-0.05894845,0.023518294,3
21223895184846,-0.0048869182,-0.06139191,0.025961753,3
21223897563961,-0.0036651888,-0.057726722,0.024740024,3
21223899943023,-0.0048869182,-0.051618073,0.021074835,3
21223902322138,-0.0036651888,-0.041844238,0.018631376,3
21223904701252,-0.0012217296,-0.029626941,0.014966187,3
21223907080315,0.0012217296,-0.014966187,0.011300999,3
21223909459429,-0.0012217296,-0.0015271619,0.0051923506,3
21223911838544,-0.0012217296,0.009468404,3.054324E-4,3
21223914217606,0.0012217296,0.02046397,-0.004581486,3
21223916596721,0.0012217296,0.029016078,-0.0070249448,3
21223918975836,0.0024434591,0.031459536,-0.010690134,3
21223921354846,0.0024434591,0.033902995,-0.011911863,3
21223923734013,0.0024434591,0.031459536,-0.013133593,3
21223926113127,0.0024434591,0.026572619,-0.011911863,3
21223928492190,0.0012217296,0.01924224,-0.011911863,3
21223930871304,0.0012217296,0.008246674,-0.009468404,3
21223933250367,0.0012217296,-0.0027488915,-0.008246674,3
21223935629481,0.0012217296,-0.012522728,-0.004581486,3
21223938008596,-0.0012217296,-0.024740024,-0.0021380268,3
21223940387659,0.0012217296,-0.03329213,3.054324E-4,3
21223942766773,0.0036651888,-0.03940078,0.0027488915,3
21223945145888,0.0024434591,-0.043065965,0.003970621,3
21223947524950,0.0012217296,-0.044287696,0.003970621,3
21223949904065,0.0024434591,-0.041844238,0.0027488915,3
21223952283127,0.0012217296,-0.03695732,0.0027488915,3
21223954662242,0.0036651888,-0.028405212,-9.162972E-4,3
21223957041356,0.0036651888,-0.017409647,-0.0033597562,3
21223959420471,0.0048869182,-0.0051923506,-0.008246674,3
21223961799534,0.0036651888,0.009468404,-0.013133593,3
21223964178648,0.0036651888,0.02046397,-0.01924224,3
