t_ns,ax,ay,az
21223415784794,-0.15287876,-0.0010490417,0.032431602
21223420542971,-0.280662,-0.0052785873,0.026601315
21223425301148,-0.36201417,-0.0019016266,0.04518938
21223430059325,-0.32202625,6.5612793E-4,0.10695934
21223434817554,-0.20722711,-0.007204056,0.15881777
21223439575731,-0.01693523,0.0063114166,0.15441132
21223444333909,0.19500148,0.047561646,0.116051674
21223449092086,0.45475763,0.059435844,0.113679886
21223453850315,0.6366668,0.004128456,0.12168789
21223458608492,0.6940377,-0.041732788,0.11293793
21223463366669,0.62599003,-0.09509182,0.07970905
21223468124898,0.4377129,-0.11411667,0.03867674
21223472883075,0.16111541,-0.12358093,-0.025853157
21223477641252,-0.06777954,-0.075003624,-0.08631039
21223482399429,-0.21614653,-0.023123741,-0.13220596
21223487157659,-0.25822026,0.030097008,-0.14674139
21223491915836,-0.1908418,0.06915569,-0.14975786
21223496674013,-0.06435263,0.09506416,-0.10104418
21223501432190,0.0829857,0.10405064,-0.061890602
21223506190419,0.23967463,0.12201214,-0.042999268
21223510948596,0.3534662,0.118904114,-0.050197124
21223515706773,0.3923036,0.10475063,-0.07548475
21223520464950,0.37779754,0.079945564,-0.07922983
21223525223179,0.32803845,0.030991554,-0.055313587
21223529981356,0.20497125,-0.025256157,-0.011622429
21223534739534,0.0614208,-0.06565285,0.025868893
21223539497711,-0.07945526,-0.09082794,0.027342796
21223544255940,-0.16289574,-0.09217739,0.056488514
21223549014117,-0.21437013,-0.08668518,0.06845951
21223553772294,-0.16325408,-0.10003376,0.06847143
21223558530523,0.0062412024,-0.11309242,0.029110432
21223563288700,0.19856983,-0.0748024,0.023451805
21223568046877,0.32789558,-0.05163479,0.01343441
21223572805054,0.3499776,0.008032799,-7.982254E-4
21223577563231,0.26081234,0.070715904,-0.0075273514
21223582321461,0.030218363,0.1317625,0.011586666
21223587079638,-0.19689494,0.15636253,0.00449419
21223591837815,-0.34912091,0.13845253,0.046432972
21223596596044,-0.37523907,0.118686676,0.061579227
21223601354221,-0.24086064,0.03175831,0.048203945
21223606112398,0.013455272,-0.05074215,0.023377895
21223610870575,0.31817442,-0.14071083,-0.028841496
21223615628804,0.54440504,-0.17255688,-0.09381294
21223620386981,0.6219722,-0.16165352,-0.14080238
21223625145159,0.5095252,-0.12996483,-0.12584925
21223629903388,0.23873419,-0.080265045,-0.1064806
21223634661565,-0.10377109,-0.010579109,-0.045364857
21223639419742,-0.3557787,0.0389328,0.035397053
21223644177919,-0.49389392,0.066348076,0.09792185
21223648936148,-0.45955235,0.09788799,0.12155962
21223653694325,-0.24159956,0.100684166,0.07655287
21223658452502,0.08465248,0.11285305,0.030036926
21223663210679,0.4101296,0.049686432,-0.0037455559
21223667968909,0.6441233,0.0064878464,-0.04606533
21223672727086,0.6780628,-0.0358963,-0.07334614
21223677485263,0.47287434,-0.061076164,-0.050621986
21223682243492,0.123429656,-0.08112812,-0.032987595
21223687001669,-0.17596912,-0.053792,6.1941147E-4
21223691759846,-0.38449305,-0.029322624,0.052345753
21223696518023,-0.41921735,-6.132126E-4,0.07954836
21223701276252,-0.29663956,0.025255203,0.08264971
21223706034429,-0.01395154,0.017713547,0.08572769
21223710792606,0.2765851,0.0102911,0.07475948
21223715550784,0.4789416,0.026561737,0.07594776
21223720309013,0.50522506,0.023783684,0.067883015
21223725067190,0.38584727,0.032839775,0.036536217
21223729825367,0.14121187,0.032364845,0.029220581
21223734583544,-0.10273492,0.022428513,0.052657127
21223739341773,-0.24514776,-0.010949135,0.07792759
21223744099950,-0.2309584,-0.03919792,0.069726944
21223748858127,-0.07845485,-0.081240654,0.042687893
21223753616356,0.15448129,-0.103863716,-0.02406454
21223758374534,0.3659464,-0.10490799,-0.111151695
21223763132659,0.4551314,-0.09648514,-0.14975643
21223767890888,0.43075973,-0.033899307,-0.12154293
21223772649117,0.2537619,0.03260517,-0.15977192
21223777407294,0.012938321,0.08177948,-0.17875242
21223782165471,-0.185188,0.14220142,-0.07722998
21223786923700,-0.2966559,0.14988232,0.041793823
21223791681877,-0.24454784,0.122024536,0.06941891
21223796440054,-0.08963466,0.094545364,0.06820297
21223801198231,0.14612311,0.029535294,0.026933193
21223805956461,0.36300015,7.9631805E-4,-0.0043473244
21223810714638,0.49542907,-0.029987335,-0.02087164
21223815472815,0.5018855,-0.0887928,-0.011026859
21223820230992,0.34809196,-0.092549324,-0.017699718
21223824989221,0.12758952,-0.07730675,-0.014908314
21223829747398,-0.09316641,-0.08352661,0.058725357
21223834505575,-0.19168204,-0.02820301,0.15511274
21223839263804,-0.18118459,-0.018482208,0.169878
21223844021981,-0.036551178,-0.01601696,0.15843773
21223848780159,0.20596457,-0.027781487,0.13057423
21223853538336,0.43461716,-0.051294327,0.088991165
21223858296565,0.5245462,-0.02957058,-0.006424427
21223863054742,0.45352465,-0.02699089,-0.081783295
21223867812919,0.25591677,0.020596504,-0.11846924
21223872571096,-0.0036673546,0.072449684,-0.16193914
21223877329325,-0.24945545,0.11195183,-0.2004013
21223882087502,-0.35871148,0.13926601,-0.16296005
21223886845679,-0.29259878,0.12605286,-0.09294462
21223891603909,-0.078513384,0.09639549,-0.0071573257
21223896362086,0.23516536,0.052791595,0.028044224
21223901120263,0.53685534,-0.009321213,0.034522533
21223905878440,0.727466,-0.09460354,0.038847446
21223910636669,0.79404753,-0.11740112,0.0052604675
21223915394846,0.67832243,-0.13526821,-0.015978813
21223920152971,0.44795328,-0.10320377,0.003358841
21223924911252,0.21023107,-0.0904026,0.046214104
21223929669429,-0.028063,-0.05874157,0.09568834
21223934427606,-0.16285127,-0.013156891,0.14938736
21223939185784,-0.119244635,0.010678291,0.21671629
21223943944013,-0.019536018,0.0057678223,0.21002722
21223948702190,0.1978513,0.019899368,0.1345725
21223953460367,0.43502027,0.017303467,0.06459427
21223958218596,0.57362413,0.0408144,-0.044947147
21223962976773,0.64561737,0.02147293,-0.12501526
21223967734950,0.58736676,0.023685455,-0.17349243
21223972493127,0.3546005,0.028284073,-0.23340845
21223977251356,0.081150055,0.049510956,-0.26921344
21223982009534,-0.15013337,0.034981728,-0.2763586
21223986767711,-0.28063875,0.053830147,-0.2504506
21223991525836,-0.3350097,0.08676624,-0.21307516
21223996284117,-0.20926088,0.07195473,-0.15711784
21224001042294,-0.0088118315,0.054911613,-0.054244995
21224005800471,0.22343779,0.049840927,0.028908253
21224010558648,0.39269727,0.03296089,0.11146307
21224015316877,0.47349107,-0.012260437,0.1911068
21224020075054,0.43787193,-0.057092667,0.27253342
21224024833231,0.29354945,-0.07546425,0.28215122
21224029591461,0.18094432,-0.12216568,0.30113697
21224034349638,0.123268545,-0.15904713,0.3176136
21224039107815,0.17005628,-0.17197132,0.33166695
21224043865992,0.2805094,-0.17771626,0.29824638
21224048624221,0.42845714,-0.16444778,0.24149275
21224053382398,0.50236,-0.14184189,0.15458965
21224058140575,0.4268896,-0.12888622,0.056619167
21224062898804,0.28364187,-0.061452866,-0.09268856
21224067656981,0.11796802,0.02921009,-0.2622156
