t_ns,qx,qy,qz,qw
21223415784794,0.35629392,0.4073191,0.57800627,0.61078197
21223420542971,0.35139343,0.41116577,0.5752971,0.61359495
21223425301148,0.3471231,0.41433647,0.573001,0.61603624
21223430059325,0.343869,0.41593868,0.57173926,0.6179509
21223434817554,0.34172186,0.41620627,0.57139,0.61928344
21223439575731,0.34100017,0.41553518,0.5717234,0.61982393
21223444333909,0.34156555,0.41429642,0.57249933,0.6196256
21223449092086,0.3430864,0.41231593,0.5738248,0.61888
21223453850315,0.34491187,0.40991217,0.5754556,0.6179471
21223458608492,0.34663513,0.407602,0.5770431,0.61702996
21223463366669,0.34796715,0.40576103,0.5783306,0.61628777
21223468124898,0.34873506,0.40464488,0.5791399,0.6158274
21223472883075,0.34888732,0.40438467,0.5793732,0.6156927
21223477641252,0.34869847,0.40476823,0.57916653,0.6157419
21223482399429,0.34837472,0.405516,0.57869756,0.6158742
21223487157659,0.34809074,0.40632737,0.5781643,0.61600083
21223491915836,0.34800544,0.40698358,0.5777221,0.61603063
21223496674013,0.34810394,0.40732178,0.5774838,0.6159749
21223501432190,0.34838888,0.40736255,0.57744545,0.6158228
21223506190419,0.34888205,0.40716273,0.5775763,0.61555296
21223510948596,0.34950835,0.40683714,0.5778118,0.6151918
21223515706773,0.35016358,0.4065159,0.5780611,0.6147973
21223520464950,0.35073787,0.40623724,0.5782958,0.6144332
21223525223179,0.35115257,0.40599835,0.5785085,0.614154
21223529981356,0.35130852,0.40585285,0.5786566,0.6140214
21223534739534,0.35122746,0.40581888,0.5787158,0.6140345
21223539497711,0.35097829,0.40591568,0.5786714,0.61415476
21223544255940,0.35064107,0.4060436,0.57857823,0.6143507
21223549014117,0.3502846,0.40617627,0.57845247,0.6145846
21223553772294,0.3500171,0.40621835,0.5783678,0.61478883
21223558530523,0.34997043,0.40611476,0.5783788,0.6148735
21223563288700,0.3501264,0.40586287,0.5785053,0.61483204
21223568046877,0.3503905,0.40554962,0.57870466,0.6147007
21223572805054,0.35066906,0.40529662,0.5788957,0.61452883
21223577563231,0.35085836,0.4051885,0.57901603,0.6143787
21223582321461,0.35084063,0.40529123,0.57900125,0.614335
21223587079638,0.3506581,0.4055699,0.5788529,0.61439514
21223591837815,0.35035565,0.40588385,0.5786418,0.6145591
21223596596044,0.35007232,0.4061426,0.57843095,0.6147481
21223601354221,0.3499173,0.40623593,0.57830167,0.6148963
21223606112398,0.34996203,0.40611753,0.57830864,0.61494243
21223610870575,0.35021842,0.40581632,0.57845974,0.6148532
21223615628804,0.35061187,0.40545124,0.57871616,0.6146286
21223620386981,0.35103747,0.4051278,0.5789769,0.61435324
21223625145159,0.35133326,0.40493008,0.57918584,0.6141175
21223629903388,0.3514184,0.4049396,0.57927036,0.6139828
21223634661565,0.3512741,0.4051347,0.57921207,0.61399174
21223639419742,0.35098153,0.40539664,0.5790616,0.614128
21223644177919,0.35063156,0.405649,0.5788796,0.61433285
21223648936148,0.35037607,0.405799,0.5787023,0.61454654
21223653694325,0.3503237,0.40579933,0.57859933,0.61467314
21223658452502,0.3505007,0.40563518,0.57861245,0.6146683
21223663210679,0.35083884,0.40532765,0.5787506,0.6145481
21223667968909,0.35125828,0.4049754,0.57897216,0.614332
21223672727086,0.35162967,0.40468222,0.57920367,0.61409444
21223677485263,0.35181868,0.4045359,0.5793667,0.61392885
21223682243492,0.35179043,0.40457007,0.57940984,0.6138817
21223687001669,0.35161647,0.40471312,0.5793567,0.6139373
21223691759846,0.3513739,0.40488017,0.5792357,0.6140802
21223696518023,0.3511683,0.40499556,0.57911396,0.6142364
21223701276252,0.35107228,0.4050105,0.57903314,0.61435765
21223706034429,0.35113066,0.40487632,0.5790527,0.6143944
21223710792606,0.3513116,0.40463874,0.57916766,0.61433905
21223715550784,0.35154578,0.4043654,0.5793472,0.6142158
21223720309013,0.35173726,0.40414554,0.57952964,0.61407876
21223725067190,0.35185137,0.40403563,0.57966435,0.61395854
21223729825367,0.351844,0.4040451,0.57971877,0.61390513
21223734583544,0.3517432,0.40412235,0.5796981,0.61393154
21223739341773,0.3516051,0.40419415,0.5796441,0.61401445
21223744099950,0.35151938,0.40421036,0.57959425,0.6140998
21223748858127,0.3515311,0.40413725,0.57958645,0.61414856
21223753616356,0.35166422,0.4039933,0.57963365,0.6141225
21223758374534,0.3518881,0.40382534,0.5797253,0.61401826
21223763132659,0.3521238,0.40368104,0.5798312,0.6138781
21223767890888,0.3523095,0.40359497,0.57993615,0.61372894
21223772649117,0.35242444,0.40362692,0.57997954,0.61360085
21223777407294,0.35245505,0.40375924,0.5799495,0.6135247
21223782165471,0.35240793,0.40390274,0.5798801,0.6135229
21223786923700,0.3523158,0.40400457,0.5798101,0.61357486
21223791681877,0.35227197,0.40402812,0.5797536,0.6136379
21223796440054,0.35230356,0.40396458,0.5797405,0.61367404
21223801198231,0.35242742,0.40382758,0.5797834,0.6136525
21223805956461,0.35261035,0.40364656,0.57988286,0.61357254
21223810714638,0.35280752,0.40346345,0.58001053,0.613459
21223815472815,0.35294914,0.40331665,0.58015513,0.61333734
21223820230992,0.35301223,0.4032557,0.5802581,0.61324364
21223824989221,0.3529914,0.40327224,0.5803081,0.61319745
21223829747398,0.35288927,0.40331474,0.58031595,0.6132209
21223834505575,0.35278013,0.4033194,0.58030593,0.6132901
21223839263804,0.35271397,0.40327385,0.5802983,0.6133653
21223844021981,0.35273018,0.40315872,0.5803209,0.6134102
21223848780159,0.35283265,0.4029761,0.5803938,0.61340237
21223853538336,0.35299328,0.40276554,0.58051616,0.6133324
21223858296565,0.3531767,0.40260246,0.58063,0.6132261
21223863054742,0.35330468,0.40253896,0.5807296,0.6130997
21223867812919,0.35336217,0.40257424,0.58077586,0.6129996
21223872571096,0.3533592,0.40270126,0.5807542,0.6129384
21223877329325,0.35332495,0.40288052,0.580668,0.6129221
21223882087502,0.3532859,0.4030353,0.58056855,0.612937
21223886845679,0.35330003,0.40308848,0.58048016,0.6129777
21223891603909,0.35338244,0.40301788,0.58044803,0.61300695
21223896362086,0.35355455,0.402834,0.58048743,0.61299133
21223901120263,0.35378277,0.40257958,0.5805932,0.61292654
21223905878440,0.35401902,0.4023098,0.5807474,0.61282116
21223910636669,0.35423455,0.40207157,0.58091015,0.61269873
21223915394846,0.35437903,0.40191653,0.5810566,0.6125781
21223920152971,0.35444066,0.4018424,0.58115655,0.61249614
21223924911252,0.3544289,0.40181965,0.5812121,0.61246514
21223929669429,0.35436314,0.40182638,0.58121955,0.6124918
21223934427606,0.35427797,0.4018331,0.5812099,0.61254585
21223939185784,0.3542357,0.4017673,0.58119404,0.6126284
21223943944013,0.35424802,0.40165964,0.5811885,0.6126972
21223948702190,0.3543397,0.40151238,0.58120954,0.6127207
21223953460367,0.3544948,0.40134037,0.5812668,0.6126893
21223958218596,0.3546801,0.40120345,0.5813374,0.61260486
21223962976773,0.35485104,0.4011139,0.58141685,0.6124891
