t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
21228463430983,1788551174637,41,false,31.4,0,0,5581422592
21233482282075,1788551179656,41,false,31.4,0,0,5579481088
21238497497229,1788551184671,41,false,31.6,0,0,5573304320
21243514400613,1788551189688,41,false,31.6,0,0,5572022272
21248529946496,1788551194704,41,false,31.6,0,0,5571043328
21253554910244,1788551199729,41,false,31.6,0,0,5598908416
21258600813420,1788551204775,41,false,31.6,0,0,5597626368
21263679598105,1788551209853,41,false,31.6,0,0,5596635136
21268729580551,1788551214903,40,false,31.6,0,0,5595717632
21273803290862,1788551219977,40,false,31.6,0,0,5591699456
21278848947995,1788551225023,40,false,31.6,0,0,5587058688
21283892244504,1788551230066,40,false,31.6,0,0,5579350016
21288934966793,1788551235109,40,false,31.6,0,0,5570560000
21293976522989,1788551240150,40,false,31.6,0,0,5561745408
21298990768144,1788551245165,40,false,31.6,0,0,5587341312
21304013284027,1788551250187,40,false,31.6,0,0,5579743232
21309028994546,1788551255203,40,false,31.6,0,0,5565833216
21314042626211,1788551260216,40,false,31.6,0,0,5560270848
21319059994282,1788551265234,40,false,31.6,0,0,5550465024
21324097474905,1788551270271,40,false,31.6,0,0,5572452352
21329142101361,1788551275316,40,false,31.6,0,0,5563772928
21334186768339,1788551280361,40,false,31.6,0,0,5555929088
21339222134170,1788551285396,40,false,31.6,0,0,5546496000
21344240038126,1788551290414,40,false,31.6,0,0,5540810752
