t_ns,mx,my,mz,bx,by,bz
21223409325523,-0.71250004,15.6,52.275,3.36,48.3,32.1
21223419325523,-0.16875,16.800001,51.412502,3.36,48.3,32.1
21223429325523,-1.03125,15.543751,52.631252,3.36,48.3,32.1
21223439325523,-0.73125005,17.1,51.16875,3.36,48.3,32.1
21223449325523,0.71250004,16.5375,51.468754,3.36,48.3,32.1
21223459325523,-1.1812501,16.03125,50.025,3.36,48.3,32.1
21223469325523,1.5187501,18.525002,51.61875,3.36,48.3,32.1
21223479325523,-1.03125,15.3,51.24375,3.36,48.3,32.1
21223489325523,-0.0375,16.6875,51.54375,3.36,48.3,32.1
21223499325523,-1.5187501,17.25,52.0125,3.36,48.3,32.1
21223509325523,-1.4250001,15.13125,52.8375,3.36,48.3,32.1
21223519325523,-1.8750001,15.937501,51.487503,3.36,48.3,32.1
21223529325523,-1.63125,14.85,52.725002,3.36,48.3,32.1
21223539325523,0.54375005,16.650002,52.875004,3.36,48.3,32.1
21223549325523,-2.34375,16.125,52.612503,3.36,48.3,32.1
21223559325523,-1.3312501,16.650002,52.631252,3.36,48.3,32.1
21223569325523,-2.98125,15.543751,55.0125,3.36,48.3,32.1
21223579325523,-1.44375,16.125,53.737503,3.36,48.3,32.1
21223589325523,-1.8750001,16.2,52.85625,3.36,48.3,32.1
21223599325523,1.0125,15.825001,53.456253,3.36,48.3,32.1
21223609325523,-0.0,17.081251,52.612503,3.36,48.3,32.1
21223619325523,-1.4625001,16.875,53.250004,3.36,48.3,32.1
21223629325523,-2.3625002,14.250001,53.287502,3.36,48.3,32.1
21223639325523,-1.0125,15.806251,53.081253,3.36,48.3,32.1
21223649325523,1.1437501,17.475,52.93125,3.36,48.3,32.1
21223659325523,-0.80625004,17.1,53.325,3.36,48.3,32.1
21223669325523,-1.63125,14.85,52.725002,3.36,48.3,32.1
21223679325523,-2.7375002,14.08125,54.093754,3.36,48.3,32.1
21223689325523,-1.0500001,15.543751,53.081253,3.36,48.3,32.1
21223699325523,-1.5375,14.475,52.875004,3.36,48.3,32.1
21223709325523,-1.5562501,16.237501,52.818752,3.36,48.3,32.1
21223719325523,-1.44375,15.13125,53.60625,3.36,48.3,32.1
21223729325523,-1.3125,16.650002,52.312504,3.36,48.3,32.1
21223739325523,-1.5937501,15.975,52.518753,3.36,48.3,32.1
21223749325523,-2.49375,15.4875,53.718754,3.36,48.3,32.1
21223759325523,-1.66875,16.35,52.36875,3.36,48.3,32.1
21223769325523,-1.0875001,15.3,52.631252,3.36,48.3,32.1
21223779325523,-2.30625,16.3875,52.593754,3.36,48.3,32.1
21223789325523,-0.58125,16.237501,51.937504,3.36,48.3,32.1
21223799325523,-1.6125001,15.225,54.24375,3.36,48.3,32.1
21223809325523,1.4250001,15.50625,52.95,3.36,48.3,32.1
21223819325523,-0.54375005,15.750001,52.706253,3.36,48.3,32.1
21223829325523,-1.35,16.650002,53.4,3.36,48.3,32.1
21223839325523,-3.0,15.0375,52.875004,3.36,48.3,32.1
21223849325523,-3.45,16.987501,52.875004,3.36,48.3,32.1
21223859325523,-1.8375001,15.075001,55.500004,3.36,48.3,32.1
21223869325523,-2.41875,16.875,53.831253,3.36,48.3,32.1
21223879325523,-2.325,17.1375,52.725002,3.36,48.3,32.1
21223889325523,-2.025,15.543751,53.9625,3.36,48.3,32.1
21223899325523,-2.5125,15.225,53.41875,3.36,48.3,32.1
21223909325523,-1.1812501,16.275002,51.393753,3.36,48.3,32.1
21223919325523,-0.41250002,15.375001,51.937504,3.36,48.3,32.1
21223929325523,-0.84375006,14.94375,53.081253,3.36,48.3,32.1
21223939325523,-0.26250002,16.275002,51.9,3.36,48.3,32.1
21223949325523,-0.24375,15.7875,53.437504,3.36,48.3,32.1
21223959325523,-0.26250002,15.525001,52.687504,3.36,48.3,32.1
21223969325523,0.61875004,16.275002,53.025,3.36,48.3,32.1
21223979325523,-0.95625,14.062501,52.350002,3.36,48.3,32.1
21223989325523,-1.03125,15.806251,53.7,3.36,48.3,32.1
21223999325523,-0.3375,16.650002,50.98125,3.36,48.3,32.1
21224009325523,0.41250002,16.743752,52.575,3.36,48.3,32.1
21224019325523,-0.7875,16.35,53.49375,3.36,48.3,32.1
21224029325523,-0.16875,15.7875,51.281254,3.36,48.3,32.1
21224039325523,-0.0,15.056251,51.9,3.36,48.3,32.1
21224049325523,-0.75,16.35,52.406254,3.36,48.3,32.1
21224059325523,0.58125,17.643751,51.91875,3.36,48.3,32.1
21224069325523,-0.69375,14.85,52.7625,3.36,48.3,32.1
21224079325523,0.675,16.275002,51.487503,3.36,48.3,32.1
21224089325523,-1.29375,16.03125,53.250004,3.36,48.3,32.1
21224099325523,-1.10625,15.3,53.4,3.36,48.3,32.1
21224109325523,-0.61875004,16.237501,52.55625,3.36,48.3,32.1
21224119325523,-0.75,14.85,54.600002,3.36,48.3,32.1
21224129325523,-0.09375,16.6875,53.4,3.36,48.3,32.1
21224139325523,-0.3,15.525001,53.456253,3.36,48.3,32.1
21224149325523,-2.5875,15.975,54.3375,3.36,48.3,32.1
21224159325523,-0.54375005,16.5,51.91875,3.36,48.3,32.1
21224169325523,-2.79375,15.187501,52.3875,3.36,48.3,32.1
21224179325523,-0.88125,15.69375,53.531254,3.36,48.3,32.1
21224189325523,0.22500001,16.59375,52.443752,3.36,48.3,32.1
21224199325523,0.075,14.94375,53.737503,3.36,48.3,32.1
21224209325523,-0.20625001,17.2875,50.475002,3.36,48.3,32.1
21224219325523,0.20625001,16.35,51.843754,3.36,48.3,32.1
21224229325523,1.1437501,15.468751,51.9,3.36,48.3,32.1
21224239325523,-0.91875005,16.44375,53.343754,3.36,48.3,32.1
21224249325523,0.65625,16.275002,51.937504,3.36,48.3,32.1
21224259325523,-0.41250002,15.900001,54.075,3.36,48.3,32.1
21224269325523,0.73125005,17.175001,54.05625,3.36,48.3,32.1
21224279325523,-0.675,15.225,54.281254,3.36,48.3,32.1
21224289325523,0.35625002,16.743752,54.112503,3.36,48.3,32.1
21224299325523,0.20625001,16.35,52.143753,3.36,48.3,32.1
21224309325523,-2.7,16.087502,53.737503,3.36,48.3,32.1
21224319325523,-1.8375001,15.69375,53.79375,3.36,48.3,32.1
