t_ns,value
21223503318961,0.0
21223583318804,0.0
21224063319273,0.0
21224543318231,0.0
21225263318023,0.0
21225743320054,0.0
21225983319742,1.0
21226143321721,4.0
21226223318752,4.0
21226703318700,3.0
21226943322606,2.0
21227103321929,1.0
21227343322086,1.0
21227583321929,3.0
21227743323023,1.0
21228063323544,1.0
21228783322711,1.0
21229263322346,1.0
21229743327086,1.0
21230223322815,1.0
21234463365002,1.0
21238783324117,1.0
21239583321669,0.0
21241183324273,2.0
21241983322554,1.0
21242143322502,0.0
21242303321565,1.0
21242783322398,2.0
21242943322815,3.0
21243103323440,2.0
21243583322190,1.0
21243743322034,0.0
21243903322294,1.0
21244063322763,7.0
21244223356721,15.0
21244383322867,4.0
21244543323492,0.0
21245023324377,15.0
21245183327242,10.0
21245343322294,0.0
21245823322659,12.0
21245983322294,10.0
21246143324013,4.0
21246303325575,7.0
21246463322346,6.0
21246623322815,1.0
21246783323961,0.0
21251103322294,0.0
21254943321669,4.0
21255103326617,3.0
21255423322502,0.0
21256063323075,1.0
21256383323596,0.0
21257023323075,1.0
21257983322450,2.0
21258143322398,4.0
21258303325627,9.0
21258463323284,1.0
21258623322346,0.0
21258783322867,3.0
21258943322815,21.0
21259103322190,0.0
21259743323075,2.0
21259903321877,5.0
21260063324586,4.0
21260223322763,3.0
21260383326096,2.0
21260543322346,0.0
21260703326044,2.0
21260863322763,1.0
21261023325731,2.0
21261343323648,1.0
21261503323023,0.0
21261663321981,1.0
21261823322554,5.0
21261983325263,11.0
21262143371721,6.0
21262303323388,0.0
21262623324273,25.0
21262783324794,10.0
21262943321877,0.0
21263263325992,9.0
21263423382242,0.0
21263743323023,1.0
21263903325679,4.0
21264063322450,2.0
21264223322711,3.0
21264383321877,2.0
21264863321825,0.0
21265023322242,2.0
21265183323440,1.0
21265343325575,0.0
21265503322659,1.0
21265663322346,3.0
21265823324169,6.0
21265983326229,3.0
21266143325395,0.0
21268223321593,1.0
21268383323104,0.0
21270783321697,1.0
21270943323676,0.0
21272223322895,6.0
21272543321697,5.0
21272703325083,3.0
21272863325968,0.0
21273023321645,2.0
21273183321958,0.0
21273983327218,1.0
21274303326020,2.0
21274463321645,1.0
21274943321697,0.0
21276063325343,4.0
21276383322374,1.0
21276703325656,3.0
21276863322374,5.0
21277343343104,4.0
21277503322479,2.0
21277663321645,1.0
21277823324510,3.0
21277983322374,4.0
21278143324874,0.0
21278623333781,1.0
21279103325083,0.0
21279263321958,28.0
21279423321697,26.0
21279583322114,18.0
21279743322010,3.0
21279903452843,0.0
21280063321801,3.0
21280223321541,4.0
21280383322895,0.0
21280703326801,1.0
21280863321958,0.0
21282143321801,1.0
21282303322531,3.0
21282463324822,7.0
21282623322426,0.0
21282943322374,7.0
21283103322062,16.0
21283263322479,0.0
21284063326489,1.0
21284223324666,0.0
21285183322166,1.0
21285503322635,2.0
21285823322531,3.0
21286143387062,2.0
21286623325239,4.0
21286783324458,0.0
21287423325708,21.0
21287743321749,0.0
21288063322218,3.0
21288223322166,40.0
21288383322426,39.0
21288543324249,0.0
21289343326645,7.0
21289503322999,9.0
21289663321958,7.0
21289823324249,5.0
21289983322374,0.0
21290623323624,1.0
21290943321958,2.0
21291103323468,1.0
21291263322479,2.0
21291423321958,4.0
21291743322062,8.0
21291903324562,7.0
21292063322426,1.0
21292223322374,0.0
21292383322322,1.0
21292703321385,0.0
21293023322843,1.0
21293183322531,0.0
21293823324979,18.0
21293983321906,0.0
21294943323312,5.0
21295263322374,0.0
21295903321281,6.0
21296223321645,5.0
21296543322166,2.0
21296703338989,4.0
21296863323468,3.0
21297023325135,7.0
21297183322114,1.0
21297343322583,0.0
21298783325135,1.0
21298943348416,3.0
21299423323416,2.0
21299583322479,0.0
21300223321749,1.0
21301023322687,2.0
21301183324301,3.0
21301343324874,5.0
21301503321958,1.0
21302143322531,0.0
21302623369614,1.0
21302783321958,0.0
21302943322218,9.0
21303103325083,10.0
21303263323051,9.0
21303423322062,7.0
21303583322270,0.0
21303743322583,1.0
21304223322270,3.0
21304383326437,4.0
21304703322218,3.0
21305023322426,1.0
21305343322062,2.0
21305503321593,1.0
21305663331333,3.0
21305823322999,2.0
21306623321906,6.0
21306783321749,10.0
21306943322426,2.0
21307103325395,1.0
21307263321697,5.0
21307423321541,34.0
21307583321124,17.0
21307743334406,1.0
21308543322270,11.0
21308703322635,19.0
21308863322843,16.0
21309023321958,14.0
21309183321854,6.0
21309343321958,1.0
21309503322479,3.0
21309823322479,6.0
21310143324979,4.0
21310303322687,3.0
21310783323781,2.0
21311583322374,1.0
21313023321906,2.0
21313183322218,11.0
21313343322895,17.0
21313503321801,8.0
21313663321958,1.0
21314303321958,3.0
21314943321749,2.0
21315103325447,1.0
21315423322374,3.0
21315743325499,2.0
21315903324093,1.0
21316383325604,2.0
21316543327374,7.0
21316703326176,12.0
21316863321958,2.0
21317023324354,1.0
21317183324614,0.0
21317503322062,23.0
21317663324770,21.0
21317823321385,0.0
21318143322791,1.0
21318303323676,3.0
21318463321645,5.0
21318623322426,3.0
21318783321749,4.0
21318943324822,3.0
21319263324718,2.0
21319743334197,1.0
21319903322583,2.0
21320223324354,0.0
21320383322635,1.0
21321023363260,2.0
21321183321489,5.0
21321343322062,4.0
21321503321801,0.0
21321983322479,1.0
21322303325291,0.0
21323583457791,1.0
21325983324747,2.0
21326623321727,1.0
21326943321987,3.0
21327103321414,4.0
21327263324747,7.0
21327423322404,10.0
21327583321362,14.0
21327743322039,18.0
21327903322195,24.0
21328063323810,15.0
21328223322039,32.0
21328383321935,33.0
21328543322820,36.0
21329023380945,26.0
21329183322560,0.0
21329503322508,11.0
21329663348914,0.0
21329823322091,1.0
21329983327091,0.0
21333343321570,3.0
21333503325477,10.0
21333663412664,34.0
21334143324852,32.0
21334303325008,21.0
21334463322247,30.0
21334623322143,34.0
21334783323862,8.0
21334943321466,18.0
21335103321622,12.0
21335263321883,10.0
21335423322352,17.0
21335583322768,35.0
21336543322091,36.0
21340543321570,33.0
21340703330997,29.0
21340863321414,32.0
21341023321935,36.0
21341183324279,35.0
21341343322352,36.0
21343583322247,35.0
21343903322091,30.0
21344063324747,22.0
21344223322404,28.0
21344383323185,29.0
21344703322143,27.0
21344863322143,26.0
21345023322612,30.0
21345183323445,25.0
21345343321727,21.0
21345503322664,18.0
21345663321727,14.0
21345823322143,9.0
21345983321883,8.0
21346143322143,7.0
