t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,1.072855,8.831718,4.160106,0.000635,0.029288,-0.018005,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.010000,0.814617,8.857782,4.186168,-0.000238,0.000702,-0.003885,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.020000,1.038810,8.872379,4.174687,-0.000907,-0.024983,0.009073,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.030000,1.403286,8.870964,4.178916,0.000097,-0.010913,0.001770,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.040000,1.364975,8.885058,4.184118,0.001571,0.021929,-0.015434,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.050000,0.978599,8.896141,4.202044,0.002013,0.026671,-0.018633,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.060000,0.809645,8.887537,4.196851,0.001528,-0.001391,-0.004950,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.070000,1.070132,8.855732,4.155623,0.001388,-0.020418,0.004999,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.080000,1.358651,8.850065,4.138116,0.000694,-0.004792,-0.002150,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.090000,1.272422,8.872237,4.148912,0.000505,0.020764,-0.014947,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.100000,0.942314,8.888885,4.173656,0.000748,0.021145,-0.014053,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.110000,0.799645,8.915407,4.184226,0.000986,-0.002307,-0.000442,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.120000,1.006226,8.912716,4.164953,0.000525,-0.017298,0.008260,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.130000,1.230465,8.904811,4.154852,0.000190,-0.004989,0.002143,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.140000,1.144981,8.897964,4.164721,0.000142,0.014519,-0.006159,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.150000,0.896530,8.889517,4.167702,-0.000020,0.012301,-0.003656,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.160000,0.848037,8.888626,4.156250,-0.000740,-0.006876,0.006341,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.170000,1.069297,8.878201,4.141901,-0.001139,-0.016849,0.013062,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.180000,1.267574,8.878577,4.128338,-0.000922,-0.004250,0.007954,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.190000,1.204243,8.895527,4.134047,-0.000337,0.011770,0.000811,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.200000,1.015281,8.907652,4.156664,-0.000233,0.008102,0.002451,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.210000,0.971556,8.903039,4.163832,-0.000403,-0.006569,0.008409,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.220000,1.104487,8.890059,4.179636,-0.000810,-0.011448,0.011539,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.230000,1.219938,8.862632,4.185567,-0.000878,-0.003295,0.007883,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.240000,1.190758,8.838043,4.188712,-0.000718,0.004725,0.002800,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.250000,1.110848,8.846068,4.215595,-0.000705,0.002217,0.003605,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.260000,1.147385,8.850571,4.223599,-0.000814,-0.005162,0.005732,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.270000,1.266037,8.837733,4.209755,0.000385,-0.004236,0.002464,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.280000,1.308527,8.849433,4.196104,0.001868,0.004857,-0.003743,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.290000,1.264841,8.855881,4.195876,0.001111,0.008686,-0.006702,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.300000,1.223666,8.849501,4.190045,0.001636,0.006166,-0.006047,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.310000,1.211602,8.868683,4.180104,0.002568,0.005545,-0.007357,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.320000,1.199797,8.871896,4.187083,0.003034,0.007174,-0.010687,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.330000,1.171938,8.863488,4.180099,0.003401,0.006931,-0.012755,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.340000,1.147120,8.859589,4.149006,0.002785,0.005590,-0.012404,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.350000,1.116388,8.857134,4.117324,0.002330,0.005676,-0.011721,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.360000,1.080198,8.880620,4.113649,0.001987,0.007539,-0.010824,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.370000,1.051779,8.911307,4.121888,0.001190,0.008293,-0.011278,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.380000,0.998003,8.926858,4.120966,0.001085,0.004984,-0.010056,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.390000,1.014614,8.928461,4.131457,0.001226,-0.000499,-0.006414,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.400000,1.099545,8.916806,4.119117,0.000587,-0.000461,-0.005929,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.410000,1.116136,8.909269,4.104319,0.000372,0.004482,-0.007455,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.420000,1.027523,8.899078,4.110139,-0.000209,0.005110,-0.006781,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.430000,0.967078,8.885073,4.111764,-0.001282,-0.000094,-0.003384,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.440000,1.002316,8.897427,4.134889,-0.001186,-0.004301,0.000928,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.450000,1.057766,8.906241,4.163938,-0.001664,-0.005667,0.004464,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.460000,1.082692,8.889395,4.189592,-0.001871,-0.002081,0.002780,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.470000,1.042884,8.906602,4.214805,-0.001579,0.001027,0.001166,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.480000,1.000572,8.894108,4.223520,-0.001874,-0.003644,0.004585,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.490000,1.047626,8.849997,4.223949,-0.001128,-0.007000,0.006647,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.500000,1.113310,8.840959,4.203499,-0.001031,-0.006117,0.007881,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.510000,1.150366,8.831428,4.207717,-0.001335,-0.002128,0.008306,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.520000,1.091873,8.837738,4.227710,-0.000465,0.002717,0.006641,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.530000,1.011135,8.869090,4.203109,-0.000908,-0.001218,0.008572,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.540000,1.082324,8.870940,4.229831,-0.001272,-0.010283,0.011400,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.550000,1.211266,8.846091,4.211614,-0.000590,-0.010729,0.011514,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.560000,1.247147,8.849163,4.138713,-0.000754,0.002612,0.006255,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.570000,1.080279,8.884966,4.117042,-0.001360,0.016401,-0.002828,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.580000,0.866100,8.914559,4.155218,-0.001000,0.003100,0.003097,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.590000,1.055640,8.909418,4.149455,0.000081,-0.022733,0.017176,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
0.600000,1.465868,8.890268,4.058428,0.000933,-0.018007,0.012366,0.028125,0.011914,28.52267539,77.57399990,0.000000,,,CALIB
