t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
26.2303863,20686748290201,28.5224200,77.5738113,155.0481567,3.7900925,4.5200000,229.4000000,62,-18.4186020,-28.4169745
27.2363644,20687754268221,28.5223974,77.5737722,155.0258179,3.7900925,4.6000000,237.6000000,63,-22.2439077,-30.9294669
28.2283883,20688746292179,28.5223791,77.5737282,155.0330811,3.7900925,4.8100000,244.2000000,63,-26.5484771,-32.9733021
29.2322164,20689750120304,28.5223621,77.5736824,154.7969971,3.7900925,4.8900000,245.2000000,63,-31.0232339,-34.8612893
30.2389706,20690756874470,28.5223445,77.5736359,154.5561523,3.7900925,5.0000000,242.6000000,63,-35.5742816,-36.8205213
31.2333096,20691751213427,28.5223277,77.5735893,154.7714844,3.7900925,4.8400000,248.9000000,63,-40.1331540,-38.6962633
32.2344969,20692752400771,28.5223161,77.5735436,154.7242432,3.7900925,4.6600000,256.7000000,63,-44.6039985,-39.9842357
33.2284087,20693746312594,28.5223080,77.5734971,154.6377563,3.7900925,4.5600000,260.6000000,63,-49.1501558,-40.8814749
34.2294570,20694747360874,28.5223009,77.5734507,154.5530396,3.7900925,4.4800000,260.5000000,63,-53.6904445,-41.6818657
35.2411646,20695759068426,28.5222994,77.5734050,154.5082397,3.7900925,4.3700000,271.1000000,63,-58.1612890,-41.8388269
36.2407854,20696758689207,28.5223078,77.5733620,154.6329346,3.7900925,4.3400000,288.9000000,63,-62.3670713,-40.9093049
37.2333710,20697751274832,28.5223236,77.5733240,154.5216064,3.7900925,4.1200000,299.0000000,63,-66.0769626,-39.1504489
38.2351378,20698753041655,28.5223466,77.5732918,154.4631348,3.7900925,4.0400000,310.3000000,62,-69.2264089,-36.5845229
39.2360930,20699753996862,28.5223658,77.5732614,154.5047607,3.7900925,3.5000000,299.6000000,61,-72.2037115,-34.4560845
40.2303630,20700748266861,28.5223688,77.5732242,154.4577026,3.7900925,4.0100000,268.2000000,61,-75.8470927,-34.1143321
41.2361178,20701754021653,28.5223482,77.5731893,153.9940796,3.7900925,4.5100000,231.1000000,62,-79.2557326,-36.4086373
42.2388672,20702756771028,28.5223147,77.5731686,154.1081543,3.7900925,3.9800000,210.2000000,62,-81.2784205,-40.1423101
43.2338643,20703751768110,28.5222815,77.5731474,153.7556152,3.7900925,4.1700000,218.3000000,62,-83.3500128,-43.8325681
44.2379509,20704755854725,28.5222574,77.5731154,153.8651123,3.7900925,4.1800000,236.7000000,62,-86.4877221,-46.5231725
45.2395520,20705757455818,28.5222431,77.5730764,153.9904785,3.7900925,4.1700000,251.0000000,62,-90.2993346,-48.1094825
46.2401258,20706758029620,28.5222395,77.5730317,153.9491577,3.7900925,4.5900000,267.4000000,62,-94.6713920,-48.5080081
47.2388751,20707756778943,28.5222622,77.5729840,153.8908081,3.7900925,5.1600000,296.2000000,62,-99.3398104,-45.9866101
48.2367557,20708754659515,28.5222877,77.5729365,153.7671509,3.7900925,5.7200000,307.0000000,61,-103.9779081,-43.1490633
49.2331624,20709751066285,28.5223203,77.5728923,153.5457153,3.7900925,5.7500000,306.0000000,61,-108.3020392,-39.5189181
50.2369736,20710754877431,28.5223524,77.5728399,153.3595581,3.7900925,6.1900000,300.9000000,62,-113.4321156,-35.9399801
51.2350007,20711752904514,28.5223797,77.5727763,153.4476318,3.7900925,6.8900000,294.0000000,62,-119.6468925,-32.9053969
52.2329824,20712750886284,28.5223975,77.5727069,153.6568604,3.7900925,7.1600000,288.5000000,63,-126.4367858,-30.9205613
53.2349311,20713752834981,28.5224130,77.5726341,153.7644043,3.7900925,7.2900000,282.8000000,64,-133.5611855,-29.1995541
54.2295476,20714747451492,28.5224227,77.5725592,153.7852783,3.7900925,7.3500000,276.0000000,65,-140.8812029,-28.1197501
55.2400826,20715757986440,28.5224200,77.5724879,153.7465210,3.7900925,7.0100000,268.9000000,63,-147.8559550,-28.4136349
56.2282776,20716746181491,28.5224078,77.5724197,153.6718140,3.7900925,6.7500000,258.0000000,62,-154.5274995,-29.7784181
57.2327125,20717750616386,28.5223876,77.5723582,153.5151978,3.7900925,6.5200000,248.1000000,61,-160.5407902,-32.0237425
58.2313133,20718749217167,28.5223622,77.5722999,153.2583618,3.7900925,6.3000000,245.9000000,61,-166.2459828,-34.8490441
59.2337151,20719751618990,28.5223317,77.5722459,153.0583496,3.7900925,6.0800000,240.5000000,60,-171.5286411,-38.2431909
60.2324330,20720750336853,28.5222956,77.5721976,153.0642090,3.7900925,5.8500000,238.1000000,59,-176.2567229,-42.2640693
61.2403310,20721758234822,28.5222658,77.5721544,152.9226685,3.7900925,5.2500000,237.9000000,56,-180.4781546,-45.5858581
62.2369559,20722754859718,28.5222387,77.5721111,152.8416748,3.7900925,5.1400000,233.4000000,57,-184.7093673,-48.5970641
63.2301909,20723748094718,28.5222035,77.5720734,153.1223145,3.7900925,5.1900000,219.6000000,56,-188.4006749,-52.5155281
64.2342517,20724752155602,28.5221641,77.5720436,153.5435181,3.7900925,5.2400000,214.7000000,55,-191.3183141,-56.9104417
65.2353283,20725753232112,28.5221207,77.5720172,153.4722900,3.7900925,5.6400000,208.3000000,53,-193.8985127,-61.7372769
66.2362962,20726754200081,28.5220725,77.5719983,153.5346069,3.7900925,5.6400000,201.6000000,55,-195.7480788,-67.1051273
67.2291878,20727747091694,28.5220262,77.5719760,153.6380615,3.7900925,5.5100000,206.2000000,56,-197.9311733,-72.2603565
68.2413858,20728759289663,28.5219841,77.5719533,153.5305176,3.7900925,5.1200000,206.9000000,56,-200.1475228,-76.9380229
69.2343074,20729752211277,28.5219434,77.5719364,153.6523438,3.7900925,4.8300000,203.7000000,56,-201.8034273,-81.4720865
70.2381064,20730756010236,28.5219060,77.5719176,153.5119629,3.7900925,4.5900000,209.3000000,55,-203.6353878,-85.6410205
71.2346736,20731752577475,28.5218717,77.5718946,153.4630127,3.7900925,4.4600000,213.7000000,55,-205.8889047,-89.4570701
72.2357599,20732753663776,28.5218423,77.5718724,153.3686523,3.7900925,3.9500000,218.6000000,56,-208.0651525,-92.7243121
73.2347615,20733752665391,28.5218135,77.5718538,153.2316895,3.7900925,3.6700000,213.8000000,55,-209.8834198,-95.9292149
74.2400119,20734757915755,28.5217821,77.5718378,153.1330566,3.7900925,3.6800000,204.7000000,55,-211.4454278,-99.4302289
75.2356420,20735753545859,28.5217530,77.5718159,153.0108032,3.7900925,3.8800000,220.8000000,54,-213.5893988,-102.6640749
76.2373163,20736755220180,28.5217271,77.5717854,153.0000610,3.7900925,4.1100000,230.1000000,54,-216.5657233,-105.5494893
77.2324465,20737750350389,28.5217018,77.5717525,153.1188965,3.7900925,4.1900000,230.8000000,56,-219.7826578,-108.3669985
78.2307754,20738748679296,28.5216766,77.5717202,152.9769897,3.7900925,4.0800000,229.0000000,58,-222.9487316,-111.1700361
79.2395844,20739757488304,28.5216510,77.5716894,153.1869507,3.7900925,3.9800000,228.0000000,59,-225.9573331,-114.0231677
80.2291401,20740747043981,28.5216256,77.5716614,153.3128662,3.7900925,3.7600000,227.4000000,62,-228.6989163,-116.8495825
81.2281872,20741746091065,28.5216012,77.5716361,153.4965210,3.7900925,3.5000000,219.8000000,62,-231.1715251,-119.5702433
82.2384713,20742756375179,28.5215760,77.5716191,153.4761353,3.7900925,3.1600000,211.7000000,62,-232.8323201,-122.3721677
83.2284986,20743746402418,28.5215535,77.5716058,153.2844238,3.7900925,2.8000000,209.0000000,64,-234.1351345,-124.8735281
84.2390173,20744756921167,28.5215376,77.5715987,153.0974731,3.7900925,1.9000000,206.7000000,62,-234.8295777,-126.6479689
85.2354744,20745753378251,28.5215333,77.5715987,152.9687500,3.7900925,0.4500000,197.4000000,60,-234.8315339,-127.1244185
86.2299762,20746747880073,28.5215347,77.5716010,152.9572754,3.7900925,0.0000000,,60,-234.6026610,-126.9741365
87.2400897,20747757993510,28.5215389,77.5716066,152.9171143,3.7900925,0.0000000,,60,-234.0598217,-126.5043661
88.2382821,20748756185958,28.5215408,77.5716098,152.7989502,3.7900925,0.0000000,,60,-233.7429209,-126.2917449
89.2282203,20749746124187,28.5215413,77.5716106,152.7983398,3.7900925,0.0000000,,57,-233.6685861,-126.2371981
90.2280839,20750745987780,28.5215419,77.5716104,152.7131348,3.7900925,0.0000000,,57,-233.6901041,-126.1715193
91.2402163,20751758120176,28.5215423,77.5716100,152.7819824,3.7900925,0.0000000,,59,-233.7223810,-126.1236517
92.2379412,20752755845019,28.5215426,77.5716098,152.7998047,3.7900925,0.0000000,,58,-233.7419428,-126.0913689
93.2358333,20753753737206,28.5215425,77.5716099,152.8207397,3.7900925,0.0000000,,57,-233.7370524,-126.0991613
94.2360489,20754753952779,28.5215427,77.5716105,152.8498535,3.7900925,0.0000000,,57,-233.6764108,-126.0768973
95.2317868,20755749690642,28.5215427,77.5716109,152.9097290,3.7900925,0.0000000,,58,-233.6323968,-126.0746709
96.2293717,20756747275538,28.5215426,77.5716110,152.9716797,3.7900925,0.0000000,,61,-233.6265283,-126.0869161
97.2388119,20757756715799,28.5215425,77.5716110,153.0117798,3.7900925,0.0000000,,60,-233.6245721,-126.0980481
98.2392497,20758757153558,28.5215425,77.5716111,153.0191040,3.7900925,0.0000000,,59,-233.6216379,-126.1002745
99.2319879,20759749891786,28.5215425,77.5716111,153.0244751,3.7900925,0.0000000,,58,-233.6187036,-126.1013877
100.2376919,20760755595745,28.5215425,77.5716111,153.0258789,3.7900925,0.0000000,,60,-233.6167474,-126.1025009
101.2323390,20761750242828,28.5215425,77.5716111,153.0254517,3.7900925,0.0000000,,57,-233.6157693,-126.1025009
