t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
31155675095373,1788561101849,34,false,30.1,0,0,6183993344
31160694645840,1788561106868,34,false,30.1,0,0,6180007936
31165713549640,1788561111887,34,false,30.1,0,0,6178324480
31170734075784,1788561116908,34,false,30.1,0,0,6175305728
31175770097084,1788561121944,34,false,30.1,0,0,6171525120
31180817239739,1788561126991,33,false,29.6,0,0,6168965120
31185897721768,1788561132072,33,false,29.6,0,0,6166720512
31190943491193,1788561137117,33,false,29.6,0,0,6162841600
31196026086920,1788561142200,33,false,29.6,0,0,6159024128
31201069691814,1788561147244,33,false,29.6,0,0,6157688832
31206150297958,1788561152324,33,false,29.6,0,0,6156709888
31211231699519,1788561157406,33,false,29.6,0,0,6155747328
31216277180090,1788561162451,33,false,29.6,0,0,6154780672
31221355691442,1788561167530,33,false,29.6,0,0,6153814016
31226402059253,1788561172576,33,false,29.6,0,0,6152822784
31231447220449,1788561177621,33,false,29.6,0,0,6151872512
31236465533155,1788561182639,33,false,29.6,0,0,6150914048
31241485365497,1788561187659,33,false,29.6,0,0,6148112384
31246503902370,1788561192678,33,false,29.6,0,0,6147031040
31251521474764,1788561197695,33,false,29.6,0,0,6146097152
31256563583199,1788561202737,33,false,29.6,0,0,6145142784
31261609000333,1788561207783,33,false,29.6,0,0,6143873024
31266655505956,1788561212829,33,false,29.6,0,0,6169931776
31271736726996,1788561217911,33,false,29.6,0,0,6163996672
31276815991369,1788561222990,33,false,29.6,0,0,6158254080
31281858522200,1788561228032,33,false,29.6,0,0,6154829824
31286940306469,1788561233114,33,false,29.6,0,0,6149652480
31291985154332,1788561238159,33,false,29.6,0,0,6147915776
31297068470319,1788561243242,33,false,29.6,0,0,6144184320
31302110449536,1788561248284,33,false,29.6,0,0,6142451712
31307194098701,1788561253368,33,false,29.6,0,0,6141464576
31312234355574,1788561258408,33,false,29.6,0,0,6140354560
31317280852968,1788561263455,33,false,29.6,0,0,6136590336
31322360807289,1788561268535,33,false,29.6,0,0,6133063680
31327440762339,1788561273615,33,false,29.6,0,0,6131179520
31332485624941,1788561278659,33,false,29.6,0,0,6157205504
31337528646137,1788561283702,33,false,29.6,0,0,6151630848
31342613294469,1788561288787,33,false,29.6,0,0,6142611456
31347656859727,1788561293831,33,false,29.6,0,0,6135291904
31352737258996,1788561298911,33,false,29.6,0,0,6132531200
31357780039463,1788561303954,33,false,29.6,0,0,6129778688
31362860317898,1788561309034,33,false,29.6,0,0,6127108096
31367903528053,1788561314077,33,false,29.6,0,0,6126088192
31372986279197,1788561319160,33,false,29.6,0,0,6125051904
31378033826799,1788561324208,33,false,29.6,0,0,6121877504
31383111634609,1788561329285,33,false,29.6,0,0,6119641088
31388192617993,1788561334366,33,false,29.6,0,0,6116777984
31393237254085,1788561339411,33,false,29.6,0,0,6115799040
31398316564916,1788561344490,33,false,29.6,0,0,6114877440
31403361324289,1788561349535,33,false,29.6,0,0,6112825344
31408442363766,1788561354616,33,false,29.6,0,0,6140948480
31413490131212,1788561359664,33,false,29.6,0,0,6139973632
31418532856731,1788561364707,33,false,29.6,0,0,6134599680
31423561301365,1788561369735,33,false,29.6,0,0,6132826112
31428579783915,1788561374754,33,false,29.6,0,0,6129291264
