t_ns,gx,gy,gz,accuracy
31150617170182,0.0018325944,0.10293072,-0.045203995,3
31150619549036,0.0018325944,0.088269964,-0.035430156,3
31150621927838,6.108648E-4,0.06383537,-0.023212861,3
31150624306693,-6.108648E-4,0.03451386,-0.012217295,3
31150626685547,-0.0030543238,0.00763581,0.0024434591,3
31150629064401,-0.005497783,-0.02046397,0.015882485,3
31150631443255,-0.0042760535,-0.04734202,0.02932151,3
31150633822109,-0.0018325944,-0.06811142,0.040317077,3
31150636200963,-6.108648E-4,-0.08643737,0.05131264,3
31150638579818,-0.0018325944,-0.098654665,0.056199558,3
31150640958620,-0.0030543238,-0.10354158,0.05742129,3
31150643337474,-0.0042760535,-0.10231985,0.056199558,3
31150645716328,-0.005497783,-0.09376775,0.05131264,3
31150648095182,-0.0030543238,-0.08032872,0.042760536,3
31150650474036,-0.0018325944,-0.060781047,0.032986697,3
31150652852891,-6.108648E-4,-0.038789913,0.021991132,3
31150655231693,6.108648E-4,-0.015577052,0.0097738365,3
31150657610599,6.108648E-4,0.011300999,-0.0036651888,3
31150659989401,-6.108648E-4,0.03329213,-0.015882485,3
31150662368255,-6.108648E-4,0.054061532,-0.02687805,3
31150664747109,6.108648E-4,0.07116575,-0.034208428,3
31150667125963,0.0042760535,0.083383046,-0.041538805,3
31150669504818,0.0042760535,0.08704823,-0.043982264,3
31150671883672,0.0030543238,0.088269964,-0.045203995,3
31150674262526,0.0018325944,0.083383046,-0.041538805,3
31150676641380,6.108648E-4,0.07238748,-0.036651887,3
31150679020234,-6.108648E-4,0.057726722,-0.02932151,3
31150681399036,6.108648E-4,0.03940078,-0.020769402,3
31150683777891,6.108648E-4,0.019853106,-0.012217295,3
31150686156745,-6.108648E-4,3.054324E-4,-0.0024434591,3
31150688535599,-6.108648E-4,-0.01924224,0.0097738365,3
31150690914453,-6.108648E-4,-0.037568185,0.018325943,3
31150693293307,-6.108648E-4,-0.05222894,0.02565632,3
31150695672161,-0.0018325944,-0.06444623,0.03176497,3
31150698051016,-0.0030543238,-0.06933315,0.035430156,3
31150700429818,-0.0018325944,-0.07299834,0.035430156,3
31150702808672,-6.108648E-4,-0.06933315,0.03176497,3
31150705187526,-6.108648E-4,-0.062002774,0.028099779,3
31150707566380,-0.0018325944,-0.04978548,0.023212861,3
31150709945182,-6.108648E-4,-0.035124727,0.015882485,3
31150712324088,-0.0018325944,-0.01802051,0.0061086477,3
31150714702943,-0.0018325944,3.054324E-4,-0.0024434591,3
31150717081797,-6.108648E-4,0.018631376,-0.012217295,3
31150719460599,6.108648E-4,0.03329213,-0.020769402,3
31150721839453,0.0018325944,0.045509428,-0.02687805,3
31150724218307,6.108648E-4,0.057726722,-0.03176497,3
31150726597161,6.108648E-4,0.0650571,-0.035430156,3
31150728976016,-0.0018325944,0.06750056,-0.037873615,3
31150731354870,-0.0018325944,0.0650571,-0.036651887,3
31150733733724,-0.0018325944,0.06017018,-0.032986697,3
31150736112578,-0.0018325944,0.049174614,-0.02932151,3
31150738491380,-0.0018325944,0.03695732,-0.021991132,3
31150740870234,-0.0018325944,0.022296565,-0.014660755,3
31150743249088,-0.0018325944,0.008857539,-0.0073303776,3
31150745627943,-0.0018325944,-0.008246674,0.0012217296,3
31150748006797,-0.0030543238,-0.021685699,0.0097738365,3
31150750385599,-0.0042760535,-0.035124727,0.015882485,3
31150752764505,-0.0030543238,-0.044898562,0.021991132,3
31150755143307,-0.0030543238,-0.051007207,0.02443459,3
31150757522161,-0.0018325944,-0.054672398,0.02565632,3
31150759901016,-6.108648E-4,-0.053450666,0.02443459,3
31150762279870,-6.108648E-4,-0.04978548,0.021991132,3
31150764658724,6.108648E-4,-0.041233372,0.019547673,3
31150767037578,6.108648E-4,-0.031459536,0.014660755,3
31150769416432,-6.108648E-4,-0.01802051,0.0061086477,3
31150771795286,6.108648E-4,-0.0033597562,-0.0,3
31150774174141,-6.108648E-4,0.008857539,-0.008552107,3
31150776552943,-6.108648E-4,0.019853106,-0.014660755,3
31150778931797,6.108648E-4,0.03084867,-0.019547673,3
31150781310651,0.0030543238,0.038179047,-0.023212861,3
31150783689505,0.0018325944,0.040622506,-0.02443459,3
31150786068359,6.108648E-4,0.043065965,-0.02443459,3
31150788447213,6.108648E-4,0.03940078,-0.021991132,3
31150790826068,6.108648E-4,0.03451386,-0.020769402,3
31150793204922,0.0030543238,0.027183482,-0.015882485,3
31150795583724,0.0018325944,0.018631376,-0.008552107,3
31150797962578,0.0018325944,0.008857539,-0.0024434591,3
31150800341432,-6.108648E-4,-0.0033597562,0.0012217296,3
31150802720286,6.108648E-4,-0.011911863,0.0073303776,3
31150805099141,-6.108648E-4,-0.01924224,0.010995566,3
31150807477995,6.108648E-4,-0.02535089,0.015882485,3
31150809856849,6.108648E-4,-0.032681264,0.018325943,3
31150812235651,6.108648E-4,-0.033902995,0.019547673,3
31150814614505,6.108648E-4,-0.035124727,0.018325943,3
31150816993359,-0.0018325944,-0.031459536,0.018325943,3
31150819372213,-6.108648E-4,-0.027794348,0.014660755,3
31150821751068,-6.108648E-4,-0.021685699,0.012217295,3
31150824129922,6.108648E-4,-0.013133593,0.0097738365,3
31150826508776,-6.108648E-4,-0.004581486,0.0061086477,3
31150828887630,-6.108648E-4,0.0027488915,0.0024434591,3
31150831266484,6.108648E-4,0.010079269,-0.0036651888,3
31150833645286,0.0018325944,0.017409647,-0.0061086477,3
31150836024141,-6.108648E-4,0.022296565,-0.008552107,3
31150838402995,6.108648E-4,0.025961753,-0.0097738365,3
31150840781849,6.108648E-4,0.025961753,-0.0097738365,3
31150843160703,-6.108648E-4,0.024740024,-0.0097738365,3
31150845539557,-6.108648E-4,0.023518294,-0.0073303776,3
31150847918411,-0.0018325944,0.017409647,-0.0048869182,3
31150850297266,-6.108648E-4,0.013744458,-0.0012217296,3
31150852676068,6.108648E-4,0.00763581,0.0012217296,3
31150855054922,-6.108648E-4,-9.162972E-4,0.0061086477,3
31150857433776,6.108648E-4,-0.008246674,0.0097738365,3
31150859812630,-6.108648E-4,-0.013133593,0.012217295,3
31150862191484,-6.108648E-4,-0.01802051,0.017104214,3
31150864570338,-6.108648E-4,-0.021685699,0.019547673,3
31150866949193,-6.108648E-4,-0.026572619,0.020769402,3
31150869327995,-6.108648E-4,-0.026572619,0.020769402,3
31150871706849,-6.108648E-4,-0.026572619,0.019547673,3
31150874085703,-6.108648E-4,-0.022907428,0.020769402,3
31150876464557,-6.108648E-4,-0.021685699,0.018325943,3
31150878843411,-6.108648E-4,-0.015577052,0.017104214,3
31150881222266,-0.0018325944,-0.009468404,0.013439025,3
31150883601120,-0.0018325944,-0.0033597562,0.010995566,3
31150885979974,6.108648E-4,3.054324E-4,0.0073303776,3
31150888358828,-6.108648E-4,0.0027488915,0.0048869182,3
31150890737630,0.0018325944,0.00763581,0.0048869182,3
31150893116484,0.0030543238,0.012522728,0.0024434591,3
31150895495338,0.0018325944,0.014966187,-0.0,3
31150897874193,6.108648E-4,0.017409647,-0.0012217296,3
31150900253047,6.108648E-4,0.017409647,-0.0,3
31150902631901,6.108648E-4,0.013744458,-0.0,3
31150905010755,6.108648E-4,0.012522728,0.0012217296,3
31150907389557,6.108648E-4,0.010079269,0.0036651888,3
31150909768411,6.108648E-4,0.0051923506,0.0061086477,3
31150912147266,6.108648E-4,0.0015271619,0.008552107,3
31150914526120,6.108648E-4,-0.004581486,0.0097738365,3
31150916904974,-6.108648E-4,-0.008246674,0.010995566,3
31150919283828,-6.108648E-4,-0.010690134,0.013439025,3
31150921662682,6.108648E-4,-0.014355322,0.015882485,3
31150924041536,-6.108648E-4,-0.016798781,0.017104214,3
31150926420338,-6.108648E-4,-0.01802051,0.015882485,3
31150928799193,-6.108648E-4,-0.014355322,0.015882485,3
31150931178047,6.108648E-4,-0.015577052,0.014660755,3
