t_ns,value
31150682013255,0.0
31155002018047,0.0
31159322017422,0.0
31163642017734,0.0
31167962017161,0.0
31172282017109,0.0
31176602018283,0.0
31180922018075,0.0
31185242017814,0.0
31189562017606,0.0
31192602017137,4.0
31192762017814,3.0
31192922019845,2.0
31193082023595,1.0
31193242017606,0.0
31197562017606,0.0
31198042153127,1.0
31198202017606,3.0
31198842017866,2.0
31199322126095,4.0
31199482017450,2.0
31200602135262,1.0
31201562020002,5.0
31201722020523,6.0
31201882017241,1.0
31202202017241,6.0
31202522018387,4.0
31202682017918,3.0
31202842018908,2.0
31203162018179,1.0
31203482022085,0.0
31203962017398,7.0
31204122236200,2.0
31204282176148,0.0
31204762018387,2.0
31204922136564,4.0
31205082018127,1.0
31205242019741,0.0
31205402018543,1.0
31205562017293,3.0
31205722017710,1.0
31205882020575,0.0
31208602138439,1.0
31208762018179,3.0
31209402017658,2.0
31209562020470,1.0
31209722020679,0.0
31210042017814,1.0
31210202094116,0.0
31211802017658,19.0
31211962017658,18.0
31212122020002,17.0
31212282144898,14.0
31212442017814,6.0
31212602017918,8.0
31212762258595,5.0
31212922020991,4.0
31213082017345,3.0
31213242017710,2.0
31213402232450,1.0
31213722018387,0.0
31215802018648,16.0
31215962019012,19.0
31216122017762,17.0
31216282017554,16.0
31216442021304,14.0
31216602020783,6.0
31216922017293,11.0
31217082034377,9.0
31217242020523,7.0
31217402017606,6.0
31217562017345,5.0
31217722022033,4.0
31218042017814,3.0
31218202018908,2.0
31218522128491,1.0
31219002020887,3.0
31219162017554,1.0
31219322017554,0.0
31220602017866,6.0
31220762021148,12.0
31221082017554,5.0
31221242018127,0.0
31221562178543,4.0
31221722017606,8.0
31222202022866,6.0
31222362017033,5.0
31222522018491,4.0
31222682020627,3.0
31223002017502,2.0
31223642017606,1.0
31223802017814,0.0
31223962021773,1.0
31224282017554,0.0
31224442019950,1.0
31224602022866,10.0
31224762017918,3.0
31224922017814,0.0
31225882162085,2.0
31226042017502,4.0
31226202017762,3.0
31226362045262,0.0
31227642022554,5.0
31227802017814,12.0
31227962018283,5.0
31228122018335,11.0
31228282019481,0.0
31228922019585,1.0
31229082017814,0.0
31229242018231,2.0
31229402020470,1.0
31229722017658,0.0
31230042261148,1.0
31230202022033,2.0
31230362018023,3.0
31230522017658,2.0
31231002018179,0.0
31231162018908,2.0
31231482018439,0.0
31231642017241,1.0
31231962019741,0.0
31234842017480,1.0
31235002019876,0.0
31235962016959,4.0
31236122020240,8.0
31236282022688,7.0
31236442017792,0.0
31236762017636,6.0
31236922140188,5.0
31237082018573,4.0
31237242017532,2.0
31237562021594,3.0
31237722017844,2.0
31237882017792,0.0
31238042021907,1.0
31238362018053,0.0
31238522017532,1.0
31238842207011,0.0
31239322018417,1.0
31239482116438,0.0
31241722019459,1.0
31241882146959,0.0
31242842017688,3.0
31243002224355,7.0
31243162020865,6.0
