t_ns,gx,gy,gz,bx,by,bz
31150619549036,-0.010995566,0.08796453,-0.02932151,-0.01282271,-2.5179988E-4,0.0061659147
31150621927838,-0.012217295,0.06352994,-0.017104214,-0.01282271,-2.5179988E-4,0.0061659147
31150624306693,-0.013439025,0.034208428,-0.0061086477,-0.01282271,-2.5179988E-4,0.0061659147
31150626685547,-0.015882485,0.0073303776,0.008552107,-0.01282271,-2.5179988E-4,0.0061659147
31150629064401,-0.018325943,-0.020769402,0.021991132,-0.01282271,-2.5179988E-4,0.0061659147
31150631443255,-0.017104214,-0.047647454,0.035430156,-0.01282271,-2.5179988E-4,0.0061659147
31150633822109,-0.014660755,-0.068416856,0.046425723,-0.01282271,-2.5179988E-4,0.0061659147
31150636200963,-0.013439025,-0.086742796,0.05742129,-0.01282271,-2.5179988E-4,0.0061659147
31150638579818,-0.014660755,-0.098960094,0.062308207,-0.01282271,-2.5179988E-4,0.0061659147
31150640958620,-0.015882485,-0.10384701,0.06352994,-0.01282271,-2.5179988E-4,0.0061659147
31150643337474,-0.017104214,-0.10262528,0.062308207,-0.01282271,-2.5179988E-4,0.0061659147
31150645716328,-0.018325943,-0.09407318,0.05742129,-0.01282271,-2.5179988E-4,0.0061659147
31150648095182,-0.015882485,-0.080634154,0.04886918,-0.01282271,-2.5179988E-4,0.0061659147
31150650474036,-0.014660755,-0.06108648,0.039095346,-0.01282271,-2.5179988E-4,0.0061659147
31150652852891,-0.013439025,-0.039095346,0.028099779,-0.01282271,-2.5179988E-4,0.0061659147
31150655231693,-0.012217295,-0.015882485,0.015882485,-0.01282271,-2.5179988E-4,0.0061659147
31150657610599,-0.012217295,0.010995566,0.0024434591,-0.01282271,-2.5179988E-4,0.0061659147
31150659989401,-0.013439025,0.032986697,-0.0097738365,-0.01282271,-2.5179988E-4,0.0061659147
31150662368255,-0.013439025,0.0537561,-0.020769402,-0.01282271,-2.5179988E-4,0.0061659147
31150664747109,-0.012217295,0.07086031,-0.028099779,-0.01282271,-2.5179988E-4,0.0061659147
31150667125963,-0.008552107,0.08307761,-0.035430156,-0.01282271,-2.5179988E-4,0.0061659147
31150669504818,-0.008552107,0.086742796,-0.037873615,-0.01282271,-2.5179988E-4,0.0061659147
31150671883672,-0.0097738365,0.08796453,-0.039095346,-0.01282271,-2.5179988E-4,0.0061659147
31150674262526,-0.010995566,0.08307761,-0.035430156,-0.01282271,-2.5179988E-4,0.0061659147
31150676641380,-0.012217295,0.07208204,-0.03054324,-0.01282271,-2.5179988E-4,0.0061659147
31150679020234,-0.013439025,0.05742129,-0.023212861,-0.01282271,-2.5179988E-4,0.0061659147
31150681399036,-0.012217295,0.039095346,-0.014660755,-0.01282271,-2.5179988E-4,0.0061659147
31150683777891,-0.012217295,0.019547673,-0.0061086477,-0.01282271,-2.5179988E-4,0.0061659147
31150686156745,-0.013439025,0.0,0.0036651888,-0.01282271,-2.5179988E-4,0.0061659147
31150688535599,-0.013439025,-0.019547673,0.015882485,-0.01282271,-2.5179988E-4,0.0061659147
31150690914453,-0.013439025,-0.037873615,0.02443459,-0.01282271,-2.5179988E-4,0.0061659147
31150693293307,-0.013439025,-0.05253437,0.03176497,-0.01282271,-2.5179988E-4,0.0061659147
31150695672161,-0.014660755,-0.06475167,0.037873615,-0.01282271,-2.5179988E-4,0.0061659147
31150698051016,-0.015882485,-0.06963859,0.041538805,-0.01282271,-2.5179988E-4,0.0061659147
31150700429818,-0.014660755,-0.073303774,0.041538805,-0.01282271,-2.5179988E-4,0.0061659147
31150702808672,-0.013439025,-0.06963859,0.037873615,-0.01282271,-2.5179988E-4,0.0061659147
31150705187526,-0.013439025,-0.062308207,0.034208428,-0.01282271,-2.5179988E-4,0.0061659147
31150707566380,-0.014660755,-0.050090913,0.02932151,-0.01282271,-2.5179988E-4,0.0061659147
31150709945182,-0.013439025,-0.035430156,0.021991132,-0.01282271,-2.5179988E-4,0.0061659147
31150712324088,-0.014660755,-0.018325943,0.012217295,-0.01282271,-2.5179988E-4,0.0061659147
31150714702943,-0.014660755,0.0,0.0036651888,-0.01282271,-2.5179988E-4,0.0061659147
31150717081797,-0.013439025,0.018325943,-0.0061086477,-0.01282271,-2.5179988E-4,0.0061659147
31150719460599,-0.012217295,0.032986697,-0.014660755,-0.01282271,-2.5179988E-4,0.0061659147
31150721839453,-0.010995566,0.045203995,-0.020769402,-0.01282271,-2.5179988E-4,0.0061659147
31150724218307,-0.012217295,0.05742129,-0.02565632,-0.01282271,-2.5179988E-4,0.0061659147
31150726597161,-0.012217295,0.06475167,-0.02932151,-0.01282271,-2.5179988E-4,0.0061659147
31150728976016,-0.014660755,0.067195125,-0.03176497,-0.01282271,-2.5179988E-4,0.0061659147
31150731354870,-0.014660755,0.06475167,-0.03054324,-0.01282271,-2.5179988E-4,0.0061659147
31150733733724,-0.014660755,0.05986475,-0.02687805,-0.01282271,-2.5179988E-4,0.0061659147
31150736112578,-0.014660755,0.04886918,-0.023212861,-0.01282271,-2.5179988E-4,0.0061659147
31150738491380,-0.014660755,0.036651887,-0.015882485,-0.01282271,-2.5179988E-4,0.0061659147
31150740870234,-0.014660755,0.021991132,-0.008552107,-0.01282271,-2.5179988E-4,0.0061659147
31150743249088,-0.014660755,0.008552107,-0.0012217296,-0.01282271,-2.5179988E-4,0.0061659147
