t_ns,wall_ms,sentence
31152777978239,1788561098951,"$GPGSV,2,1,08,05,84,150,39,11,31,048,28,12,53,199,33,20,21,140,36,1*69  "
31152778566312,1788561098951,"$GPGSV,2,2,08,21,51,048,44,25,53,264,30,29,35,321,39,41,00,000,43,1*60  "
31152779526104,1788561098951,"$GPGSV,2,1,05,11,31,048,22,13,45,200,27,20,21,140,28,21,51,048,36,8*61  "
31152779560739,1788561098951,"$GPGSV,2,2,05,25,53,264,31,8*5B  "
31152779597249,1788561098951,"$GLGSV,2,1,06,06,42,099,39,12,24,313,32,11,42,249,38,05,22,044,40,1*71  "
31152780236051,1788561098951,"$GLGSV,2,2,06,20,20,058,29,21,42,013,28,1*75  "
31152780438135,1788561098951,"$GAGSV,2,1,07,03,14,121,32,05,09,072,29,13,28,262,33,15,62,330,29,7*75  "
31152780729124,1788561098951,"$GAGSV,2,2,07,27,59,290,32,30,55,181,32,34,32,041,31,7*4C  "
31152781432197,1788561098951,"$GAGSV,2,1,06,05,09,072,30,15,62,330,26,21,12,321,24,27,59,290,27,1*7F  "
31152781852614,1788561098951,"$GAGSV,2,2,06,30,55,181,35,34,32,041,33,1*7D  "
31152782427770,1788561098951,"$GQGSV,1,1,01,02,11,130,33,1*54  "
31152782828812,1788561098951,"$GQGSV,1,1,01,02,11,130,22,8*5D  "
31152783118031,1788561098951,"$GBGSV,3,1,12,41,48,136,46,33,37,066,46,30,06,290,35,28,52,045,44,1*7A  "
31152783574593,1788561098951,"$GBGSV,3,2,12,27,49,327,39,13,31,074,29,09,75,141,33,08,36,095,42,1*70  "
31152783972249,1788561098951,"$GBGSV,3,3,12,06,65,062,42,03,41,126,36,02,56,175,37,01,16,104,44,1*71  "
31152783982249,1788561098951,"$GBGSV,1,1,03,27,49,327,31,28,52,045,35,41,48,136,33,5*4A  "
31152787311624,1788561098960,"$GNGSA,A,3,05,11,12,18,20,21,25,29,,,,,0.6,0.4,0.5,1*34  "
31152787332197,1788561098960,"$PSSGR,GSA,A,3,11,18,20,21,25,,,,,,,,0.6,0.4,0.5,1,8*4D  "
31152788059020,1788561098960,"$GNGSA,A,3,69,70,75,76,85,,,,,,,,0.6,0.4,0.5,2*33  "
31152788552666,1788561098960,"$GNGSA,A,3,03,05,13,15,21,27,30,34,,,,,0.6,0.4,0.5,3*36  "
31152788704854,1788561098960,"$PSSGR,GSA,A,3,303,305,315,321,327,330,334,,,,,,0.6,0.4,0.5,3,1*7A  "
31152789002458,1788561098960,"$GNGSA,A,3,01,02,06,08,09,13,27,28,30,37,38,41,0.6,0.4,0.5,4*33  "
31152789469801,1788561098960,"$PSSGR,GSA,A,3,227,228,230,238,241,,,,,,,,0.6,0.4,0.5,4,5*7A  "
31152789876260,1788561098960,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
31152790268343,1788561098960,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
31152790959176,1788561098960,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
31152791836364,1788561098960,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
31152791852979,1788561098960,"$GNRMC,223138.52,A,2831.555496,N,07734.240036,E,0.0,,040926,1.3,E,A,V*78  "
31152792816208,1788561098960,"$GNGNS,223138.52,2831.555496,N,07734.240036,E,AAAAAN,35,0.4,205.7,-54.0,,,V*0F  "
31152792838760,1788561098960,"$GNGGA,223138.52,2831.555496,N,07734.240036,E,1,12,0.4,205.7,M,-54.0,M,,*55  "
31152792848760,1788561098966,"$PSMSG,magcal=FAIL,bluesky=0*00 "
31153732324749,1788561099904,"$GPGSV,3,1,09,05,84,150,39,11,31,048,28,12,53,199,31,13,45,200,23,1*6A  "
31153732762926,1788561099904,"$GPGSV,3,2,09,20,21,140,37,21,51,048,44,25,53,264,28,29,35,321,39,1*6B  "
31153732811937,1788561099904,"$GPGSV,3,3,09,41,00,000,42,1*5E  "
31153733530426,1788561099904,"$GPGSV,2,1,05,11,31,048,23,13,45,200,26,20,21,140,30,21,51,048,35,8*6B  "
