t_ns,hPa
31150768125755,981.58154
31150808044870,981.57324
31150848044713,981.5679
31150888053620,981.572
31150928051432,981.5762
31150968083047,981.57007
31151008047578,981.5737
31151048047943,981.5718
31151088052109,981.57153
31151128055182,981.5752
31151168051588,981.57446
31151208051224,981.57886
31151248054974,981.5786
31151288052786,981.5874
31151328054453,981.5879
31151368055443,981.5869
31151408145703,981.58057
31151448048151,981.5725
31151488054193,981.5674
31151528050338,981.5642
31151568051016,981.5696
31151608051432,981.57275
31151648048828,981.572
31151688048099,981.57104
31151728051276,981.573
31151768050599,981.573
31151808051849,981.57544
31151848195338,981.5762
31151888048307,981.57056
31151928048255,981.5698
31151968050599,981.57007
31152008052109,981.5735
31152048085703,981.57715
31152088049766,981.58936
31152128048516,981.58276
31152168053828,981.5835
31152208051484,981.5752
31152248052734,981.5762
31152288056068,981.57104
31152328048620,981.56665
31152368054609,981.5637
31152408051172,981.5652
31152448050807,981.574
31152488142318,981.574
31152528048255,981.5725
31152568048047,981.5696
31152608054245,981.56616
31152648054870,981.5747
31152688051224,981.5781
31152728048776,981.583
31152768048724,981.583
31152808049922,981.58105
31152848103984,981.5867
31152888072682,981.5823
31152928247005,981.5764
31152968048568,981.5735
31153008047995,981.57324
31153048051016,981.5764
31153088051172,981.5762
31153128079870,981.57983
31153168048828,981.5774
31153208047838,981.58057
31153248050234,981.5725
31153288152734,981.5703
31153328049349,981.5698
31153368051745,981.5696
31153408048255,981.57104
31153448051276,981.5664
31153488202213,981.56274
31153528051328,981.5725
31153568158307,981.5769
31153608048620,981.57104
31153648047943,981.57446
31153688052266,981.57104
31153728054505,981.57007
31153768054870,981.57056
31153808051484,981.56055
31153848048359,981.5679
31153888051797,981.5686
31153928050651,981.57495
31153968050547,981.5791
31154008283151,981.5774
31154048048568,981.5835
31154088047682,981.5713
31154128077995,981.57324
31154168054609,981.57544
31154208050130,981.583
31154248049036,981.58105
31154288048620,981.5845
31154328051484,981.58813
31154368051380,981.5862
31154408050963,981.58154
31154448053359,981.58374
31154488048672,981.57837
31154528050911,981.57886
31154568051276,981.5779
31154608050703,981.57446
31154648176172,981.57666
31154688048151,981.5742
31154728049193,981.572
31154768053672,981.5737
31154808052057,981.5737
31154848052682,981.5752
31154888050599,981.57666
31154928049349,981.5725
31154968055963,981.5718
31155008051068,981.5679
31155048053307,981.56934
31155088247786,981.5674
31155128048828,981.574
31155168048828,981.57935
31155208051641,981.57495
31155248050963,981.5803
31155288079245,981.584
31155328048203,981.5803
31155368048203,981.5823
31155408051588,981.5818
31155448157995,981.5757
31155488050391,981.57495
31155528051068,981.5752
31155568048516,981.5791
31155608050963,981.5845
31155648143411,981.583
31155688053307,981.5803
31155728135130,981.5764
31155768048568,981.5791
31155808053203,981.57935
31155848051172,981.5735
31155888050443,981.5823
31155928051849,981.5735
31155968050078,981.57715
31156008047630,981.5779
31156048052578,981.5774
31156088051484,981.573
31156128051693,981.5718
31156168194141,981.56445
31156208049141,981.56396
31156248049036,981.56445
31156288053099,981.562
31156328050755,981.5679
31156368093516,981.5781
31156408048411,981.5759
31156448049088,981.5786
31156488050963,981.5764
31156528051172,981.5781
31156568053568,981.5779
31156608056068,981.57764
31156648048047,981.57764
31156688056797,981.57935
31156728051120,981.5774
31156768050234,981.5742
31156808130599,981.5757
31156848047578,981.57666
31156888048776,981.5762
31156928050599,981.57544
31156968050963,981.5752
31157008052057,981.5774
31157048050286,981.57983
31157088048880,981.5864
31157128053255,981.58325
31157168145026,981.58105
31157208057213,981.5884
31157248231120,981.5945
31157288048568,981.5947
31157328052682,981.58594
31157368054088,981.5818
31157408051380,981.5801
31157448060547,981.5757
31157488048203,981.5801
31157528048151,981.58154
31157568054661,981.58325
31157608127266,981.58374
31157648051901,981.5796
31157688052526,981.57275
31157728048411,981.57837
31157768051432,981.572
31157808127526,981.57495
31157848053620,981.57715
31157888145078,981.5781
31157928048151,981.5857
31157968049088,981.5791
31158008050703,981.5747
31158048051224,981.57983
31158088052995,981.58374
31158128050963,981.5842
31158168048672,981.5823
31158208051172,981.5791
31158248050963,981.5835
31158288051536,981.58057
31158328238932,981.5891
31158368048672,981.5923
31158408051068,981.5925
31158448051016,981.5947
31158488050338,981.5928
31158528050234,981.595
31158568048151,981.59204
31158608050755,981.5842
31158648050911,981.57983
31158688053255,981.5818
31158728052578,981.5796
31158768051276,981.5774
31158808048307,981.5781
31158848055963,981.57324
31158888051432,981.5759
31158928052318,981.5679
31158968131328,981.5698
31159008048203,981.5708
31159048048307,981.57056
31159088050338,981.57837
31159128187213,981.5774
31159168052005,981.5781
31159208049609,981.5759
31159248048672,981.57764
31159288050286,981.5801
31159328051068,981.58105
31159368051536,981.5864
31159408247213,981.5857
31159448048463,981.5874
31159488050963,981.58496
31159528050703,981.58813
31159568050547,981.5879
31159608051536,981.5862
31159648048724,981.5769
31159688047995,981.5757
31159728052005,981.57837
31159768169557,981.57837
31159808052213,981.5852
31159848051953,981.5906
31159888048359,981.5879
31159928053411,981.57544
31159968127161,981.5786
31160008050234,981.5825
31160048110859,981.58276
31160088048463,981.5813
31160128052943,981.5801
31160168050234,981.5808
31160208053776,981.58594
31160248052266,981.5791
31160288053516,981.58203
31160328048516,981.58105
31160368051224,981.5825
31160408051120,981.5823
31160448052005,981.5886
31160488197734,981.5896
31160528049088,981.5864
31160568049245,981.5886
