t_ns,qx,qy,qz,qw,heading_acc_rad
31150639756745,0.31419817,-0.45529687,-0.75077397,0.36100242,-1.0
31150644514453,0.30796006,-0.4602351,-0.7469665,0.3679475,-1.0
31150649272161,0.3011871,-0.4641579,-0.7432035,0.3761546,-1.0
31150654029818,0.29492232,-0.46766183,-0.73978907,0.38343886,-1.0
31150658787526,0.29011607,-0.47089264,-0.7368236,0.3888236,-1.0
31150663545234,0.2872089,-0.47293505,-0.73490494,0.39212018,-1.0
31150668302943,0.28616017,-0.47344902,-0.7342256,0.39353675,-1.0
31150673060651,0.28679824,-0.4732957,-0.734352,0.39302054,-1.0
31150677818359,0.28849903,-0.4726703,-0.73504245,0.3912336,-1.0
31150682576016,0.2905812,-0.4714682,-0.7361756,0.38900617,-1.0
31150687333724,0.29257938,-0.47038352,-0.7372841,0.38671538,-1.0
31150692091432,0.2940819,-0.46971586,-0.73810077,0.3848248,-1.0
31150696849141,0.2947963,-0.46945155,-0.7385326,0.38377076,-1.0
31150701606797,0.29472238,-0.46946245,-0.7386154,0.38365483,-1.0
31150706364505,0.2940506,-0.46997136,-0.7382635,0.38422412,-1.0
31150711122213,0.29303613,-0.47074854,-0.7376389,0.38524607,-1.0
31150715879922,0.2919532,-0.47147435,-0.73696506,0.38646826,-1.0
31150720637578,0.29113376,-0.47204578,-0.73639464,0.3874749,-1.0
31150725395286,0.2907996,-0.4723706,-0.7360487,0.38798702,-1.0
31150730152995,0.2909893,-0.47238773,-0.73599577,0.38792437,-1.0
31150734910703,0.29156852,-0.47211948,-0.7362101,0.38740888,-1.0
31150739668359,0.29236168,-0.47166207,-0.73661506,0.38659766,-1.0
31150744426068,0.2932132,-0.47119656,-0.737084,0.38562557,-1.0
31150749183724,0.29387653,-0.47080323,-0.73750824,0.38478893,-1.0
31150753941432,0.2942658,-0.47048217,-0.73784935,0.3842298,-1.0
31150758699141,0.29427725,-0.4703362,-0.7380073,0.3840963,-1.0
31150763456849,0.29402605,-0.47036004,-0.7379948,0.3842835,-1.0
31150768214557,0.2936034,-0.470506,-0.7378428,0.38471958,-1.0
31150772972266,0.29318318,-0.47068912,-0.7376318,0.3852203,-1.0
31150777729922,0.2928479,-0.47081253,-0.7374403,0.385691,-1.0
31150782487630,0.2927249,-0.4708432,-0.7373312,0.38595527,-1.0
31150787245338,0.29281864,-0.47075233,-0.73734045,0.38597736,-1.0
31150792003047,0.29309,-0.47057047,-0.73745924,0.3857662,-1.0
31150796760703,0.29344743,-0.47034222,-0.73764944,0.38540894,-1.0
31150801518411,0.29380706,-0.47014564,-0.7378581,0.38497517,-1.0
31150806276120,0.29406893,-0.47002208,-0.7380252,0.3846057,-1.0
31150811033776,0.29421794,-0.46996874,-0.7381425,0.38433164,-1.0
31150815791484,0.294233,-0.46999338,-0.73818487,0.3842086,-1.0
31150820549193,0.2941371,-0.47008827,-0.738149,0.3842349,-1.0
31150825306901,0.29399216,-0.47020894,-0.7380617,0.38436574,-1.0
31150830064609,0.2938492,-0.4703303,-0.7379519,0.38453755,-1.0
31150834822266,0.29378638,-0.4704004,-0.73786896,0.38465884,-1.0
31150839579974,0.29383087,-0.4703974,-0.7378426,0.38467902,-1.0
31150844337682,0.293965,-0.47034144,-0.7378707,0.3845911,-1.0
31150849095391,0.29416773,-0.47023225,-0.73795706,0.38440397,-1.0
31150853853047,0.29438433,-0.4701262,-0.73806334,0.3841637,-1.0
31150858610755,0.294574,-0.47002405,-0.73818135,0.3839165,-1.0
31150863368463,0.29469404,-0.4699486,-0.73828024,0.3837265,-1.0
31150868126120,0.2947169,-0.4699237,-0.7383376,0.38362917,-1.0
