t_ns,mx,my,mz,accuracy
31150627063047,-28.237501,-7.74375,11.19375,3
31150637063047,-29.456251,-9.543751,10.78125,3
31150647063047,-27.750002,-7.8187504,10.21875,3
31150657063047,-27.018751,-7.3500004,9.50625,3
31150667063047,-27.7875,-7.8187504,11.306251,3
31150677063047,-27.7875,-7.8187504,11.606251,3
31150687063047,-30.375002,-8.55,10.556251,3
31150697063047,-25.893751,-7.2000003,9.375,3
31150707063047,-29.268751,-9.01875,12.750001,3
31150717063047,-31.29375,-9.65625,14.08125,3
31150727063047,-29.19375,-9.76875,11.231251,3
31150737063047,-29.212502,-8.00625,11.175,3
31150747063047,-29.94375,-9.356251,12.375001,3
31150757063047,-30.000002,-8.868751,11.75625,3
31150767063047,-28.706251,-8.56875,12.20625,3
31150777063047,-28.893751,-9.46875,12.8625,3
31150787063047,-27.88125,-8.212501,12.39375,3
31150797063047,-29.118752,-9.243751,11.8125,3
31150807063047,-29.175001,-7.74375,11.475,3
31150817063047,-28.63125,-7.55625,10.1625,3
31150827063047,-29.400002,-9.3,10.78125,3
31150837063047,-29.306252,-7.65,11.325001,3
31150847063047,-29.19375,-9.76875,11.231251,3
31150857063047,-29.00625,-7.5937505,11.587501,3
31150867063047,-28.25625,-8.00625,10.44375,3
31150877063047,-27.806252,-7.8187504,12.075001,3
31150887063047,-28.2,-8.493751,11.0625,3
31150897063047,-28.425001,-10.03125,10.06875,3
31150907063047,-28.331251,-8.64375,9.712501,3
31150917063047,-29.737501,-7.4437504,10.9125,3
31150927063047,-28.66875,-8.306251,12.187501,3
31150937063047,-28.800001,-8.45625,10.51875,3
31150947063047,-27.956251,-7.9687505,11.175,3
31150957063047,-30.187502,-8.26875,11.45625,3
31150967063047,-26.456251,-7.51875,10.51875,3
31150977063047,-28.556252,-7.6687503,12.168751,3
31150987063047,-28.2,-8.25,12.450001,3
31150997063047,-29.2875,-9.39375,11.38125,3
31151007063047,-27.056252,-9.84375,12.356251,3
31151017063047,-29.081251,-8.868751,12.562501,3
31151027063047,-28.425001,-6.39375,9.65625,3
31151037063047,-30.375002,-9.168751,12.58125,3
31151047063047,-28.35,-8.400001,11.231251,3
31151057063047,-28.3875,-8.64375,11.55,3
31151067063047,-29.400002,-7.9125004,12.731251,3
31151077063047,-28.931252,-7.9687505,12.525001,3
31151087063047,-29.94375,-9.356251,12.675,3
31151097063047,-28.612501,-7.93125,12.168751,3
31151107063047,-29.062502,-9.356251,14.118751,3
31151117063047,-29.94375,-9.356251,12.675,3
31151127063047,-29.85,-7.9687505,12.01875,3
31151137063047,-30.0375,-8.868751,13.14375,3
31151147063047,-27.618752,-7.6687503,11.7375,3
31151157063047,-28.44375,-8.90625,11.56875,3
31151167063047,-27.712502,-8.56875,10.40625,3
31151177063047,-28.2,-8.493751,11.38125,3
31151187063047,-27.35625,-9.150001,10.6875,3
31151197063047,-28.312502,-9.150001,11.400001,3
31151207063047,-28.087502,-7.6125,12.4125,3
31151217063047,-28.95,-8.34375,11.15625,3
31151227063047,-28.218752,-7.74375,10.743751,3
31151237063047,-29.456251,-8.793751,9.84375,3
31151247063047,-28.931252,-8.981251,11.94375,3
31151257063047,-29.475,-8.55,11.681251,3
31151267063047,-29.118752,-9.243751,11.8125,3
31151277063047,-28.968752,-10.106251,12.281251,3
31151287063047,-28.331251,-8.00625,12.6,3
31151297063047,-29.681252,-9.95625,10.9875,3
31151307063047,-27.7875,-9.31875,13.181251,3
31151317063047,-30.150002,-8.512501,13.762501,3
31151327063047,-28.0125,-8.34375,10.725,3
31151337063047,-29.8875,-8.981251,12.656251,3
31151347063047,-28.875002,-7.4625,13.275001,3
31151357063047,-27.525002,-8.418751,10.21875,3
31151367063047,-28.81875,-7.4625,11.71875,3
31151377063047,-28.800001,-8.45625,10.837501,3
31151387063047,-27.618752,-7.93125,10.668751,3
31151397063047,-30.750002,-7.70625,11.962501,3
31151407063047,-30.075,-7.74375,10.650001,3
31151417063047,-30.581251,-9.450001,12.450001,3
31151427063047,-29.868752,-8.981251,12.356251,3
31151437063047,-29.400002,-7.9125004,12.731251,3
31151447063047,-29.081251,-8.118751,11.306251,3
31151457063047,-28.893751,-7.70625,12.50625,3
31151467063047,-28.725,-8.83125,11.137501,3
31151477063047,-27.750002,-8.306251,12.543751,3
31151487063047,-27.750002,-8.56875,11.175,3
31151497063047,-27.750002,-8.56875,11.175,3
31151507063047,-28.875002,-8.962501,10.2375,3
31151517063047,-28.10625,-9.243751,9.075001,3
31151527063047,-27.056252,-8.1,11.231251,3
31151537063047,-27.000002,-9.84375,10.5,3
31151547063047,-28.331251,-9.39375,10.650001,3
31151557063047,-28.06875,-7.8562503,10.25625,3
31151567063047,-27.16875,-8.606251,12.337501,3
31151577063047,-28.087502,-9.618751,11.400001,3
31151587063047,-27.806252,-8.83125,11.793751,3
31151597063047,-28.218752,-9.50625,11.25,3
31151607063047,-27.975,-8.34375,9.65625,3
31151617063047,-28.66875,-8.56875,10.668751,3
31151627063047,-29.00625,-7.3500004,12.975,3
31151637063047,-28.95,-8.34375,11.15625,3
31151647063047,-28.237501,-7.5000005,12.58125,3
31151657063047,-28.85625,-8.71875,10.837501,3
31151667063047,-28.875002,-9.46875,12.562501,3
31151677063047,-29.475,-8.793751,10.6125,3
31151687063047,-25.706251,-7.6687503,10.44375,3
31151697063047,-28.81875,-8.71875,9.76875,3
31151707063047,-26.362501,-8.00625,9.76875,3
31151717063047,-27.6375,-8.306251,9.3,3
31151727063047,-27.750002,-7.8187504,10.5375,3
31151737063047,-28.575,-7.93125,11.400001,3
31151747063047,-29.118752,-9.243751,11.8125,3
31151757063047,-29.94375,-8.606251,11.7375,3
31151767063047,-28.10625,-7.8562503,11.64375,3
31151777063047,-29.306252,-8.64375,10.743751,3
31151787063047,-28.275002,-8.75625,12.150001,3
31151797063047,-28.893751,-10.106251,10.125,3
31151807063047,-27.2625,-8.493751,11.118751,3
31151817063047,-27.956251,-8.71875,12.1125,3
31151827063047,-26.8875,-9.20625,10.1625,3
31151837063047,-29.306252,-10.14375,12.618751,3
31151847063047,-29.493752,-8.55,12.450001,3
31151857063047,-28.181252,-8.25,11.6625,3
31151867063047,-28.181252,-9.243751,11.231251,3
31151877063047,-28.2,-9.243751,11.85,3
31151887063047,-28.1625,-8.25,11.3625,3
31151897063047,-25.968752,-8.19375,10.8,3
31151907063047,-28.687502,-8.306251,12.50625,3
31151917063047,-29.306252,-9.01875,13.51875,3
31151927063047,-27.54375,-8.15625,12.056251,3
31151937063047,-29.775002,-10.35,12.075001,3
31151947063047,-27.056252,-8.1,11.53125,3
31151957063047,-27.2625,-8.25,12.168751,3
31151967063047,-28.25625,-8.75625,11.700001,3
31151977063047,-29.118752,-9.243751,11.512501,3
31151987063047,-27.018751,-8.1,10.462501,3
31151997063047,-26.437502,-7.2562504,11.2875,3
31152007063047,-28.406252,-7.0312505,10.59375,3
31152017063047,-27.150002,-9.0,9.88125,3
31152027063047,-25.331251,-7.1062503,11.137501,3
31152037063047,-27.862501,-8.212501,12.093751,3
31152047063047,-26.831251,-8.56875,11.512501,3
31152057063047,-28.44375,-8.90625,11.56875,3
31152067063047,-28.687502,-8.306251,12.50625,3
31152077063047,-26.718752,-8.681251,12.731251,3
31152087063047,-27.13125,-8.606251,11.25,3
31152097063047,-27.2625,-9.50625,10.51875,3
31152107063047,-28.48125,-9.543751,9.75,3
31152117063047,-27.056252,-7.3500004,10.59375,3
31152127063047,-28.218752,-9.50625,11.56875,3
31152137063047,-27.900002,-8.212501,12.712501,3
31152147063047,-28.125002,-10.25625,9.58125,3
31152157063047,-29.268751,-9.01875,12.750001,3
31152167063047,-28.800001,-8.45625,10.837501,3
31152177063047,-29.156252,-9.50625,11.512501,3
31152187063047,-27.056252,-8.1,11.231251,3
31152197063047,-28.556252,-7.6687503,12.168751,3
31152207063047,-27.093752,-8.34375,11.231251,3
31152217063047,-27.88125,-8.45625,11.025001,3
31152227063047,-27.937502,-7.70625,11.775001,3
31152237063047,-28.29375,-8.75625,12.468751,3
31152247063047,-25.44375,-8.00625,10.106251,3
31152257063047,-27.7875,-8.19375,9.46875,3
31152267063047,-28.406252,-8.64375,11.868751,3
31152277063047,-28.81875,-9.20625,12.243751,3
31152287063047,-27.69375,-9.056251,11.64375,3
31152297063047,-27.4125,-7.7625003,9.88125,3
31152307063047,-27.88125,-7.70625,10.387501,3
31152317063047,-27.73125,-8.56875,10.70625,3
31152327063047,-28.500002,-7.6687503,10.3125,3
31152337063047,-27.88125,-8.45625,11.025001,3
31152347063047,-28.575,-7.93125,11.400001,3
31152357063047,-27.975,-9.09375,10.59375,3
31152367063047,-28.706251,-8.0625,9.731251,3
31152377063047,-27.900002,-8.212501,13.181251,3
31152387063047,-27.656252,-7.93125,11.75625,3
31152397063047,-28.312502,-8.00625,12.3,3
31152407063047,-27.468752,-7.7812505,11.56875,3
31152417063047,-28.85625,-8.71875,11.306251,3
31152427063047,-29.156252,-9.262501,12.58125,3
31152437063047,-29.94375,-8.606251,11.4375,3
31152447063047,-28.66875,-8.56875,10.668751,3
31152457063047,-28.63125,-7.3125005,11.55,3
31152467063047,-27.468752,-7.7812505,11.56875,3
31152477063047,-28.1625,-7.5000005,10.425,3
31152487063047,-27.6375,-7.6687503,12.20625,3
31152497063047,-29.7,-7.0687504,11.962501,3
31152507063047,-29.550001,-6.675,13.931251,3
31152517063047,-28.800001,-8.08125,12.656251,3
31152527063047,-29.250002,-8.00625,12.562501,3
31152537063047,-29.04375,-7.6125,12.975,3
31152547063047,-29.38125,-8.15625,10.89375,3
31152557063047,-28.2,-7.5000005,11.493751,3
31152567063047,-28.95,-7.3500004,11.26875,3
31152577063047,-30.150002,-9.01875,11.306251,3
31152587063047,-30.618752,-8.700001,12.58125,3
31152597063047,-28.968752,-7.5937505,10.51875,3
31152607063047,-28.968752,-7.3500004,11.887501,3
31152617063047,-28.66875,-6.5625005,11.38125,3
31152627063047,-29.156252,-8.493751,11.64375,3
31152637063047,-26.925001,-7.4437504,10.89375,3
31152647063047,-28.237501,-7.5000005,12.58125,3
31152657063047,-28.2,-9.262501,12.31875,3
31152667063047,-28.218752,-8.75625,10.3125,3
31152677063047,-27.750002,-9.31875,12.1125,3
31152687063047,-27.35625,-6.8812504,12.6,3
31152697063047,-29.212502,-8.00625,11.175,3
31152707063047,-27.018751,-6.7125,12.712501,3
31152717063047,-29.19375,-9.50625,12.6,3
31152727063047,-29.75625,-8.08125,13.387501,3
31152737063047,-29.550001,-6.9187503,12.562501,3
31152747063047,-28.087502,-8.606251,11.83125,3
31152757063047,-26.8875,-7.2000003,10.875,3
31152767063047,-29.868752,-7.2187505,11.53125,3
31152777063047,-28.181252,-8.00625,8.2875,3
31152787063047,-26.718752,-7.2937503,10.2375,3
31152797063047,-30.225,-7.65,10.81875,3
31152807063047,-28.462502,-6.39375,10.725,3
31152817063047,-28.593752,-7.6687503,13.2375,3
31152827063047,-28.5375,-7.4062505,12.450001,3
31152837063047,-28.931252,-7.3500004,10.81875,3
31152847063047,-28.7625,-7.8187504,12.95625,3
31152857063047,-29.85,-7.9687505,12.01875,3
31152867063047,-30.093752,-7.74375,10.96875,3
31152877063047,-28.218752,-7.74375,10.743751,3
31152887063047,-29.325,-7.65,11.94375,3
31152897063047,-29.04375,-10.368751,13.368751,3
31152907063047,-27.956251,-8.71875,12.1125,3
31152917063047,-30.806252,-9.84375,12.637501,3
31152927063047,-28.837502,-8.45625,11.606251,3
31152937063047,-27.618752,-8.681251,11.306251,3
31152947063047,-29.325,-7.65,11.64375,3
31152957063047,-29.775002,-7.4625,12.450001,3
31152967063047,-30.075,-7.1062503,13.556251,3
31152977063047,-29.550001,-6.9187503,12.8625,3
31152987063047,-30.7875,-7.2187505,11.025001,3
31152997063047,-30.093752,-8.493751,11.90625,3
31153007063047,-30.16875,-8.00625,12.056251,3
31153017063047,-28.518751,-7.6687503,11.08125,3
31153027063047,-30.150002,-7.0125003,11.56875,3
31153037063047,-29.868752,-7.2187505,11.53125,3
31153047063047,-28.2,-8.493751,11.38125,3
31153057063047,-29.2875,-7.65,10.556251,3
31153067063047,-29.2875,-8.400001,11.8125,3
31153077063047,-28.44375,-8.90625,11.868751,3
