t_ns,value
29751642014198,0.0
29755962019198,0.0
29760282021437,0.0
29764602019979,0.0
29768922021281,0.0
29773242020500,0.0
29777562020291,0.0
29781882019979,0.0
29786202021385,0.0
29790522023364,0.0
29794842022091,0.0
29799162025216,0.0
29803482021623,3.0
29803642020268,8.0
29803802020789,11.0
29803962019695,0.0
29804762021831,1.0
29804922021935,0.0
29805082020893,1.0
29805562021310,0.0
29805882019175,10.0
29806042022404,13.0
29806202021414,5.0
29806362020320,11.0
29806522023133,7.0
29806682020008,0.0
29806842018602,5.0
29807162042873,4.0
29807322021831,3.0
29807642018654,2.0
29807802020164,1.0
29808282018185,0.0
29809402020581,1.0
29809562020737,0.0
29809722020477,9.0
29809882020060,11.0
29810042020164,0.0
29810522020789,7.0
29810682019123,12.0
29810842021258,7.0
29811002021570,2.0
29811162018966,0.0
29812442019748,1.0
29812602020060,2.0
29812762109591,0.0
29815482021675,2.0
29815642019748,3.0
29815802019748,1.0
29815962021831,0.0
29816282021310,1.0
29816442017716,0.0
29817882018081,7.0
29818042022248,15.0
29818202021675,7.0
29818362020581,0.0
29819162019800,15.0
29819322022820,13.0
29819482018029,11.0
29819642200216,9.0
29819802022039,7.0
29819962019904,5.0
29820122018966,4.0
29820282022560,3.0
29820602019175,2.0
29820762018185,1.0
29820922020477,2.0
29821242020685,1.0
29821402017456,0.0
29823962020841,8.0
29824122021675,16.0
29824282022768,15.0
29824602021518,13.0
29824762020633,12.0
29824922017977,10.0
29825082018081,8.0
29825242033654,7.0
29825402022820,6.0
29825562020893,5.0
29825882018810,4.0
29826042021362,3.0
29826362018133,2.0
29826842020789,1.0
29827642021102,3.0
29827962021258,0.0
29828762019070,1.0
29829722021518,0.0
29829882019800,9.0
29830042021518,12.0
29830202022560,11.0
29830362020216,8.0
29830522020008,0.0
29830842019331,1.0
29831002022143,3.0
29831162020112,4.0
29831322019956,1.0
29831482123081,0.0
29831802023289,5.0
29831962019383,6.0
29832122022925,0.0
29832602017977,1.0
29832762033498,0.0
29832922019800,6.0
29833082019591,11.0
29833242017560,10.0
29833402019487,9.0
29833562021050,6.0
29833722018289,0.0
29833882018758,4.0
29834042019383,7.0
29834202020425,6.0
29834842020373,2.0
29835002017768,4.0
29835162019800,1.0
29835322022195,0.0
29835642020373,1.0
29835962022248,2.0
29836282019383,1.0
29836762020737,0.0
29836922020945,1.0
29837242020425,0.0
29838202018862,1.0
29838362022143,0.0
29838842019800,1.0
29839002022768,0.0
29840122107820,2.0
29840282019800,1.0
29840442019227,0.0
29841242020373,1.0
29841402021362,2.0
29841882022664,1.0
29842202022560,2.0
29842362020008,1.0
29842842023341,0.0
29847162019643,5.0
29847322020789,7.0
29847482019591,0.0
29847962021727,2.0
29848122019748,8.0
29848282045060,7.0
29848922020841,6.0
29849082020268,5.0
29849242021310,4.0
29849402019435,3.0
29849722022820,2.0
29849882024487,1.0
29850202021623,3.0
29850362021102,2.0
29850522022612,1.0
29850682019695,0.0
29851002019331,1.0
29851162021570,0.0
29851322020320,2.0
29851482024852,1.0
29851802021675,0.0
29855962022016,8.0
29856122022120,0.0
29856282018787,1.0
29856442019308,0.0
29857082021548,4.0
29857242020870,6.0
29857882020558,5.0
29858042021600,3.0
29858202019256,2.0
29858682020662,1.0
29859322021183,0.0
29860922022277,1.0
29861082021391,4.0
29861242020662,0.0
29861402027381,1.0
29861562023110,2.0
29861722020402,0.0
29862042020975,1.0
29862202019152,2.0
29862362020558,5.0
29862522019412,1.0
29862682020037,0.0
29864922026964,1.0
29865242022954,0.0
