t_ns,wall_ms,sentence
29753795028564,1788559699968,"$GPGSV,3,1,12,05,72,176,41,06,07,058,34,11,38,040,40,12,63,210,45,1*64  "
29753795070596,1788559699968,"$GPGSV,3,2,12,13,56,208,44,19,09,108,33,20,14,148,31,21,60,061,38,1*64  "
29753795183252,1788559699968,"$GPGSV,3,3,12,25,52,283,31,29,27,315,32,41,00,000,38,47,00,000,41,1*6C  "
29753795324710,1788559699968,"$GPGSV,2,1,05,06,07,058,38,11,38,040,41,13,56,208,29,21,60,061,31,8*66  "
29753795553512,1788559699968,"$GPGSV,2,2,05,25,52,283,25,8*56  "
29753795699762,1788559699968,"$GLGSV,2,1,07,06,35,114,38,22,17,286,28,12,18,323,27,11,48,266,36,1*75  "
29753795859606,1788559699968,"$GLGSV,2,2,07,05,25,056,42,20,25,047,33,21,43,356,39,1*40  "
29753796081741,1788559699968,"$GAGSV,2,1,08,03,09,128,31,05,06,080,27,13,24,253,27,15,64,310,29,7*7F  "
29753796303929,1788559699968,"$GAGSV,2,2,08,18,11,108,37,27,54,304,32,30,65,181,40,34,38,035,38,7*70  "
29753796326168,1788559699968,"$GAGSV,2,1,06,05,06,080,34,15,64,310,22,18,11,108,34,27,54,304,31,1*7E  "
29753796507939,1788559699968,"$GAGSV,2,2,06,30,65,181,33,34,38,035,34,1*76  "
29753796654502,1788559699968,"$GQGSV,1,1,02,02,14,127,33,03,28,063,33,1*68  "
29753796842471,1788559699968,"$GQGSV,1,1,02,02,14,127,26,03,28,063,28,8*6F  "
29753796934346,1788559699968,"$GBGSV,4,1,14,42,04,035,28,41,39,145,37,38,16,081,36,37,35,226,36,1*72  "
29753797059606,1788559699968,"$GBGSV,4,2,14,33,39,078,38,28,54,030,41,27,45,316,37,13,35,064,41,1*71  "
29753797225491,1788559699968,"$GBGSV,4,3,14,09,68,143,39,08,36,088,31,06,64,074,34,03,41,126,39,1*79  "
29753797353564,1788559699968,"$GBGSV,4,4,14,02,56,175,35,01,16,104,36,1*71  "
29753797516273,1788559699968,"$GBGSV,2,1,05,27,45,316,23,28,54,030,35,37,35,226,34,38,16,081,25,5*7A  "
29753797655023,1788559699968,"$GBGSV,2,2,05,41,39,145,38,5*43  "
29753800345700,1788559699974,"$GNGSA,A,3,05,06,11,12,19,20,21,25,29,,,,0.7,0.4,0.5,1*32  "
29753800360387,1788559699974,"$PSSGR,GSA,A,3,06,11,21,,,,,,,,,,0.7,0.4,0.5,1,8*46  "
29753800367887,1788559699974,"$GNGSA,A,3,69,70,75,76,85,,,,,,,,0.7,0.4,0.5,2*32  "
29753800530752,1788559699974,"$GNGSA,A,3,03,05,13,15,18,27,30,34,,,,,0.7,0.4,0.5,3*3D  "
29753800716741,1788559699974,"$PSSGR,GSA,A,3,305,315,318,327,330,334,,,,,,,0.7,0.4,0.5,3,1*41  "
29753800845960,1788559699974,"$GNGSA,A,3,01,02,06,08,09,13,27,28,37,38,41,,0.7,0.4,0.5,4*31  "
29753800977939,1788559699974,"$PSSGR,GSA,A,3,227,228,237,238,241,,,,,,,,0.7,0.4,0.5,4,5*7C  "
29753801097523,1788559699974,"$GNGSA,A,3,02,03,,,,,,,,,,,0.7,0.4,0.5,5*32  "
29753801262366,1788559699974,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.7,0.4,0.5,5,8*46  "
29753801369398,1788559699974,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
29753801513252,1788559699974,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
29753801740075,1788559699974,"$GNRMC,220819.53,A,2831.557217,N,07734.237363,E,0.0,,040926,1.3,E,A,V*7E  "
29753801888356,1788559699974,"$GNGNS,220819.53,2831.557217,N,07734.237363,E,AAAAAN,35,0.4,210.4,-54.0,,,V*0E  "
29753802038616,1788559699974,"$GNGGA,220819.53,2831.557217,N,07734.237363,E,1,12,0.4,210.4,M,-54.0,M,,*54  "
29753802348304,1788559699976,"$PSMSG,magcal=PASS,bluesky=0*00 "
29754738743304,1788559700911,"$GPGSV,4,1,13,05,72,176,40,06,07,058,35,11,38,040,41,12,63,210,45,1*63  "
29754738762626,1788559700911,"$GPGSV,4,2,13,13,56,208,44,19,09,108,33,20,14,148,30,21,60,061,38,1*63  "
29754738773929,1788559700911,"$GPGSV,4,3,13,25,52,283,32,29,27,315,31,40,00,000,42,41,00,000,36,1*60  "
29754739096793,1788559700911,"$GPGSV,4,4,13,47,00,000,41,1*50  "
29754739397731,1788559700911,"$GPGSV,2,1,05,06,07,058,39,11,38,040,41,13,56,208,27,21,60,061,33,8*6B  "
29754739551793,1788559700911,"$GPGSV,2,2,05,25,52,283,29,8*5A  "
29754739716533,1788559700911,"$GLGSV,2,1,07,06,35,114,41,22,17,286,28,12,18,323,25,11,48,266,38,1*77  "
29754739872991,1788559700911,"$GLGSV,2,2,07,05,25,056,44,20,25,047,37,21,43,356,41,1*4D  "
