t_ns,mx,my,mz,accuracy
29751615846125,-31.125002,-19.650002,-0.056250002,3
29751625846125,-32.456253,-19.2,-0.20625001,3
29751635846125,-29.04375,-19.237501,-0.15,3
29751645846125,-29.04375,-17.737501,-1.575,3
29751655846125,-31.087502,-17.643751,-0.41250002,3
29751665846125,-31.1625,-19.1625,-1.29375,3
29751675846125,-30.975,-18.0,-1.35,3
29751685846125,-29.250002,-19.650002,-0.26250002,3
29751695846125,-33.075,-20.2875,3.5812502,3
29751705846125,-31.312502,-19.556252,1.5,3
29751715846125,-30.862501,-19.875,0.22500001,3
29751725846125,-31.368752,-19.050001,0.58125,3
29751735846125,-30.993752,-19.7625,0.09375,3
29751745846125,-30.300001,-19.5375,-0.91875005,3
29751755846125,-32.006252,-19.0125,1.25625,3
29751765846125,-29.400002,-19.800001,-1.48125,3
29751775846125,-31.1625,-19.1625,-1.29375,3
29751785846125,-30.0375,-18.375,-3.1312501,3
29751795846125,-27.843752,-17.325,-3.2625,3
29751805846125,-31.593752,-18.956251,-1.2375001,3
29751815846125,-29.681252,-17.962502,-2.41875,3
29751825846125,-29.41875,-16.1625,-1.125,3
29751835846125,-28.9125,-18.6,-0.95625,3
29751845846125,-28.35,-17.400002,-2.1375,3
29751855846125,-30.375002,-17.175001,-0.975,3
29751865846125,-31.29375,-17.41875,-2.8500001,3
29751875846125,-30.112501,-17.00625,-3.3187501,3
29751885846125,-28.25625,-17.75625,-2.2875001,3
29751895846125,-28.687502,-18.45,-2.2125,3
29751905846125,-30.6375,-16.95,-1.575,3
29751915846125,-29.5125,-17.550001,-0.91875005,3
29751925846125,-31.81875,-19.875,0.95625,3
29751935846125,-32.081253,-19.650002,0.22500001,3
29751945846125,-31.593752,-18.712502,-0.16875,3
29751955846125,-29.906252,-17.85,-0.09375,3
29751965846125,-32.2125,-19.5375,0.075,3
29751975846125,-30.581251,-18.075,0.91875005,3
29751985846125,-31.95,-18.75,1.25625,3
29751995846125,-30.91875,-18.487501,-0.41250002,3
29752005846125,-30.13125,-18.6375,-1.575,3
29752015846125,-28.968752,-20.25,-2.4375,3
29752025846125,-30.862501,-19.5,-2.8500001,3
29752035846125,-29.025002,-20.25,-0.58125,3
29752045846125,-30.975,-19.0125,-1.4625001,3
29752055846125,-30.000002,-19.5,-0.4875,3
29752065846125,-30.993752,-19.7625,-0.22500001,3
29752075846125,-30.7875,-19.612501,-0.8625,3
29752085846125,-29.118752,-17.75625,0.58125,3
29752095846125,-31.987501,-20.025002,0.675,3
29752105846125,-29.081251,-21.2625,0.675,3
29752115846125,-32.662502,-20.85,2.775,3
29752125846125,-30.562502,-20.456251,2.3625002,3
29752135846125,-31.518751,-20.7,1.5562501,3
29752145846125,-31.837502,-21.50625,2.8500001,3
29752155846125,-31.556252,-20.456251,4.1625004,3
29752165846125,-31.893751,-19.875,3.1125002,3
29752175846125,-29.868752,-19.725,3.6375,3
29752185846125,-34.40625,-20.71875,4.2000003,3
29752195846125,-32.5875,-19.96875,4.5750003,3
29752205846125,-33.318752,-19.81875,4.36875,3
29752215846125,-31.743752,-19.237501,2.0062501,3
29752225846125,-30.31875,-19.9125,2.15625,3
29752235846125,-31.35,-20.306252,3.2250001,3
29752245846125,-31.0125,-19.5,1.9312501,3
29752255846125,-31.1625,-18.2625,3.3000002,3
29752265846125,-30.468752,-19.800001,2.6437502,3
29752275846125,-29.812502,-18.712502,2.3812501,3
29752285846125,-30.712502,-19.462502,2.1937501,3
29752295846125,-30.337502,-19.5375,0.16875,3
29752305846125,-33.16875,-19.800001,-0.41250002,3
29752315846125,-32.568752,-20.587502,1.06875,3
29752325846125,-31.312502,-19.800001,-0.16875,3
29752335846125,-31.0125,-17.00625,0.16875,3
29752345846125,-28.781252,-17.962502,-1.29375,3
29752355846125,-29.587502,-18.056252,-1.2,3
29752365846125,-29.775002,-18.337502,-1.3312501,3
29752375846125,-28.987501,-17.1,-0.22500001,3
29752385846125,-29.737501,-17.7,0.3375,3
29752395846125,-31.29375,-18.7875,-0.056250002,3
29752405846125,-28.650002,-18.825,-0.52500004,3
29752415846125,-30.13125,-18.75,2.41875,3
29752425846125,-33.0,-19.275002,1.85625,3
29752435846125,-32.456253,-20.456251,2.8875,3
29752445846125,-32.362503,-18.300001,1.7437501,3
29752455846125,-31.462502,-17.8125,0.39375,3
29752465846125,-31.612501,-18.956251,-0.93750006,3
29752475846125,-31.575,-20.34375,0.3375,3
29752485846125,-30.093752,-18.75,1.03125,3
29752495846125,-30.975,-19.5,0.84375006,3
29752505846125,-30.0375,-19.5,0.43125,3
29752515846125,-29.587502,-18.825,0.056250002,3
29752525846125,-29.925001,-19.875,0.28125,3
29752535846125,-29.925001,-19.875,0.28125,3
29752545846125,-29.212502,-20.400002,-0.8625,3
29752555846125,-31.7625,-19.85625,-0.88125,3
29752565846125,-29.718752,-19.706251,-0.975,3
29752575846125,-30.206251,-21.0375,-2.2687502,3
29752585846125,-31.312502,-19.800001,0.13125001,3
29752595846125,-30.281252,-19.29375,-0.46875003,3
29752605846125,-30.956251,-19.5,0.075,3
29752615846125,-30.91875,-18.75,-1.95,3
29752625846125,-30.31875,-19.800001,-1.9875001,3
29752635846125,-31.031252,-18.2625,-0.71250004,3
29752645846125,-32.287502,-21.45,-2.15625,3
29752655846125,-30.13125,-20.400002,-0.91875005,3
29752665846125,-27.431252,-18.65625,-3.5812502,3
29752675846125,-30.13125,-19.3875,-0.7875,3
29752685846125,-30.000002,-18.487501,-0.056250002,3
29752695846125,-30.13125,-19.650002,-1.85625,3
29752705846125,-30.000002,-17.737501,-1.0125,3
29752715846125,-33.581253,-19.35,0.22500001,3
29752725846125,-31.425001,-19.44375,0.6,3
29752735846125,-31.875002,-20.118752,0.975,3
29752745846125,-29.587502,-18.825,0.056250002,3
29752755846125,-30.35625,-19.800001,-0.45000002,3
29752765846125,-29.41875,-17.15625,-1.5562501,3
29752775846125,-29.1,-18.75,-0.31875002,3
29752785846125,-30.862501,-19.875,-0.075,3
29752795846125,-26.85,-17.4375,-0.76875,3
29752805846125,-32.15625,-19.650002,2.68125,3
29752815846125,-31.500002,-19.706251,1.3687501,3
29752825846125,-29.025002,-19.612501,2.15625,3
29752835846125,-29.625002,-18.825,1.125,3
29752845846125,-32.1375,-19.9125,0.99375004,3
29752855846125,-28.85625,-20.1,-0.46875003,3
29752865846125,-31.931252,-19.7625,0.056250002,3
29752875846125,-28.987501,-18.487501,-2.79375,3
