t_ns,ax,ay,az,accuracy
29751599285864,-0.4354937,9.135797,3.8237305,3
29751601664927,-0.37806597,9.145369,3.8141594,3
29751604043833,-0.33499518,9.145369,3.7615173,3
29751606422739,-0.28713873,9.145369,3.7184465,3
29751608801594,-0.24885355,9.169296,3.6658044,3
29751611180500,-0.18185452,9.174082,3.6658044,3
29751613559354,-0.19142582,9.164511,3.6897326,3
29751615938260,-0.14356937,9.174082,3.7184465,3
29751618317166,-0.16271193,9.164511,3.7184465,3
29751620696073,-0.16271193,9.202796,3.7040894,3
29751623074979,-0.148355,9.217153,3.6801612,3
29751625453833,-0.18664017,9.2075815,3.6466618,3
29751627832739,-0.23449662,9.193225,3.6658044,3
29751630211646,-0.28235307,9.193225,3.6849468,3
29751632590552,-0.31585258,9.183653,3.7040894,3
29751634969406,-0.3589234,9.169296,3.7184465,3
29751637348312,-0.38285163,9.178867,3.7184465,3
29751639727219,-0.41635114,9.188439,3.7040894,3
29751642106125,-0.44985065,9.178867,3.694518,3
29751644484927,-0.42592242,9.159725,3.6801612,3
29751646863885,-0.41156548,9.174082,3.7040894,3
29751649242791,-0.39720857,9.159725,3.7088752,3
29751651621698,-0.3589234,9.164511,3.6993039,3
29751654000552,-0.28235307,9.174082,3.6753755,3
29751656379458,-0.22492532,9.164511,3.641876,3
29751658758364,-0.19142582,9.169296,3.6370904,3
29751661137271,-0.14356937,9.174082,3.6514473,3
29751663516125,-0.10049855,9.169296,3.6658044,3
29751665895031,-0.086141616,9.135797,3.6897326,3
29751668273937,-0.038285162,9.159725,3.6801612,3
29751670652844,-0.043070808,9.164511,3.67059,3
29751673031698,-0.038285162,9.169296,3.6610186,3
29751675410604,-0.07178468,9.159725,3.6514473,3
29751677789510,-0.09092726,9.135797,3.6610186,3
29751680168364,-0.148355,9.131011,3.6897326,3
29751682547271,-0.17228323,9.150154,3.723232,3
29751684926177,-0.19621146,9.126225,3.7423747,3
29751687305083,-0.25842485,9.126225,3.723232,3
29751689683937,-0.29192436,9.135797,3.7184465,3
29751692062844,-0.33499518,9.126225,3.7088752,3
29751694441750,-0.3924229,9.116654,3.7280176,3
29751696820656,-0.4211368,9.126225,3.7710886,3
29751699199510,-0.44506502,9.126225,3.790231,3
29751701578416,-0.4546363,9.107083,3.7854455,3
29751703957323,-0.47377887,9.083155,3.7758741,3
29751706336229,-0.47377887,9.078369,3.7758741,3
29751708715083,-0.43070808,9.083155,3.751946,3
29751711093989,-0.38763726,9.064013,3.737589,3
29751713472896,-0.3684947,9.092726,3.7663028,3
29751715851802,-0.32063824,9.107083,3.7663028,3
29751718230656,-0.27756742,9.092726,3.7710886,3
29751720609510,-0.23449662,9.097511,3.7663028,3
29751722988469,-0.19621146,9.097511,3.7328033,3
29751725367375,-0.15314065,9.102298,3.7136607,3
29751727746229,-0.11964113,9.116654,3.7136607,3
29751730125083,-0.10049855,9.131011,3.723232,3
29751732504041,-0.05742774,9.145369,3.7423747,3
29751734882948,-0.076570325,9.131011,3.751946,3
29751737261802,-0.086141616,9.135797,3.751946,3
29751739640708,-0.11485548,9.135797,3.7567315,3
29751742019614,-0.124426775,9.145369,3.751946,3
29751744398521,-0.12921242,9.150154,3.7758741,3
29751746777375,-0.148355,9.126225,3.7663028,3
29751749156281,-0.16271193,9.111869,3.7854455,3
29751751535187,-0.2009971,9.116654,3.804588,3
29751753914094,-0.22013968,9.135797,3.7998023,3
29751756292948,-0.22492532,9.116654,3.7663028,3
29751758671854,-0.2009971,9.12144,3.7615173,3
29751761050760,-0.2009971,9.107083,3.7663028,3
29751763429666,-0.20578274,9.111869,3.7471602,3
29751765808521,-0.19621146,9.12144,3.7710886,3
29751768187427,-0.17228323,9.111869,3.790231,3
29751770566333,-0.15792629,9.102298,3.7663028,3
29751772945187,-0.13399807,9.116654,3.7806597,3
29751775324094,-0.11006984,9.097511,3.7806597,3
29751777702948,-0.07178468,9.102298,3.7567315,3
29751780081906,-0.047856454,9.116654,3.7710886,3
29751782460760,-0.038285162,9.102298,3.7854455,3
29751784839666,0.009571291,9.131011,3.7758741,3
29751787218573,0.0047856453,9.12144,3.7806597,3
29751789597479,0.02871387,9.140582,3.7710886,3
29751791976333,0.023928227,9.135797,3.7710886,3
29751794355239,0.047856454,9.107083,3.7854455,3
29751796734146,0.02871387,9.131011,3.7998023,3
29751799113052,0.014356935,9.126225,3.7950168,3
29751801491906,-0.009571291,9.116654,3.790231,3
29751803870812,-0.0047856453,9.135797,3.7950168,3
29751806249719,-0.038285162,9.131011,3.7663028,3
29751808628625,-0.07178468,9.131011,3.737589,3
29751811007479,-0.1052842,9.145369,3.7423747,3
29751813386385,-0.11006984,9.140582,3.751946,3
29751815765291,-0.11964113,9.12144,3.751946,3
29751818144198,-0.14356937,9.116654,3.737589,3
29751820523052,-0.16749759,9.126225,3.723232,3
29751822901958,-0.17228323,9.111869,3.737589,3
29751825280864,-0.19142582,9.12144,3.7471602,3
29751827659771,-0.22013968,9.12144,3.723232,3
29751830038625,-0.2105684,9.107083,3.7280176,3
29751832417531,-0.19142582,9.111869,3.7567315,3
29751834796437,-0.20578274,9.102298,3.7328033,3
29751837175344,-0.19621146,9.131011,3.7423747,3
29751839554198,-0.16749759,9.102298,3.7328033,3
29751841933104,-0.15314065,9.107083,3.7136607,3
29751844312010,-0.13399807,9.12144,3.7184465,3
29751846690864,-0.124426775,9.126225,3.694518,3
29751849069771,-0.11485548,9.145369,3.6849468,3
