t_ns,qx,qy,qz,qw
29751614210396,0.39059833,0.40166217,0.58195156,0.58943444
29751618968208,0.390555,0.40059316,0.5826777,0.58947307
29751623725969,0.390912,0.40064666,0.5826466,0.58923084
29751628483781,0.3908937,0.401302,0.5822043,0.58923423
29751633241541,0.39012343,0.40197614,0.5817378,0.5897457
29751637999354,0.3891247,0.40263295,0.5812789,0.59040964
29751642757062,0.38824466,0.40344167,0.58071697,0.59098965
29751647514927,0.38765526,0.40397862,0.5803271,0.5913926
29751652272687,0.38730803,0.40420344,0.580146,0.591644
29751657030500,0.38754436,0.4041415,0.58016336,0.59151465
29751661788260,0.3880094,0.4038981,0.58030987,0.59123224
29751666546073,0.388483,0.4034249,0.5806226,0.5909372
29751671303833,0.38900915,0.40292826,0.580962,0.59059614
29751676061646,0.38945824,0.4025826,0.58120906,0.5902929
29751680819406,0.38965723,0.4023536,0.5813671,0.5901619
29751685577219,0.38961506,0.40217865,0.5814852,0.5901926
29751690334979,0.38943166,0.40219733,0.5814702,0.59031576
29751695092791,0.38912335,0.40234917,0.58136314,0.59052104
29751699850552,0.38865733,0.40249676,0.5812637,0.5908251
29751704608364,0.38819006,0.4026448,0.5811542,0.591139
29751709366125,0.38780913,0.40276384,0.58105797,0.59140253
29751714123937,0.3875868,0.40277523,0.5810314,0.59156674
29751718881646,0.38748467,0.40267187,0.5810839,0.59165233
29751723639510,0.38751307,0.40249854,0.58119226,0.5916453
29751728397219,0.38767108,0.4022966,0.5813272,0.5915464
29751733155083,0.38786975,0.4020442,0.58150446,0.5914137
29751737912844,0.38801992,0.40180105,0.58168215,0.5913057
29751742670656,0.38811302,0.4016203,0.5818211,0.5912306
29751747428416,0.38816243,0.4014535,0.581948,0.59118664
29751752186229,0.3881408,0.40130454,0.58205694,0.5911947
29751756943989,0.38810351,0.4012098,0.58212227,0.59121907
29751761701802,0.38810608,0.4011081,0.58218753,0.59122217
29751766459562,0.3881193,0.40101287,0.5822428,0.5912237
29751771217323,0.38814673,0.40087295,0.58232844,0.5912163
29751775975083,0.3882075,0.40070096,0.5824339,0.591189
29751780732896,0.38832954,0.40050158,0.5825572,0.5911225
29751785490708,0.38846937,0.400275,0.58270437,0.591039
29751790248469,0.38862562,0.4000508,0.5828558,0.59093875
29751795006281,0.38877782,0.39982527,0.5830098,0.5908395
29751799764041,0.38889736,0.39961523,0.5831525,0.5907619
29751804521854,0.38898885,0.39944106,0.5832709,0.5907026
29751809279614,0.38906485,0.39934012,0.58333975,0.5906528
29751814037427,0.38910484,0.39928493,0.5833774,0.59062666
29751818795187,0.38912433,0.39924636,0.58340347,0.590614
29751823553000,0.38912794,0.39924183,0.58340657,0.5906117
29751828310760,0.38910952,0.39925462,0.58339775,0.5906239
29751833068573,0.38908833,0.39925274,0.58339876,0.5906381
29751837826333,0.3890746,0.39925495,0.5833972,0.5906473
29751842584146,0.38909376,0.39923725,0.58340925,0.59063464
29751847341906,0.3891434,0.39921618,0.5834239,0.5906016
29751852099719,0.38920954,0.39919287,0.5834405,0.5905576
29751856857479,0.3892764,0.39916652,0.58345896,0.59051305
29751861615291,0.38935822,0.39913097,0.5834838,0.5904586
29751866373052,0.38943306,0.39911246,0.5834971,0.59040856
29751871130864,0.3894798,0.39911443,0.58349633,0.5903772
29751875888625,0.3895116,0.3991177,0.5834944,0.5903558
29751880646437,0.3895387,0.3991388,0.5834805,0.5903374
29751885404198,0.3895645,0.39916253,0.583465,0.5903198
29751890162010,0.3896079,0.39918575,0.58344966,0.5902904
29751894919771,0.38966095,0.39920738,0.58343583,0.59025455
29751899677583,0.38971603,0.39920864,0.58343565,0.59021753
29751904435344,0.389801,0.39920774,0.58343726,0.5901605
29751909193156,0.38990045,0.39919356,0.5834478,0.59009385
29751913950916,0.39001587,0.39916316,0.5834696,0.5900166
29751918708677,0.39012188,0.39914322,0.5834843,0.58994555
29751923466489,0.39019808,0.39915207,0.5834878,0.5898857
29751928224302,0.39024723,0.3991952,0.58347124,0.5898403
29751932982062,0.39025635,0.39927864,0.5834333,0.5898154
29751937739875,0.39021024,0.39940438,0.5833655,0.58982784
29751942497635,0.39013672,0.39954856,0.58328116,0.58986217
29751947255448,0.3900352,0.3997046,0.5831749,0.5899286
29751952013208,0.38991788,0.3998628,0.583067,0.5900057
29751956771021,0.3898114,0.40001106,0.5829658,0.59007555
29751961528781,0.38971043,0.4001457,0.5828737,0.59014183
29751966286594,0.38963953,0.40022922,0.5827926,0.5902122
29751971044354,0.38957313,0.40030795,0.58273864,0.59025586
29751975802166,0.389526,0.40035385,0.58270717,0.59028697
29751980559927,0.38948056,0.40038478,0.5826857,0.59031713
29751985317739,0.38943028,0.40041742,0.5826631,0.5903505
29751990075500,0.38937777,0.4004285,0.58265495,0.5903856
29751994833312,0.38930774,0.40044922,0.5826401,0.59043235
