t_ns,qx,qy,qz,qw,heading_acc_rad
29751628483781,0.35832366,-0.43063366,-0.6467677,0.51754266,-1.0
29751633241541,0.3591272,-0.42989397,-0.6471643,0.5171047,-1.0
29751637999354,0.3572767,-0.43114346,-0.6508973,0.51264155,-1.0
29751642757062,0.35824198,-0.43030426,-0.6513351,0.5121167,-1.0
29751647514927,0.36213106,-0.42700866,-0.6477433,0.5166753,-1.0
29751652272687,0.36239547,-0.42668194,-0.64796853,0.51647735,-1.0
29751657030500,0.36296025,-0.42635763,-0.6470532,0.51749516,-1.0
29751661788260,0.36269006,-0.42677963,-0.6467641,0.51769805,-1.0
29751666546073,0.36286026,-0.42661816,-0.64566547,0.5190814,-1.0
29751671303833,0.3622814,-0.42712,-0.6453993,0.519404,-1.0
29751676061646,0.3628482,-0.42672193,-0.64395803,0.5211215,-1.0
29751680819406,0.362588,-0.42690888,-0.6438589,0.52127194,-1.0
29751685577219,0.36238348,-0.4268791,-0.64394295,0.5213347,-1.0
29751690334979,0.36124557,-0.42769307,-0.64549476,0.5195352,-1.0
29751695092791,0.36142585,-0.42740285,-0.64569026,0.51940566,-1.0
29751699850552,0.35822406,-0.42980653,-0.6500781,0.51414037,-1.0
29751704608364,0.35839084,-0.42938375,-0.65041536,0.5139509,-1.0
29751709366125,0.35726863,-0.43008575,-0.6521971,0.5118831,-1.0
29751714123937,0.35728082,-0.42988583,-0.65238565,0.51180226,-1.0
29751718881646,0.35678098,-0.430112,-0.65296257,0.5112249,-1.0
29751723639510,0.35657376,-0.4301472,-0.6530055,0.511285,-1.0
29751728397219,0.35608688,-0.4305039,-0.6532413,0.5110228,-1.0
29751733155083,0.35578647,-0.43069535,-0.65316164,0.51117253,-1.0
29751737912844,0.35534346,-0.43096936,-0.65329325,0.5110816,-1.0
29751742670656,0.3551262,-0.43106374,-0.65326655,0.5111871,-1.0
29751747428416,0.35522696,-0.4308698,-0.6529143,0.5117304,-1.0
29751752186229,0.35504544,-0.4308612,-0.6529773,0.5117832,-1.0
29751756943989,0.35451785,-0.43117368,-0.6535283,0.51118207,-1.0
29751761701802,0.35439682,-0.4311809,-0.6535621,0.5112167,-1.0
29751766459562,0.35464483,-0.43090013,-0.6531615,0.5117931,-1.0
29751771217323,0.35447714,-0.43093255,-0.65319425,0.5118402,-1.0
29751775975083,0.35478002,-0.430578,-0.6526074,0.5126766,-1.0
29751780732896,0.35454273,-0.430698,-0.65258545,0.51276785,-1.0
29751785490708,0.35427067,-0.4308374,-0.6525562,0.5128761,-1.0
29751790248469,0.3551256,-0.43006545,-0.6511662,0.5146961,-1.0
29751795006281,0.35485476,-0.43021676,-0.65112036,0.51481444,-1.0
29751799764041,0.35562223,-0.42949548,-0.64987206,0.5164618,-1.0
29751804521854,0.3554161,-0.4295869,-0.6498537,0.5165508,-1.0
29751809279614,0.35563377,-0.42938167,-0.64941907,0.51711786,-1.0
29751814037427,0.35557258,-0.42941722,-0.64939946,0.51715505,-1.0
29751818795187,0.35617873,-0.4288964,-0.6486098,0.5181601,-1.0
29751823553000,0.356176,-0.42889774,-0.64860517,0.5181667,-1.0
29751828310760,0.35659614,-0.42854363,-0.648126,0.5187699,-1.0
29751833068573,0.35659114,-0.42852685,-0.64814675,0.51876134,-1.0
29751837826333,0.3566038,-0.42850587,-0.6481447,0.5187724,-1.0
29751842584146,0.35657948,-0.428527,-0.6481392,0.5187787,-1.0
29751847341906,0.35697776,-0.42822084,-0.64759356,0.5194385,-1.0
29751852099719,0.35695162,-0.4282809,-0.64754677,0.5194653,-1.0
29751856857479,0.35715708,-0.42814583,-0.6472149,0.51984894,-1.0
29751861615291,0.35711858,-0.4282192,-0.6471569,0.5198871,-1.0
29751866373052,0.35781,-0.4276925,-0.646236,0.5209896,-1.0
29751871130864,0.35781714,-0.4277309,-0.64619267,0.5210069,-1.0
29751875888625,0.35856366,-0.42713735,-0.6452604,0.52213484,-1.0
29751880646437,0.35859182,-0.4271582,-0.6452286,0.5221377,-1.0
29751885404198,0.3586223,-0.42717823,-0.645198,0.52213824,-1.0
29751890162010,0.35893703,-0.42697525,-0.6448054,0.5225728,-1.0
29751894919771,0.35896072,-0.4270239,-0.6447593,0.5225737,-1.0
29751899677583,0.35917136,-0.42689812,-0.6444594,0.5229015,-1.0
29751904435344,0.3591687,-0.42697707,-0.64439476,0.5229185,-1.0
29751909193156,0.35943076,-0.42683417,-0.64397925,0.52336687,-1.0
29751913950916,0.35939747,-0.4269392,-0.6438944,0.5234084,-1.0
29751918708677,0.35940257,-0.4270131,-0.64378196,0.523483,-1.0
29751923466489,0.35941544,-0.42708012,-0.64370865,0.52350956,-1.0
29751928224302,0.35902596,-0.42749286,-0.6441855,0.522853,-1.0
29751932982062,0.3591255,-0.42749542,-0.6441357,0.52284396,-1.0
29751937739875,0.3590316,-0.4276496,-0.64441466,0.5224384,-1.0
29751942497635,0.35920173,-0.4275743,-0.6444168,0.5223804,-1.0
29751947255448,0.3592859,-0.42755687,-0.64457154,0.52214587,-1.0
29751952013208,0.35946894,-0.42744386,-0.6446204,0.522052,-1.0
29751956771021,0.3595228,-0.4274402,-0.64480716,0.5217873,-1.0
29751961528781,0.3596729,-0.4273479,-0.6448566,0.52169836,-1.0
29751966286594,0.35960463,-0.42741886,-0.64511186,0.5213716,-1.0
29751971044354,0.35968894,-0.42736113,-0.64515066,0.5213127,-1.0
29751975802166,0.3597356,-0.42732182,-0.64518297,0.5212727,-1.0
29751980559927,0.3595067,-0.42750204,-0.645533,0.5208494,-1.0
29751985317739,0.35954317,-0.42745608,-0.6455652,0.520822,-1.0
29751990075500,0.35925764,-0.42765877,-0.64596677,0.52035457,-1.0
29751994833312,0.35928443,-0.42759186,-0.64601284,0.5203338,-1.0
29751999591073,0.35928413,-0.42754054,-0.6461076,0.52025855,-1.0
29752004348885,0.3592962,-0.4274703,-0.64616394,0.5202379,-1.0
29752009106646,0.35942,-0.4272915,-0.646094,0.52038616,-1.0
29752013864406,0.35939762,-0.42722183,-0.64617103,0.5203632,-1.0
29752018622219,0.35945508,-0.42709148,-0.6461065,0.5205106,-1.0
29752023380031,0.35938016,-0.42706576,-0.6461619,0.52051467,-1.0
29752028137791,0.35955325,-0.42681673,-0.64589393,0.52093184,-1.0
29752032895604,0.35944933,-0.4268017,-0.6459467,0.52095044,-1.0
29752037653364,0.3591588,-0.42693767,-0.646218,0.52070284,-1.0
29752042411177,0.3590298,-0.42692214,-0.64627635,0.5207321,-1.0
29752047168937,0.35898665,-0.42682716,-0.646234,0.5208924,-1.0
29752051926750,0.35886088,-0.42679742,-0.6463092,0.52091,-1.0
29752056684510,0.35862392,-0.42685887,-0.6465204,0.5207608,-1.0
29752061442271,0.35848397,-0.42683396,-0.646596,0.52078366,-1.0
29752066200083,0.35820654,-0.42692173,-0.6468278,0.52061474,-1.0
29752070957896,0.35803375,-0.42690656,-0.64690626,0.52064854,-1.0
29752075715656,0.35786885,-0.42689735,-0.64697397,0.5206853,-1.0
29752080473469,0.3576793,-0.42691374,-0.6470815,0.5206685,-1.0
29752085231229,0.35751987,-0.42690113,-0.64714646,0.52070767,-1.0
29752089988989,0.35719943,-0.42703894,-0.64741194,0.52048445,-1.0
29752094746802,0.3570663,-0.4270306,-0.6474637,0.52051836,-1.0
29752099504614,0.35674453,-0.42720655,-0.6477594,0.52022654,-1.0
29752104262375,0.35664886,-0.42720753,-0.6477943,0.52024794,-1.0
29752109020187,0.35622308,-0.42750755,-0.6482447,0.5197319,-1.0
29752113777948,0.35615104,-0.42752963,-0.6482564,0.51974845,-1.0
29752118535708,0.35561252,-0.42795208,-0.6488393,0.5190417,-1.0
29752123293521,0.35554108,-0.42798403,-0.64884484,0.5190574,-1.0
29752128051281,0.35503986,-0.42837316,-0.64939046,0.51839674,-1.0
29752132809094,0.35499516,-0.42837816,-0.6494078,0.5184015,-1.0
29752137566906,0.3546437,-0.4286296,-0.6498185,0.5179193,-1.0
29752142324666,0.35463065,-0.42862296,-0.6498321,0.5179167,-1.0
