t_ns,gx,gy,gz,bx,by,bz
32144869779115,-0.02443459,-0.05253437,0.021991132,-0.012334555,1.4908008E-4,0.0055495976
32144872158021,-0.015882485,-0.07574723,0.03054324,-0.012334555,1.4908008E-4,0.0055495976
32144874536875,-0.0073303776,-0.08552107,0.040317077,-0.012334555,1.4908008E-4,0.0055495976
32144876915730,-0.0061086477,-0.09529491,0.042760536,-0.012334555,1.4908008E-4,0.0055495976
32144879294584,-0.0097738365,-0.098960094,0.043982264,-0.012334555,1.4908008E-4,0.0055495976
32144881673438,-0.019547673,-0.09407318,0.039095346,-0.012334555,1.4908008E-4,0.0055495976
32144884052344,-0.02443459,-0.08185588,0.032986697,-0.012334555,1.4908008E-4,0.0055495976
32144886431198,-0.021991132,-0.068416856,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
32144888810053,-0.015882485,-0.046425723,0.012217295,-0.012334555,1.4908008E-4,0.0055495976
32144891188907,-0.008552107,-0.020769402,0.0,-0.012334555,1.4908008E-4,0.0055495976
32144893567761,-0.0048869182,0.0024434591,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
32144895946667,-0.0073303776,0.028099779,-0.028099779,-0.012334555,1.4908008E-4,0.0055495976
32144898325521,-0.013439025,0.050090913,-0.041538805,-0.012334555,1.4908008E-4,0.0055495976
32144900704375,-0.017104214,0.068416856,-0.05253437,-0.012334555,1.4908008E-4,0.0055495976
32144903083230,-0.017104214,0.08307761,-0.05986475,-0.012334555,1.4908008E-4,0.0055495976
32144905462136,-0.013439025,0.092851445,-0.06597339,-0.012334555,1.4908008E-4,0.0055495976
32144907840990,-0.0073303776,0.09773836,-0.067195125,-0.012334555,1.4908008E-4,0.0055495976
32144910219844,-0.0061086477,0.09529491,-0.067195125,-0.012334555,1.4908008E-4,0.0055495976
32144912598698,-0.0061086477,0.086742796,-0.06352994,-0.012334555,1.4908008E-4,0.0055495976
32144914977605,-0.012217295,0.074525505,-0.05864302,-0.012334555,1.4908008E-4,0.0055495976
32144917356459,-0.015882485,0.05864302,-0.05253437,-0.012334555,1.4908008E-4,0.0055495976
32144919735313,-0.018325943,0.039095346,-0.042760536,-0.012334555,1.4908008E-4,0.0055495976
32144922114167,-0.014660755,0.023212861,-0.034208428,-0.012334555,1.4908008E-4,0.0055495976
32144924493021,-0.010995566,0.0036651888,-0.02443459,-0.012334555,1.4908008E-4,0.0055495976
32144926871928,-0.0097738365,-0.012217295,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32144929250782,-0.010995566,-0.028099779,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32144931629636,-0.014660755,-0.039095346,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32144934008490,-0.018325943,-0.045203995,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32144936387396,-0.018325943,-0.04886918,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32144938766250,-0.015882485,-0.046425723,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32144941145105,-0.012217295,-0.039095346,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32144943523959,-0.0097738365,-0.03176497,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32144945902865,-0.0097738365,-0.018325943,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
32144948281719,-0.010995566,-0.0036651888,-0.02443459,-0.012334555,1.4908008E-4,0.0055495976
32144950660573,-0.014660755,0.010995566,-0.03054324,-0.012334555,1.4908008E-4,0.0055495976
32144953039375,-0.013439025,0.02687805,-0.037873615,-0.012334555,1.4908008E-4,0.0055495976
32144955418282,-0.012217295,0.040317077,-0.046425723,-0.012334555,1.4908008E-4,0.0055495976
32144957797136,-0.0097738365,0.0537561,-0.050090913,-0.012334555,1.4908008E-4,0.0055495976
32144960176042,-0.008552107,0.05986475,-0.056199558,-0.012334555,1.4908008E-4,0.0055495976
32144962554896,-0.008552107,0.06475167,-0.05742129,-0.012334555,1.4908008E-4,0.0055495976
32144964933750,-0.0097738365,0.06475167,-0.05742129,-0.012334555,1.4908008E-4,0.0055495976
32144967312605,-0.012217295,0.06108648,-0.056199558,-0.012334555,1.4908008E-4,0.0055495976
32144969691511,-0.013439025,0.0537561,-0.0537561,-0.012334555,1.4908008E-4,0.0055495976
32144972070365,-0.012217295,0.046425723,-0.046425723,-0.012334555,1.4908008E-4,0.0055495976
32144974449219,-0.0097738365,0.034208428,-0.040317077,-0.012334555,1.4908008E-4,0.0055495976
32144976828073,-0.008552107,0.020769402,-0.034208428,-0.012334555,1.4908008E-4,0.0055495976
32144979206980,-0.010995566,0.0073303776,-0.02687805,-0.012334555,1.4908008E-4,0.0055495976
32144981585834,-0.012217295,-0.0061086477,-0.019547673,-0.012334555,1.4908008E-4,0.0055495976
32144983964636,-0.013439025,-0.015882485,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
32144986343542,-0.014660755,-0.02443459,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32144988722448,-0.014660755,-0.03176497,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32144991101303,-0.012217295,-0.034208428,-0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32144993480157,-0.012217295,-0.034208428,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32144995859011,-0.012217295,-0.02932151,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32144998237865,-0.014660755,-0.023212861,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145000616771,-0.013439025,-0.014660755,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
32145002995625,-0.014660755,-0.0061086477,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145005374480,-0.013439025,0.0073303776,-0.021991132,-0.012334555,1.4908008E-4,0.0055495976
32145007753334,-0.013439025,0.018325943,-0.02932151,-0.012334555,1.4908008E-4,0.0055495976
32145010132240,-0.010995566,0.028099779,-0.035430156,-0.012334555,1.4908008E-4,0.0055495976
32145012511094,-0.012217295,0.039095346,-0.039095346,-0.012334555,1.4908008E-4,0.0055495976
32145014889948,-0.012217295,0.046425723,-0.042760536,-0.012334555,1.4908008E-4,0.0055495976
32145017268803,-0.012217295,0.05131264,-0.045203995,-0.012334555,1.4908008E-4,0.0055495976
32145019647657,-0.012217295,0.05253437,-0.046425723,-0.012334555,1.4908008E-4,0.0055495976
32145022026563,-0.012217295,0.05253437,-0.045203995,-0.012334555,1.4908008E-4,0.0055495976
32145024405417,-0.012217295,0.04886918,-0.043982264,-0.012334555,1.4908008E-4,0.0055495976
32145026784271,-0.012217295,0.041538805,-0.040317077,-0.012334555,1.4908008E-4,0.0055495976
32145029163125,-0.013439025,0.035430156,-0.034208428,-0.012334555,1.4908008E-4,0.0055495976
32145031542032,-0.013439025,0.02443459,-0.028099779,-0.012334555,1.4908008E-4,0.0055495976
32145033920886,-0.013439025,0.013439025,-0.023212861,-0.012334555,1.4908008E-4,0.0055495976
32145036299740,-0.015882485,0.0024434591,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
32145038678594,-0.013439025,-0.0073303776,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32145041057448,-0.013439025,-0.015882485,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145043436355,-0.014660755,-0.021991132,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145045815209,-0.014660755,-0.02565632,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145048194063,-0.014660755,-0.02687805,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145050572865,-0.014660755,-0.02565632,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145052951771,-0.013439025,-0.02443459,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145055330678,-0.014660755,-0.019547673,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145057709532,-0.013439025,-0.012217295,-0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145060088386,-0.013439025,-0.0036651888,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145062467240,-0.012217295,0.0073303776,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
32145064846146,-0.013439025,0.017104214,-0.017104214,-0.012334555,1.4908008E-4,0.0055495976
32145067225000,-0.013439025,0.02443459,-0.021991132,-0.012334555,1.4908008E-4,0.0055495976
32145069603855,-0.012217295,0.03176497,-0.02443459,-0.012334555,1.4908008E-4,0.0055495976
32145071982709,-0.012217295,0.036651887,-0.028099779,-0.012334555,1.4908008E-4,0.0055495976
32145074361615,-0.012217295,0.039095346,-0.02932151,-0.012334555,1.4908008E-4,0.0055495976
32145076740469,-0.010995566,0.042760536,-0.02932151,-0.012334555,1.4908008E-4,0.0055495976
32145079119323,-0.010995566,0.041538805,-0.02687805,-0.012334555,1.4908008E-4,0.0055495976
32145081498178,-0.0097738365,0.037873615,-0.02687805,-0.012334555,1.4908008E-4,0.0055495976
32145083877032,-0.010995566,0.03176497,-0.02443459,-0.012334555,1.4908008E-4,0.0055495976
32145086255938,-0.010995566,0.02443459,-0.019547673,-0.012334555,1.4908008E-4,0.0055495976
32145088634792,-0.012217295,0.018325943,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145091013646,-0.012217295,0.010995566,-0.013439025,-0.012334555,1.4908008E-4,0.0055495976
32145093392500,-0.010995566,0.0036651888,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145095771407,-0.0097738365,-0.0024434591,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145098150261,-0.010995566,-0.0073303776,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145100529115,-0.012217295,-0.012217295,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145102907969,-0.012217295,-0.014660755,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145105286823,-0.012217295,-0.017104214,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145107665730,-0.010995566,-0.015882485,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145110044584,-0.010995566,-0.012217295,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145112423438,-0.012217295,-0.008552107,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145114802292,-0.010995566,-0.0024434591,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145117181146,-0.010995566,0.0024434591,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
32145119560053,-0.010995566,0.008552107,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145121938907,-0.010995566,0.015882485,-0.018325943,-0.012334555,1.4908008E-4,0.0055495976
32145124317761,-0.010995566,0.021991132,-0.023212861,-0.012334555,1.4908008E-4,0.0055495976
32145126696615,-0.0097738365,0.02565632,-0.023212861,-0.012334555,1.4908008E-4,0.0055495976
32145129075521,-0.0097738365,0.028099779,-0.02565632,-0.012334555,1.4908008E-4,0.0055495976
32145131454375,-0.008552107,0.02932151,-0.02687805,-0.012334555,1.4908008E-4,0.0055495976
32145133833178,-0.010995566,0.03054324,-0.02687805,-0.012334555,1.4908008E-4,0.0055495976
32145136212084,-0.010995566,0.03054324,-0.02443459,-0.012334555,1.4908008E-4,0.0055495976
32145138590938,-0.010995566,0.028099779,-0.023212861,-0.012334555,1.4908008E-4,0.0055495976
32145140969844,-0.010995566,0.023212861,-0.021991132,-0.012334555,1.4908008E-4,0.0055495976
32145143348698,-0.010995566,0.018325943,-0.020769402,-0.012334555,1.4908008E-4,0.0055495976
32145145727553,-0.0097738365,0.013439025,-0.017104214,-0.012334555,1.4908008E-4,0.0055495976
32145148106407,-0.0097738365,0.008552107,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145150485313,-0.010995566,0.0061086477,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
32145152864167,-0.010995566,0.0024434591,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
32145155243021,-0.010995566,-0.0,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145157621875,-0.0097738365,-0.0024434591,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32145160000782,-0.0097738365,-0.0024434591,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32145162379636,-0.008552107,-0.0036651888,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145164758490,-0.008552107,-0.0,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145167137344,-0.010995566,-0.0,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145169516198,-0.0097738365,0.0036651888,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145171895105,-0.0097738365,0.0073303776,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
32145174273959,-0.0097738365,0.010995566,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
32145176652813,-0.010995566,0.013439025,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
32145179031667,-0.0097738365,0.018325943,-0.017104214,-0.012334555,1.4908008E-4,0.0055495976
32145181410521,-0.0097738365,0.019547673,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145183789428,-0.008552107,0.021991132,-0.014660755,-0.012334555,1.4908008E-4,0.0055495976
32145186168230,-0.0097738365,0.021991132,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145188547136,-0.0097738365,0.020769402,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145190925990,-0.010995566,0.019547673,-0.015882485,-0.012334555,1.4908008E-4,0.0055495976
32145193304896,-0.0097738365,0.018325943,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
32145195683750,-0.010995566,0.012217295,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145198062605,-0.012217295,0.0097738365,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145200441459,-0.010995566,0.0048869182,-0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145202820365,-0.010995566,-0.0012217296,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145205199219,-0.012217295,-0.0048869182,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145207578073,-0.010995566,-0.0061086477,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145209956928,-0.010995566,-0.0097738365,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145212335834,-0.012217295,-0.010995566,0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145214714688,-0.013439025,-0.012217295,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145217093542,-0.013439025,-0.010995566,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145219472396,-0.012217295,-0.012217295,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145221851250,-0.012217295,-0.0097738365,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145224230157,-0.012217295,-0.0061086477,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145226609011,-0.012217295,-0.0012217296,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145228987865,-0.010995566,0.0012217296,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145231366719,-0.012217295,0.0061086477,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145233745573,-0.012217295,0.0097738365,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145236124480,-0.010995566,0.012217295,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32145238503334,-0.010995566,0.014660755,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145240882188,-0.010995566,0.019547673,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
32145243261042,-0.012217295,0.019547673,-0.012217295,-0.012334555,1.4908008E-4,0.0055495976
32145245639948,-0.010995566,0.019547673,-0.010995566,-0.012334555,1.4908008E-4,0.0055495976
32145248018803,-0.010995566,0.017104214,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145250397657,-0.012217295,0.020769402,-0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
32145252776511,-0.012217295,0.019547673,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32145255155365,-0.013439025,0.013439025,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145257534271,-0.014660755,0.008552107,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145259913125,-0.014660755,0.0048869182,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145262291928,-0.012217295,-0.0012217296,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145264670834,-0.0097738365,-0.0036651888,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145267049740,-0.0097738365,-0.0061086477,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145269428594,-0.0097738365,-0.010995566,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145271807448,-0.012217295,-0.012217295,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145274186303,-0.012217295,-0.010995566,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145276565157,-0.013439025,-0.0097738365,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145278944063,-0.010995566,-0.0061086477,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145281322917,-0.0097738365,-0.0036651888,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145283701771,-0.0097738365,0.0024434591,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145286080625,-0.010995566,0.0048869182,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145288459532,-0.012217295,0.0097738365,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145290838386,-0.013439025,0.012217295,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145293217240,-0.010995566,0.013439025,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145295596094,-0.010995566,0.014660755,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145297974948,-0.010995566,0.015882485,-0.008552107,-0.012334555,1.4908008E-4,0.0055495976
32145300353855,-0.010995566,0.015882485,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145302732709,-0.010995566,0.013439025,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145305111563,-0.012217295,0.012217295,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145307490417,-0.012217295,0.0097738365,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145309869323,-0.014660755,0.0061086477,-0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145312248178,-0.012217295,0.0036651888,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145314627032,-0.012217295,0.0024434591,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145317005886,-0.012217295,-0.0024434591,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145319384688,-0.010995566,-0.0048869182,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145321763646,-0.013439025,-0.0048869182,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145324142500,-0.014660755,-0.0073303776,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145326521355,-0.013439025,-0.008552107,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145328900209,-0.014660755,-0.008552107,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145331279115,-0.014660755,-0.0073303776,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145333657969,-0.013439025,-0.0061086477,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145336036823,-0.013439025,-0.0048869182,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145338415678,-0.013439025,-0.0036651888,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145340794532,-0.014660755,0.0012217296,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145343173438,-0.015882485,0.0048869182,-0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145345552292,-0.015882485,0.008552107,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145347931146,-0.013439025,0.0097738365,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145350310000,-0.012217295,0.0097738365,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145352688907,-0.013439025,0.010995566,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145355067761,-0.013439025,0.010995566,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145357446615,-0.013439025,0.012217295,-0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
32145359825469,-0.014660755,0.012217295,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145362204375,-0.013439025,0.010995566,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145364583230,-0.013439025,0.010995566,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145366962084,-0.013439025,0.0073303776,-0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
32145369340938,-0.010995566,0.0073303776,-0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145371719792,-0.013439025,0.008552107,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145374098698,-0.013439025,0.0061086477,-0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145376477553,-0.014660755,0.0036651888,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145378856407,-0.013439025,0.0012217296,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145381235261,-0.012217295,0.0012217296,0.0,-0.012334555,1.4908008E-4,0.0055495976
32145383614115,-0.013439025,-0.0024434591,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145385993021,-0.013439025,-0.0048869182,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145388371875,-0.012217295,-0.0061086477,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145390750730,-0.013439025,-0.0073303776,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145393129584,-0.013439025,-0.0061086477,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145395508490,-0.013439025,-0.0073303776,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145397887344,-0.013439025,-0.0048869182,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145400266198,-0.014660755,-0.0048869182,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
32145402645053,-0.013439025,-0.0012217296,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
32145405023959,-0.013439025,-0.0012217296,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145407402813,-0.012217295,0.0012217296,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145409781667,-0.013439025,0.0036651888,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145412160521,-0.012217295,0.0048869182,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145414539375,-0.012217295,0.0073303776,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
32145416918282,-0.012217295,0.008552107,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145419297136,-0.010995566,0.0097738365,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145421675990,-0.012217295,0.0097738365,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145424054844,-0.012217295,0.010995566,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145426433750,-0.010995566,0.008552107,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145428812605,-0.010995566,0.008552107,-0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
32145431191459,-0.012217295,0.0097738365,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
