t_ns,gx,gy,gz,accuracy
32144867400261,-0.014508039,-0.027030766,0.0042760535,3
32144869779115,-0.012064579,-0.052687086,0.016493348,3
32144872158021,-0.0035124724,-0.07589995,0.025045456,3
32144874536875,0.0050396346,-0.08567379,0.034819294,3
32144876915730,0.006261364,-0.09544762,0.037262753,3
32144879294584,0.0025961753,-0.09911281,0.03848448,3
32144881673438,-0.007177661,-0.09422589,0.033597562,3
32144884052344,-0.012064579,-0.0820086,0.027488915,3
32144886431198,-0.00962112,-0.06856957,0.017715078,3
32144888810053,-0.0035124724,-0.04657844,0.0067195124,3
32144891188907,0.003817905,-0.020922119,-0.005497783,3
32144893567761,0.0074830935,0.002290743,-0.020158539,3
32144895946667,0.0050396346,0.027947064,-0.033597562,3
32144898325521,-0.0010690134,0.049938194,-0.04703659,3
32144900704375,-0.004734202,0.06826414,-0.058032155,3
32144903083230,-0.004734202,0.082924895,-0.06536253,3
32144905462136,-0.0010690134,0.09269873,-0.07147118,3
32144907840990,0.0050396346,0.09758565,-0.07269291,3
32144910219844,0.006261364,0.095142186,-0.07269291,3
32144912598698,0.006261364,0.08659008,-0.06902772,3
32144914977605,1.527162E-4,0.07437278,-0.064140804,3
32144917356459,-0.0035124724,0.058490302,-0.058032155,3
32144919735313,-0.0059559317,0.03894263,-0.048258316,3
32144922114167,-0.002290743,0.023060145,-0.03970621,3
32144924493021,0.0013744457,0.0035124724,-0.029932374,3
32144926871928,0.0025961753,-0.012370012,-0.021380268,3
32144929250782,0.0013744457,-0.028252495,-0.0140498895,3
32144931629636,-0.002290743,-0.03924806,-0.007941242,3
32144934008490,-0.0059559317,-0.04535671,-0.0042760535,3
32144936387396,-0.0059559317,-0.0490219,-0.0030543238,3
32144938766250,-0.0035124724,-0.04657844,-0.0042760535,3
32144941145105,1.527162E-4,-0.03924806,-0.0067195124,3
32144943523959,0.0025961753,-0.031917684,-0.0140498895,3
32144945902865,0.0025961753,-0.01847866,-0.020158539,3
32144948281719,0.0013744457,-0.003817905,-0.029932374,3
32144950660573,-0.002290743,0.0108428495,-0.03604102,3
32144953039375,-0.0010690134,0.026725333,-0.043371398,3
32144955418282,1.527162E-4,0.04016436,-0.051923506,3
32144957797136,0.0025961753,0.053603385,-0.055588696,3
32144960176042,0.003817905,0.059712034,-0.06169734,3
32144962554896,0.003817905,0.06459895,-0.06291907,3
32144964933750,0.0025961753,0.06459895,-0.06291907,3
32144967312605,1.527162E-4,0.06093376,-0.06169734,3
32144969691511,-0.0010690134,0.053603385,-0.059253883,3
32144972070365,1.527162E-4,0.046273008,-0.051923506,3
32144974449219,0.0025961753,0.03405571,-0.045814857,3
32144976828073,0.003817905,0.020616686,-0.03970621,3
32144979206980,0.0013744457,0.007177661,-0.032375835,3
32144981585834,1.527162E-4,-0.006261364,-0.025045456,3
32144983964636,-0.0010690134,-0.016035201,-0.020158539,3
32144986343542,-0.002290743,-0.024587307,-0.0140498895,3
32144988722448,-0.002290743,-0.031917684,-0.011606431,3
32144991101303,1.527162E-4,-0.034361143,-0.009162972,3
32144993480157,1.527162E-4,-0.034361143,-0.010384701,3
