t_ns,mx,my,mz,bx,by,bz
32144877085209,-27.806252,7.36875,21.206251,3.72,12.24,8.7
32144887085209,-27.825,7.1062503,20.90625,3.72,12.24,8.7
32144897085209,-27.337502,6.5437503,21.9375,3.72,12.24,8.7
32144907085209,-27.300001,7.55625,20.98125,3.72,12.24,8.7
32144917085209,-26.400002,6.5437503,21.675001,3.72,12.24,8.7
32144927085209,-27.35625,6.9187503,19.931252,3.72,12.24,8.7
32144937085209,-28.500002,6.1312504,22.3875,3.72,12.24,8.7
32144947085209,-27.862501,5.9812503,20.79375,3.72,12.24,8.7
32144957085209,-27.825,7.1062503,20.90625,3.72,12.24,8.7
32144967085209,-25.650002,5.7562504,18.69375,3.72,12.24,8.7
32144977085209,-27.375002,6.3,21.6375,3.72,12.24,8.7
32144987085209,-27.975,6.20625,20.94375,3.72,12.24,8.7
32144997085209,-27.562502,5.7562504,20.306252,3.72,12.24,8.7
32145007085209,-27.937502,6.4687505,20.625,3.72,12.24,8.7
32145017085209,-27.45,7.4062505,20.081251,3.72,12.24,8.7
32145027085209,-27.000002,5.71875,21.618752,3.72,12.24,8.7
32145037085209,-28.1625,6.3187504,22.2,3.72,12.24,8.7
32145047085209,-27.112501,6.0750003,22.087502,3.72,12.24,8.7
32145057085209,-27.675001,5.7562504,23.23125,3.72,12.24,8.7
32145067085209,-27.656252,6.0,23.98125,3.72,12.24,8.7
32145077085209,-28.3875,6.6562505,21.300001,3.72,12.24,8.7
32145087085209,-26.493752,6.1687503,22.7625,3.72,12.24,8.7
32145097085209,-28.875002,5.71875,21.84375,3.72,12.24,8.7
32145107085209,-27.937502,6.20625,19.556252,3.72,12.24,8.7
32145117085209,-26.493752,5.90625,21.712502,3.72,12.24,8.7
32145127085209,-27.4125,5.90625,21.206251,3.72,12.24,8.7
32145137085209,-27.768751,6.8625,22.44375,3.72,12.24,8.7
32145147085209,-27.900002,6.7125,21.225,3.72,12.24,8.7
32145157085209,-27.675001,6.5062504,22.29375,3.72,12.24,8.7
32145167085209,-26.38125,7.55625,21.487501,3.72,12.24,8.7
32145177085209,-26.906252,5.6062503,23.1375,3.72,12.24,8.7
32145187085209,-27.525002,6.39375,22.125,3.72,12.24,8.7
32145197085209,-29.212502,4.6687503,22.368752,3.72,12.24,8.7
32145207085209,-26.737501,5.49375,22.2,3.72,12.24,8.7
32145217085209,-28.218752,4.2937503,23.34375,3.72,12.24,8.7
32145227085209,-28.181252,5.925,21.13125,3.72,12.24,8.7
32145237085209,-28.706251,6.99375,23.15625,3.72,12.24,8.7
32145247085209,-27.88125,7.1062503,22.29375,3.72,12.24,8.7
32145257085209,-29.268751,4.6687503,23.75625,3.72,12.24,8.7
32145267085209,-26.868752,5.6062503,21.75,3.72,12.24,8.7
32145277085209,-26.550001,5.64375,21.712502,3.72,12.24,8.7
32145287085209,-29.19375,4.40625,20.53125,3.72,12.24,8.7
32145297085209,-28.556252,5.7562504,21.806252,3.72,12.24,8.7
32145307085209,-26.925001,5.9625,20.831251,3.72,12.24,8.7
32145317085209,-26.75625,6.1125,21.2625,3.72,12.24,8.7
32145327085209,-26.79375,6.1125,22.35,3.72,12.24,8.7
32145337085209,-28.087502,5.8125,22.050001,3.72,12.24,8.7
32145347085209,-27.393751,6.2812505,22.25625,3.72,12.24,8.7
32145357085209,-27.73125,5.86875,21.243752,3.72,12.24,8.7
32145367085209,-28.1625,5.30625,21.768751,3.72,12.24,8.7
32145377085209,-27.956251,4.96875,23.4375,3.72,12.24,8.7
32145387085209,-27.843752,6.6000004,23.23125,3.72,12.24,8.7
32145397085209,-27.13125,5.8125,21.31875,3.72,12.24,8.7
32145407085209,-29.04375,5.8125,22.63125,3.72,12.24,8.7
32145417085209,-28.575,6.5062504,21.46875,3.72,12.24,8.7
32145427085209,-28.63125,6.5062504,23.325,3.72,12.24,8.7
32145437085209,-26.8875,6.61875,22.650002,3.72,12.24,8.7
32145447085209,-28.3875,5.15625,23.025002,3.72,12.24,8.7
32145457085209,-29.5125,5.7562504,22.6875,3.72,12.24,8.7
32145467085209,-27.581251,6.01875,22.143751,3.72,12.24,8.7
32145477085209,-25.743752,6.5062504,20.362501,3.72,12.24,8.7
32145487085209,-28.650002,5.49375,23.19375,3.72,12.24,8.7
32145497085209,-27.750002,5.86875,21.69375,3.72,12.24,8.7
32145507085209,-27.4125,5.90625,20.8875,3.72,12.24,8.7
32145517085209,-27.581251,6.01875,21.825,3.72,12.24,8.7
32145527085209,-26.531252,6.39375,20.456251,3.72,12.24,8.7
32145537085209,-29.306252,5.15625,22.987501,3.72,12.24,8.7
32145547085209,-28.875002,5.71875,21.84375,3.72,12.24,8.7
32145557085209,-28.612501,5.49375,22.425001,3.72,12.24,8.7
32145567085209,-27.35625,4.6687503,22.462502,3.72,12.24,8.7
32145577085209,-27.187502,5.5687504,22.10625,3.72,12.24,8.7
32145587085209,-29.062502,5.5687504,22.331251,3.72,12.24,8.7
32145597085209,-26.79375,6.61875,19.725,3.72,12.24,8.7
32145607085209,-26.98125,5.9625,22.21875,3.72,12.24,8.7
32145617085209,-27.806252,5.6062503,22.0125,3.72,12.24,8.7
32145627085209,-28.125002,5.8125,23.4375,3.72,12.24,8.7
32145637085209,-28.2,5.30625,22.837502,3.72,12.24,8.7
32145647085209,-28.66875,6.24375,23.34375,3.72,12.24,8.7
32145657085209,-26.831251,6.61875,21.112501,3.72,12.24,8.7
32145667085209,-28.81875,6.3562503,23.19375,3.72,12.24,8.7
32145677085209,-29.1375,5.0437503,22.050001,3.72,12.24,8.7
32145687085209,-28.968752,6.20625,22.59375,3.72,12.24,8.7
32145697085209,-28.968752,6.20625,22.59375,3.72,12.24,8.7
32145707085209,-28.5375,6.1312504,23.475,3.72,12.24,8.7
32145717085209,-28.406252,6.6562505,22.06875,3.72,12.24,8.7
32145727085209,-29.2875,5.4,23.587502,3.72,12.24,8.7
32145737085209,-28.1625,7.93125,21.225,3.72,12.24,8.7
32145747085209,-26.437502,6.1687503,21.225,3.72,12.24,8.7
32145757085209,-28.331251,7.0312505,21.73125,3.72,12.24,8.7
32145767085209,-25.575,6.6562505,21.112501,3.72,12.24,8.7
32145777085209,-27.618752,6.0,23.212502,3.72,12.24,8.7
32145787085209,-27.45,6.6562505,21.337502,3.72,12.24,8.7
32145797085209,-27.675001,4.5,21.73125,3.72,12.24,8.7
32145807085209,-26.56875,4.65,21.900002,3.72,12.24,8.7
32145817085209,-28.650002,5.25,22.125,3.72,12.24,8.7
32145827085209,-27.862501,5.9625,21.09375,3.72,12.24,8.7
32145837085209,-27.7875,6.8625,22.893751,3.72,12.24,8.7
32145847085209,-27.675001,6.5062504,22.743752,3.72,12.24,8.7
32145857085209,-28.706251,5.86875,22.275002,3.72,12.24,8.7
32145867085209,-27.0375,5.71875,22.6875,3.72,12.24,8.7
32145877085209,-27.300001,6.5437503,20.85,3.72,12.24,8.7
32145887085209,-27.581251,6.01875,21.825,3.72,12.24,8.7
