t_ns,qx,qy,qz,qw
32144882850469,0.39940572,0.39229298,0.5883079,0.5835024
32144887608178,0.4083838,0.38527966,0.59280276,0.5773795
32144892365886,0.4107469,0.3752351,0.59924865,0.5756619
32144897123646,0.4138923,0.36988616,0.60262275,0.5733439
32144901881355,0.41723225,0.36913538,0.6031514,0.5708456
32144906639115,0.41686195,0.36916575,0.6032549,0.5709871
32144911396823,0.4137827,0.3703654,0.60264665,0.5730884
32144916154584,0.41080824,0.37379172,0.6006001,0.57514846
32144920912292,0.40764925,0.37773296,0.598148,0.57737243
32144925670053,0.40372375,0.38073123,0.5962236,0.58014506
32144930427761,0.40064427,0.38306347,0.5946627,0.5823424
32144935185521,0.39905813,0.3850552,0.59328216,0.58352494
32144939943230,0.39819723,0.38592958,0.59262997,0.58419776
32144944700990,0.39778793,0.3857598,0.5926848,0.58453304
32144949458698,0.3981199,0.3854631,0.5928585,0.5843266
32144954216407,0.3987139,0.38522425,0.5930362,0.58389866
32144958974167,0.3987695,0.38494676,0.5932772,0.5837987
32144963731875,0.39845654,0.38505244,0.5932809,0.583939
32144968489636,0.3979211,0.3858106,0.592846,0.5842453
32144973247344,0.3969789,0.3868271,0.59221935,0.5848493
32144978005105,0.39578217,0.3878584,0.59154344,0.585661
32144982762761,0.39472252,0.38894242,0.5907928,0.58641434
32144987520573,0.39393017,0.38985407,0.5901283,0.5870105
32144992278282,0.39336103,0.39035633,0.58972514,0.5874635
32144997035990,0.39311644,0.39058134,0.5895171,0.5876865
32145001793750,0.39324704,0.3906132,0.5894601,0.58763504
32145006551459,0.39348343,0.3905243,0.5895175,0.5874783
32145011309219,0.39364168,0.39040092,0.589628,0.58734334
32145016066928,0.39367324,0.39041382,0.58967143,0.58727
32145020824688,0.39352664,0.39063904,0.58957946,0.5873108
32145025582396,0.39310488,0.39104638,0.5893563,0.5875461
32145030340157,0.39255193,0.39159647,0.5890178,0.5878887
32145035097865,0.3919347,0.39223644,0.58858734,0.588305
32145039855573,0.39136443,0.3928502,0.5881462,0.5887162
32145044613334,0.39088038,0.39329356,0.58780026,0.589087
32145049370990,0.39056975,0.3935755,0.58756083,0.5893436
32145054128803,0.39046416,0.3936655,0.58745587,0.5894581
32145058886511,0.39046228,0.39361614,0.5874654,0.5894828
32145063644271,0.39053065,0.3934953,0.58755344,0.5894305
32145068401980,0.39061445,0.393368,0.5876685,0.5893451
32145073159740,0.39063963,0.39331686,0.5877466,0.58928466
32145077917448,0.39051127,0.3933325,0.5877888,0.58931726
32145082675157,0.39028332,0.39345488,0.58774775,0.58942753
32145087432917,0.39003214,0.39366913,0.58762586,0.58957225
32145092190625,0.38975266,0.39389184,0.5874769,0.5897568
32145096948386,0.3894836,0.39408052,0.58735055,0.58993423
32145101706094,0.3893303,0.39423084,0.587219,0.59006596
32145106463855,0.3892877,0.39431068,0.5871293,0.5901299
32145111221563,0.38931623,0.39430872,0.58710366,0.59013796
32145115979271,0.38938662,0.39424527,0.58713436,0.59010327
32145120737032,0.38949558,0.39417633,0.5871855,0.5900266
32145125494740,0.38957128,0.39410973,0.58725196,0.58995503
32145130252500,0.38957873,0.39408836,0.5872949,0.58992165
32145135010209,0.38952717,0.39413524,0.5872959,0.5899234
32145139767969,0.38942823,0.394224,0.58726203,0.58996314
32145144525678,0.38927862,0.3943365,0.5871968,0.59005153
32145149283438,0.38909927,0.39445904,0.58711183,0.59017247
32145154041146,0.38896042,0.39457667,0.58702236,0.59027433
32145158798907,0.38884678,0.39468783,0.5869317,0.590365
32145163556615,0.38875642,0.39476445,0.58686656,0.5904381
32145168314323,0.38869473,0.3948134,0.58682483,0.5904875
32145173072084,0.38866517,0.39487344,0.58678776,0.5905036
32145177829792,0.3886373,0.39494848,0.5867498,0.5905095
32145182587553,0.38857114,0.39504066,0.58671,0.5905309
32145187345261,0.388488,0.3951639,0.58664984,0.5905629
32145192103021,0.38838094,0.39531338,0.5865689,0.5906137
32145196860730,0.38826072,0.3954796,0.58646595,0.5906837
32145201618490,0.3881387,0.3956426,0.58635587,0.5907639
32145206376198,0.3880273,0.3957909,0.58625567,0.5908372
32145211133959,0.3879495,0.39589596,0.58618474,0.5908883
32145215891667,0.38791543,0.39594153,0.5861539,0.59091073
32145220649375,0.38792333,0.3959471,0.5861501,0.5909056
32145225407136,0.38795415,0.39591554,0.58617145,0.59088534
32145230164844,0.3880017,0.39587644,0.586198,0.5908541
32145234922605,0.38804543,0.39581272,0.58625066,0.59081566
32145239680313,0.3880494,0.39578882,0.5862861,0.5907939
