t_ns,value
32144937998438,0.0
32149258002917,0.0
32153578002865,0.0
32157898009428,0.0
32162218004948,0.0
32166538002761,0.0
32169417999532,2.0
32169578006667,4.0
32169738002865,3.0
32169898001459,2.0
32170057999844,1.0
32170378005625,0.0
32173258021094,1.0
32173418003282,2.0
32173578005625,3.0
32173738003125,0.0
32176938166875,15.0
32177098002605,20.0
32177258006146,22.0
32177418000365,14.0
32177578043438,12.0
32177738005782,24.0
32177898005053,22.0
32178058000886,19.0
32178218004063,18.0
32178378003021,16.0
32178538000625,13.0
32178698000313,9.0
32178858002969,6.0
32179018007032,4.0
32179178004584,2.0
32179498007136,3.0
32179658002813,0.0
32179978003438,3.0
32180138004115,4.0
32180298007136,1.0
32180457999740,0.0
32180618002500,10.0
32180778003021,0.0
32181578002396,1.0
32181738001563,0.0
32182218006667,1.0
32182378000365,0.0
32183018000000,4.0
32183338002396,1.0
32183498001980,3.0
32183658001146,4.0
32184138001667,3.0
32184938002917,2.0
32185098002813,1.0
32185258002761,0.0
32185418000886,1.0
32185578209688,0.0
32186058000261,6.0
32186218123750,15.0
32186378002344,19.0
32186538007240,21.0
32186698001719,20.0
32186858046980,19.0
32187018002813,17.0
32187178007709,16.0
32187338000000,13.0
32187498002605,8.0
32187658002761,5.0
32187818007032,3.0
32187978000469,2.0
32188138004167,3.0
32188298005573,1.0
32188458003438,5.0
32188618001771,10.0
32188778004375,12.0
32188938003855,5.0
32189098002344,9.0
32189258005417,20.0
32189418002969,22.0
32189578002917,20.0
32189737999896,19.0
32189898220417,17.0
32190058001459,15.0
32190218003542,13.0
32190378000469,11.0
32190538125886,8.0
32190698002448,6.0
32190858006459,5.0
32191018000730,4.0
32191178045469,3.0
32191338003073,2.0
32191498005573,1.0
32191978002553,0.0
32192618001280,10.0
32192777999300,12.0
32193258001644,11.0
32193417999978,10.0
32193578004821,9.0
32193738002009,8.0
32193898001905,6.0
32194057998988,5.0
32194218003571,4.0
32194377999873,1.0
32194538005030,2.0
32194858137165,1.0
32195018000967,0.0
32195337998884,5.0
32195498050967,4.0
32195658000863,2.0
32195978000134,0.0
32196138001280,2.0
32196298003467,0.0
32196538000186,0.0
32196938001175,1.0
32197018124509,0.0
32197418002269,0.0
32197578004769,23.0
32197738002998,0.0
32198057999717,1.0
32198218001957,0.0
32198378005186,19.0
32198458002009,15.0
32198538003103,16.0
32198698001019,14.0
32198858001800,5.0
32198938000290,0.0
32199178155238,5.0
32199338001748,3.0
32199417999561,3.0
32199498004040,2.0
32199657998936,1.0
32199818081905,1.0
32200138005550,0.0
32200538004196,0.0
32201018001696,0.0
32201577999092,3.0
32201738002478,2.0
32201898001488,0.0
32202457999613,0.0
32202858002738,3.0
32203018004978,0.0
32203178001175,0.0
32203818000915,0.0
32204298001071,2.0
32204458001540,5.0
32204537999613,1.0
32204617999196,0.0
32205018015394,0.0
32205738001332,0.0
32206458001071,0.0
32206938002686,0.0
32207178002738,4.0
32207498006384,0.0
32207978001696,4.0
32208138000967,8.0
32208297999040,7.0
32208778002425,5.0
32209098002009,3.0
32209258003103,1.0
32209418003884,2.0
32209577999040,3.0
32209738003311,1.0
32210217999300,2.0
32210378001853,1.0
32210538002113,0.0
32212138174613,1.0
32212458001905,0.0
32213897999405,1.0
32214058006019,0.0
32216618001384,4.0
32216778004717,5.0
32216937999300,3.0
32217098101853,5.0
32217258001644,3.0
32217418002061,6.0
32217577999300,7.0
32217738001384,5.0
32217898004978,1.0
32218217999040,8.0
32218378002217,16.0
32218538001592,17.0
32218857999978,16.0
32219018002842,15.0
32219178000863,14.0
32219337999769,13.0
32219498001540,11.0
32219658003519,9.0
32219818001592,7.0
32219978000186,6.0
32220138002894,4.0
32220298002373,5.0
32220458004509,4.0
32220617999978,2.0
32220778152790,1.0
32221418084873,0.0
32221897999717,1.0
32222217999509,2.0
32222378002738,0.0
32222698003623,1.0
32222858001280,0.0
32223177999873,0.0
32223498005446,0.0
32223658003519,0.0
32224138001175,0.0
32224618008884,0.0
32225337999040,1.0
32225577999613,0.0
32225738088884,0.0
32226458000134,0.0
32226698005603,2.0
32226857999300,1.0
32227018003311,0.0
32227178001800,0.0
32227658003311,0.0
32228138001280,0.0
32228618002842,0.0
32229338001644,0.0
32229738004873,0.0
32230458003467,0.0
32231177998884,0.0
32231658002842,0.0
32232138001853,0.0
32232618004665,0.0
32232938004821,1.0
32233098002373,0.0
32236458005134,1.0
32236777998728,0.0
32241097999040,0.0
32241258004405,3.0
32241418004405,0.0
32243497998207,1.0
32243658077478,2.0
32243818001800,0.0
32244777998675,6.0
32244938002894,7.0
32245098001957,6.0
32245417998936,5.0
32245738001332,3.0
32245898001280,1.0
32246057999561,3.0
32246218002165,0.0
32246377999769,2.0
32246698004196,1.0
32247658008832,0.0
32247978126228,1.0
32248778004196,0.0
32253098004018,0.0
32253738001778,3.0
32253898003966,0.0
32254057998549,3.0
32254218003393,5.0
32254538000476,0.0
32255978003758,1.0
32256138002403,4.0
32256298001987,3.0
32256457998497,0.0
32256778001622,4.0
32256938001622,2.0
32257097998497,5.0
32257258002247,4.0
32257578088445,2.0
32257737999018,3.0
32258377999747,0.0
32258538001778,2.0
32258698001518,0.0
32258857999383,1.0
32259658003758,0.0
32260777998289,2.0
32261098004331,1.0
32261258001726,0.0
32263978003497,3.0
32264138001935,1.0
32264457999331,0.0
32265418000685,1.0
32265737999695,0.0
32265898024487,3.0
32266058001622,4.0
32266377999487,0.0
32266857999226,2.0
32267017999018,3.0
32267178001518,0.0
32267657998758,1.0
32267818000633,2.0
32268298002456,1.0
32269738003914,0.0
32270218019435,1.0
32270378001466,0.0
32272138001049,4.0
32272298002299,10.0
32272457999122,12.0
32272618001414,13.0
32272778001362,11.0
32272938000737,1.0
32273097999070,7.0
32273258006310,8.0
32273418001883,6.0
32273578003341,12.0
32273738000060,13.0
32273898118966,2.0
32274058001883,1.0
32274218002299,0.0
32274538001466,8.0
32274858005372,7.0
32275018005841,6.0
32275338005581,5.0
32275498000737,4.0
32275657999070,3.0
32275978001987,2.0
32276618000112,1.0
32277417999539,0.0
32280138000789,5.0
32280298005372,7.0
32280458000112,4.0
32280618000112,0.0
32280778003237,11.0
32280938004487,10.0
32281098000372,9.0
32281258005320,7.0
32281418001570,6.0
32281578001466,4.0
32281737999174,3.0
32281898224539,2.0
32282058001674,1.0
32282538102976,0.0
32284778002560,10.0
32284938001153,7.0
32285098002820,4.0
32285258006883,2.0
32285418003081,1.0
32285578001466,0.0
32285738001883,1.0
32285898004018,0.0
32287178001674,1.0
32287338000112,0.0
32290538152403,3.0
32290698002143,9.0
32290858004435,8.0
32291017999018,7.0
32291178053966,6.0
32291338003810,5.0
32291657998862,4.0
32291978000789,2.0
32292137998966,1.0
32292778001883,0.0
32293098001674,1.0
32293258001622,0.0
32294378000841,9.0
32294538001622,10.0
32294697998341,5.0
32294858122456,1.0
32295018002039,7.0
32295178006414,6.0
32295498005424,5.0
32295658004435,8.0
32295818002091,11.0
32295977999174,9.0
32296138004851,5.0
32296298001726,3.0
32296457999903,2.0
32296617999435,1.0
32296778001883,0.0
32296938001726,1.0
32297258001778,2.0
32297738004278,1.0
32297898001206,3.0
32298058004122,2.0
32298538202664,1.0
32299657998497,0.0
32300937999799,1.0
32301098001310,0.0
32301898013601,2.0
32302057998549,0.0
32302218002820,1.0
32302378001310,0.0
32306698002872,0.0
32311018000320,0.0
32312458005192,1.0
32312617999463,0.0
32313738004046,9.0
32313897999202,16.0
32314058003734,26.0
32314218003213,25.0
32314378000452,0.0
32314538000869,23.0
32314698004827,24.0
32314858002223,22.0
