t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5862913,20924525539952,28.5227031,77.5739882,154.0831299,3.7900925,0.0000000,,55,0.0008384,-0.0027035
2.8142912,20925753539900,28.5227031,77.5739882,154.0925293,3.7900925,0.0000000,,55,-0.0020959,-0.0027035
3.8195022,20926758750838,28.5227031,77.5739881,154.0979614,3.7900925,0.0000000,,63,-0.0050302,-0.0038167
4.8161647,20927755413390,28.5227031,77.5739881,154.1025391,3.7900925,0.0000000,,63,-0.0050302,-0.0049299
5.8103216,20928749570264,28.5227031,77.5739881,154.1079102,3.7900925,0.0000000,,62,-0.0050302,-0.0060431
6.8187374,20929757986045,28.5227032,77.5739881,154.1052856,3.7900925,0.0000000,,63,-0.0060083,0.0017493
7.8102844,20930749533024,28.5227032,77.5739881,154.1104126,3.7900925,0.0000000,,63,-0.0050302,0.0039757
8.8071233,20931746371929,28.5227032,77.5739882,154.1170654,3.7900925,0.0000000,,63,-0.0020959,0.0028625
9.8065135,20932745762190,28.5227032,77.5739882,154.1188354,3.7900925,0.0000000,,64,-0.0011178,0.0039757
10.8076569,20933746905522,28.5227032,77.5739882,154.1209106,3.7900925,0.0000000,,63,0.0008384,0.0039757
11.8087124,20934747961044,28.5227032,77.5739882,154.1319580,3.7900925,0.0000000,,63,0.0047507,0.0017493
12.8177428,20935756991408,28.5227031,77.5739883,154.1351929,3.7900925,0.0000000,,62,0.0076850,0.0006361
13.8105940,20936749842604,28.5227031,77.5739883,154.1397705,3.7900925,0.0000000,,61,0.0076850,0.0006361
14.8095981,20937748846771,28.5227031,77.5739883,154.1411133,3.7900925,0.0000000,,60,0.0096412,0.0006361
15.8146577,20938753906354,28.5227031,77.5739883,154.1496582,3.7900925,0.0000000,,59,0.0135535,-0.0027035
16.8106986,20939749947291,28.5226957,77.5739876,154.3203125,3.7900925,0.7400000,61.3000000,59,-0.0578470,-0.8264715
17.8180217,20940757270364,28.5226780,77.5739832,154.4118652,3.7900925,2.4200000,193.4000000,62,-0.4823374,-2.7957223
18.8112743,20941750522915,28.5226538,77.5739758,154.3214722,3.7900925,2.9900000,197.5000000,62,-1.2061230,-5.4874399
19.8174078,20942756656404,28.5226240,77.5739655,154.6679077,3.7900925,3.7000000,198.1000000,63,-2.2223572,-8.8070023
20.8073321,20943746580727,28.5225905,77.5739528,154.3143311,3.7900925,4.0800000,200.4000000,63,-3.4596393,-12.5373355
21.8149375,20944754186143,28.5225560,77.5739360,154.4109497,3.7900925,4.2800000,204.3000000,63,-5.1086968,-16.3845547
22.8123432,20945751591820,28.5225207,77.5739144,154.3723755,3.7900925,4.5600000,209.8000000,62,-7.2164778,-20.3108111
23.8134251,20946752673799,28.5224870,77.5738854,154.4308472,3.7900925,4.7900000,218.4000000,61,-10.0490226,-24.0556159
24.8090369,20947748285569,28.5224566,77.5738521,154.5578003,3.7900925,4.6700000,224.8000000,61,-13.3089921,-27.4386307
25.8166419,20948755890568,28.5224293,77.5738147,154.5623779,3.7900925,4.7700000,231.3000000,63,-16.9631313,-30.4798931
26.8109929,20949750241506,28.5224054,77.5737740,154.5540161,3.7900925,4.8100000,237.2000000,63,-20.9507988,-33.1471203
27.8134957,20950752744318,28.5223842,77.5737298,154.5449219,3.7900925,4.9400000,241.8000000,63,-25.2680821,-35.4993119
28.8186785,20951757927130,28.5223678,77.5736798,154.6407471,3.7900925,5.1100000,247.7000000,63,-30.1595035,-37.3316391
29.8067840,20952746032651,28.5223517,77.5736315,154.4870605,3.7900925,5.0500000,251.2000000,63,-34.8895403,-39.1172119
30.8088021,20953748050723,28.5223382,77.5735804,154.4024048,3.7900925,5.1400000,254.2000000,62,-39.8826829,-40.6255979
31.8192701,20954758518743,28.5223218,77.5735317,154.3679810,3.7900925,5.0400000,255.2000000,61,-44.6528213,-42.4512459
32.8128112,20955752059889,28.5223074,77.5734827,154.2885742,3.7900925,4.9500000,255.6000000,61,-49.4434995,-44.0475747
33.8149613,20956754209941,28.5223007,77.5734333,154.2885742,3.7900925,4.8000000,264.5000000,63,-54.2762356,-44.7989847
34.8173208,20957756569420,28.5223025,77.5733854,154.2512817,3.7900925,4.7100000,279.9000000,63,-58.9573679,-44.5941559
35.8168568,20958756105462,28.5223163,77.5733403,154.2006836,3.7900925,4.5800000,299.1000000,63,-63.3656135,-43.0668455
36.8175588,20959756807439,28.5223416,77.5733028,154.0340576,3.7900925,4.5100000,320.8000000,62,-67.0393145,-40.2426571
37.8159935,20960755242180,28.5223646,77.5732660,153.9904785,3.7900925,4.3500000,301.1000000,63,-70.6396588,-37.6878631
38.8185810,20961757829678,28.5223685,77.5732215,154.0641479,3.7900925,4.9600000,268.2000000,63,-74.9921534,-37.2548283
39.8187608,20962758009418,28.5223422,77.5731840,153.9111938,3.7900925,4.9700000,226.1000000,63,-78.6609639,-40.1780915
40.8147775,20963754026136,28.5223029,77.5731573,153.4759521,3.7900925,4.8400000,214.4000000,63,-81.2636578,-44.5529675
41.8073843,20964746632906,28.5222676,77.5731200,153.4581299,3.7900925,5.1600000,242.2000000,63,-84.9158409,-48.4870163
42.8092090,20965748457646,28.5222624,77.5730697,153.4781494,3.7900925,5.2800000,272.0000000,63,-89.8385611,-49.0614275
43.8150221,20966754270717,28.5222598,77.5730202,153.5695190,3.7900925,4.9500000,270.2000000,62,-94.6771657,-49.3475199
44.8148188,20967754067436,28.5222698,77.5729688,153.7339478,3.7900925,5.2800000,287.7000000,62,-99.7035633,-48.2432255
45.8161782,20968755426863,28.5222972,77.5729271,153.8765259,3.7900925,5.3200000,313.7000000,63,-103.7841492,-45.1897179
46.8085193,20969747767956,28.5223298,77.5728859,153.6542969,3.7900925,5.6400000,313.7000000,62,-107.8177868,-41.5584595
47.8087209,20970747969519,28.5223561,77.5728372,153.6770630,3.7900925,5.7800000,300.7000000,62,-112.5791224,-38.6296303
48.8174457,20971756694310,28.5223720,77.5727894,153.3759155,3.7900925,5.3100000,286.1000000,63,-117.2485177,-36.8585291
49.8110869,20972750335560,28.5223903,77.5727368,153.7850952,3.7900925,5.6800000,288.4000000,65,-122.4001106,-34.8247127
50.8134038,20973752652435,28.5224035,77.5726827,154.0758057,3.7900925,5.4500000,281.6000000,65,-127.6847237,-33.3508359
51.8162025,20974755451184,28.5224127,77.5726289,153.9587402,3.7900925,5.3800000,278.4000000,63,-132.9468407,-32.3322579
52.8083070,20975747555610,28.5224198,77.5725738,154.0928955,3.7900925,5.3200000,274.2000000,62,-138.3361092,-31.5429991
53.8074775,20976746726183,28.5224196,77.5725225,154.0170288,3.7900925,5.2300000,269.8000000,60,-143.3527259,-31.5585839
54.8168630,20977756111652,28.5224123,77.5724711,153.9119873,3.7900925,5.1100000,255.2000000,60,-148.3840139,-32.3756727
55.8074774,20978746726079,28.5224027,77.5724216,153.9889526,3.7900925,4.9900000,253.7000000,61,-153.2245747,-33.4476843
56.8066419,20979745890506,28.5223881,77.5723728,153.9384766,3.7900925,4.9600000,246.6000000,60,-157.9937350,-35.0696167
57.8175190,20980756767640,28.5223711,77.5723274,153.8873901,3.7900925,4.8900000,245.8000000,62,-162.4420822,-36.9598303
58.8120746,20981751323264,28.5223504,77.5722830,153.7160645,3.7900925,4.8200000,238.6000000,61,-166.7867521,-39.2663807
59.8089765,20982748225139,28.5223274,77.5722456,153.2675171,3.7900925,4.5000000,235.9000000,59,-170.4399132,-41.8222879
60.8154534,20983754702066,28.5223016,77.5722039,153.4529419,3.7900925,4.8800000,231.5000000,58,-174.5146306,-44.6932307
61.8178355,20984757084149,28.5222729,77.5721658,153.3051758,3.7900925,4.8800000,228.3000000,56,-178.2450607,-47.8925675
62.8116491,20985750897743,28.5222441,77.5721275,153.5100098,3.7900925,4.8600000,228.9000000,57,-181.9921183,-51.1041495
63.8082780,20986747526648,28.5222131,77.5720913,153.6291504,3.7900925,4.8600000,222.2000000,57,-185.5288869,-54.5472771
64.8096561,20987748904773,28.5221788,77.5720606,153.5593262,3.7900925,4.7800000,214.2000000,55,-188.5325972,-58.3666663
65.8075421,20988746790710,28.5221432,77.5720344,153.6986694,3.7900925,4.7400000,207.9000000,54,-191.0932333,-62.3263187
66.8163683,20989755616907,28.5221050,77.5720134,153.7127686,3.7900925,4.7900000,199.6000000,53,-193.1521099,-66.5831955
67.8082421,20990747490710,28.5220660,77.5719966,153.5537720,3.7900925,4.6700000,198.1000000,53,-194.7904084,-70.9213359
68.8072676,20991746516229,28.5220273,77.5719799,153.6583252,3.7900925,4.6000000,198.3000000,52,-196.4267508,-75.2372123
69.8186787,20992757927323,28.5219889,77.5719626,153.4617920,3.7900925,4.5800000,198.4000000,53,-198.1159099,-79.5107871
70.8144890,20993753737688,28.5219515,77.5719459,153.6248169,3.7900925,4.4500000,199.2000000,52,-199.7571427,-83.6752683
71.8077799,20994747028572,28.5219143,77.5719270,153.7734375,3.7900925,4.4600000,202.7000000,54,-201.6037740,-87.8108063
