t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,0.530667,8.911530,4.202517,0.000784,0.024588,-0.013093,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.010000,0.332345,8.916970,4.234270,0.000799,-0.001564,0.001075,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.020000,0.558057,8.909398,4.215698,-0.000452,-0.021548,0.011490,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.030000,0.850299,8.913331,4.191127,-0.000338,-0.009876,0.004951,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.040000,0.819827,8.898677,4.199404,-0.000364,0.013470,-0.006148,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.050000,0.561216,8.906659,4.222872,-0.000106,0.014216,-0.006083,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.060000,0.467352,8.910872,4.226408,0.000802,-0.004604,0.003313,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.070000,0.644812,8.904054,4.193781,0.000159,-0.014171,0.008194,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.080000,0.814702,8.893841,4.174626,0.000212,-0.003090,0.002293,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.090000,0.754500,8.890865,4.191393,0.000658,0.010958,-0.005335,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.100000,0.588392,8.895694,4.216079,0.000324,0.007936,-0.003128,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.110000,0.576166,8.898188,4.216747,0.000199,-0.005886,0.003750,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.120000,0.714883,8.899718,4.193901,0.000300,-0.008233,0.003685,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.130000,0.774625,8.908356,4.187938,0.000015,0.002166,-0.002406,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.140000,0.689933,8.918963,4.202521,-0.000432,0.007460,-0.005199,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.150000,0.602921,8.909725,4.199123,-0.000311,0.001302,-0.002247,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.160000,0.632513,8.893142,4.190357,0.000258,-0.005492,0.001839,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.170000,0.724818,8.883007,4.196820,0.000607,-0.003493,0.000575,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.180000,0.725105,8.905456,4.197873,-0.000030,0.004413,-0.004572,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.190000,0.628921,8.920943,4.201593,0.000705,0.006359,-0.006025,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.200000,0.600479,8.917547,4.191256,0.001565,-0.001490,-0.001983,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.210000,0.680998,8.908696,4.185936,0.000277,-0.006208,-0.000164,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.220000,0.739662,8.907112,4.194522,0.000016,0.000272,-0.002818,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.230000,0.670407,8.899849,4.197205,0.001430,0.007093,-0.006143,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.240000,0.579022,8.894228,4.202567,0.001153,0.003919,-0.004751,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.250000,0.599129,8.908932,4.207340,-0.000253,-0.003139,-0.000179,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.260000,0.689424,8.925049,4.201151,0.000478,-0.004330,0.000702,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.270000,0.717672,8.916238,4.196872,0.000757,0.002675,-0.002802,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.280000,0.634050,8.908168,4.206276,0.000707,0.006855,-0.004938,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.290000,0.564826,8.917323,4.201148,0.000720,0.001166,-0.002624,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.300000,0.604133,8.916036,4.205891,-0.000132,-0.006381,0.000954,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.310000,0.692936,8.911508,4.199034,-0.000271,-0.004018,0.000160,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.320000,0.693372,8.918617,4.191639,0.000320,0.003969,-0.003593,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.330000,0.614753,8.911497,4.200164,0.000234,0.006164,-0.003942,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.340000,0.570092,8.899476,4.203147,-0.000233,-0.000090,-0.000382,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.350000,0.621494,8.901720,4.201656,0.000171,-0.005831,0.003164,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.360000,0.705548,8.906841,4.193606,0.000596,-0.002392,0.001376,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.370000,0.698490,8.920734,4.192851,0.000662,0.004482,-0.002297,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.380000,0.609731,8.925207,4.206873,-0.000139,0.005459,-0.001907,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.390000,0.574087,8.911779,4.201932,-0.000179,-0.000806,0.001340,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.400000,0.637568,8.906070,4.186358,-0.000041,-0.005718,0.003536,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.410000,0.716902,8.907564,4.190226,0.000279,-0.001625,0.001354,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.420000,0.700664,8.918640,4.192990,0.000015,0.004449,-0.001572,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.430000,0.618668,8.917592,4.191963,-0.000632,0.003833,-0.002434,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.440000,0.606415,8.915493,4.195645,0.000338,-0.001785,0.000182,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.450000,0.663882,8.910749,4.196375,0.000991,-0.004595,0.002006,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.460000,0.715083,8.900772,4.192785,0.000494,-0.001042,0.000096,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.470000,0.691890,8.909594,4.196151,0.000384,0.003980,-0.002286,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.480000,0.624828,8.910269,4.200220,0.000456,0.003592,-0.002666,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.490000,0.622204,8.908388,4.206948,0.000268,-0.001612,-0.000581,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
0.500000,0.678112,8.908201,4.200368,0.000276,-0.003556,0.000639,0.000831,-0.002703,28.52270311,77.57398819,0.000000,,,CALIB
