t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,0.345367,8.834536,4.409655,0.000396,0.019109,-0.003884,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.010000,0.001724,8.883477,4.496529,-0.001092,0.029620,-0.010412,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.020000,-0.230706,8.794772,4.578391,-0.001240,0.000448,0.002598,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.030000,0.050555,8.760854,4.534271,0.000370,-0.030814,0.017230,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.040000,0.522102,8.810439,4.454244,0.001918,-0.021331,0.009896,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.050000,0.571231,8.818470,4.447313,0.000857,0.011206,-0.008805,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.060000,0.218137,8.752930,4.486173,-0.000179,0.018881,-0.012983,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.070000,-0.013795,8.772407,4.462988,0.000598,-0.001534,-0.004676,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.080000,0.085310,8.875611,4.389167,0.000111,-0.014580,-0.000097,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.090000,0.240760,8.882303,4.416096,-0.001103,-0.004915,-0.005230,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.100000,0.169046,8.768545,4.518400,-0.000796,0.009797,-0.009855,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.110000,-0.044811,8.709431,4.551760,0.000511,0.011425,-0.005747,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.120000,-0.135610,8.781939,4.498185,0.001981,0.001465,-0.000199,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.130000,-0.062487,8.813838,4.473371,0.001220,-0.006630,0.003675,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.140000,0.061725,8.745530,4.495989,0.000681,-0.006699,0.007591,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.150000,0.144939,8.732215,4.449653,0.001355,-0.000467,0.008250,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.160000,0.155061,8.839140,4.380570,0.001480,0.005865,0.005162,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.170000,0.112981,8.874727,4.363125,-0.000005,0.002778,0.006347,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.180000,0.139403,8.782273,4.428691,-0.001021,-0.005846,0.011251,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
0.190000,0.217685,8.760121,4.477837,-0.000213,-0.003216,0.008507,0.113530,-0.029878,28.52153813,77.57159067,0.000000,,,CALIB
