t_ns,gx,gy,gz,accuracy
21725306558204,1.527162E-4,0.007177661,-0.013286309,3
21725308937162,1.527162E-4,0.007177661,-0.014508039,3
21725311316121,-0.002290743,0.0059559317,-0.014508039,3
21725313695079,-0.0035124724,0.007177661,-0.012064579,3
21725316074037,-0.0010690134,0.007177661,-0.0108428495,3
21725318452996,-0.0010690134,0.004734202,-0.0108428495,3
21725320831954,-0.0010690134,0.0035124724,-0.0108428495,3
21725323210912,1.527162E-4,0.002290743,-0.0108428495,3
21725325589871,-0.0010690134,-1.527162E-4,-0.00962112,3
21725327968829,-0.002290743,-0.0025961753,-0.00962112,3
21725330347787,-0.0035124724,-0.0013744457,-0.008399391,3
21725332726798,-0.002290743,-0.0025961753,-0.007177661,3
21725335105756,-0.0010690134,-0.0025961753,-0.007177661,3
21725337484715,1.527162E-4,-0.0025961753,-0.007177661,3
21725339863673,-0.0010690134,-0.0025961753,-0.007177661,3
21725342242631,-0.002290743,-0.0013744457,-0.008399391,3
21725344621590,-0.002290743,-0.0025961753,-0.008399391,3
21725347000548,-0.0035124724,-0.0013744457,-0.0108428495,3
21725349379506,-0.002290743,-1.527162E-4,-0.0108428495,3
21725351758465,-0.002290743,0.002290743,-0.0108428495,3
21725354137423,-0.0010690134,0.0035124724,-0.012064579,3
21725356516381,-0.002290743,0.007177661,-0.014508039,3
21725358895340,-0.002290743,0.007177661,-0.015729768,3
21725361274298,-0.002290743,0.0108428495,-0.014508039,3
21725363653308,-0.002290743,0.012064579,-0.016951498,3
21725366032267,-0.0010690134,0.014508039,-0.018173227,3
21725368411225,-0.002290743,0.014508039,-0.018173227,3
21725370790183,-0.002290743,0.014508039,-0.018173227,3
21725373169142,-0.002290743,0.014508039,-0.018173227,3
21725375548100,-0.0010690134,0.014508039,-0.019394957,3
21725377927006,-0.0010690134,0.012064579,-0.018173227,3
21725380306017,-0.0010690134,0.0108428495,-0.019394957,3
21725382684975,-0.002290743,0.00962112,-0.019394957,3
21725385063933,-0.0035124724,0.00962112,-0.018173227,3
21725387442892,-0.0010690134,0.008399391,-0.018173227,3
21725389821850,-0.0010690134,0.007177661,-0.019394957,3
21725392200860,1.527162E-4,0.007177661,-0.016951498,3
21725394579819,1.527162E-4,0.004734202,-0.018173227,3
21725396958777,1.527162E-4,0.0035124724,-0.018173227,3
21725399337735,1.527162E-4,0.002290743,-0.018173227,3
21725401716694,1.527162E-4,0.002290743,-0.018173227,3
21725404095652,-0.0010690134,0.002290743,-0.018173227,3
21725406474610,1.527162E-4,0.0035124724,-0.018173227,3
21725408853569,0.0013744457,0.004734202,-0.019394957,3
21725411232527,0.0013744457,0.0059559317,-0.019394957,3
21725413611485,0.0013744457,0.008399391,-0.020616686,3
21725415990444,0.0025961753,0.00962112,-0.019394957,3
21725418369402,0.0025961753,0.013286309,-0.019394957,3
21725420748360,0.0025961753,0.014508039,-0.020616686,3
21725423127371,0.0025961753,0.016951498,-0.021838415,3
21725425506329,0.0025961753,0.019394957,-0.021838415,3
21725427885287,0.0025961753,0.021838415,-0.020616686,3
21725430264246,0.0025961753,0.023060145,-0.019394957,3
21725432643204,0.003817905,0.020616686,-0.018173227,3
21725435022162,0.0013744457,0.019394957,-0.015729768,3
21725437401069,0.0013744457,0.016951498,-0.014508039,3
21725439780079,0.0025961753,0.014508039,-0.014508039,3
21725442159037,0.0025961753,0.012064579,-0.012064579,3
