t_ns,qx,qy,qz,qw,heading_acc_rad
21725331524923,0.059451997,0.53436637,0.8261181,0.16866206,-1.0
21725336282840,0.059792403,0.53419673,0.82662976,0.16655906,-1.0
21725341040756,0.060114995,0.53427744,0.82702386,0.16421135,-1.0
21725345798673,0.06039272,0.53460485,0.8272631,0.16182113,-1.0
21725350556590,0.060735263,0.53440946,0.8277985,0.15958516,-1.0
21725355314506,0.060989875,0.5343104,0.8281964,0.1577445,-1.0
21725360072423,0.06119474,0.53428155,0.8285148,0.15608205,-1.0
21725364830392,0.06131122,0.534223,0.8287471,0.15499975,-1.0
21725369588308,0.06133612,0.5341212,0.82888603,0.1545974,-1.0
21725374346225,0.06128572,0.5340101,0.82893384,0.15474468,-1.0
21725379104142,0.061201032,0.53391266,0.82892346,0.15516952,-1.0
21725383862058,0.061114635,0.5337618,0.8289289,0.15569259,-1.0
21725388619975,0.061014794,0.53359365,0.82891685,0.15637098,-1.0
21725393377944,0.060901586,0.53346354,0.8288638,0.15713847,-1.0
21725398135860,0.060795467,0.5333464,0.82880616,0.15787938,-1.0
21725402893777,0.060727723,0.53308105,0.828855,0.15854372,-1.0
21725407651694,0.06065773,0.5328668,0.8288847,0.15913433,-1.0
21725412409610,0.06060016,0.53269684,0.8289223,0.15952934,-1.0
21725417167527,0.0605321,0.53257334,0.82893777,0.1598864,-1.0
21725421925496,0.06043298,0.532544,0.82889044,0.16026644,-1.0
21725426683412,0.060293145,0.5326078,0.8287676,0.16074201,-1.0
21725431441329,0.060124245,0.5327409,0.8285793,0.16133374,-1.0
21725436199194,0.059949964,0.5328734,0.82837063,0.162031,-1.0
21725440957162,0.059775412,0.53302485,0.8281365,0.16279222,-1.0
21725445715079,0.05962757,0.5331958,0.82790786,0.16344833,-1.0
21725450472996,0.05952349,0.5333446,0.827723,0.16393624,-1.0
21725455230965,0.059471134,0.5334565,0.82760113,0.16420619,-1.0
21725459988881,0.059481774,0.53352135,0.82755977,0.16420017,-1.0
21725464746798,0.05953958,0.53353953,0.8275954,0.16394044,-1.0
21725469504715,0.05964121,0.5334532,0.82774204,0.16344349,-1.0
21725474262631,0.059752397,0.5333289,0.8279398,0.16280541,-1.0
21725479020548,0.05985068,0.5331705,0.8281695,0.16211835,-1.0
21725483778517,0.05992262,0.5330177,0.8283889,0.16147192,-1.0
21725488536433,0.059939284,0.5328933,0.8285473,0.16106327,-1.0
21725493294350,0.059903115,0.53281134,0.82862425,0.16095202,-1.0
21725498052267,0.059832092,0.5327846,0.8286265,0.16105528,-1.0
21725502810183,0.059735466,0.5327958,0.82856435,0.16137373,-1.0
21725507568100,0.05962611,0.5328414,0.82845104,0.16184467,-1.0
21725512326069,0.059530362,0.5329084,0.8283215,0.16232143,-1.0
21725517083985,0.059449647,0.5329947,0.8281847,0.16276513,-1.0
21725521841902,0.059392776,0.5330894,0.82805836,0.16311833,-1.0
21725526599819,0.059360344,0.53316724,0.8279736,0.16330583,-1.0
21725531357735,0.059337143,0.5332372,0.827916,0.16337748,-1.0
21725536115652,0.059310284,0.5333112,0.8278693,0.16338263,-1.0
21725540873569,0.059271805,0.5333607,0.8278385,0.16339111,-1.0
21725545631537,0.059215713,0.53340065,0.8278048,0.1634515,-1.0
21725550389454,0.059149157,0.53345704,0.82775176,0.16356046,-1.0
21725555147371,0.05908452,0.53350455,0.82769686,0.16370642,-1.0
21725559905287,0.059024263,0.53353775,0.82764155,0.16389978,-1.0
21725564663204,0.058988117,0.53355104,0.8276005,0.16407676,-1.0
21725569421121,0.058974437,0.5335786,0.8275633,0.16417971,-1.0
21725574179090,0.058989342,0.5335979,0.8275479,0.16418895,-1.0
21725578937006,0.05902053,0.5335953,0.8275719,0.1640649,-1.0
21725583694923,0.05906883,0.5335807,0.8276274,0.16381498,-1.0
21725588452840,0.05911338,0.53355205,0.8277057,0.16349661,-1.0
21725593210756,0.05914436,0.5335316,0.8277851,0.16314976,-1.0
21725597968673,0.05915314,0.5335126,0.8278559,0.1628491,-1.0
21725602726642,0.05913475,0.5335385,0.82788604,0.16261737,-1.0
21725607484506,0.059094727,0.53358746,0.82787895,0.16250762,-1.0
21725612242475,0.059042197,0.5336401,0.82784563,0.16252351,-1.0
21725617000392,0.058983013,0.53369856,0.82778144,0.16268007,-1.0
21725621758308,0.05892704,0.53376484,0.82770187,0.16288741,-1.0
21725626516225,0.05887866,0.533839,0.8276102,0.16312768,-1.0
21725631274194,0.058843922,0.5338948,0.8275273,0.16337785,-1.0
