t_ns,ax,ay,az,accuracy
21725297568256,-0.82313097,8.963513,4.249653,3
21725299947267,-0.82313097,8.949157,4.2975097,3
21725302326225,-0.8279166,8.968299,4.273581,3
21725304705235,-0.8279166,8.949157,4.240082,3
21725307084194,-0.8327023,8.9348,4.206582,3
21725309463152,-0.82313097,8.944371,4.1587257,3
21725311842110,-0.8470592,8.9348,4.173083,3
21725314221069,-0.86141616,8.930014,4.182654,3
21725316600027,-0.8662018,8.920443,4.23051,3
21725318978985,-0.86141616,8.9348,4.2352962,3
21725321357944,-0.8470592,8.920443,4.206582,3
21725323736902,-0.8279166,8.9348,4.1587257,3
21725326115860,-0.80877405,8.939586,4.130012,3
21725328494819,-0.7800602,8.915657,4.1443686,3
21725330873777,-0.7369894,8.9013,4.139583,3
21725333252787,-0.70348984,8.906086,4.168297,3
21725335631746,-0.6795616,8.891729,4.1635113,3
21725338010704,-0.64606214,8.886943,4.1443686,3
21725340389662,-0.6029913,8.886943,4.1204405,3
21725342768621,-0.5838487,8.896515,4.091727,3
21725345147579,-0.55513483,8.877372,4.082155,3
21725347526537,-0.51206404,8.867801,4.125226,3
21725349905496,-0.4881358,8.843872,4.1635113,3
21725352284454,-0.4881358,8.848659,4.1443686,3
21725354663412,-0.4833502,8.853444,4.1204405,3
21725357042371,-0.47377887,8.839087,4.130012,3
21725359421329,-0.44985065,8.853444,4.106084,3
21725361800287,-0.47856453,8.834301,4.1204405,3
21725364179298,-0.5072784,8.85823,4.139583,3
21725366558256,-0.5407779,8.853444,4.15394,3
21725368937215,-0.57906306,8.848659,4.1491547,3
21725371316173,-0.6125626,8.834301,4.1635113,3
21725373695131,-0.6556334,8.872586,4.168297,3
21725376074090,-0.6795616,8.877372,4.168297,3
21725378452996,-0.6939186,8.891729,4.2017965,3
21725380832006,-0.7178468,8.882157,4.206582,3
21725383210965,-0.70348984,8.896515,4.2161536,3
21725385589923,-0.74177504,8.925228,4.240082,3
21725387968881,-0.76570326,8.930014,4.254439,3
21725390347840,-0.7848458,8.930014,4.2448673,3
21725392726850,-0.79920274,8.930014,4.2448673,3
21725395105808,-0.8039884,8.944371,4.240082,3
21725397484767,-0.80877405,8.949157,4.2687955,3
21725399863725,-0.79441714,8.9108715,4.2927237,3
21725402242683,-0.7800602,8.9108715,4.3262234,3
21725404621642,-0.7848458,8.920443,4.302295,3
21725407000600,-0.79441714,8.920443,4.3070807,3
21725409379558,-0.7609176,8.920443,4.2975097,3
21725411758517,-0.7513463,8.9013,4.278367,3
21725414137475,-0.7704889,8.896515,4.273581,3
21725416516433,-0.7513463,8.9108715,4.2687955,3
21725418895392,-0.7704889,8.915657,4.2448673,3
21725421274350,-0.80877405,8.9108715,4.220939,3
21725423653360,-0.8279166,8.920443,4.206582,3
21725426032319,-0.86141616,8.9348,4.1778684,3
21725428411277,-0.89491564,8.925228,4.1491547,3
21725430790235,-0.91884387,8.915657,4.1491547,3
21725433169194,-0.9523434,8.906086,4.1204405,3
21725435548152,-0.9667004,8.896515,4.1491547,3
21725437927058,-1.0001999,8.915657,4.1347976,3
21725440306069,-1.0097711,8.9013,4.1108694,3
21725442685027,-1.0097711,8.915657,4.1108694,3
21725445063985,-0.9810573,8.925228,4.0965123,3
21725447442944,-0.9667004,8.920443,4.101298,3
21725449821902,-0.93320084,8.939586,4.115655,3
21725452200860,-0.89013004,8.953942,4.125226,3
21725454579819,-0.86141616,8.944371,4.1347976,3
21725456958829,-0.7848458,8.958728,4.1443686,3
21725459337787,-0.7465607,8.949157,4.1587257,3
21725461716746,-0.6891329,8.949157,4.1635113,3
21725464095704,-0.6125626,8.9348,4.1778684,3
21725466474662,-0.5407779,8.891729,4.206582,3
21725468853621,-0.49292147,8.877372,4.23051,3
21725471232579,-0.4546363,8.886943,4.254439,3
21725473611537,-0.41156548,8.882157,4.254439,3
21725475990496,-0.37806597,8.85823,4.273581,3
21725478369454,-0.38763726,8.853444,4.2831526,3
21725480748412,-0.3684947,8.839087,4.2831526,3
21725483127371,-0.39720857,8.829515,4.2687955,3
21725485506381,-0.44506502,8.839087,4.278367,3
21725487885340,-0.52163535,8.839087,4.2592244,3
21725490264298,-0.5982057,8.848659,4.249653,3
21725492643256,-0.6556334,8.834301,4.249653,3
21725495022215,-0.7178468,8.882157,4.2352962,3
21725497401173,-0.7752745,8.9108715,4.2352962,3
21725499780131,-0.8422736,8.920443,4.23051,3
21725502159090,-0.8997013,8.930014,4.211368,3
21725504538048,-0.95712906,8.939586,4.1922255,3
21725506917006,-0.9810573,8.925228,4.1922255,3
21725509295965,-0.9954142,8.9348,4.182654,3
21725511674923,-0.9906286,8.973084,4.173083,3
21725514053933,-1.0097711,8.9826565,4.168297,3
21725516432892,-0.9810573,8.987442,4.1587257,3
21725518811850,-0.9810573,8.992228,4.139583,3
21725521190808,-0.9379865,8.9826565,4.1587257,3
21725523569767,-0.8805587,8.968299,4.15394,3
21725525948725,-0.8566305,8.973084,4.139583,3
21725528327683,-0.81834537,8.977871,4.1443686,3
21725530706642,-0.7848458,8.944371,4.1443686,3
21725533085600,-0.7704889,8.9348,4.130012,3
21725535464558,-0.75613195,8.915657,4.106084,3
21725537843517,-0.7609176,8.906086,4.115655,3
21725540222423,-0.75613195,8.872586,4.1443686,3
21725542601433,-0.7704889,8.863015,4.1347976,3
21725544980444,-0.80877405,8.843872,4.1204405,3
21725547359402,-0.8327023,8.853444,4.106084,3
21725549738360,-0.82313097,8.829515,4.0965123,3
21725552117319,-0.83748794,8.834301,4.101298,3
21725554496277,-0.8709874,8.839087,4.115655,3
21725556875235,-0.8757731,8.853444,4.1204405,3
21725559254194,-0.8997013,8.843872,4.1347976,3
21725561633152,-0.8853444,8.863015,4.1491547,3
21725564012110,-0.8709874,8.872586,4.1635113,3
21725566391069,-0.8422736,8.9108715,4.15394,3
21725568770027,-0.83748794,8.9013,4.1491547,3
21725571148985,-0.79920274,8.9013,4.1491547,3
21725573527996,-0.74177504,8.896515,4.15394,3
21725575906954,-0.6843473,8.915657,4.1635113,3
21725578285912,-0.65084773,8.915657,4.1922255,3
21725580664871,-0.59342,8.915657,4.1922255,3
21725583043829,-0.5407779,8.920443,4.1874394,3
21725585422787,-0.5168497,8.882157,4.197011,3
21725587801746,-0.47856453,8.877372,4.1874394,3
21725590180704,-0.47856453,8.882157,4.1874394,3
21725592559662,-0.4642076,8.896515,4.197011,3
21725594938621,-0.49292147,8.896515,4.197011,3
21725597317579,-0.5072784,8.896515,4.197011,3
21725599696537,-0.53599226,8.896515,4.1587257,3
21725602075496,-0.59342,8.920443,4.130012,3
21725604454506,-0.64606214,8.9108715,4.1204405,3
21725606833465,-0.6891329,8.939586,4.125226,3
21725609212371,-0.7609176,8.949157,4.125226,3
21725611591381,-0.7800602,8.939586,4.125226,3
21725613970340,-0.8662018,8.944371,4.130012,3
21725616349298,-0.91405827,8.939586,4.115655,3
21725618728256,-0.9284152,8.968299,4.125226,3
21725621107215,-0.9523434,8.977871,4.106084,3
21725623486173,-0.9762716,8.977871,4.101298,3
21725625865131,-0.9906286,9.020942,4.115655,3
21725628244090,-1.0001999,9.01137,4.1347976,3
21725630623048,-0.9810573,9.016156,4.1347976,3
21725633002058,-0.971486,9.016156,4.1347976,3
21725635381017,-0.94277215,9.025727,4.130012,3
21725637759975,-0.90448695,9.020942,4.125226,3
21725640138933,-0.89491564,9.006584,4.1347976,3
21725642517892,-0.89491564,8.977871,4.168297,3
21725644896850,-0.8709874,8.949157,4.2017965,3
21725647275808,-0.8757731,8.930014,4.2017965,3
21725649654767,-0.89013004,8.9348,4.211368,3
21725652033673,-0.9092726,8.9108715,4.2161536,3
21725654412683,-0.91405827,8.925228,4.2017965,3
21725656791642,-0.9284152,8.906086,4.211368,3
21725659170652,-0.9619147,8.9013,4.220939,3
21725661549558,-0.971486,8.896515,4.2257247,3
21725663928569,-0.971486,8.891729,4.2257247,3
21725666307527,-0.9667004,8.891729,4.249653,3
21725668686485,-0.98584294,8.882157,4.2352962,3
21725671065444,-0.9810573,8.872586,4.240082,3
21725673444402,-0.9810573,8.9013,4.23051,3
21725675823360,-0.9523434,8.886943,4.249653,3
21725678202319,-0.9092726,8.882157,4.2592244,3
21725680581277,-0.89491564,8.853444,4.2448673,3
21725682960235,-0.8422736,8.853444,4.220939,3
21725685339194,-0.8039884,8.863015,4.206582,3
21725687718152,-0.7609176,8.829515,4.197011,3
21725690097110,-0.7082755,8.819944,4.173083,3
21725692476121,-0.6795616,8.819944,4.1587257,3
21725694855079,-0.6221339,8.853444,4.139583,3
21725697234037,-0.56470615,8.853444,4.139583,3
21725699612996,-0.5024927,8.877372,4.115655,3
21725701991954,-0.4833502,8.886943,4.1204405,3
21725704370912,-0.44027936,8.863015,4.1347976,3
21725706749871,-0.44027936,8.863015,4.1204405,3
21725709128829,-0.41635114,8.85823,4.125226,3
21725711507787,-0.3924229,8.853444,4.130012,3
21725713886746,-0.39720857,8.843872,4.130012,3
21725716265704,-0.40677986,8.882157,4.139583,3
21725718644715,-0.39720857,8.891729,4.130012,3
21725721023673,-0.42592242,8.915657,4.130012,3
21725723402631,-0.41635114,8.9348,4.1443686,3
21725725781590,-0.4546363,8.949157,4.1874394,3
21725728160548,-0.46899325,8.939586,4.168297,3
21725730539506,-0.4642076,8.944371,4.173083,3
21725732918465,-0.4881358,8.949157,4.173083,3
21725735297423,-0.52163535,8.953942,4.1635113,3
21725737676381,-0.5455636,8.963513,4.1635113,3
21725740055340,-0.56470615,8.953942,4.1587257,3
21725742434298,-0.6125626,8.958728,4.1635113,3
21725744813256,-0.66041905,8.963513,4.1587257,3
21725747192215,-0.7465607,8.949157,4.1491547,3
21725749571225,-0.8039884,8.944371,4.115655,3
21725751950183,-0.85184485,8.949157,4.0965123,3
21725754329142,-0.9284152,8.953942,4.106084,3
21725756708100,-0.9810573,8.958728,4.115655,3
21725759087058,-1.0289137,8.958728,4.1108694,3
21725761466017,-1.0576276,8.953942,4.125226,3
21725763844975,-1.1150553,8.953942,4.15394,3
21725766223933,-1.1389836,8.939586,4.15394,3
21725768602892,-1.1772687,8.968299,4.1491547,3
21725770981850,-1.1916257,8.9826565,4.1491547,3
21725773360808,-1.1724831,9.01137,4.1587257,3
21725775739767,-1.1629118,8.997013,4.168297,3
21725778118725,-1.1389836,8.9826565,4.168297,3
21725780497735,-1.1006985,8.987442,4.197011,3
