t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.705067,8.798346,4.196849,0.000423,0.002231,-0.013302,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.010000,-0.746859,8.823832,4.167447,-0.000518,0.014428,-0.021238,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.020000,-0.911393,8.827102,4.207003,-0.001831,0.013027,-0.020618,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.030000,-1.001004,8.783543,4.265372,-0.002211,0.000696,-0.013732,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.040000,-0.974714,8.757255,4.274655,-0.001964,-0.007574,-0.010075,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.050000,-0.891547,8.743612,4.286544,-0.001752,-0.005078,-0.010832,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.060000,-0.855828,8.762254,4.316877,-0.001114,0.004989,-0.014471,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.070000,-0.934650,8.795234,4.362798,-0.000378,0.008279,-0.015061,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.080000,-1.003666,8.830806,4.441521,0.000844,0.002100,-0.009915,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.090000,-0.997085,8.887398,4.441116,0.002595,0.000833,-0.007629,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.100000,-1.003238,8.941566,4.387135,0.003277,0.006256,-0.010315,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.110000,-1.042393,8.952680,4.310604,0.003375,0.009832,-0.012690,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.120000,-1.053400,8.894351,4.232994,0.002693,0.007162,-0.013025,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.130000,-0.996383,8.805485,4.207881,0.001640,-0.000794,-0.009399,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.140000,-0.866437,8.776104,4.191260,0.000802,-0.003417,-0.007114,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.150000,-0.805551,8.816708,4.192553,-0.000243,0.004193,-0.010712,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.160000,-0.874211,8.852134,4.232497,-0.000287,0.009126,-0.015160,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.170000,-0.957000,8.827793,4.292027,-0.000134,0.005013,-0.015811,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.180000,-0.990801,8.779979,4.323057,-0.000221,-0.001450,-0.013181,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.190000,-0.965515,8.771753,4.334467,-0.000138,-0.004554,-0.009222,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.200000,-0.946142,8.790404,4.340456,0.000412,-0.000222,-0.008710,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.210000,-0.995033,8.822836,4.328546,0.001929,0.003876,-0.009208,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.220000,-1.018857,8.883695,4.302488,0.003090,0.000154,-0.006818,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.230000,-0.988019,8.958629,4.297509,0.001415,-0.002506,-0.005327,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.240000,-0.949432,8.979605,4.314798,-0.000461,0.003158,-0.006410,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.250000,-0.963281,8.916030,4.312022,0.000014,0.010981,-0.010057,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.260000,-1.016905,8.816625,4.277414,-0.000035,0.009987,-0.010830,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.270000,-0.978936,8.757621,4.289170,0.001453,-0.000339,-0.007845,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.280000,-0.859629,8.771625,4.196476,0.000980,-0.006059,-0.007038,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.290000,-0.701925,8.792119,4.186377,-0.007679,0.003450,-0.011869,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.300000,-0.837580,8.790808,4.397630,0.002932,0.016837,-0.018271,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.310000,-1.205550,8.818376,4.069562,-0.002429,0.006408,-0.014247,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.320000,-1.320078,8.777491,4.383128,-0.001145,-0.025274,0.000466,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.330000,-0.932061,8.779502,4.216618,-0.000136,-0.039312,0.008035,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.340000,-0.494932,8.788792,4.336740,-0.000582,0.002941,-0.009282,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.350000,-0.800039,8.826445,4.382604,-0.001024,0.053271,-0.028061,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.360000,-1.438296,8.902343,4.394363,0.001674,0.043770,-0.019083,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.370000,-1.647156,8.974301,4.395553,-0.000216,-0.010278,0.006798,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.380000,-1.262222,9.002530,4.326823,-0.000009,-0.052583,0.025738,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.390000,-0.676628,8.983410,4.311617,0.000029,-0.037498,0.017972,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.400000,-0.566197,8.914842,4.240225,-0.000482,0.015502,-0.007403,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.410000,-0.965788,8.846179,4.210533,-0.000334,0.039860,-0.019429,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.420000,-1.322042,8.824526,4.181448,-0.003248,0.010397,-0.007081,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.430000,-1.188946,8.819066,4.181551,-0.004602,-0.037646,0.013183,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.440000,-0.691752,8.772857,4.201250,-0.006301,-0.044787,0.016593,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.450000,-0.471456,8.746674,4.266436,-0.005002,-0.004972,-0.000104,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.460000,-0.774156,8.765632,4.333348,-0.003759,0.029732,-0.016874,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.470000,-1.192633,8.757176,4.352845,-0.002563,0.024034,-0.016727,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.480000,-1.303503,8.736300,4.390357,-0.000168,-0.015138,-0.000363,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.490000,-0.959508,8.760238,4.438284,-0.000011,-0.043876,0.014922,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.500000,-0.543964,8.802769,4.422028,0.001654,-0.021525,0.008406,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.510000,-0.660065,8.808655,4.327784,0.003551,0.029715,-0.011478,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.520000,-1.238809,8.896356,4.249468,0.003014,0.050921,-0.017331,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.530000,-1.678476,8.990090,4.237904,0.001478,0.020114,-0.004106,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.540000,-1.596723,8.992417,4.244268,-0.000705,-0.034066,0.018873,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.550000,-1.020704,8.925177,4.286734,-0.002008,-0.060048,0.031037,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
0.560000,-0.460246,8.805328,4.315841,-0.002289,-0.026185,0.015134,-0.357480,-0.397899,28.52154970,77.57159430,0.000000,,,CALIB
