t_s,t_ns,lat,lon,alt,acc_h,speed,bearing,n_sats_used,x_m,y_m
1.5838124,21359849110568,28.5215497,77.5715943,154.3136597,3.7900925,0.0000000,,50,-0.3587529,-0.3994798
2.4888124,21360754110516,28.5215514,77.5715959,154.3079834,3.7900925,0.0000000,,50,-0.2003008,-0.2124622
3.4907570,21361756055151,28.5215523,77.5715970,154.3588867,3.7900925,0.0000000,,55,-0.0897755,-0.1089346
4.4821029,21362747400984,28.5215527,77.5715978,154.5191040,3.7900925,0.0000000,,54,-0.0173962,-0.0688594
5.4809333,21363746231400,28.5215527,77.5715984,154.5518188,3.7900925,0.0000000,,56,0.0393336,-0.0610670
6.4899735,21364755271660,28.5215528,77.5715987,154.4696045,3.7900925,0.0000000,,55,0.0716108,-0.0521614
7.4830320,21365748330149,28.5215532,77.5715986,154.4049072,3.7900925,0.0000000,,55,0.0628079,-0.0042938
8.4829576,21366748255722,28.5215537,77.5715983,154.3271484,3.7900925,0.0000000,,59,0.0373774,0.0458002
9.4905690,21367755867128,28.5215544,77.5715985,154.2430420,3.7900925,0.0000000,,60,0.0491146,0.1237242
10.4844373,21368749735409,28.5215546,77.5715987,154.2524414,3.7900925,0.0000000,,62,0.0735670,0.1493278
11.4916872,21369756985356,28.5215547,77.5715988,154.2789307,3.7900925,0.0000000,,62,0.0843261,0.1548938
12.4849667,21370750264835,28.5215546,77.5715988,154.2963867,3.7900925,0.0000000,,63,0.0833480,0.1493278
13.4895721,21371754870251,28.5215546,77.5715988,154.3182373,3.7900925,0.0000000,,63,0.0823699,0.1437618
14.4849974,21372750295564,28.5215545,77.5715988,154.3395996,3.7900925,0.0000000,,61,0.0823699,0.1404222
15.4881960,21373753494157,28.5215546,77.5715988,154.3619995,3.7900925,0.0000000,,62,0.0862823,0.1437618
16.4861075,21374751405614,28.5215569,77.5716001,154.2543335,3.7900925,0.3900000,10.2000000,63,0.2124571,0.4053638
17.4913666,21375756664676,28.5215641,77.5716034,154.2020874,3.7900925,0.8000000,10.4000000,62,0.5274051,1.2024150
18.4862423,21376751540458,28.5215733,77.5716071,154.0974121,3.7900925,0.9800000,10.5000000,64,0.8902800,2.2243326
19.4913699,21377756668010,28.5215870,77.5716105,153.7311401,3.7900925,1.6900000,13.5000000,64,1.2238118,3.7527562
20.4884777,21378753775821,28.5216051,77.5716212,153.8836670,3.7900925,2.6200000,34.5000000,65,2.2762467,5.7631954
21.4869133,21379752211447,28.5216214,77.5716413,153.6728516,3.7900925,2.8300000,48.2000000,64,4.2402702,7.5810510
22.4829119,21380748210040,28.5216391,77.5716664,153.6430664,3.7900925,3.3500000,49.9000000,62,6.6962776,9.5514150
23.4850764,21381750374518,28.5216603,77.5716946,153.6245728,3.7900925,3.8400000,47.1000000,65,9.4574520,11.9136254
