t_s,lat,lon,x_m,y_m,v,heading_deg,mode,sim,k,sigma_pos,v_model,sigma_model,stop,tick_ms,model_ms,corridor_id,s_m,d_m
5.600,28.52268036,77.57399115,0.073,0.510,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.143,1,1.299,0.297,,,
5.700,28.52268036,77.57399115,0.073,0.510,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.141,1,0.881,0.682,,,
5.800,28.52267964,77.57399105,0.064,0.431,-0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.139,1,0.662,0.437,,,
5.900,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.140,1,0.929,0.563,,,
6.000,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.139,1,0.669,0.434,,,
6.100,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.139,1,1.330,0.356,,,
6.200,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.135,1,0.801,0.586,,,
6.300,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.137,1,0.646,0.453,,,
6.400,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.134,1,0.764,0.527,,,
6.500,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.135,1,0.853,0.660,,,
6.600,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.136,1,2.011,0.429,,,
6.700,28.52267964,77.57399105,0.064,0.431,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.135,1,1.395,1.136,,,
6.800,28.52267897,77.57399096,0.055,0.356,-0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.137,1,0.584,0.389,,,
6.900,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.135,1,0.572,0.398,,,
7.000,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.132,1,0.555,0.405,,,
7.100,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.136,1,2.541,0.456,,,
7.200,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.134,1,0.665,0.448,,,
7.300,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.134,1,0.638,0.443,,,
7.400,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.135,1,0.712,0.524,,,
7.500,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.131,1,0.644,0.450,,,
7.600,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.133,1,2.711,0.494,,,
7.700,28.52267897,77.57399096,0.055,0.356,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.135,1,0.615,0.431,,,
7.800,28.52267841,77.57399088,0.047,0.294,-0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.133,1,0.482,0.364,,,
7.900,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.133,1,0.549,0.387,,,
8.000,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.135,1,0.733,0.549,,,
8.100,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.132,1,2.138,0.340,,,
8.200,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.138,1,0.567,0.398,,,
8.300,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.133,1,0.668,0.477,,,
8.400,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.133,1,0.537,0.383,,,
8.500,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.138,1,0.784,0.573,,,
8.600,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.133,1,2.612,0.677,,,
8.700,28.52267841,77.57399088,0.047,0.294,0.000,0.000,GNSS_INS,0,1.0000,1.293,0.000,0.134,1,0.940,0.740,,,
8.800,28.52267801,77.57399202,0.158,0.249,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.138,1,0.839,0.424,SNU_R1,15.44,6.00
8.900,28.52267801,77.57399202,0.158,0.249,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.132,1,0.769,0.423,SNU_R1,15.44,6.00
9.000,28.52267801,77.57399202,0.158,0.249,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.139,1,0.570,0.411,SNU_R1,15.44,6.00
9.100,28.52267801,77.57399202,0.158,0.249,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.136,1,0.714,0.470,SNU_R1,15.44,6.00
9.200,28.52267801,77.57399202,0.158,0.249,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.134,1,0.565,0.408,SNU_R1,15.44,6.00
9.300,28.52267801,77.57399202,0.158,0.249,0.000,0.000,GNSS_INS,0,1.0000,3.000,0.000,0.143,0,0.731,0.528,SNU_R1,15.44,6.00
9.400,28.52267801,77.57399202,0.158,0.249,0.004,0.000,GNSS_INS,0,1.0000,3.000,0.009,0.145,0,0.537,0.414,SNU_R1,15.44,6.00
9.500,28.52267801,77.57399202,0.158,0.249,0.025,0.000,GNSS_INS,0,1.0000,3.000,0.051,0.156,0,1.508,1.194,SNU_R1,15.44,6.00
9.600,28.52267801,77.57399202,0.158,0.249,0.033,0.000,GNSS_INS,0,1.0000,3.000,0.041,0.160,0,1.068,0.797,SNU_R1,15.44,6.00
9.700,28.52267801,77.57399202,0.158,0.249,0.040,0.000,GNSS_INS,0,1.0000,3.000,0.048,0.156,0,0.748,0.411,SNU_R1,15.44,6.00
9.800,28.52267650,77.57399115,0.073,0.081,0.030,0.000,GNSS_INS,0,1.0000,2.352,0.017,0.162,0,0.683,0.526,SNU_R1,15.63,5.98
9.900,28.52267650,77.57399115,0.073,0.081,0.003,0.000,GNSS_INS,0,1.0000,2.352,0.012,0.164,1,0.823,0.541,SNU_R1,15.63,5.98
10.000,28.52267650,77.57399115,0.073,0.081,0.001,0.000,GNSS_INS,0,1.0000,2.352,0.008,0.160,1,0.565,0.399,SNU_R1,15.63,5.98
10.100,28.52267650,77.57399115,0.073,0.081,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.038,0.160,1,0.636,0.433,SNU_R1,15.63,5.98
10.200,28.52267650,77.57399115,0.073,0.081,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.008,0.159,1,0.568,0.402,SNU_R1,15.63,5.98
10.300,28.52267650,77.57399115,0.073,0.081,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.038,0.159,1,0.690,0.467,SNU_R1,15.63,5.98
10.400,28.52267650,77.57399115,0.073,0.081,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.013,0.159,1,0.599,0.411,SNU_R1,15.63,5.98
10.500,28.52267650,77.57399115,0.073,0.081,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.039,0.159,1,0.572,0.405,SNU_R1,15.63,5.98
10.600,28.52267650,77.57399115,0.073,0.081,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.014,0.157,1,0.692,0.445,SNU_R1,15.63,5.98
10.700,28.52267650,77.57399115,0.073,0.081,0.000,0.000,GNSS_INS,0,1.0000,2.352,0.015,0.162,1,0.866,0.481,SNU_R1,15.63,5.98
10.800,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.007,0.158,1,0.696,0.432,SNU_R1,15.71,5.98
10.900,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.039,0.157,1,0.567,0.389,SNU_R1,15.71,5.98
11.000,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.009,0.161,1,0.618,0.437,SNU_R1,15.71,5.98
11.100,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.036,0.160,1,0.607,0.427,SNU_R1,15.71,5.98
11.200,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.005,0.160,1,0.577,0.393,SNU_R1,15.71,5.98
11.300,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.033,0.159,1,0.385,0.258,SNU_R1,15.71,5.98
11.400,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.018,0.156,1,0.727,0.509,SNU_R1,15.71,5.98
11.500,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.028,0.161,1,0.762,0.392,SNU_R1,15.71,5.98
11.600,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.018,0.159,1,0.588,0.373,SNU_R1,15.71,5.98
11.700,28.52267583,77.57399079,0.038,0.006,0.000,0.000,GNSS_INS,0,1.0000,1.999,0.000,0.157,1,0.828,0.551,SNU_R1,15.71,5.98
11.800,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.155,1,0.955,0.514,SNU_R1,15.76,5.98
11.900,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.140,1,0.637,0.420,SNU_R1,15.76,5.98
12.000,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.137,1,0.476,0.283,SNU_R1,15.76,5.98
12.100,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.136,1,0.403,0.278,SNU_R1,15.76,5.98
12.200,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.135,1,0.382,0.295,SNU_R1,15.76,5.98
12.300,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.135,1,0.576,0.404,SNU_R1,15.76,5.98
12.400,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.134,1,0.774,0.547,SNU_R1,15.76,5.98
12.500,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.135,1,0.682,0.519,SNU_R1,15.76,5.98
12.600,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.135,1,0.651,0.450,SNU_R1,15.76,5.98
12.700,28.52267541,77.57399065,0.024,-0.040,0.000,0.000,GNSS_INS,0,1.0000,1.768,0.000,0.135,1,0.600,0.413,SNU_R1,15.76,5.98
12.800,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.136,1,0.681,0.445,SNU_R1,15.79,5.99
12.900,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.135,1,0.821,0.648,SNU_R1,15.79,5.99
13.000,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.136,1,0.634,0.437,SNU_R1,15.79,5.99
13.100,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.136,1,0.706,0.539,SNU_R1,15.79,5.99
13.200,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.134,1,0.906,0.482,SNU_R1,15.79,5.99
13.300,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.136,1,1.085,0.869,SNU_R1,15.79,5.99
13.400,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.136,1,0.518,0.300,SNU_R1,15.79,5.99
13.500,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.134,1,0.601,0.411,SNU_R1,15.79,5.99
13.600,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.135,1,0.785,0.535,SNU_R1,15.79,5.99
13.700,28.52267513,77.57399058,0.018,-0.071,0.000,0.000,GNSS_INS,0,1.0000,1.602,0.000,0.135,1,1.434,1.079,SNU_R1,15.79,5.99
13.800,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.135,1,0.788,0.439,SNU_R1,15.81,5.99
13.900,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.135,1,0.702,0.428,SNU_R1,15.81,5.99
14.000,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.133,1,0.873,0.641,SNU_R1,15.81,5.99
14.100,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.134,1,0.651,0.482,SNU_R1,15.81,5.99
14.200,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.135,1,0.988,0.547,SNU_R1,15.81,5.99
14.300,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.133,1,0.680,0.454,SNU_R1,15.81,5.99
14.400,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.134,1,0.651,0.404,SNU_R1,15.81,5.99
14.500,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.134,1,0.863,0.701,SNU_R1,15.81,5.99
14.600,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.136,1,0.587,0.409,SNU_R1,15.81,5.99
14.700,28.52267494,77.57399051,0.011,-0.093,0.000,0.000,GNSS_INS,0,1.0000,1.476,0.000,0.140,1,0.589,0.418,SNU_R1,15.81,5.99
14.800,28.52267480,77.57399046,0.006,-0.108,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.142,1,1.314,0.893,SNU_R1,15.83,5.99
14.900,28.52267480,77.57399046,0.006,-0.108,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.148,0,0.772,0.587,SNU_R1,15.83,5.99
15.000,28.52267480,77.57399046,0.006,-0.108,0.000,0.000,GNSS_INS,0,1.0000,1.375,0.000,0.154,0,0.546,0.428,SNU_R1,15.83,5.99
15.100,28.52267480,77.57399046,0.006,-0.108,0.000,-0.022,GNSS_INS,0,1.0000,1.375,0.000,0.162,0,0.582,0.351,SNU_R1,15.83,5.99
15.200,28.52267480,77.57399046,0.006,-0.108,0.065,-0.068,GNSS_INS,0,1.0000,1.375,0.151,0.169,0,0.610,0.493,SNU_R1,15.83,5.99
15.300,28.52267480,77.57399046,0.006,-0.108,0.167,0.044,GNSS_INS,0,1.0000,1.375,0.322,0.183,0,0.465,0.357,SNU_R1,15.83,5.99
15.400,28.52267480,77.57399046,0.006,-0.108,0.281,0.041,GNSS_INS,0,1.0000,1.375,0.468,0.196,0,0.479,0.362,SNU_R1,15.83,5.99
15.500,28.52267480,77.57399046,0.006,-0.108,0.383,0.107,GNSS_INS,0,1.0000,1.375,0.565,0.209,0,0.528,0.404,SNU_R1,15.83,5.99
15.600,28.52267480,77.57399046,0.006,-0.108,0.497,0.162,GNSS_INS,0,1.0000,1.375,0.712,0.220,0,0.442,0.337,SNU_R1,15.83,5.99
15.700,28.52267480,77.57399046,0.006,-0.108,0.591,0.271,GNSS_INS,0,1.0000,1.375,0.792,0.239,0,0.533,0.404,SNU_R1,15.83,5.99
15.800,28.52267471,77.57399038,-0.002,-0.118,0.694,0.372,GNSS_INS,0,1.0000,1.293,0.899,0.237,0,0.880,0.458,SNU_R1,15.84,5.98
15.900,28.52267471,77.57399038,-0.002,-0.118,0.745,0.613,GNSS_INS,0,1.0000,1.293,0.848,0.243,0,0.580,0.430,SNU_R1,15.84,5.98
16.000,28.52267471,77.57399038,-0.002,-0.118,0.835,0.668,GNSS_INS,0,1.0000,1.293,1.001,0.232,0,0.390,0.297,SNU_R1,15.84,5.98
16.100,28.52267471,77.57399038,-0.002,-0.118,0.898,0.600,GNSS_INS,0,1.0000,1.293,1.043,0.259,0,0.666,0.585,SNU_R1,15.84,5.98
16.200,28.52267471,77.57399038,-0.002,-0.118,0.974,1.245,GNSS_INS,0,1.0000,1.293,1.137,0.253,0,0.459,0.360,SNU_R1,15.84,5.98
16.300,28.52267471,77.57399038,-0.002,-0.118,1.050,1.485,GNSS_INS,0,1.0000,1.293,1.263,0.294,0,0.398,0.328,SNU_R1,15.84,5.98
16.400,28.52267471,77.57399038,-0.002,-0.118,1.175,1.560,GNSS_INS,0,1.0000,1.293,1.512,0.296,0,0.528,0.397,SNU_R1,15.84,5.98
16.500,28.52267471,77.57399038,-0.002,-0.118,1.305,1.787,GNSS_INS,0,1.0000,1.293,1.700,0.321,0,0.451,0.351,SNU_R1,15.84,5.98
16.600,28.52267471,77.57399038,-0.002,-0.118,1.477,1.793,GNSS_INS,0,1.0000,1.293,2.033,0.338,0,0.510,0.392,SNU_R1,15.84,5.98
16.700,28.52267471,77.57399038,-0.002,-0.118,1.645,1.962,GNSS_INS,0,1.0000,1.293,2.207,0.352,0,0.455,0.316,SNU_R1,15.84,5.98
16.800,28.52267399,77.57399042,0.002,-0.199,1.718,1.794,GNSS_INS,0,1.0000,1.223,2.483,0.343,0,0.733,0.517,SNU_R1,15.92,6.02
16.900,28.52267399,77.57399042,0.002,-0.199,1.890,1.319,GNSS_INS,0,1.0000,1.223,2.741,0.397,0,0.333,0.277,SNU_R1,15.92,6.02
17.000,28.52267399,77.57399042,0.002,-0.199,2.128,0.159,GNSS_INS,0,1.0000,1.223,3.256,0.416,0,0.652,0.447,SNU_R1,15.92,6.02
17.100,28.52267399,77.57399042,0.002,-0.199,2.367,-0.400,GNSS_INS,0,1.0000,1.223,3.413,0.420,0,0.620,0.367,SNU_R1,15.92,6.02
17.200,28.52267399,77.57399042,0.002,-0.199,2.543,-0.543,GNSS_INS,0,1.0000,1.223,3.418,0.461,0,0.575,0.389,SNU_R1,15.92,6.02
17.300,28.52267399,77.57399042,0.002,-0.199,2.727,0.024,GNSS_INS,0,1.0000,1.223,3.606,0.466,0,0.562,0.380,SNU_R1,15.92,6.02
17.400,28.52267399,77.57399042,0.002,-0.199,2.986,0.813,GNSS_INS,0,1.0000,1.223,4.069,0.446,0,0.595,0.489,SNU_R1,15.92,6.02
17.500,28.52267399,77.57399042,0.002,-0.199,3.144,1.534,GNSS_INS,0,1.0000,1.223,3.842,0.464,0,0.669,0.538,SNU_R1,15.92,6.02
17.600,28.52267399,77.57399042,0.002,-0.199,3.263,2.834,GNSS_INS,0,1.0000,1.223,3.797,0.470,0,0.595,0.497,SNU_R1,15.92,6.02
17.700,28.52267399,77.57399042,0.002,-0.199,3.295,4.254,GNSS_INS,0,1.0000,1.223,3.420,0.441,0,0.336,0.237,SNU_R1,15.92,6.02
17.800,28.52267225,77.57399089,0.048,-0.392,3.359,5.084,GNSS_INS,0,1.0000,1.164,3.640,0.471,0,0.459,0.300,SNU_R1,16.08,6.13
17.900,28.52267225,77.57399089,0.048,-0.392,3.447,4.824,GNSS_INS,0,1.0000,1.164,3.747,0.417,0,0.480,0.355,SNU_R1,16.08,6.13
