t_s,ax,ay,az,gx,gy,gz,x_m,y_m,lat,lon,speed_mps,bearing_deg,gnss_age_s,state
0.000000,-0.597821,8.942065,4.092212,-0.001436,-0.017792,-0.005268,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.010000,-0.416391,8.933487,4.089259,-0.001452,0.005331,-0.019078,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.020000,-0.522262,8.936440,4.149356,-0.001669,0.026034,-0.033416,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.030000,-0.745122,8.945080,4.155309,-0.000082,0.024056,-0.036680,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.040000,-0.817761,8.969591,4.098474,0.000542,0.002332,-0.028485,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.050000,-0.655841,8.979996,4.077603,-0.000249,-0.011501,-0.021766,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.060000,-0.463902,8.954138,4.087161,0.000059,0.000341,-0.027089,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.070000,-0.483053,8.924891,4.087487,0.000665,0.023406,-0.039363,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.080000,-0.711394,8.898894,4.097278,0.000457,0.033525,-0.045918,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.090000,-0.933336,8.901153,4.113240,0.000323,0.022580,-0.040385,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.100000,-0.981983,8.913882,4.121791,-0.000286,0.002869,-0.029384,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.110000,-0.855356,8.928049,4.129721,-0.000342,-0.005248,-0.024143,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.120000,-0.713852,8.957096,4.106811,0.000647,0.004059,-0.027564,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.130000,-0.710949,8.980350,4.077094,0.000783,0.017193,-0.032879,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.140000,-0.838979,8.989390,4.062772,-0.000149,0.020637,-0.032714,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.150000,-0.918658,8.977718,4.104757,-0.000535,0.011940,-0.027613,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.160000,-0.854480,8.919760,4.119357,-0.000233,0.002501,-0.023218,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.170000,-0.732672,8.854264,4.078022,-0.000144,0.002405,-0.022945,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.180000,-0.694523,8.852709,4.085097,0.000292,0.010648,-0.027409,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.190000,-0.761163,8.855608,4.123109,0.001006,0.018915,-0.032475,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.200000,-0.865518,8.910847,4.125331,0.000945,0.017190,-0.032963,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.210000,-0.897641,8.980614,4.100527,0.001902,0.008081,-0.028752,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.220000,-0.848001,8.997264,4.076279,0.002292,0.003944,-0.025236,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.230000,-0.824049,9.001724,4.088492,0.000069,0.008443,-0.025931,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.240000,-0.898889,8.968320,4.099212,-0.001184,0.016986,-0.026523,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.250000,-1.023104,8.925957,4.057121,-0.000928,0.020429,-0.023968,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.260000,-1.130958,8.960766,4.032021,-0.001612,0.015521,-0.019181,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
0.270000,-1.176175,8.979927,4.033430,-0.002053,0.003282,-0.012487,-0.547433,-0.459952,28.52156415,77.57159219,0.000000,,,CALIB
