t_ns,wall_ms,sentence
21042177869700,1788550988351,"$GPGSV,1,1,04,06,61,030,40,12,34,321,39,13,00,000,39,19,44,042,43,1*69  "
21042178143502,1788550988351,"$GPGSV,1,1,04,06,61,030,37,11,76,245,30,21,26,161,26,24,33,249,33,8*62  "
21042178381835,1788550988351,"$GLGSV,1,1,02,20,62,307,41,19,32,026,42,1*76  "
21042178681523,1788550988351,"$GAGSV,2,1,07,02,59,100,37,15,35,215,34,18,61,022,41,25,09,124,28,7*77  "
21042179072408,1788550988351,"$GAGSV,2,2,07,30,56,333,39,34,88,121,38,36,35,039,44,7*4A  "
21042179322460,1788550988351,"$GAGSV,2,1,06,02,59,100,41,18,61,022,36,25,09,124,23,30,56,333,32,1*7B  "
21042179641367,1788550988351,"$GAGSV,2,2,06,34,88,121,26,36,35,039,29,1*70  "
21042180213971,1788550988351,"$GQGSV,1,1,02,02,23,101,47,03,32,061,39,1*68  "
21042180250169,1788550988351,"$GQGSV,1,1,02,02,23,101,39,03,32,061,32,8*63  "
21042180930065,1788550988351,"$GBGSV,2,1,05,23,68,204,36,25,26,160,25,28,54,282,28,37,42,308,32,5*7A  "
21042181309752,1788550988351,"$GBGSV,2,2,05,38,51,028,33,5*42  "
21042184430898,1788550988357,"$GNGSA,A,3,06,11,12,14,17,19,21,22,24,,,,0.6,0.4,0.5,1*3D  "
21042185116419,1788550988357,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
21042185204596,1788550988357,"$GNGSA,A,3,73,80,83,84,85,,,,,,,,0.6,0.4,0.5,2*33  "
21042185957773,1788550988357,"$GNGSA,A,3,02,15,18,25,27,30,34,36,,,,,0.6,0.4,0.5,3*38  "
21042187466679,1788550988357,"$PSSGR,GSA,A,3,302,315,318,325,327,330,334,336,,,,,0.6,0.4,0.5,3,1*45  "
21042187501471,1788550988357,"$GNGSA,A,3,06,08,09,10,13,23,25,27,28,37,38,42,0.6,0.4,0.5,4*37  "
21042187648658,1788550988357,"$PSSGR,GSA,A,3,223,225,227,228,237,238,,,,,,,0.6,0.4,0.5,4,5*4C  "
21042188063606,1788550988357,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
21042188099960,1788550988357,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
21042188326158,1788550988357,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
21042188518710,1788550988357,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
21042188875481,1788550988357,"$GNRMC,194307.89,A,2831.293696,N,07734.295926,E,0.0,,040926,1.3,E,A,V*70  "
21042189094752,1788550988357,"$GNGNS,194307.89,2831.293696,N,07734.295926,E,AAAAAN,36,0.4,206.7,-54.0,,,V*07  "
21042189460533,1788550988357,"$GNGGA,194307.89,2831.293696,N,07734.295926,E,1,12,0.4,206.7,M,-54.0,M,,*5E  "
21042189667721,1788550988363,"$PSMSG,magcal=FAIL,bluesky=0*00 "
21042772965273,1788550988946,"$GNGSA,A,3,06,11,12,14,17,19,21,22,24,,,,0.6,0.4,0.5,1*3D  "
21042774363398,1788550988946,"$PSSGR,GSA,A,3,06,11,14,21,24,,,,,,,,0.6,0.4,0.5,1,8*44  "
21042774700064,1788550988946,"$GNGSA,A,3,73,80,83,84,85,,,,,,,,0.6,0.4,0.5,2*33  "
21042774865585,1788550988946,"$GNGSA,A,3,02,15,18,25,27,30,34,36,,,,,0.6,0.4,0.5,3*38  "
21042774990898,1788550988946,"$PSSGR,GSA,A,3,302,315,318,325,327,330,334,336,,,,,0.6,0.4,0.5,3,1*45  "
21042775198866,1788550988946,"$GNGSA,A,3,02,06,08,09,13,23,25,27,28,37,38,42,0.6,0.4,0.5,4*34  "
21042775518137,1788550988946,"$PSSGR,GSA,A,3,223,225,227,228,237,238,,,,,,,0.6,0.4,0.5,4,5*4C  "
21042775538085,1788550988946,"$GNGSA,A,3,02,03,,,,,,,,,,,0.6,0.4,0.5,5*33  "
21042775840012,1788550988946,"$PSSGR,GSA,A,3,194,195,,,,,,,,,,,0.6,0.4,0.5,5,8*47  "
21042776060169,1788550988946,"$GNVTG,,T,,M,0.0,N,0.0,K,A*3D  "
21042776234960,1788550988946,"$GNDTM,W84,,0000.000000,N,00000.000000,E,0.000,W84*41  "
21042776561835,1788550988946,"$GNRMC,194309.00,A,2831.293741,N,07734.295912,E,0.0,,040926,1.3,E,A,V*73  "
21042777341523,1788550988946,"$GNGNS,194309.00,2831.293741,N,07734.295912,E,AAAAAN,36,0.4,206.6,-54.0,,,V*05  "
21042778349960,1788550988946,"$GNGGA,194309.00,2831.293741,N,07734.295912,E,1,12,0.4,206.6,M,-54.0,M,,*5C  "
21042778389491,1788550988952,"$PSMSG,magcal=PASS,bluesky=0*00 "
21043768580220,1788550989941,"$GPGSV,3,1,11,05,04,188,28,06,61,030,43,11,76,245,36,12,34,321,39,1*60  "
21043769131522,1788550989941,"$GPGSV,3,2,11,13,00,000,42,17,19,070,34,19,44,042,46,22,33,125,34,1*62  "
21043769634699,1788550989941,"$GPGSV,3,3,11,24,33,249,28,41,00,000,35,47,00,000,37,1*53  "
21043770084335,1788550989941,"$GPGSV,1,1,04,06,61,030,33,11,76,245,28,21,26,161,27,24,33,249,32,8*6F  "
21043770523397,1788550989941,"$GLGSV,2,1,06,09,69,166,37,16,13,153,29,11,05,331,25,20,62,307,45,1*77  "
21043771036887,1788550989941,"$GLGSV,2,2,06,19,32,026,44,21,32,251,34,1*70  "
21043771350168,1788550989941,"$GAGSV,2,1,08,02,59,100,37,15,35,215,31,18,61,022,43,25,09,124,24,7*73  "
21043771606418,1788550989941,"$GAGSV,2,2,08,27,10,314,25,30,56,333,40,34,88,121,33,36,35,039,44,7*75  "
21043771862877,1788550989941,"$GAGSV,2,1,08,02,59,100,39,15,35,215,22,18,61,022,34,25,09,124,23,1*7E  "
21043772316731,1788550989941,"$GAGSV,2,2,08,27,10,314,26,30,56,333,33,34,88,121,26,36,35,039,28,1*7A  "
21043772347147,1788550989941,"$GQGSV,1,1,02,02,23,101,43,03,32,061,44,1*66  "
21043772977512,1788550989941,"$GQGSV,1,1,02,02,23,101,31,03,32,061,32,8*6B  "
21043773263397,1788550989941,"$GBGSV,4,1,15,42,09,088,31,38,51,028,39,37,42,308,34,33,08,139,27,1*7D  "
