t_ns,value
21040459338520,2.0
21040699338937,2.0
21041179337791,3.0
21041419337062,2.0
21041659337583,3.0
21041899336593,1.0
21042219337270,0.0
21042379337999,2.0
21042539336385,0.0
21042859340552,0.0
21043339336697,0.0
21047659343677,0.0
21051179343520,1.0
21051499340343,2.0
21051659344406,1.0
21051819344249,2.0
21054219342687,1.0
21054699364851,2.0
21055659443758,0.0
21057099341674,1.0
21057259341779,2.0
21057419341831,3.0
21057739340372,4.0
21057899481726,6.0
21058059341674,8.0
21058219345008,13.0
21058379458081,7.0
21058539461674,0.0
21060299343758,11.0
21060459342872,1.0
21060619344435,0.0
21060939340008,1.0
21061419340320,5.0
21061579342039,3.0
21061739342560,2.0
21061899343237,1.0
21062219341935,0.0
21062379342612,1.0
21063019522976,20.0
21063179343810,14.0
21063339341779,0.0
21063659343549,1.0
21063979340424,0.0
21064299343966,1.0
21064459448289,14.0
21064619342716,10.0
21064779342768,6.0
21064939343289,1.0
21065099437404,2.0
21065259340424,3.0
21065419342456,2.0
21065579344956,0.0
21065739342247,1.0
21065899340320,3.0
21066059345008,9.0
21066219342976,0.0
21067179342872,2.0
21067339486935,11.0
21067499343549,9.0
21067659341310,1.0
21067979429122,5.0
21068139344539,4.0
21068459339435,3.0
21068619369799,1.0
21068779344122,3.0
21068939341883,5.0
21069099340685,1.0
21069419382872,0.0
21069579341414,1.0
21069739339851,0.0
21069899342820,1.0
21070059343810,12.0
21070219342560,11.0
21070379341101,1.0
21070859342195,7.0
21071019381206,11.0
21071179343029,9.0
21071339342560,1.0
21071659340320,3.0
21071819342091,6.0
21071979345320,5.0
21072139342039,4.0
21072299342039,17.0
21072459342976,13.0
21072619446987,3.0
21072779344122,19.0
21072939342664,34.0
21073099344070,2.0
21073259441154,1.0
21073419339643,3.0
21073579341831,13.0
21073739343862,12.0
21073899424904,9.0
21074059341206,1.0
21074539343185,3.0
21074699342039,2.0
21075019344904,1.0
21075499463914,4.0
21075659343758,1.0
21075819342924,0.0
21075979369383,12.0
21076139453758,10.0
21076299343289,1.0
21076459342768,0.0
21078859342143,1.0
21079019344799,3.0
21079179342508,0.0
21080139342612,1.0
21080459340581,2.0
21080619345529,1.0
21082219339851,2.0
21082379342299,1.0
21082859343601,0.0
21083499339383,3.0
21083659343029,0.0
21085899341674,1.0
21086059342820,6.0
21086219341362,0.0
21087659341622,4.0
21087819342716,0.0
21088459340581,1.0
21088939520997,0.0
21090059343706,2.0
21090219399226,5.0
21090379339435,0.0
21091659342716,7.0
21091979341883,3.0
21092139343601,0.0
21092619342404,1.0
21092779342456,4.0
21092939342716,3.0
21093099353237,2.0
21093259342404,0.0
21093419343706,1.0
21093579341674,3.0
21093739358654,1.0
21093899342039,2.0
21094059342872,1.0
21094219343601,0.0
21095019346101,5.0
21095179342299,25.0
21095339340216,11.0
21095499341726,0.0
21096139341570,6.0
21096299343081,7.0
21096459342404,4.0
21096619341726,2.0
21096779340268,4.0
21097099470529,3.0
21097579341258,2.0
21097899341518,5.0
21098059344539,2.0
21098219342820,0.0
21098539340424,1.0
21098699343549,0.0
21100959285424,5.0
21101119286726,0.0
21101301190529,0.0
21102261193081,2.0
21102421192872,0.0
21105141189643,1.0
21105461195268,0.0
21105941192351,1.0
21106261192039,12.0
21106421190112,2.0
21106581192351,0.0
21107061190268,3.0
21107221192768,2.0
21107381192560,1.0
21107541193497,0.0
21107861194747,2.0
21108021194122,1.0
21108181190164,0.0
21108341191049,2.0
21109141191935,4.0
21109301192247,3.0
21109461190372,0.0
21109781193237,1.0
21109941191674,0.0
21110101189956,1.0
21110261357091,0.0
21110581193810,8.0
21110741190789,14.0
21110901347404,12.0
21111061195112,0.0
21111381190216,1.0
21111541277612,4.0
21111701192351,5.0
21111861192039,3.0
21112021195320,0.0
21112341192091,1.0
21112501192560,4.0
21112661190008,6.0
21112821191883,0.0
21114261195320,5.0
21114421189986,0.0
21115221190975,2.0
21115381194257,4.0
21115541254934,3.0
21115701190142,1.0
21115861191600,0.0
21116341188996,1.0
21116501192382,2.0
21116821192902,1.0
21116981190194,2.0
21117141193215,3.0
21117301194882,6.0
21117461192798,0.0
21118901190663,1.0
21119061333111,2.0
21119541190663,0.0
21123861193892,0.0
21127061190246,1.0
21127221380194,2.0
21127381191861,3.0
21127541191757,5.0
21127701190038,9.0
21127861317486,13.0
21128021194100,18.0
21128181191913,21.0
21128341190507,0.0
21132661189986,0.0
21135381192590,3.0
21135541192382,5.0
21135701192382,16.0
21136981194673,17.0
21138421194152,16.0
21142741189882,16.0
21147061192069,16.0
21148341192069,17.0
21148501190923,16.0
21148821195194,17.0
21148981192277,16.0
