t_ns,wall_ms,batt_pct,charging,batt_temp_c,thermal_status,rotation,free_bytes
21045468877824,1788550991643,42,false,30.7,0,0,5627289600
21050487916364,1788550996662,42,false,30.7,0,0,5625331712
21055507918862,1788551001682,42,false,31.0,0,0,5620973568
21060527266308,1788551006701,42,false,31.0,0,0,5617082368
21065539413285,1788551011713,42,false,31.0,0,0,5616115712
21070569430679,1788551016743,42,false,31.0,0,0,5615140864
21075613674323,1788551021787,42,false,31.0,0,0,5613637632
21080654307810,1788551026828,42,false,31.0,0,0,5612716032
21085675865361,1788551031850,41,false,31.0,0,0,5611761664
21090688837754,1788551036863,41,false,31.0,0,0,5610790912
21095705121815,1788551041879,41,false,31.0,0,0,5610074112
21100717236865,1788551046891,41,false,31.0,0,0,5608554496
21105730019572,1788551051904,41,false,31.0,0,0,5607305216
21110738751028,1788551056913,41,false,31.0,0,0,5606346752
21115768338318,1788551061942,41,false,30.9,0,0,5605281792
21120839143316,1788551067013,41,false,30.9,0,0,5604376576
21125869989304,1788551072044,41,false,30.9,0,0,5603409920
21130915632843,1788551077089,41,false,30.9,0,0,5602152448
21135961932164,1788551082136,41,false,30.9,0,0,5599092736
21141043760548,1788551087218,41,false,30.9,0,0,5595136000
21146087917369,1788551092262,41,false,31.1,0,0,5592031232
