t_ns,mx,my,mz,bx,by,bz
21040423694041,-5.49375,22.237501,-4.59375,3.78,48.96,31.38
21040433694041,-4.51875,21.225,-6.0750003,3.78,48.96,31.38
21040443694041,-6.1875005,19.743752,-5.68125,3.78,48.96,31.38
21040453694041,-6.3,21.618752,-6.9375005,3.78,48.96,31.38
21040463694041,-7.7625003,20.41875,-6.2812505,3.78,48.96,31.38
21040473694041,-5.6062503,23.34375,-5.08125,3.78,48.96,31.38
21040483694041,-4.8,22.06875,-7.4437504,3.78,48.96,31.38
21040493694041,-6.95625,21.018751,-9.150001,3.78,48.96,31.38
21040503694041,-5.3812504,21.618752,-6.6000004,3.78,48.96,31.38
21040513694041,-5.15625,20.5125,-4.89375,3.78,48.96,31.38
21040523694041,-5.11875,20.268751,-7.3500004,3.78,48.96,31.38
21040533694041,-8.212501,20.118752,-3.7500002,3.78,48.96,31.38
21040543694041,-6.9750004,21.65625,-5.3250003,3.78,48.96,31.38
21040553694041,-5.68125,20.4375,-7.74375,3.78,48.96,31.38
21040563694041,-4.65,21.956251,-8.08125,3.78,48.96,31.38
21040573694041,-2.5500002,21.618752,-7.5375004,3.78,48.96,31.38
21040583694041,-3.9562502,22.81875,-5.86875,3.78,48.96,31.38
21040593694041,-7.3875003,20.962502,-5.26875,3.78,48.96,31.38
21040603694041,-4.55625,19.59375,-8.775001,3.78,48.96,31.38
21040613694041,-4.6875,21.31875,-10.200001,3.78,48.96,31.38
21040623694041,-5.3250003,21.618752,-8.2875,3.78,48.96,31.38
21040633694041,-4.4437504,20.475,-7.74375,3.78,48.96,31.38
21040643694041,-6.0375004,21.65625,-5.1375003,3.78,48.96,31.38
21040653694041,-4.70625,21.956251,-6.2250004,3.78,48.96,31.38
21040663694041,-4.5,21.487501,-5.30625,3.78,48.96,31.38
21040673694041,-7.55625,20.0625,-4.7625003,3.78,48.96,31.38
21040683694041,-7.4437504,19.706251,-5.3625,3.78,48.96,31.38
21040693694041,-7.0687504,19.3875,-4.33125,3.78,48.96,31.38
21040703694041,-7.36875,21.6,-3.1312501,3.78,48.96,31.38
21040713694041,-4.6875,22.21875,-5.925,3.78,48.96,31.38
21040723694041,-6.6000004,20.325,-4.425,3.78,48.96,31.38
21040733694041,-5.71875,20.4375,-6.675,3.78,48.96,31.38
21040743694041,-5.925,21.54375,-4.6875,3.78,48.96,31.38
21040753694041,-4.59375,20.212502,-4.5,3.78,48.96,31.38
21040763694041,-8.56875,20.56875,-4.65,3.78,48.96,31.38
