t_ns,qx,qy,qz,qw,heading_acc_rad
21040437337583,0.5335241,-0.043202978,-0.11726857,0.8365008,-1.0
21040442095656,0.53275734,-0.04364853,-0.11731071,0.8369603,-1.0
21040446853677,0.532753,-0.044374313,-0.11750208,0.8368981,-1.0
21040451611697,0.5328232,-0.045130193,-0.117712416,0.8367834,-1.0
21040456369770,0.53268754,-0.045321796,-0.117747344,0.8368545,-1.0
21040461127791,0.5326092,-0.04542325,-0.11776563,0.8368963,-1.0
21040465885760,0.53277326,-0.045291543,-0.11774031,0.83680254,-1.0
21040470643885,0.5328305,-0.044812668,-0.11760738,0.8368106,-1.0
21040475401906,0.5328074,-0.04417687,-0.11741908,0.8368856,-1.0
21040480159927,0.53282297,-0.043718547,-0.117280975,0.83691907,-1.0
21040484917999,0.53297555,-0.043456227,-0.117208056,0.83684576,-1.0
21040489676020,0.53297776,-0.04342582,-0.11719067,0.83684844,-1.0
21040494434041,0.53285563,-0.04348178,-0.11718647,0.83692384,-1.0
21040499192062,0.532715,-0.043816604,-0.11726496,0.83698493,-1.0
21040503950135,0.53259504,-0.044103988,-0.11732942,0.83703715,-1.0
21040508708156,0.53237987,-0.04429467,-0.11735924,0.83715975,-1.0
21040513466177,0.5322054,-0.04445078,-0.117382444,0.8372592,-1.0
21040518224249,0.53213483,-0.044482242,-0.1173834,0.8373022,-1.0
21040522982270,0.5321174,-0.04453516,-0.11738945,0.8373096,-1.0
21040527740291,0.53204775,-0.044537205,-0.1173798,0.83735514,-1.0
21040532498364,0.5320644,-0.044503324,-0.117373414,0.83734727,-1.0
21040537256385,0.5321472,-0.044400383,-0.11735298,0.8373029,-1.0
21040542014406,0.53218704,-0.044211168,-0.117303,0.83729464,-1.0
21040546772479,0.53228533,-0.043977905,-0.117245406,0.83725256,-1.0
21040551530499,0.5324118,-0.04376116,-0.11719231,0.8371909,-1.0
21040556288520,0.53253406,-0.04355531,-0.117140986,0.837131,-1.0
21040561046593,0.5326028,-0.043434266,-0.117106885,0.83709836,-1.0
21040565804614,0.5327063,-0.04345727,-0.11711492,0.8370302,-1.0
21040570562635,0.5328008,-0.04354424,-0.11714291,0.8369616,-1.0
21040575320708,0.5328521,-0.04368127,-0.11718209,0.8369163,-1.0
21040580078729,0.53286296,-0.043775354,-0.11720724,0.836901,-1.0
21040584836749,0.5328806,-0.04386894,-0.11723667,0.8368807,-1.0
21040589594770,0.5328514,-0.043942686,-0.117256135,0.8368927,-1.0
21040594352843,0.5327891,-0.043987595,-0.11726486,0.8369288,-1.0
21040599110864,0.5327335,-0.04399782,-0.11726319,0.8369639,-1.0
21040603868885,0.5327144,-0.043973967,-0.11725475,0.83697844,-1.0
21040608626958,0.53265494,-0.043939136,-0.117242895,0.8370198,-1.0
21040613384979,0.5326078,-0.043931715,-0.11723528,0.8370513,-1.0
21040618142999,0.53261137,-0.043941073,-0.117240265,0.8370478,-1.0
21040622901072,0.5326206,-0.043877833,-0.11722419,0.8370475,-1.0
21040627659093,0.5326667,-0.043795656,-0.117207445,0.8370248,-1.0
21040632417114,0.53272945,-0.04368501,-0.117177166,0.8369949,-1.0
21040637175187,0.53281456,-0.04355886,-0.11714357,0.83695203,-1.0
21040641933208,0.5329143,-0.043414243,-0.1171002,0.8369021,-1.0
21040646691229,0.53300905,-0.0433116,-0.11706713,0.8368517,-1.0
21040651449302,0.5330957,-0.04320093,-0.11702969,0.8368074,-1.0
21040656207322,0.53315926,-0.043119494,-0.11699921,0.8367754,-1.0
21040660965343,0.5331787,-0.043065183,-0.11697649,0.836769,-1.0
21040665723416,0.5331617,-0.04306809,-0.11696608,0.83678114,-1.0
21040670481437,0.5331324,-0.043081652,-0.116960816,0.83679986,-1.0
21040675239458,0.5330908,-0.04312039,-0.11696065,0.8368244,-1.0
21040679997531,0.5330513,-0.043171454,-0.116964564,0.83684635,-1.0
21040684755552,0.5330194,-0.04325052,-0.116977945,0.8368607,-1.0
21040689513572,0.5329959,-0.04336921,-0.117004156,0.8368659,-1.0
21040694271645,0.53294444,-0.04352,-0.117037974,0.8368861,-1.0
21040699029666,0.53291667,-0.04371235,-0.11708909,0.8368866,-1.0
21040703787687,0.53291136,-0.04392252,-0.117153935,0.8368699,-1.0
21040708545760,0.5329427,-0.044084597,-0.11720833,0.83683383,-1.0
21040713303781,0.53299737,-0.04417536,-0.11724518,0.8367891,-1.0
21040718061802,0.5330652,-0.04418475,-0.117260724,0.8367432,-1.0
21040722819874,0.5331411,-0.044106092,-0.11725114,0.8367003,-1.0
21040727577895,0.53322095,-0.043985754,-0.11722924,0.83665884,-1.0
21040732335916,0.5332925,-0.043855313,-0.11720522,0.8366235,-1.0
21040737093989,0.53336126,-0.043770265,-0.11719544,0.83658546,-1.0
21040741852010,0.53340214,-0.043721534,-0.11719356,0.83656216,-1.0
21040746610031,0.53341174,-0.04373461,-0.117203124,0.836554,-1.0
21040751368104,0.53338397,-0.043809835,-0.11722774,0.83656436,-1.0
21040756126124,0.53333163,-0.043946363,-0.11726464,0.8365854,-1.0
21040760884145,0.5332655,-0.044058826,-0.117295675,0.8366173,-1.0
21040765642218,0.53320813,-0.04413317,-0.117317826,0.8366468,-1.0
21040770400239,0.5331665,-0.04415897,-0.11732436,0.83667105,-1.0
21040775158260,0.5331354,-0.044134974,-0.117320485,0.8366927,-1.0
21040779916333,0.53308773,-0.044034068,-0.11729101,0.8367325,-1.0
21040784674354,0.5330592,-0.043878593,-0.11724905,0.83676475,-1.0
21040789432374,0.5330396,-0.043709055,-0.117204964,0.8367923,-1.0
21040794190447,0.53303134,-0.043557834,-0.11716246,0.83681136,-1.0
21040798948468,0.5330298,-0.04344801,-0.11712725,0.836823,-1.0
21040803706489,0.53301513,-0.043405924,-0.11711088,0.8368368,-1.0
21040808464562,0.53298116,-0.043441508,-0.11711354,0.83685625,-1.0
21040813222583,0.53294826,-0.043545354,-0.11713948,0.83686817,-1.0
21040817980604,0.5329245,-0.043688327,-0.117182314,0.83686984,-1.0
21040822738677,0.5329055,-0.043825872,-0.11723026,0.836868,-1.0
21040827496697,0.5328875,-0.043933034,-0.117274284,0.8368677,-1.0
21040832254718,0.53286344,-0.04397326,-0.117294304,0.83687806,-1.0
21040837012791,0.53283197,-0.043956004,-0.11729766,0.83689857,-1.0
21040841770812,0.53282,-0.0438808,-0.1172821,0.83691233,-1.0
21040846528781,0.5328141,-0.043818235,-0.11726665,0.8369215,-1.0
21040851286906,0.5328178,-0.043761436,-0.11724835,0.8369247,-1.0
