t_ns,ax,ay,az,bx,by,bz
21041119464927,-0.36370903,8.877372,4.2975097,0.0,0.0,0.0
21041121843937,-0.29671,8.867801,4.316652,0.0,0.0,0.0
21041124222999,-0.27756742,8.891729,4.3118663,0.0,0.0,0.0
21041126602010,-0.2727818,8.906086,4.2975097,0.0,0.0,0.0
21041128981020,-0.29671,8.886943,4.2927237,0.0,0.0,0.0
21041131360031,-0.29671,8.886943,4.2975097,0.0,0.0,0.0
21041133739041,-0.31585258,8.882157,4.278367,0.0,0.0,0.0
21041136118052,-0.3397808,8.886943,4.2927237,0.0,0.0,0.0
21041138497114,-0.3684947,8.886943,4.273581,0.0,0.0,0.0
21041140876124,-0.40677986,8.872586,4.26401,0.0,0.0,0.0
21041143255135,-0.41635114,8.9013,4.2257247,0.0,0.0,0.0
21041145634145,-0.4354937,8.915657,4.2161536,0.0,0.0,0.0
21041148013156,-0.43070808,8.891729,4.2017965,0.0,0.0,0.0
21041150392218,-0.44027936,8.877372,4.2017965,0.0,0.0,0.0
21041152771229,-0.41635114,8.891729,4.197011,0.0,0.0,0.0
21041155150239,-0.38285163,8.886943,4.1635113,0.0,0.0,0.0
21041157529249,-0.39720857,8.872586,4.1635113,0.0,0.0,0.0
21041159908260,-0.38763726,8.882157,4.1587257,0.0,0.0,0.0
21041162287322,-0.35413775,8.863015,4.1443686,0.0,0.0,0.0
21041164666333,-0.3397808,8.839087,4.139583,0.0,0.0,0.0
21041167045343,-0.32542387,8.819944,4.1778684,0.0,0.0,0.0
21041169424354,-0.29671,8.796016,4.1778684,0.0,0.0,0.0
21041171803364,-0.2632105,8.810373,4.1635113,0.0,0.0,0.0
21041174182427,-0.23449662,8.805588,4.1635113,0.0,0.0,0.0
21041176561437,-0.22492532,8.796016,4.173083,0.0,0.0,0.0
21041178940447,-0.2105684,8.82473,4.1635113,0.0,0.0,0.0
21041181319458,-0.19621146,8.829515,4.2017965,0.0,0.0,0.0
21041183698468,-0.18664017,8.829515,4.249653,0.0,0.0,0.0
21041186077479,-0.19621146,8.834301,4.2687955,0.0,0.0,0.0
21041188456489,-0.20578274,8.853444,4.2687955,0.0,0.0,0.0
21041190835552,-0.23449662,8.848659,4.2687955,0.0,0.0,0.0
21041193214562,-0.27756742,8.863015,4.2927237,0.0,0.0,0.0
21041195593572,-0.3397808,8.867801,4.316652,0.0,0.0,0.0
21041197972583,-0.37328035,8.882157,4.331009,0.0,0.0,0.0
21041200351593,-0.42592242,8.872586,4.3501515,0.0,0.0,0.0
21041202730656,-0.42592242,8.886943,4.3932223,0.0,0.0,0.0
21041205109666,-0.4546363,8.877372,4.3932223,0.0,0.0,0.0
21041207488677,-0.44506502,8.848659,4.402794,0.0,0.0,0.0
21041209867687,-0.41635114,8.815159,4.3932223,0.0,0.0,0.0
21041212246697,-0.37328035,8.79123,4.345366,0.0,0.0,0.0
21041214625760,-0.29671,8.834301,4.3070807,0.0,0.0,0.0
21041217004770,-0.2440679,8.843872,4.26401,0.0,0.0,0.0
21041219383781,-0.20578274,8.863015,4.2257247,0.0,0.0,0.0
21041221762791,-0.12921242,8.867801,4.2161536,0.0,0.0,0.0
21041224141802,-0.086141616,8.920443,4.182654,0.0,0.0,0.0
21041226520812,-0.047856454,8.930014,4.15394,0.0,0.0,0.0
21041228899874,-0.06699903,8.944371,4.115655,0.0,0.0,0.0
21041231278885,-0.08135597,8.977871,4.0869412,0.0,0.0,0.0
21041233657895,-0.13399807,8.992228,4.063013,0.0,0.0,0.0
21041236036906,-0.18185452,9.016156,4.048656,0.0,0.0,0.0
21041238415916,-0.22492532,9.020942,4.0534415,0.0,0.0,0.0
21041240794927,-0.31106696,9.030513,4.0965123,0.0,0.0,0.0
21041243173989,-0.3684947,9.040084,4.1443686,0.0,0.0,0.0
21041245552999,-0.42592242,9.040084,4.2017965,0.0,0.0,0.0
21041247932010,-0.46899325,9.040084,4.197011,0.0,0.0,0.0
21041250311020,-0.51206404,9.01137,4.211368,0.0,0.0,0.0
21041252690031,-0.5072784,8.987442,4.2017965,0.0,0.0,0.0
21041255069093,-0.51206404,8.968299,4.1922255,0.0,0.0,0.0
21041257448104,-0.49292147,8.953942,4.2017965,0.0,0.0,0.0
21041259827114,-0.4881358,8.9348,4.2257247,0.0,0.0,0.0
21041262206124,-0.43070808,8.939586,4.23051,0.0,0.0,0.0
21041264585135,-0.39720857,8.939586,4.2161536,0.0,0.0,0.0
21041266964197,-0.37806597,8.949157,4.197011,0.0,0.0,0.0
21041269343208,-0.38763726,8.944371,4.173083,0.0,0.0,0.0
21041271722218,-0.37328035,8.958728,4.182654,0.0,0.0,0.0
21041274101229,-0.3924229,8.977871,4.240082,0.0,0.0,0.0
21041276480239,-0.47856453,8.987442,4.273581,0.0,0.0,0.0
21041278859249,-0.55513483,8.9826565,4.2927237,0.0,0.0,0.0
21041281238312,-0.61734825,8.968299,4.3070807,0.0,0.0,0.0
21041283617322,-0.6652047,8.977871,4.302295,0.0,0.0,0.0
21041285996333,-0.7082755,8.944371,4.2975097,0.0,0.0,0.0
21041288375343,-0.8039884,8.930014,4.3118663,0.0,0.0,0.0
21041290754354,-0.8422736,8.920443,4.321438,0.0,0.0,0.0
21041293133416,-0.8422736,8.915657,4.3357944,0.0,0.0,0.0
21041295512427,-0.8709874,8.906086,4.321438,0.0,0.0,0.0
21041297891437,-0.86141616,8.872586,4.302295,0.0,0.0,0.0
21041300270447,-0.8422736,8.867801,4.2687955,0.0,0.0,0.0
21041302649458,-0.7848458,8.863015,4.2257247,0.0,0.0,0.0
21041305028520,-0.7465607,8.872586,4.1874394,0.0,0.0,0.0
21041307407531,-0.6987042,8.9013,4.1635113,0.0,0.0,0.0
21041309786541,-0.61734825,8.920443,4.168297,0.0,0.0,0.0
21041312165552,-0.56470615,8.9108715,4.1443686,0.0,0.0,0.0
21041314544562,-0.53599226,8.925228,4.1491547,0.0,0.0,0.0
21041316923572,-0.5024927,8.925228,4.130012,0.0,0.0,0.0
21041319302635,-0.46899325,8.944371,4.1443686,0.0,0.0,0.0
21041321681645,-0.44027936,8.939586,4.1587257,0.0,0.0,0.0
21041324060656,-0.44985065,8.949157,4.2017965,0.0,0.0,0.0
21041326439666,-0.4833502,8.944371,4.23051,0.0,0.0,0.0
21041328818677,-0.5024927,8.944371,4.254439,0.0,0.0,0.0
