t_ns,ax,ay,az
21040432579562,0.015352011,0.00957489,-0.034728527
21040437337583,0.02428934,-0.004805565,0.027902126
21040442095656,0.026865065,-0.03594017,0.03890276
21040446853677,0.04038936,-0.028754234,-0.020588875
21040451611697,0.051486105,-0.029920578,-0.033172607
21040456369770,0.019515783,-0.015386581,0.010523319
21040461127791,0.0129748285,-0.011381149,0.0071487427
21040465885760,-0.01821369,0.0026512146,-0.02981472
21040470643885,-0.059500843,-0.010530472,-0.0074653625
21040475401906,-0.08694339,-8.8596344E-4,0.021493435
21040480159927,-0.071264625,-0.0073976517,0.0043206215
21040484917999,-0.052954316,0.008634567,-0.035825253
21040489676020,-0.009555042,0.0013580322,3.33786E-6
21040494434041,0.013129592,0.0012521744,0.042429924
21040499192062,0.07507229,-0.007791519,0.037513733
21040503950135,0.06841344,0.021928787,0.048853874
21040508708156,0.05792582,0.00710392,0.09144926
21040513466177,0.050400496,-1.0871887E-4,0.07538748
21040518224249,0.013841242,0.0021448135,0.035306454
21040522982270,0.015409589,0.008826256,0.013221741
21040527740291,0.0055706203,0.010669708,0.04468012
21040532498364,-0.010584682,0.0239048,0.0062007904
21040537256385,-0.0375171,0.04123211,-0.021511555
21040542014406,-0.06346232,0.03034687,0.0047307014
21040546772479,-0.088608384,0.038345337,-0.027579308
21040551530499,-0.09238732,0.03690529,-0.051878452
21040556288520,-0.09396005,0.030937195,-0.05459833
21040561046593,-0.061041355,0.004406929,-0.036480904
21040565804614,-0.008439243,0.0088710785,-0.07459593
21040570562635,0.021726727,-0.0076236725,-0.083797455
21040575320708,0.048728526,0.011130333,-0.044041634
21040580078729,0.037932456,0.022388458,-0.0055775642
21040584836749,0.04152268,8.5258484E-4,-0.02403593
21040589594770,0.038072884,0.014787674,0.025445938
21040594352843,0.030085415,-0.008888245,0.04800892
21040599110864,0.012999237,-0.013305664,0.04438877
21040603868885,-0.0106784105,-0.0083351135,0.019999027
21040608626958,-0.010403216,-0.026807785,0.0522027
21040613384979,0.0038536787,-0.023830414,0.03928852
21040618142999,0.00852713,-0.013934135,-0.008299351
21040622901072,-0.031250775,3.7765503E-4,0.0013303757
21040627659093,-0.04672438,-0.011362076,-0.040655613
21040632417114,-0.07140106,-0.008794785,-0.058379173
21040637175187,-0.09098548,0.017104149,-0.07106447
21040641933208,-0.11033958,0.014363289,-0.09056091
21040646691229,-0.08962023,0.009353638,-0.095664024
21040651449302,-0.09275478,0.016192436,-0.08669138
21040656207322,-0.07005644,-0.005250931,-0.070856094
21040660965343,-0.043063223,-0.023896217,-0.03196764
21040665723416,0.0021506548,-0.044543266,-8.664131E-4
21040670481437,0.011332512,-0.036644936,0.017900944
21040675239458,0.027338922,-0.0054454803,0.048081398
21040679997531,0.033640563,0.013409615,0.056631565
21040684755552,0.049162865,0.010813713,0.036771297
21040689513572,0.073788464,0.041157722,0.03609991
21040694271645,0.10983455,0.012179375,0.063741684
21040699029666,0.15021974,0.016646385,0.02506876
21040703787687,0.17376155,0.021050453,-0.0082268715
21040708545760,0.14305222,0.03717041,-0.050391674
21040713303781,0.08230144,0.05776596,-0.07074547
21040718061802,0.010731816,0.05452633,-0.08613634
21040722819874,-0.073976755,0.06547737,-0.08247423
21040727577895,-0.124614775,0.071582794,-0.08602142
21040732335916,-0.14403564,0.056415558,-0.08250475
21040737093989,-0.11380625,0.06744671,-0.0885725
21040741852010,-0.08177078,0.061828613,-0.052147865
21040746610031,-0.017219126,0.04920864,-0.011501789
21040751368104,0.05592522,0.022647858,0.028533459
21040756126124,0.13287568,-0.024767876,0.042094707
21040760884145,0.13111717,-0.085668564,0.043690205
21040765642218,0.10598642,-0.08673477,0.033459663
21040770400239,0.064784646,-0.083106995,0.02107668
21040775158260,0.014772952,-0.053575516,0.025390625
21040779916333,-0.060602427,-0.062249184,0.07219744
21040784674354,-0.13036007,-0.04012394,0.056999683
21040789432374,-0.16637963,-0.03009224,0.04432869
21040794190447,-0.17631799,-0.0060577393,0.03422165
21040798948468,-0.15813327,-0.005976677,0.014806271
21040803706489,-0.09304112,-0.0035352707,0.028707981
21040808464562,-3.836155E-4,-0.031835556,0.037693024
21040813222583,0.09618336,-0.029093742,0.032485485
21040817980604,0.16359514,-0.021661758,0.013206482
21040822738677,0.18092701,-1.11579895E-4,0.013064861
21040827496697,0.1604464,0.014097214,0.02475977
21040832254718,0.08576667,0.0092077255,0.05290413
21040837012791,0.011833072,-0.0074539185,0.073626995
21040841770812,-0.08044654,-0.019216537,0.039726734
21040846528781,-0.08437282,-1.0108948E-4,0.032227516
21040851286906,-0.09079659,-1.1062622E-4,0.003464222
21040856044927,-0.097135544,0.025912285,-0.0107831955
21040860802947,-0.067815244,0.023257256,-0.05090666
21040865561020,-0.019706309,0.034843445,-0.052721977
21040870319041,-0.042969406,0.010817528,-0.040337086
21040875077062,-0.09445274,0.020191193,-0.047035694
21040879835135,-0.14321882,0.010507584,-0.027602673
21040884593156,-0.17998189,-0.00852108,-0.015572071
21040889351229,-0.19065058,-0.022669792,-0.024917603
21040894109197,-0.15633881,-0.0342741,-0.017675877
21040898867270,-0.1057567,-0.04574299,-0.022394657
21040903625291,-0.060225785,-0.04292202,-0.019869804
21040908383312,-0.05042982,-0.00694561,-0.019741535
21040913141385,-0.11163801,0.021574974,-0.026705265
21040917899458,-0.21239322,0.04509926,-0.026510239
21040922657479,-0.29574364,0.058894157,0.014016151
21040927415499,-0.4094743,0.039357185,0.05180168
21040932173572,-0.49425936,0.027111053,0.05362892
21040936931593,-0.50074404,0.01968956,0.07202101
21040941689614,-0.47001934,0.0028152466,0.064160824
21040946447687,-0.3309064,3.2043457E-4,0.058700085
21040951205708,-0.17417967,-0.02823925,0.046175957
21040955963677,0.05737135,-0.05179119,0.029043198
21040960721802,0.24960676,-0.020578384,0.014502525
21040965479822,0.35310394,-0.008571625,0.0048274994
21040970237843,0.34707636,-0.00853157,-0.030797482
21040974995916,0.22752374,0.029472351,-0.05424118
21040979753937,0.07338643,0.03396225,-0.06805134
21040984511958,-0.10346347,-0.0019483566,-0.048504353
21040989270031,-0.24128073,0.0027694702,-0.007800579
21040994028052,-0.32401448,3.490448E-4,0.02295494
21040998786072,-0.3258688,0.01214695,0.010765076
21041003544145,-0.26152915,-0.007033348,0.05566168
21041008302166,-0.10042554,-0.023705482,0.090744495
21041013060239,0.052503467,-0.044976234,0.0780983
21041017818260,0.15711257,-0.058939934,0.086937904
21041022576281,0.2327851,-0.08231735,0.10532951
21041027334354,0.20614454,-0.06514835,0.07612753
21041032092374,0.14184648,-0.012516975,0.016304493
21041036850395,0.06613189,0.034929276,0.018669605
21041041608468,-0.049450397,0.058237076,0.01153326
21041046366489,-0.119334996,0.05054283,-0.03125906
21041051124510,-0.124881804,0.03579712,-0.04763794
21041055882583,-0.09266889,-0.009719849,-0.037709713
21041060640604,-0.020373166,-2.565384E-4,-0.061135292
21041065398624,0.058713257,-0.03591442,-0.14137411
21041070156697,0.10204631,-0.023815155,-0.15444565
21041074914718,0.07660344,-0.02128601,-0.13181591
21041079672739,-0.04805067,0.012126923,-0.10709095
21041084430812,-0.2073862,0.049999237,-0.06833792
21041089188833,-0.38255805,0.059025764,0.008112907
21041093946906,-0.50478137,0.056077003,0.036458015
21041098704927,-0.562682,0.029426575,0.017017365
21041103462947,-0.53525347,-0.008886337,0.047540188
21041108221020,-0.4229163,-0.037407875,0.07306957
21041112979041,-0.21652457,-0.05146408,0.04621172
21041117737062,-0.054314613,-0.034534454,0.019565582
21041122495135,0.09507796,-0.0272398,0.050143242
21041127253156,0.20081112,-0.020035744,0.08768463
21041132011177,0.19912001,-0.0033807755,0.06795502
21041136769249,0.17372367,-0.015342712,0.060260773
21041141527270,0.1224007,-0.013002396,0.055077076
21041146285291,0.06194073,-0.013028145,0.016656876
21041151043364,0.037555933,0.0035705566,-0.019103527
21041155801385,0.03949204,-0.015583038,-0.028419018
21041160559458,0.07453108,-0.020317078,-0.063812256
21041165317479,0.09027079,-0.027335167,-0.07528639
21041170075499,0.12473434,-0.069931984,-0.06760502
21041174833572,0.17319804,-0.095560074,-0.055238724
21041179591593,0.21912321,-0.09722614,-0.05722618
21041184349614,0.24128836,-0.0704031,-0.04254484
21041189107687,0.2493829,-0.065187454,0.03380108
21041193865708,0.2172589,-0.045760155,0.043054104
21041198623729,0.1260697,-0.03121376,0.07827711
21041203381802,0.03287834,-0.01923275,0.11331797
21041208139822,-0.010081619,-0.014517784,0.16473722
21041212897895,-0.0031533837,-0.064460754,0.1683321
21041217655916,0.089104176,-0.08311558,0.095911026
21041222413937,0.19518298,-0.042280197,0.014614105
21041227172010,0.3080102,-0.0017595291,-0.030414104
21041231930031,0.35404706,0.0408144,-0.09402704
21041236688052,0.3003797,0.08785057,-0.15248203
21041241446124,0.20203689,0.12027073,-0.17488289
21041246204145,0.063850075,0.13582611,-0.104622364
21041250962166,-0.04518646,0.1393404,-0.025399685
21041255720239,-0.10864326,0.09775543,-0.018092632
21041260478260,-0.10287005,0.05889988,-0.027487755
21041265236333,-0.061389536,0.034596443,0.0035686493
21041269994354,0.0086346865,0.041401863,-0.017925262
21041274752374,0.014394075,0.048161507,-0.04633856
21041279510447,-0.04135284,0.078585625,0.03230238
21041284268468,-0.19160202,0.070773125,0.07472134
21041289026489,-0.29124835,0.055893898,0.07405996
21041293784562,-0.426362,0.019739151,0.090040684
21041298542583,-0.4589054,0.0052280426,0.10111904
21041303300656,-0.4536525,-0.035277367,0.057513237
21041308058677,-0.36788037,-0.03747177,-0.021348953
21041312816697,-0.26131544,0.0054655075,-0.06163454
21041317574770,-0.15538839,0.012471199,-0.08024216
21041322332791,-0.09292048,0.028933525,-0.089244366
21041327090812,-0.05464241,0.038104057,-0.045882702
21041331848885,-0.104593635,0.03770542,0.016097069
21041336606906,-0.118674636,0.027812958,0.015862465
21041341364927,-0.12327269,0.017988205,0.0061597824
21041346122999,-0.09945804,-0.02262783,0.032177925
21041350881020,-0.061542362,-0.036777496,-0.013253212
21041355639093,-0.019122422,-0.0674057,-0.048836708
21041360397114,-0.007830143,-0.074048996,-0.027166367
21041365155135,0.01347667,-0.16393566,-0.02882576
