t_ns,mx,my,mz,accuracy
21040423694041,-9.28125,-26.718752,-35.98125,3
21040433694041,-8.306251,-27.73125,-37.443752,3
21040443694041,-9.95625,-29.212502,-37.050003,3
21040453694041,-10.087501,-27.337502,-38.325,3
21040463694041,-11.55,-28.5375,-37.65,3
21040473694041,-9.39375,-25.612501,-36.46875,3
21040483694041,-8.587501,-26.8875,-38.831253,3
21040493694041,-10.725,-27.937502,-40.537502,3
21040503694041,-9.150001,-27.337502,-37.96875,3
21040513694041,-8.925,-28.44375,-36.28125,3
21040523694041,-8.887501,-28.687502,-38.737503,3
21040533694041,-12.0,-28.85625,-35.1375,3
21040543694041,-10.743751,-27.300001,-36.7125,3
21040553694041,-9.46875,-28.518751,-39.131252,3
21040563694041,-8.4375,-27.000002,-39.45,3
21040573694041,-6.3187504,-27.337502,-38.925003,3
21040583694041,-7.74375,-26.1375,-37.256252,3
21040593694041,-11.175,-27.993752,-36.6375,3
21040603694041,-8.325001,-29.38125,-40.162502,3
21040613694041,-8.45625,-27.6375,-41.5875,3
21040623694041,-9.09375,-27.337502,-39.675003,3
21040633694041,-8.212501,-28.48125,-39.131252,3
21040643694041,-9.825001,-27.300001,-36.506252,3
21040653694041,-8.493751,-27.000002,-37.59375,3
21040663694041,-8.2875,-27.468752,-36.693752,3
21040673694041,-11.34375,-28.893751,-36.131252,3
21040683694041,-11.231251,-29.250002,-36.75,3
21040693694041,-10.856251,-29.56875,-35.71875,3
21040703694041,-11.137501,-27.35625,-34.518753,3
21040713694041,-8.45625,-26.737501,-37.3125,3
21040723694041,-10.368751,-28.63125,-35.79375,3
21040733694041,-9.50625,-28.518751,-38.04375,3
21040743694041,-9.69375,-27.4125,-36.05625,3
21040753694041,-8.3625,-28.743752,-35.86875,3
21040763694041,-12.356251,-28.406252,-36.037502,3
21040773694041,-11.4375,-29.400002,-35.79375,3
21040783694041,-10.5375,-28.781252,-36.225002,3
21040793694041,-11.19375,-28.743752,-35.23125,3
21040803694041,-10.33125,-27.50625,-35.98125,3
21040813694041,-11.08125,-29.362501,-37.21875,3
21040823694041,-10.425,-28.143751,-36.73125,3
21040833694041,-11.90625,-28.462502,-35.625,3
21040843694041,-10.35,-27.50625,-35.68125,3
21040853694041,-10.012501,-27.45,-36.018753,3
21040863694041,-10.89375,-28.2,-36.675003,3
21040873694041,-10.40625,-27.50625,-34.143753,3
21040883694041,-9.975,-29.212502,-36.75,3
21040893694041,-10.81875,-27.562502,-35.925003,3
21040903694041,-9.28125,-27.73125,-36.112503,3
21040913694041,-10.51875,-28.781252,-36.693752,3
21040923694041,-10.33125,-27.993752,-34.29375,3
21040933694041,-10.368751,-29.250002,-34.55625,3
21040943694041,-11.212501,-28.987501,-36.0,3
21040953694041,-10.89375,-29.587502,-34.162502,3
21040963694041,-11.38125,-27.393751,-36.6375,3
21040973694041,-10.63125,-29.2875,-35.90625,3
21040983694041,-10.481251,-29.156252,-35.006252,3
21040993694041,-12.525001,-27.281252,-34.65,3
21041003694041,-8.8125,-29.062502,-37.96875,3
21041013694041,-9.975,-28.95,-35.68125,3
21041023694041,-11.175,-28.35,-33.862503,3
21041033694041,-11.175,-28.743752,-35.7,3
21041043694041,-10.78125,-27.562502,-37.0125,3
21041053694041,-11.38125,-27.393751,-36.9375,3
21041063694041,-10.200001,-27.73125,-36.45,3
21041073694041,-12.281251,-28.893751,-35.86875,3
21041083694041,-13.35,-29.400002,-34.5,3
21041093694041,-9.225,-28.10625,-35.175003,3
21041103694041,-10.556251,-27.768751,-35.79375,3
21041113694041,-9.28125,-27.73125,-36.112503,3
21041123694041,-12.675,-28.687502,-37.050003,3
21041133694041,-10.59375,-28.29375,-37.162502,3
21041143694041,-10.51875,-27.768751,-36.412502,3
21041153694041,-11.0625,-28.10625,-36.037502,3
21041163694041,-10.33125,-26.23125,-34.800003,3
21041173694041,-10.14375,-28.35,-36.75,3
21041183694041,-12.0375,-28.35,-35.756252,3
21041193694041,-9.3,-28.743752,-36.225002,3
21041203694041,-11.493751,-28.29375,-37.66875,3
21041213694041,-10.40625,-28.143751,-37.03125,3
21041223694041,-11.56875,-28.29375,-35.5125,3
21041233694041,-10.012501,-28.2,-35.4,3
21041243694041,-9.262501,-27.73125,-36.881252,3
21041253694041,-6.9750004,-28.44375,-38.662502,3
21041263694041,-9.28125,-28.237501,-38.550003,3
21041273694041,-9.431251,-28.143751,-38.381252,3
21041283694041,-9.806251,-27.300001,-36.975002,3
21041293694041,-9.7875,-28.050001,-36.80625,3
21041303694041,-9.0,-27.956251,-36.131252,3
21041313694041,-7.0312505,-26.681252,-37.93125,3
21041323694041,-8.55,-27.2625,-37.275,3
21041333694041,-8.231251,-27.093752,-36.7125,3
21041343694041,-10.950001,-28.462502,-36.65625,3
21041353694041,-9.28125,-26.98125,-37.050003,3
21041363694041,-11.887501,-27.45,-35.8125,3
21041373694041,-6.99375,-26.41875,-37.65,3
21041383694041,-9.09375,-26.831251,-37.537502,3
21041393694041,-9.75,-28.050001,-37.875,3
21041403694041,-10.40625,-28.143751,-37.03125,3
21041413694041,-11.4375,-28.406252,-35.68125,3
21041423694041,-11.793751,-27.937502,-36.73125,3
21041433694041,-11.38125,-28.893751,-34.74375,3
21041443694041,-8.8125,-27.0375,-37.256252,3
21041453694041,-9.39375,-25.987501,-38.287502,3
21041463694041,-10.481251,-28.143751,-35.193752,3
21041473694041,-11.981251,-29.1,-36.975002,3
21041483694041,-9.69375,-27.7875,-37.893753,3
21041493694041,-8.85,-27.056252,-36.16875,3
21041503694041,-11.587501,-28.5375,-36.581253,3
21041513694041,-10.51875,-29.79375,-37.125,3
21041523694041,-9.95625,-27.45,-37.875,3
21041533694041,-8.887501,-26.681252,-38.175003,3
21041543694041,-10.9875,-27.45,-34.987503,3
21041553694041,-10.9875,-27.45,-34.987503,3
21041563694041,-10.650001,-28.29375,-35.006252,3
21041573694041,-11.94375,-27.712502,-35.79375,3
21041583694041,-11.1,-26.60625,-36.84375,3
21041593694041,-11.2875,-29.250002,-34.893753,3
21041603694041,-9.84375,-28.312502,-36.3375,3
21041613694041,-12.1125,-29.362501,-34.03125,3
21041623694041,-12.281251,-28.893751,-36.16875,3
21041633694041,-10.6125,-28.031252,-35.025,3
21041643694041,-12.0,-28.10625,-36.075,3
21041653694041,-11.26875,-27.50625,-36.3375,3
21041663694041,-11.118751,-26.60625,-36.375,3
21041673694041,-11.3625,-27.88125,-34.93125,3
