t_ns,qx,qy,qz,qw,heading_acc_rad
30521335416660,0.26449978,-0.4797336,-0.74016786,0.38993216,-1.0
30521340174421,0.26801878,-0.48306504,-0.7395166,0.38461572,-1.0
30521344932285,0.2694238,-0.48149872,-0.74073195,0.383257,-1.0
30521349690150,0.26950908,-0.47933912,-0.74187404,0.38369492,-1.0
30521354447962,0.26954654,-0.48074618,-0.74123305,0.3831466,-1.0
30521359205775,0.26889127,-0.48233205,-0.74029726,0.383423,-1.0
30521363963639,0.26743522,-0.4821459,-0.73999536,0.3852539,-1.0
30521368721452,0.26620826,-0.48266694,-0.7393765,0.38663703,-1.0
30521373479264,0.2655605,-0.4841296,-0.7384326,0.38705742,-1.0
30521378237129,0.26520193,-0.48429647,-0.7382103,0.38751823,-1.0
30521382994941,0.26517972,-0.4838608,-0.7383791,0.38775596,-1.0
30521387752754,0.26568255,-0.4840074,-0.7384161,0.38715807,-1.0
30521392510619,0.2663931,-0.48401394,-0.73859763,0.38631433,-1.0
30521397268431,0.2669345,-0.4833643,-0.7390763,0.38583827,-1.0
30521402026244,0.267426,-0.48291522,-0.7394561,0.38533223,-1.0
30521406784056,0.2678276,-0.4829433,-0.7395839,0.38477236,-1.0
30521411541921,0.26795873,-0.4828253,-0.739712,0.38458285,-1.0
30521416299733,0.2678449,-0.48265937,-0.7397853,0.38472942,-1.0
30521421057546,0.26770782,-0.48278978,-0.73969346,0.38483775,-1.0
30521425815410,0.26754984,-0.48298153,-0.7395526,0.38497773,-1.0
30521430573223,0.26741457,-0.4828894,-0.73954403,0.38520363,-1.0
30521435331035,0.26742446,-0.48284256,-0.73955125,0.38524163,-1.0
30521440088848,0.26758277,-0.48283562,-0.7395805,0.3850842,-1.0
30521444846712,0.26783392,-0.48273462,-0.7396876,0.38483047,-1.0
30521449604525,0.26816177,-0.48261824,-0.7398357,0.3844634,-1.0
30521454362337,0.2684825,-0.48249716,-0.7399998,0.38407543,-1.0
30521459120202,0.26873037,-0.4823695,-0.74015737,0.38375866,-1.0
30521463878014,0.26889455,-0.48228133,-0.7402781,0.38352144,-1.0
30521468635827,0.2689631,-0.48226938,-0.740336,0.38337672,-1.0
30521473393691,0.26895282,-0.4822992,-0.7403477,0.3833238,-1.0
30521478151504,0.26888084,-0.482356,-0.7403225,0.3833515,-1.0
30521482909316,0.268763,-0.4824293,-0.7402701,0.38344312,-1.0
30521487667129,0.26862437,-0.4824935,-0.74021107,0.38357344,-1.0
30521492424994,0.26851097,-0.4825216,-0.7401681,0.38370037,-1.0
30521497182806,0.2684574,-0.48252103,-0.74015296,0.38376775,-1.0
30521501940619,0.26844764,-0.48252255,-0.74015176,0.38377497,-1.0
30521506698483,0.26846975,-0.48248976,-0.7401809,0.3837445,-1.0
30521511456296,0.2685054,-0.48246202,-0.74022025,0.38367864,-1.0
30521516214108,0.2685138,-0.48245704,-0.74025184,0.38361797,-1.0
30521520971921,0.2684815,-0.48247418,-0.7402685,0.3835868,-1.0
30521525729785,0.26836297,-0.4824812,-0.74026704,0.3836638,-1.0
30521530487598,0.26819435,-0.48250502,-0.74023825,0.38380727,-1.0
30521535245410,0.26800245,-0.48256695,-0.7401754,0.3839846,-1.0
30521540003275,0.2678106,-0.48260212,-0.7401136,0.38419336,-1.0
30521544761087,0.26764578,-0.48261684,-0.7400608,0.3843914,-1.0
30521549518900,0.2675168,-0.48263732,-0.7400082,0.38455674,-1.0
30521554276764,0.26744592,-0.48264065,-0.73997945,0.38465708,-1.0
30521559034577,0.26740453,-0.48263147,-0.7399658,0.38472363,-1.0
30521563792389,0.2674035,-0.4826379,-0.73996156,0.3847245,-1.0
30521568550202,0.26741576,-0.48267108,-0.7399539,0.38468912,-1.0
30521573308066,0.26742584,-0.48270106,-0.7399532,0.3846458,-1.0
30521578065879,0.26743147,-0.48273107,-0.7399536,0.3846035,-1.0
30521582823691,0.2674222,-0.48275974,-0.73994684,0.38458687,-1.0
30521587581556,0.26739293,-0.48280105,-0.7399228,0.38460165,-1.0
30521592339369,0.2673922,-0.48282763,-0.73991203,0.38458943,-1.0
30521597097181,0.26739085,-0.48283958,-0.7399077,0.38458377,-1.0
30521601854994,0.26740554,-0.48284897,-0.7399076,0.3845619,-1.0
30521606612858,0.2674108,-0.48283932,-0.7399206,0.38454536,-1.0
30521611370671,0.26741248,-0.4828267,-0.7399373,0.38452786,-1.0
30521616128483,0.26738927,-0.48282847,-0.7399411,0.3845345,-1.0
30521620886348,0.2673553,-0.48281983,-0.73994917,0.38455355,-1.0
30521625644160,0.2673144,-0.4828165,-0.7399451,0.3845939,-1.0
30521630401973,0.26727504,-0.48281017,-0.7399393,0.3846404,-1.0
30521635159837,0.26725248,-0.48280463,-0.73993206,0.3846769,-1.0
