t_ns,hPa
30521465389316,981.49097
30521505391816,981.4946
30521545394473,981.4844
30521585391452,981.48926
30521625393431,981.48706
30521665389160,981.4844
30521705391973,981.48315
30521745391087,981.48584
30521785394785,981.48706
30521825484525,981.4939
30521865389681,981.49194
30521905392025,981.49243
30521945391921,981.49097
30521985392025,981.4907
30522025392441,981.4978
30522065390410,981.49316
30522105394369,981.49536
30522145394421,981.4971
30522185392077,981.5022
30522225390931,981.5029
30522265394577,981.5027
30522305389056,981.50024
30522345392337,981.49854
30522385393691,981.4971
30522425391921,981.4951
30522465452858,981.4934
30522505390046,981.4888
30522545389837,981.48486
30522585391191,981.48364
30522625394264,981.4758
30522665391452,981.47754
30522705392337,981.47437
30522745390098,981.4761
30522785395098,981.48
30522825398900,981.47363
30522865392441,981.47925
30522905524316,981.4878
30522945389681,981.4929
30522985389316,981.49146
30523025392181,981.4917
30523065392754,981.49194
30523105393744,981.489
30523145389629,981.4824
30523185392025,981.479
30523225395306,981.49194
30523265392337,981.49805
30523305392754,981.499
30523345410983,981.4968
30523385389941,981.4922
30523425391764,981.4883
30523465394473,981.489
30523505392285,981.48364
30523545464369,981.4783
30523585389785,981.478
30523625389837,981.47314
30523665392337,981.4763
30523705392389,981.47363
30523745473223,981.47534
30523785392025,981.4802
30523825389629,981.48193
30523865392598,981.48413
30523905392233,981.48926
30523945391087,981.48364
30523985547077,981.4829
30524025389941,981.4834
30524065389681,981.48315
30524105396244,981.48267
30524145391087,981.48145
30524185394369,981.4851
30524225389264,981.4802
30524265389785,981.47974
30524305395046,981.47754
30524345392337,981.478
30524385392650,981.48
30524425394733,981.48096
30524465389525,981.4834
30524505394108,981.48535
30524545393171,981.4863
30524585392181,981.4934
30524625505098,981.48535
30524665389837,981.4783
30524705389837,981.4844
30524745394316,981.48096
30524785392858,981.48486
30524825394473,981.4817
30524865390619,981.4907
30524905389316,981.4861
30524945392181,981.48804
30524985562650,981.4883
30525025392129,981.49
30525065585827,981.4834
30525105389889,981.4917
30525145396191,981.4907
30525185394681,981.49146
30525225389160,981.4868
