t_ns,ax,ay,az,bx,by,bz
30521306218639,0.13399807,9.159725,3.278167,0.0,0.0,0.0
30521308597546,0.17228323,9.12144,3.751946,0.0,0.0,0.0
30521310976452,0.22492532,8.992228,4.278367,0.0,0.0,0.0
30521313355358,0.22971097,8.9826565,4.4554358,0.0,0.0,0.0
30521315734316,0.2105684,9.049655,4.2017965,0.0,0.0,0.0
30521318113223,0.20578274,9.083155,3.723232,0.0,0.0,0.0
30521320492129,0.18664017,9.102298,3.3882368,0.0,0.0,0.0
30521322871035,0.086141616,9.135797,3.4217365,0.0,0.0,0.0
30521325249941,-0.02871387,9.092726,3.7950168,0.0,0.0,0.0
30521327628848,-0.11485548,9.030513,4.2161536,0.0,0.0,0.0
30521330007806,-0.25842485,9.020942,4.3501515,0.0,0.0,0.0
30521332386712,-0.33499518,9.064013,4.1635113,0.0,0.0,0.0
30521334765619,-0.38285163,9.107083,3.8093736,0.0,0.0,0.0
30521337144525,-0.42592242,9.12144,3.5174494,0.0,0.0,0.0
30521339523431,-0.5024927,9.150154,3.5030923,0.0,0.0,0.0
30521341902285,-0.51206404,9.102298,3.7854455,0.0,0.0,0.0
30521344281244,-0.5072784,9.049655,4.0773697,0.0,0.0,0.0
30521346660150,-0.45942193,9.059227,4.206582,0.0,0.0,0.0
30521349039108,-0.3924229,9.078369,4.082155,0.0,0.0,0.0
30521351418014,-0.32063824,9.092726,3.8093736,0.0,0.0,0.0
30521353796921,-0.21535404,9.135797,3.5844483,0.0,0.0,0.0
30521356175827,-0.13399807,9.135797,3.5892339,0.0,0.0,0.0
30521358554733,-0.033499517,9.107083,3.7471602,0.0,0.0,0.0
30521360933639,0.033499517,9.078369,3.991228,0.0,0.0,0.0
30521363312598,0.09092726,9.083155,4.101298,0.0,0.0,0.0
30521365691504,0.13878371,9.083155,4.0151563,0.0,0.0,0.0
30521368070410,0.14356937,9.083155,3.7950168,0.0,0.0,0.0
30521370449316,0.13399807,9.107083,3.6083765,0.0,0.0,0.0
30521372828223,0.124426775,9.12144,3.6083765,0.0,0.0,0.0
30521375207129,0.014356935,9.068798,3.7615173,0.0,0.0,0.0
30521377586035,-0.0526421,9.064013,3.9338005,0.0,0.0,0.0
30521379964994,-0.13878371,9.044869,4.0103707,0.0,0.0,0.0
30521382343900,-0.20578274,9.064013,3.9338005,0.0,0.0,0.0
30521384722806,-0.28235307,9.073584,3.7854455,0.0,0.0,0.0
30521387101712,-0.36370903,9.126225,3.6849468,0.0,0.0,0.0
30521389480619,-0.43070808,9.107083,3.6610186,0.0,0.0,0.0
30521391859525,-0.4881358,9.083155,3.7806597,0.0,0.0,0.0
30521394238483,-0.51206404,9.078369,3.9290147,0.0,0.0,0.0
30521396617389,-0.52163535,9.078369,4.0103707,0.0,0.0,0.0
30521398996296,-0.53599226,9.064013,3.9768713,0.0,0.0,0.0
30521401375202,-0.5072784,9.08794,3.8620157,0.0,0.0,0.0
30521403754108,-0.47856453,9.097511,3.7663028,0.0,0.0,0.0
30521406133014,-0.4354937,9.097511,3.7471602,0.0,0.0,0.0
30521408511921,-0.3924229,9.078369,3.8141594,0.0,0.0,0.0
30521410890827,-0.33499518,9.073584,3.9098723,0.0,0.0,0.0
30521413269785,-0.24885355,9.083155,3.9720855,0.0,0.0,0.0
30521415648691,-0.22971097,9.083155,3.9338005,0.0,0.0,0.0
30521418027598,-0.19621146,9.068798,3.8524444,0.0,0.0,0.0
30521420406452,-0.13399807,9.068798,3.790231,0.0,0.0,0.0
30521422785410,-0.11964113,9.092726,3.7710886,0.0,0.0,0.0
30521425164316,-0.11964113,9.073584,3.8237305,0.0,0.0,0.0
30521427543275,-0.14356937,9.049655,3.9146578,0.0,0.0,0.0
30521429922181,-0.16749759,9.044869,3.9290147,0.0,0.0,0.0
30521432301087,-0.21535404,9.044869,3.885944,0.0,0.0,0.0
30521434679994,-0.24885355,9.040084,3.8333018,0.0,0.0,0.0
30521437058900,-0.29671,9.0544405,3.7998023,0.0,0.0,0.0
30521439437806,-0.3589234,9.0544405,3.7950168,0.0,0.0,0.0
30521441816712,-0.4019942,9.0544405,3.8237305,0.0,0.0,0.0
30521444195671,-0.4642076,9.092726,3.8333018,0.0,0.0,0.0
30521446574577,-0.51206404,9.102298,3.818945,0.0,0.0,0.0
30521448953483,-0.53599226,9.097511,3.8237305,0.0,0.0,0.0
30521451332389,-0.56470615,9.107083,3.818945,0.0,0.0,0.0
30521453711296,-0.5599205,9.111869,3.8333018,0.0,0.0,0.0
30521456090202,-0.5455636,9.111869,3.8476589,0.0,0.0,0.0
30521458469108,-0.5407779,9.116654,3.8668015,0.0,0.0,0.0
30521460848066,-0.5072784,9.092726,3.8620157,0.0,0.0,0.0
30521463226973,-0.47856453,9.097511,3.842873,0.0,0.0,0.0
30521465605879,-0.4211368,9.092726,3.842873,0.0,0.0,0.0
30521467984785,-0.39720857,9.111869,3.8333018,0.0,0.0,0.0
30521470363691,-0.3493521,9.12144,3.8285162,0.0,0.0,0.0
30521472742598,-0.31585258,9.102298,3.8524444,0.0,0.0,0.0
30521475121556,-0.27756742,9.097511,3.8476589,0.0,0.0,0.0
30521477500462,-0.24885355,9.107083,3.8380876,0.0,0.0,0.0
30521479879369,-0.22013968,9.135797,3.8572302,0.0,0.0,0.0
30521482258275,-0.18664017,9.097511,3.8476589,0.0,0.0,0.0
30521484637181,-0.15792629,9.068798,3.8285162,0.0,0.0,0.0
30521487016087,-0.17706887,9.049655,3.8524444,0.0,0.0,0.0
30521489394994,-0.17228323,9.068798,3.8572302,0.0,0.0,0.0
30521491773952,-0.19142582,9.059227,3.871587,0.0,0.0,0.0
30521494152858,-0.23449662,9.083155,3.871587,0.0,0.0,0.0
30521496531764,-0.23928227,9.064013,3.8668015,0.0,0.0,0.0
30521498910671,-0.26799613,9.078369,3.8476589,0.0,0.0,0.0
30521501289577,-0.3062813,9.08794,3.8572302,0.0,0.0,0.0
30521503668483,-0.32542387,9.068798,3.8620157,0.0,0.0,0.0
30521506047389,-0.35413775,9.08794,3.8668015,0.0,0.0,0.0
30521508426348,-0.36370903,9.092726,3.871587,0.0,0.0,0.0
30521510805254,-0.38285163,9.073584,3.842873,0.0,0.0,0.0
30521513184160,-0.3684947,9.08794,3.8620157,0.0,0.0,0.0
30521515563066,-0.35413775,9.102298,3.842873,0.0,0.0,0.0
30521517941973,-0.34456646,9.107083,3.8380876,0.0,0.0,0.0
30521520320879,-0.31106696,9.073584,3.8620157,0.0,0.0,0.0
30521522699785,-0.2536392,9.083155,3.885944,0.0,0.0,0.0
30521525078744,-0.2105684,9.092726,3.9242291,0.0,0.0,0.0
30521527457650,-0.15792629,9.092726,3.9242291,0.0,0.0,0.0
30521529836556,-0.14356937,9.068798,3.9050865,0.0,0.0,0.0
30521532215462,-0.1052842,9.068798,3.885944,0.0,0.0,0.0
30521534594369,-0.05742774,9.092726,3.900301,0.0,0.0,0.0
30521536973275,-0.0526421,9.102298,3.9290147,0.0,0.0,0.0
30521539352181,-0.05742774,9.097511,3.938586,0.0,0.0,0.0
30521541731139,-0.062213387,9.102298,3.9433718,0.0,0.0,0.0
30521544110046,-0.06699903,9.102298,3.9481573,0.0,0.0,0.0
30521546488952,-0.08135597,9.083155,3.9242291,0.0,0.0,0.0
30521548867858,-0.086141616,9.064013,3.8955152,0.0,0.0,0.0
30521551246764,-0.13878371,9.068798,3.885944,0.0,0.0,0.0
30521553625671,-0.17228323,9.040084,3.8907297,0.0,0.0,0.0
30521556004629,-0.19142582,9.040084,3.8811584,0.0,0.0,0.0
30521558383535,-0.21535404,9.044869,3.8811584,0.0,0.0,0.0
30521560762441,-0.2632105,9.064013,3.8524444,0.0,0.0,0.0
30521563141348,-0.26799613,9.025727,3.8285162,0.0,0.0,0.0
30521565520254,-0.29671,9.049655,3.804588,0.0,0.0,0.0
30521567899160,-0.29192436,9.044869,3.7950168,0.0,0.0,0.0
30521570278066,-0.3062813,9.064013,3.7950168,0.0,0.0,0.0
30521572657025,-0.3062813,9.044869,3.8141594,0.0,0.0,0.0
30521575035931,-0.31106696,9.059227,3.818945,0.0,0.0,0.0
30521577414837,-0.30149564,9.073584,3.8093736,0.0,0.0,0.0
30521579793744,-0.29192436,9.083155,3.8285162,0.0,0.0,0.0
30521582172650,-0.2632105,9.08794,3.8333018,0.0,0.0,0.0
30521584551556,-0.22013968,9.078369,3.8237305,0.0,0.0,0.0
30521586930462,-0.22971097,9.097511,3.8333018,0.0,0.0,0.0
30521589309421,-0.25842485,9.116654,3.8380876,0.0,0.0,0.0
30521591688327,-0.2727818,9.135797,3.8476589,0.0,0.0,0.0
30521594067233,-0.27756742,9.111869,3.8620157,0.0,0.0,0.0
30521596446139,-0.25842485,9.12144,3.8524444,0.0,0.0,0.0
30521598825046,-0.28713873,9.145369,3.8572302,0.0,0.0,0.0
30521601203952,-0.3062813,9.131011,3.8620157,0.0,0.0,0.0
30521603582858,-0.32063824,9.116654,3.871587,0.0,0.0,0.0
30521605961816,-0.3062813,9.131011,3.8955152,0.0,0.0,0.0
30521608340723,-0.33020952,9.12144,3.900301,0.0,0.0,0.0
30521610719629,-0.31106696,9.107083,3.8763726,0.0,0.0,0.0
30521613098535,-0.28235307,9.092726,3.8763726,0.0,0.0,0.0
30521615477441,-0.27756742,9.083155,3.8763726,0.0,0.0,0.0
30521617856348,-0.27756742,9.073584,3.8763726,0.0,0.0,0.0
30521620235254,-0.25842485,9.064013,3.8955152,0.0,0.0,0.0
30521622614212,-0.22971097,9.049655,3.8811584,0.0,0.0,0.0
30521624993119,-0.23928227,9.040084,3.8763726,0.0,0.0,0.0
30521627372025,-0.22013968,9.040084,3.8907297,0.0,0.0,0.0
30521629750931,-0.23449662,9.040084,3.871587,0.0,0.0,0.0
30521632129837,-0.2440679,9.035298,3.8668015,0.0,0.0,0.0
30521634508744,-0.2440679,9.044869,3.8811584,0.0,0.0,0.0
30521636887702,-0.2536392,9.0544405,3.885944,0.0,0.0,0.0
30521639266608,-0.29192436,9.064013,3.8811584,0.0,0.0,0.0
30521641645514,-0.29671,9.064013,3.8907297,0.0,0.0,0.0
30521644024421,-0.31106696,9.068798,3.8763726,0.0,0.0,0.0
30521646403327,-0.33020952,9.068798,3.8907297,0.0,0.0,0.0
30521648782233,-0.34456646,9.08794,3.8811584,0.0,0.0,0.0
30521651161139,-0.34456646,9.097511,3.900301,0.0,0.0,0.0
30521653540098,-0.3493521,9.116654,3.9050865,0.0,0.0,0.0
30521655919004,-0.34456646,9.126225,3.9194436,0.0,0.0,0.0
30521658297910,-0.32063824,9.131011,3.9098723,0.0,0.0,0.0
30521660676816,-0.29671,9.131011,3.8763726,0.0,0.0,0.0
30521663055723,-0.26799613,9.116654,3.8572302,0.0,0.0,0.0
30521665434629,-0.22971097,9.107083,3.8524444,0.0,0.0,0.0
30521667813535,-0.18185452,9.097511,3.8620157,0.0,0.0,0.0
30521670192494,-0.16271193,9.097511,3.8620157,0.0,0.0,0.0
30521672571400,-0.10049855,9.092726,3.8333018,0.0,0.0,0.0
30521674950306,-0.076570325,9.111869,3.8141594,0.0,0.0,0.0
30521677329212,-0.047856454,9.08794,3.7998023,0.0,0.0,0.0
30521679708119,-0.02871387,9.064013,3.7854455,0.0,0.0,0.0
30521682087025,-0.038285162,9.068798,3.7950168,0.0,0.0,0.0
30521684465931,-0.047856454,9.059227,3.818945,0.0,0.0,0.0
30521686844889,-0.076570325,9.064013,3.8141594,0.0,0.0,0.0
30521689223796,-0.11006984,9.068798,3.818945,0.0,0.0,0.0
30521691602702,-0.16271193,9.078369,3.8141594,0.0,0.0,0.0
30521693981608,-0.19142582,9.078369,3.7950168,0.0,0.0,0.0
30521696360514,-0.22971097,9.078369,3.7806597,0.0,0.0,0.0
30521698739421,-0.24885355,9.092726,3.7854455,0.0,0.0,0.0
30521701118327,-0.30149564,9.092726,3.8093736,0.0,0.0,0.0
30521703497285,-0.33020952,9.097511,3.8093736,0.0,0.0,0.0
30521705876191,-0.33499518,9.107083,3.8141594,0.0,0.0,0.0
30521708255098,-0.33020952,9.102298,3.8237305,0.0,0.0,0.0
30521710634004,-0.31585258,9.102298,3.8093736,0.0,0.0,0.0
30521713012910,-0.28713873,9.092726,3.818945,0.0,0.0,0.0
30521715391816,-0.22971097,9.092726,3.8572302,0.0,0.0,0.0
30521717770775,-0.17228323,9.08794,3.8763726,0.0,0.0,0.0
30521720149681,-0.1052842,9.08794,3.9242291,0.0,0.0,0.0
30521722528587,-0.05742774,9.102298,3.9290147,0.0,0.0,0.0
30521724907494,0.02871387,9.102298,3.900301,0.0,0.0,0.0
30521727286348,0.076570325,9.12144,3.885944,0.0,0.0,0.0
30521729665254,0.13399807,9.107083,3.871587,0.0,0.0,0.0
30521732044212,0.12921242,9.092726,3.8763726,0.0,0.0,0.0
30521734423171,0.13399807,9.107083,3.8811584,0.0,0.0,0.0
30521736802077,0.13878371,9.08794,3.900301,0.0,0.0,0.0
30521739180983,0.11964113,9.068798,3.900301,0.0,0.0,0.0
30521741559889,0.11485548,9.064013,3.8907297,0.0,0.0,0.0
30521743938796,0.076570325,9.064013,3.8620157,0.0,0.0,0.0
30521746317702,0.033499517,9.064013,3.8380876,0.0,0.0,0.0
30521748696608,-0.033499517,9.073584,3.8380876,0.0,0.0,0.0
30521751075566,-0.09092726,9.059227,3.8476589,0.0,0.0,0.0
30521753454473,-0.15314065,9.068798,3.8620157,0.0,0.0,0.0
30521755833379,-0.17228323,9.0544405,3.8668015,0.0,0.0,0.0
