t_ns,gx,gy,gz,bx,by,bz
30521317587233,0.0,0.0061086477,0.015882485,-0.012334555,1.4908008E-4,0.0055495976
30521319966139,-0.008552107,0.013439025,0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
30521322345046,-0.020769402,0.018325943,0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
30521324723952,-0.028099779,0.023212861,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30521327102858,-0.02443459,0.02565632,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
30521329481816,-0.013439025,0.02443459,0.0036651888,-0.012334555,1.4908008E-4,0.0055495976
30521331860723,-0.0036651888,0.02443459,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30521334239629,-0.0012217296,0.019547673,0.008552107,-0.012334555,1.4908008E-4,0.0055495976
30521336618535,-0.008552107,0.010995566,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30521338997441,-0.018325943,0.0036651888,0.013439025,-0.012334555,1.4908008E-4,0.0055495976
30521341376296,-0.02443459,-0.0061086477,0.018325943,-0.012334555,1.4908008E-4,0.0055495976
30521343755254,-0.020769402,-0.014660755,0.02443459,-0.012334555,1.4908008E-4,0.0055495976
30521346134160,-0.013439025,-0.020769402,0.02687805,-0.012334555,1.4908008E-4,0.0055495976
30521348513119,-0.0061086477,-0.02687805,0.03054324,-0.012334555,1.4908008E-4,0.0055495976
30521350892025,-0.0048869182,-0.032986697,0.034208428,-0.012334555,1.4908008E-4,0.0055495976
30521353270931,-0.010995566,-0.035430156,0.034208428,-0.012334555,1.4908008E-4,0.0055495976
30521355649837,-0.018325943,-0.035430156,0.03176497,-0.012334555,1.4908008E-4,0.0055495976
30521358028744,-0.021991132,-0.032986697,0.02932151,-0.012334555,1.4908008E-4,0.0055495976
30521360407650,-0.020769402,-0.028099779,0.02687805,-0.012334555,1.4908008E-4,0.0055495976
30521362786608,-0.015882485,-0.019547673,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30521365165514,-0.0097738365,-0.010995566,0.019547673,-0.012334555,1.4908008E-4,0.0055495976
30521367544421,-0.008552107,-0.0024434591,0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30521369923327,-0.0097738365,0.0048869182,0.0097738365,-0.012334555,1.4908008E-4,0.0055495976
30521372302233,-0.015882485,0.012217295,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30521374681139,-0.019547673,0.018325943,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
30521377060046,-0.018325943,0.023212861,0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
30521379439004,-0.014660755,0.02565632,-0.0012217296,-0.012334555,1.4908008E-4,0.0055495976
30521381817910,-0.0097738365,0.02932151,0.0,-0.012334555,1.4908008E-4,0.0055495976
30521384196816,-0.008552107,0.02687805,0.0,-0.012334555,1.4908008E-4,0.0055495976
30521386575723,-0.010995566,0.02443459,0.0,-0.012334555,1.4908008E-4,0.0055495976
30521388954629,-0.015882485,0.019547673,0.0024434591,-0.012334555,1.4908008E-4,0.0055495976
30521391333535,-0.018325943,0.017104214,0.0048869182,-0.012334555,1.4908008E-4,0.0055495976
30521393712494,-0.017104214,0.0097738365,0.0061086477,-0.012334555,1.4908008E-4,0.0055495976
30521396091400,-0.014660755,0.0048869182,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30521398470306,-0.010995566,-0.0012217296,0.014660755,-0.012334555,1.4908008E-4,0.0055495976
30521400849212,-0.0097738365,-0.008552107,0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30521403228119,-0.012217295,-0.012217295,0.019547673,-0.012334555,1.4908008E-4,0.0055495976
30521405607025,-0.017104214,-0.015882485,0.020769402,-0.012334555,1.4908008E-4,0.0055495976
30521407985931,-0.018325943,-0.019547673,0.021991132,-0.012334555,1.4908008E-4,0.0055495976
30521410364837,-0.018325943,-0.020769402,0.02443459,-0.012334555,1.4908008E-4,0.0055495976
30521412743796,-0.015882485,-0.020769402,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30521415122702,-0.012217295,-0.018325943,0.023212861,-0.012334555,1.4908008E-4,0.0055495976
30521417501608,-0.012217295,-0.014660755,0.020769402,-0.012334555,1.4908008E-4,0.0055495976
30521419880462,-0.012217295,-0.012217295,0.019547673,-0.012334555,1.4908008E-4,0.0055495976
30521422259421,-0.014660755,-0.0073303776,0.017104214,-0.012334555,1.4908008E-4,0.0055495976
30521424638327,-0.017104214,-0.0024434591,0.013439025,-0.012334555,1.4908008E-4,0.0055495976
30521427017285,-0.014660755,0.0012217296,0.013439025,-0.012334555,1.4908008E-4,0.0055495976
30521429396191,-0.013439025,0.008552107,0.010995566,-0.012334555,1.4908008E-4,0.0055495976
30521431775098,-0.012217295,0.010995566,0.008552107,-0.012334555,1.4908008E-4,0.0055495976
30521434154004,-0.012217295,0.012217295,0.0073303776,-0.012334555,1.4908008E-4,0.0055495976
